component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_183624,FLW0_183624,ANLT0_183624,T0_183225,H0_183225,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1255.753173828125,502566.65625,201800.703125,8172.92822265625,7154.51611328125,26106.96484375,186210.984375,184070.40625,240005.84375,72832.25,136280.03125,18682.15234375,278173.9375,5669.54443359375,20148.126953125,37633.4453125,260667.390625,53607.93359375,193828.8125,22121.556640625,6915.29150390625,13398.3037109375,31804.501953125,46020.07421875,2976205.0,369833.53125,900795.6875,3706018.0,10910276,5659.92578125,74083.1875,110885784,46456688,21345.23828125,87059.359375,199486.671875,667655.875,4440.50244140625,2900455.0,1153799.125,63836.1875,500461.0625,21708.541015625,834706.0625,739.235595703125,496881.625,450967.65625,243971.15625,1001865.25,70808.640625,77988.0078125,17611.470703125,4572.5576171875,281358.75,15200.4716796875,146869.1875,38306.58203125,409534.9375,1106180.25,58790.58203125,7286.6435546875,123716.4140625,13644.392578125,620280.1875,6492,34.131874084472656,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:49.622,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,303587.31,36.71,32.74,1008.85,1385.0,1383.52,22450138.0,1600.0,1598.0,21470060.0,15.0,15.0,22040109.0,29.92,49.93,3800.0,3799.84,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1256.5732421875,503136.21875,201868.25,8172.86083984375,7155.45703125,26107.353515625,186331.109375,184099.9375,240019.25,72793.3671875,136287.484375,18681.818359375,275993.34375,5664.650390625,20145.4375,37632.28515625,260766.796875,53616.6484375,194609.71875,22111.8203125,6915.13427734375,13384.4296875,31803.599609375,46017.5546875,2979627.25,371556.125,902800.75,3709099.25,10927259,5659.69775390625,73113.984375,111604872,46629572,21352.2578125,87055.1015625,199452.6875,667657.0625,4439.61181640625,2900539.25,1149662.5,63840.2578125,500332.84375,21703.6171875,835536.6875,737.3158569335938,496726.8125,451094.96875,243954.1875,1000899.9375,70797.2734375,78020.0546875,17614.630859375,4576.3212890625,281370.125,15151.25,147611.578125,38295.046875,409444.46875,1104731.75,58776.55078125,7286.86328125,123851.796875,13648.8125,619218.125,6793,34.05128479003906,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:49.921,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,303464.52,36.71,32.74,1008.84,1385.0,1383.52,22450138.0,1600.0,1598.0,21470060.0,15.0,15.0,22040109.0,29.92,49.93,3800.0,3799.84,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1256.18505859375,502679.6875,201889.609375,8173.033203125,7155.47802734375,26110.408203125,186337.3125,184142.96875,240000.625,72780.4375,136266.75,18681.13671875,276085.90625,5678.84912109375,20148.23828125,37634.51171875,261093.59375,53624.17578125,195100.625,22119.4140625,6915.7666015625,13392.2314453125,31798.36328125,46016.8046875,2982494.5,369416.4375,899930.0,3710995.5,10935167,5659.3505859375,71436.71875,112572072,46708788,21352.107421875,87027.1953125,199429.875,667363.5,4439.45166015625,2896982.5,1148117.125,63851.66796875,500667.15625,21709.841796875,836154.125,738.2130126953125,496946.0625,450686.25,243958.1875,1000426.0625,70795.890625,77999.6484375,17610.01171875,4577.1845703125,281049.375,15166.943359375,146629.03125,38293.1484375,409293.375,1103589.875,58774.4609375,7286.50439453125,123760.8046875,13650.8408203125,618916.75,7094,34.05128479003906,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:50.223,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,303253.82,36.71,32.74,1008.83,1385.0,1383.68,22450138.0,1600.0,1597.99,21470060.0,15.0,15.0,22040109.0,29.92,49.93,3800.0,3799.84,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1255.2589111328125,500414.65625,201933.984375,8172.83740234375,7155.59130859375,26110.453125,186373.09375,184158.09375,240097.0,72819.0078125,136275.953125,18682.392578125,275793.25,5642.32421875,20147.58984375,37636.6015625,260731.34375,53612.66796875,196030.015625,22110.14453125,6915.51220703125,13393.07421875,31795.140625,46020.1171875,2985578.5,373462.40625,897786.25,3712856.5,10958129,5659.138671875,72152.9453125,113612992,46674584,21344.447265625,87050.90625,199436.640625,667106.6875,4439.20361328125,2892179.75,1150904.0,63856.6015625,500316.0625,21705.005859375,837044.0,737.9111938476562,496804.25,450649.84375,244019.4375,1000228.75,70822.3046875,78012.3203125,17605.62109375,4569.44287109375,281390.59375,15188.111328125,147364.84375,38287.95703125,409252.34375,1102768.625,58774.625,7286.6171875,123808.3515625,13650.244140625,618849.25,7395,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:50.524,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,303043.83,36.7,32.74,1008.82,1385.0,1384.06,22450138.0,1600.0,1597.97,21470060.0,15.0,15.0,22040109.0,29.92,49.93,3800.0,3799.84,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1257.70361328125,502707.625,201938.71875,8172.91552734375,7153.8173828125,26110.40234375,186443.984375,184188.234375,240333.515625,72867.984375,136276.203125,18681.708984375,276751.5625,5675.23876953125,20145.861328125,37637.51953125,260838.4375,53614.82421875,194945.453125,22102.740234375,6914.96240234375,13385.177734375,31788.904296875,46011.703125,2988444.75,373280.0,900690.875,3713667.0,10972564,5658.78173828125,73456.0703125,114572208,46532780,21349.9453125,87067.015625,199453.09375,666940.625,4440.61328125,2888495.5,1149842.125,63874.7578125,500509.34375,21704.22265625,838178.9375,738.4763793945312,497026.78125,450952.375,244090.65625,1000008.8125,70822.890625,78044.0078125,17608.6015625,4576.75927734375,281829.03125,15186.4287109375,145568.5,38286.26953125,409230.5625,1102305.0,58769.89453125,7286.32763671875,123693.671875,13650.2216796875,620632.1875,7696,34.131874084472656,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:50.825,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302833.83,36.7,32.74,1008.81,1385.0,1384.44,22450138.0,1600.0,1597.94,21470060.0,15.0,15.0,22040109.0,29.93,49.95,3800.0,3799.84,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1257.462890625,503280.96875,201957.984375,8173.41015625,7155.50439453125,26111.830078125,186499.953125,184200.515625,240358.453125,72835.8203125,136257.796875,18682.298828125,278534.6875,5657.48046875,20146.939453125,37635.25390625,260714.453125,53597.86328125,194993.0,22104.59765625,6914.9853515625,13386.19921875,31783.9453125,46002.625,2992282.75,374574.40625,902052.9375,3714693.25,10997902,5658.6552734375,73324.1875,115436128,46285920,21352.107421875,87062.9453125,199443.375,666788.25,4439.5263671875,2883632.25,1146838.375,63880.5625,500788.15625,21704.298828125,839026.5,737.896728515625,497044.9375,450706.875,244168.609375,1001009.8125,70816.859375,78077.015625,17601.216796875,4561.4130859375,281776.34375,15160.171875,145625.53125,38282.2109375,409212.96875,1101654.625,58772.828125,7286.998046875,123768.828125,13653.5166015625,619673.75,7997,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:51.132,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302726.26,36.68,32.74,1008.77,1385.0,1384.79,22450138.0,1600.0,1597.96,21470060.0,15.0,14.99,22040109.0,29.94,49.96,3800.0,3799.81,24020116.0,200.0,200.24,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1256.5367431640625,503984.65625,201958.75,8173.6640625,7154.86962890625,26112.126953125,186504.28125,184196.1875,240274.5,72746.578125,136233.515625,18681.216796875,278612.90625,5646.583984375,20147.876953125,37633.56640625,260201.0,53591.42578125,194433.265625,22108.455078125,6914.73583984375,13383.2509765625,31780.7734375,45996.6875,2991082.25,370363.84375,900082.5,3714297.5,11009313,5659.30908203125,71759.203125,115853816,45988868,21356.162109375,87058.875,199491.140625,666734.125,4440.2822265625,2876127.75,1146633.0,63878.33984375,501014.71875,21706.822265625,839196.9375,737.9354248046875,497209.5,451167.3125,244164.78125,1002215.875,70831.140625,78036.640625,17611.10546875,4570.9208984375,281752.0,15170.3056640625,145611.34375,38281.1953125,409106.21875,1101375.375,58768.43359375,7287.0576171875,123800.3359375,13649.7568359375,617960.5625,8298,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:51.426,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302658.02,36.65,32.74,1008.73,1385.0,1384.72,22450138.0,1600.0,1598.64,21470060.0,15.0,14.99,22040109.0,29.95,49.97,3800.0,3799.5,24020116.0,200.0,200.19,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1256.3369140625,503226.9375,201966.328125,8172.99951171875,7154.845703125,26110.482421875,186412.703125,184188.78125,239939.234375,72786.5390625,136231.8125,18681.048828125,277800.375,5653.85693359375,20146.791015625,37627.40234375,260357.578125,53579.3671875,195406.140625,22123.66015625,6915.2509765625,13386.1611328125,31777.99609375,45993.9609375,2987205.5,369366.40625,899513.0625,3713316.25,10988005,5659.1611328125,71532.28125,115723648,45672496,21351.19921875,87063.2265625,199496.265625,666606.8125,4440.13134765625,2867789.0,1147927.625,63880.62109375,501487.15625,21706.91796875,839900.0,738.9518432617188,497337.46875,451009.09375,244126.65625,1003465.75,70824.6796875,78061.3515625,17610.9609375,4572.66796875,281518.5625,15192.5244140625,145752.578125,38283.625,409247.96875,1101742.125,58777.18359375,7287.30810546875,123599.5078125,13651.669921875,617804.375,8599,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205542122,24484,0,37.41664123535156,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:51.731,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302587.22,36.63,32.74,1008.68,1385.0,1384.65,22450138.0,1600.0,1599.34,21470060.0,15.0,14.98,22040109.0,29.94,49.97,3800.0,3799.17,24020116.0,200.0,200.14,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1258.3692626953125,503176.6875,201932.125,8173.171875,7154.4140625,26109.8125,186433.296875,184205.609375,239609.0,72830.1875,136185.046875,18680.810546875,277034.5,5673.376953125,20145.177734375,37627.5390625,260366.484375,53566.94921875,193889.515625,22108.529296875,6914.86376953125,13378.9326171875,31778.7734375,45994.9765625,2982118.25,372839.53125,900241.875,3711988.0,10983627,5658.673828125,72307.984375,115209808,45399656,21353.734375,87058.8125,199466.53125,666636.875,4441.95361328125,2859812.0,1145213.375,63884.6328125,501234.53125,21708.35546875,840433.5,738.10986328125,497206.125,451361.65625,244157.078125,1004871.625,70789.2890625,78039.5625,17606.2421875,4568.87255859375,281482.46875,15219.080078125,146727.78125,38293.28515625,409278.78125,1102427.125,58783.32421875,7287.58642578125,123644.515625,13651.0537109375,618090.1875,8900,34.05128479003906,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205547154,24484,0,37.97908020019531,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:52.029,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302518.05,36.6,32.74,1008.63,1385.0,1384.58,22450138.0,1600.0,1600.03,21470060.0,15.0,14.98,22040109.0,29.94,49.96,3800.0,3798.85,24020116.0,200.0,200.09,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1a639211-3533-43b7-8fd8-b263f5c2d351,403ce549-d3a1-4f02-af92-78017e8f18ef,1257.8853759765625,502409.125,201881.09375,8173.0810546875,7154.515625,26106.62890625,186303.71875,184171.171875,239806.359375,72777.6796875,136151.65625,18680.990234375,277775.28125,5674.81201171875,20142.65234375,37630.328125,260302.09375,53555.91015625,193867.71875,22106.20703125,6914.22900390625,13393.662109375,31776.806640625,45991.875,2976615.75,371041.1875,900604.625,3709069.25,10950341,5659.0302734375,72702.6875,114335480,45210916,21350.94921875,87062.8515625,199446.234375,666716.0625,4440.73681640625,2860092.5,1148037.75,63885.765625,500937.65625,21708.703125,840853.5,737.8303833007812,497267.625,452058.84375,244145.28125,1005881.0625,70810.1953125,78053.1875,17603.099609375,4584.560546875,281313.0,15167.2158203125,145615.078125,38302.05078125,409466.59375,1103403.125,58793.765625,7287.5986328125,123924.8515625,13640.7373046875,618132.6875,9201,34.05128479003906,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,205547154,24484,0,37.97908020019531,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:50:52.330,"{'cid': '6d6a7472-ca4a-4b6e-8da3-bec6a5f4b883', 'uuid': '6a36568e-46cd-4e93-9eeb-010ad02517e7', 'annotationId': '1a639211-3533-43b7-8fd8-b263f5c2d351', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768791049181, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:50:49.415Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,302762.3,36.59,32.74,1008.63,1385.0,1384.47,22450138.0,1600.0,1600.07,21470060.0,15.0,14.99,22040109.0,29.93,49.96,3800.0,3798.53,24020116.0,200.0,199.87,22340093.0
