component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,T0_183225,H0_183225,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1266.3250732421875,501300.34375,201610.953125,8169.0205078125,7152.0244140625,26094.67578125,186023.015625,183595.03125,238296.625,72457.9296875,134788.375,18670.8515625,279145.8125,5806.39697265625,19937.814453125,37576.82421875,259025.53125,53440.33203125,194111.359375,21820.537109375,6912.79541015625,13363.48046875,30959.599609375,45963.1328125,2963237.75,362501.65625,938769.1875,3699272.0,11017008,5649.083984375,71039.7265625,116728352,45794352,21332.00390625,86845.9765625,199813.890625,667750.875,4427.40185546875,2840180.0,1132960.0,63773.21484375,500819.4375,21652.259765625,835793.375,731.89794921875,488199.21875,449743.0,243622.203125,999064.9375,70706.1953125,78033.0859375,17580.107421875,4466.21142578125,278344.6875,15296.8212890625,147706.65625,37109.34375,409199.46875,1104335.0,58779.92578125,7285.748046875,123657.7265625,13638.2685546875,619024.125,23983,34.131874084472656,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:37.170,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,327756.94,35.12,32.7,1008.87,29.88,50.04,3800.0,3799.33,24020116.0,1340.0,1339.98,22450138.0,60.0,60.08,22040109.0,1600.0,1600.05,21470060.0,200.0,198.81,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1264.423583984375,501124.0,201581.984375,8169.22802734375,7151.7265625,26092.7578125,185993.296875,183596.203125,238365.578125,72488.8203125,134785.03125,18671.26171875,279801.53125,5808.23681640625,19937.134765625,37576.15234375,259190.65625,53452.27734375,194564.46875,21822.615234375,6912.806640625,13362.744140625,30961.265625,45958.4765625,2960327.0,361969.59375,939886.0,3697364.25,10981852,5649.66796875,72908.7734375,115619392,45734192,21332.642578125,86850.2421875,199861.328125,668138.5625,4428.197265625,2842220.0,1134520.5,63768.16796875,501020.875,21650.30078125,835115.5625,731.1582641601562,488510.8125,449801.40625,243595.59375,999669.0625,70721.15625,78015.53125,17574.77734375,4461.62109375,280143.0625,15269.5009765625,147081.953125,37115.46875,409379.0625,1105485.5,58783.04296875,7285.1650390625,123613.2109375,13648.4775390625,617998.75,24284,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:37.471,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,327675.19,35.13,32.7,1008.88,29.89,50.04,3800.0,3798.9,24020116.0,1340.0,1340.29,22450138.0,60.0,60.11,22040109.0,1600.0,1600.36,21470060.0,200.0,199.0,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1264.718017578125,500754.96875,201563.328125,8168.89697265625,7152.07275390625,26090.919921875,186007.546875,183555.484375,238520.078125,72438.3984375,134796.734375,18671.59375,280056.59375,5813.642578125,19939.869140625,37573.3828125,259101.8125,53449.171875,194541.765625,21848.255859375,6912.51025390625,13358.8994140625,30965.244140625,45954.15625,2957830.75,361924.15625,941271.8125,3694453.0,10952306,5649.78125,72466.984375,114689320,45777556,21333.8203125,86841.703125,199866.5,668396.9375,4428.408203125,2844413.25,1137301.625,63751.7734375,501055.25,21652.27734375,836128.8125,731.884521484375,488459.21875,449814.46875,243517.46875,1000017.625,70724.6484375,77993.1875,17585.5859375,4453.6591796875,280416.90625,15281.158203125,147517.234375,37107.94921875,409205.59375,1106083.125,58780.390625,7285.44482421875,123683.0625,13641.091796875,618990.5,24585,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:37.771,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,327593.71,35.14,32.7,1008.88,29.89,50.04,3800.0,3798.45,24020116.0,1340.0,1340.36,22450138.0,60.0,60.11,22040109.0,1600.0,1600.47,21470060.0,200.0,199.25,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1263.885498046875,500628.46875,201527.09375,8169.064453125,7152.17333984375,26090.1328125,185956.0625,183523.921875,238482.5,72542.7734375,134819.875,18670.279296875,280419.75,5781.7802734375,19937.212890625,37579.80859375,259118.671875,53466.0703125,194426.40625,21844.1328125,6912.17724609375,13357.875,30969.341796875,45962.109375,2954783.5,362202.71875,940191.5625,3691490.0,10923207,5649.67919921875,71924.7421875,113619496,45901600,21331.595703125,86889.859375,199862.078125,668524.375,4427.9052734375,2840566.25,1140663.75,63733.6328125,501049.65625,21649.814453125,835703.25,731.4568481445312,488243.96875,449550.5,243466.90625,1000240.0625,70768.9296875,78004.03125,17582.0859375,4460.39990234375,280349.625,15249.0673828125,147264.40625,37111.890625,409279.0,1106188.875,58782.39453125,7285.88916015625,123691.4296875,13648.5458984375,619259.25,24886,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:38.072,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,327511.96,35.15,32.7,1008.89,29.9,50.03,3800.0,3797.94,24020116.0,1340.0,1340.02,22450138.0,60.0,60.06,22040109.0,1600.0,1600.23,21470060.0,200.0,199.6,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1264.9051513671875,500408.84375,201486.4375,8168.56103515625,7151.70751953125,26089.8984375,186016.28125,183533.859375,238499.8125,72582.5,134824.84375,18672.28125,281456.71875,5761.37890625,19936.3828125,37582.50390625,259577.515625,53484.20703125,194634.578125,21845.626953125,6912.8779296875,13365.439453125,30971.42578125,45964.23046875,2953716.5,363254.03125,941730.0,3689317.75,10929636,5649.2392578125,71298.90625,113067160,46090044,21337.806640625,86878.0234375,199841.546875,668689.9375,4428.53271484375,2839402.5,1140750.5,63722.51953125,501386.5,21650.6484375,835751.75,732.3250732421875,488407.40625,449150.3125,243452.625,999250.875,70754.6015625,78006.5,17586.962890625,4465.4921875,280481.96875,15278.4541015625,147802.109375,37116.21875,409044.78125,1106539.75,58792.01953125,7285.95361328125,123542.4765625,13642.333984375,619002.8125,25187,33.970699310302734,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:38.374,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,327673.68,35.15,32.7,1008.89,29.9,50.02,3800.0,3797.44,24020116.0,1340.0,1339.69,22450138.0,60.0,60.0,22040109.0,1600.0,1600.0,21470060.0,200.0,199.96,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1265.02001953125,499957.28125,201486.1875,8168.97509765625,7152.1328125,26090.771484375,185974.109375,183517.125,238318.515625,72564.9609375,134826.9375,18672.970703125,280239.15625,5776.123046875,19936.9765625,37592.578125,258825.75,53472.5078125,194291.109375,21848.890625,6912.73486328125,13363.822265625,30976.59375,45973.58984375,2953166.0,363317.34375,940671.25,3687879.75,10936642,5649.81201171875,72440.515625,112655056,46354532,21340.48046875,86893.5078125,199837.40625,668692.375,4428.83447265625,2845825.0,1141373.0,63723.83984375,500903.84375,21652.7890625,833324.0,732.2711791992188,488204.90625,449024.28125,243457.265625,998345.6875,70728.90625,78003.0859375,17589.0859375,4464.8359375,280938.4375,15264.3935546875,146105.046875,37118.33984375,409190.6875,1106623.0,58783.59765625,7286.20751953125,123439.5390625,13646.494140625,619244.6875,25488,34.131874084472656,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:38.676,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,328085.68,35.16,32.7,1008.88,29.91,50.01,3800.0,3797.07,24020116.0,1340.0,1339.36,22450138.0,60.0,59.95,22040109.0,1600.0,1599.76,21470060.0,200.0,200.32,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1264.8973388671875,500232.65625,201493.03125,8168.654296875,7152.5107421875,26091.02734375,186000.625,183512.15625,238598.703125,72532.140625,134861.640625,18670.87890625,280050.5,5766.81787109375,19938.056640625,37579.26953125,259387.75,53468.3515625,194395.328125,21862.216796875,6913.0205078125,13366.806640625,30981.021484375,45977.94140625,2955176.0,362776.4375,938652.25,3689354.75,10949917,5648.16162109375,73652.390625,112751008,46644844,21335.880859375,86875.3046875,199844.375,668740.25,4429.77685546875,2848709.75,1139738.25,63728.08203125,500977.375,21654.927734375,833912.0625,731.8095092773438,488102.875,449287.84375,243462.46875,996923.875,70728.890625,77985.609375,17580.298828125,4461.95263671875,280520.46875,15263.2138671875,144809.40625,37114.94921875,409165.625,1106592.875,58773.6015625,7285.63623046875,123486.1484375,13646.0576171875,619311.8125,25789,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204809665,24484,0,38.17696380615234,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:38.977,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,328496.32,35.17,32.7,1008.88,29.9,50.02,3800.0,3799.46,24020116.0,1340.0,1339.26,22450138.0,60.0,59.89,22040109.0,1600.0,1599.78,21470060.0,200.0,200.78,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1266.174072265625,500390.0625,201529.8125,8169.2939453125,7152.30712890625,26091.37890625,185938.640625,183539.890625,238652.375,72508.6953125,134874.71875,18670.9921875,279450.6875,5808.095703125,19941.021484375,37580.8125,259759.40625,53476.38671875,194685.65625,21841.4140625,6912.79052734375,13358.0927734375,30981.853515625,45976.4140625,2959361.75,362463.3125,938004.625,3693116.25,10960943,5649.37060546875,72992.59375,112845792,46906376,21336.298828125,86887.3203125,199848.1875,668758.125,4427.93896484375,2853408.75,1140012.25,63730.62890625,500964.4375,21653.56640625,834117.0,732.1644287109375,488578.59375,449169.25,243470.484375,995493.9375,70716.40625,77982.4296875,17579.634765625,4458.1533203125,280386.53125,15247.634765625,146798.125,37120.00390625,409306.90625,1106030.75,58785.12890625,7286.33154296875,123437.1328125,13645.060546875,620004.875,26090,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204814680,24484,0,36.99792098999024,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:39.277,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,328905.59,35.18,32.7,1008.87,29.9,50.03,3800.0,3801.84,24020116.0,1340.0,1339.17,22450138.0,60.0,59.83,22040109.0,1600.0,1599.81,21470060.0,200.0,201.23,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1265.6629638671875,500301.46875,201514.84375,8169.54833984375,7152.1220703125,26094.681640625,186001.546875,183539.828125,238631.84375,72477.890625,134903.78125,18671.7734375,281151.03125,5772.45068359375,19938.833984375,37579.92578125,259862.421875,53476.53515625,194399.015625,21840.423828125,6913.1123046875,13369.712890625,30983.734375,45977.046875,2962812.0,362458.25,937271.5625,3696703.25,10983074,5648.78466796875,73701.4296875,113589192,47133164,21340.947265625,86872.0859375,199839.3125,668845.875,4426.96630859375,2856411.0,1136333.25,63721.0234375,501185.71875,21652.931640625,832943.0625,732.7994995117188,488694.8125,449269.78125,243460.390625,994486.875,70703.8671875,77987.0,17584.271484375,4462.9619140625,280232.53125,15270.40625,146669.484375,37119.13671875,409005.25,1104901.125,58767.8203125,7285.5615234375,123586.1875,13641.212890625,618328.5625,26391,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204814680,24484,0,36.99792098999024,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:39.578,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,329331.27,35.18,32.7,1008.87,29.89,50.04,3800.0,3804.22,24020116.0,1340.0,1339.07,22450138.0,60.0,59.78,22040109.0,1600.0,1599.83,21470060.0,200.0,201.68,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1265.61669921875,500534.09375,201517.828125,8169.2236328125,7152.5888671875,26095.556640625,185971.296875,183584.1875,239059.46875,72520.09375,134929.453125,18671.763671875,279631.125,5770.10400390625,19938.353515625,37569.92578125,259982.03125,53480.09375,194231.71875,21843.16015625,6913.63818359375,13362.6845703125,30985.703125,45975.3203125,2965757.25,364652.40625,938819.0625,3699460.25,10995685,5648.83447265625,72573.5703125,114257968,47290920,21336.251953125,86878.359375,199798.046875,668740.625,4427.705078125,2860693.25,1134427.75,63730.48828125,501012.28125,21658.44140625,832966.6875,731.7697143554688,488509.90625,449319.875,243468.375,993548.5,70705.390625,78011.515625,17584.67578125,4465.65283203125,280509.84375,15265.72265625,147352.921875,37120.66796875,408920.65625,1103974.125,58775.390625,7285.3271484375,123615.1484375,13643.859375,619568.1875,26692,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204814680,24484,0,36.99792098999024,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:39.879,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,329765.01,35.19,32.7,1008.87,29.89,50.05,3800.0,3803.63,24020116.0,1340.0,1339.23,22450138.0,60.0,59.74,22040109.0,1600.0,1599.48,21470060.0,200.0,201.65,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4cb414e8-388b-49fe-9b64-0def58c14b03,c73401ca-8616-42f7-9c0c-33e96961bdf7,1265.95947265625,500623.40625,201585.359375,8168.95556640625,7152.81591796875,26097.435546875,186060.90625,183575.828125,238940.171875,72512.703125,134940.265625,18671.439453125,279857.3125,5779.994140625,19941.50390625,37585.19140625,259678.5,53468.39453125,194618.046875,21853.8046875,6913.4365234375,13376.998046875,30987.265625,45972.38671875,2968780.75,364330.71875,938858.75,3701675.75,11020037,5649.80322265625,72729.7578125,115177792,47352568,21335.884765625,86851.984375,199739.703125,668338.4375,4429.11376953125,2862162.5,1134983.5,63735.83203125,501399.8125,21656.875,832432.0,731.7225341796875,488754.9375,449051.1875,243493.15625,993118.125,70699.9921875,78033.9375,17583.701171875,4465.39453125,280076.78125,15285.390625,147750.75,37120.36328125,408936.40625,1102914.875,58766.0078125,7286.2607421875,123556.078125,13637.7119140625,619382.375,26993,33.970699310302734,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,204814680,24484,0,36.99792098999024,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 8, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:38:40.180,"{'cid': 'b8ab391b-3e5f-4671-b839-6fd665952f51', 'uuid': '929d36ed-b914-4b02-ad84-3ec0a8abe775', 'annotationId': '4cb414e8-388b-49fe-9b64-0def58c14b03', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768790299582, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:38:19.796Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,330198.74,35.19,32.7,1008.86,29.9,50.06,3800.0,3801.69,24020116.0,1340.0,1339.52,22450138.0,60.0,59.71,22040109.0,1600.0,1598.93,21470060.0,200.0,201.37,22340093.0
