component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,T0_183225,H0_183225
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1278.16943359375,503688.53125,202207.296875,8180.24267578125,7160.796875,26124.90625,186608.8125,184616.484375,239783.234375,73606.015625,137402.484375,18690.77734375,275228.0,5710.794921875,20370.23046875,37686.15234375,260379.625,53880.78515625,195009.921875,22203.34765625,6915.7255859375,13418.6015625,32349.884765625,45983.328125,2988968.5,376105.125,845132.9375,3719397.5,11048625,5666.03466796875,72558.2578125,113828744,45133624,21390.724609375,87047.96875,199406.046875,666183.9375,4446.482421875,2963559.0,1166878.625,63993.32421875,502196.84375,21771.798828125,836955.25,747.7799682617188,503727.6875,450642.875,244546.03125,1008562.0625,70964.1640625,78160.9296875,17640.29296875,4692.78564453125,279686.1875,15321.7646484375,147043.125,38889.57421875,410159.90625,1101795.75,58842.7109375,7292.5068359375,123058.234375,13654.8701171875,621159.5625,6418,34.05128479003906,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206590669,24484,0,36.83587265014648,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:19.673,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291904.22,37.66,32.81,1008.54,30.0,31.05,22040109.0,1600.0,1596.72,21470060.0,200.0,200.4,22340093.0,1370.0,1369.52,22450138.0,3800.0,3794.72,24020116.0,30.03,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1279.1697998046875,501497.5,202216.40625,8180.087890625,7160.83447265625,26122.990234375,186474.125,184606.703125,239750.390625,73539.734375,137413.359375,18689.84375,275490.96875,5703.89111328125,20370.271484375,37682.04296875,260212.78125,53861.5703125,195746.84375,22185.96484375,6916.3408203125,13418.18359375,32343.32421875,45987.94921875,2987012.5,372290.40625,845931.5,3719140.25,11052235,5667.20556640625,73921.765625,113954128,44914656,21389.28125,87054.734375,199390.296875,666126.9375,4448.794921875,2967062.5,1165681.375,63992.609375,501940.8125,21773.8203125,837779.3125,747.7144165039062,503852.21875,450498.28125,244517.453125,1009731.3125,70930.2265625,78174.625,17643.755859375,4694.9365234375,279728.375,15330.1767578125,145983.34375,38888.953125,410199.78125,1101693.625,58843.75390625,7292.8037109375,123305.9921875,13655.4716796875,621744.6875,6719,34.131874084472656,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206590669,24484,0,36.83587265014648,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:19.972,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291750.4,37.66,32.81,1008.54,30.0,31.05,22040109.0,1600.0,1596.72,21470060.0,200.0,200.4,22340093.0,1370.0,1369.52,22450138.0,3800.0,3794.72,24020116.0,30.03,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1280.67236328125,500839.90625,202205.9375,8180.46435546875,7160.447265625,26121.255859375,186379.6875,184584.875,240037.703125,73482.1875,137350.328125,18688.396484375,275221.71875,5710.58056640625,20369.451171875,37682.05859375,260269.515625,53866.1171875,196085.21875,22206.544921875,6915.96435546875,13418.2119140625,32345.40234375,45986.63671875,2982661.5,372594.875,847140.5625,3718649.75,11049526,5666.00244140625,74200.0390625,113744000,44709956,21384.666015625,87056.6015625,199385.734375,666119.1875,4449.0029296875,2966800.75,1166919.875,63995.234375,501888.90625,21771.76953125,837511.0625,748.751220703125,503830.15625,450523.8125,244528.859375,1010901.1875,70945.03125,78186.7421875,17638.53125,4686.9091796875,279796.0625,15324.498046875,146851.296875,38896.58203125,410222.375,1102255.5,58847.42578125,7292.8974609375,123461.0078125,13654.55078125,621908.0,7020,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206590669,24484,0,36.83587265014648,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:20.276,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291489.15,37.66,32.81,1008.54,30.0,31.02,22040109.0,1600.0,1596.74,21470060.0,200.0,200.34,22340093.0,1370.0,1369.5,22450138.0,3800.0,3794.85,24020116.0,30.03,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1277.70751953125,500161.5625,202232.5,8180.4248046875,7160.6572265625,26120.814453125,186403.03125,184573.359375,239819.8125,73416.2578125,137350.53125,18688.974609375,275212.0625,5712.4169921875,20364.65625,37677.59375,260141.96875,53875.20703125,196060.984375,22208.416015625,6915.67578125,13407.2041015625,32341.515625,45987.72265625,2978946.75,371400.15625,847478.8125,3717202.25,11041346,5666.66552734375,73822.6796875,113184576,44557928,21386.1640625,87075.7265625,199425.765625,666163.0625,4448.3115234375,2970858.0,1166490.0,63997.3828125,501725.15625,21774.62109375,838639.875,748.7147827148438,503773.0625,450478.6875,244537.140625,1011875.875,70921.7109375,78187.015625,17641.458984375,4683.734375,279903.59375,15330.58203125,147104.953125,38897.56640625,410213.21875,1102765.25,58850.80859375,7293.0810546875,123497.796875,13663.5146484375,621967.75,7321,34.131874084472656,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:20.575,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291232.21,37.65,32.8,1008.54,30.0,30.72,22040109.0,1600.0,1597.01,21470060.0,200.0,199.7,22340093.0,1370.0,1369.21,22450138.0,3800.0,3796.96,24020116.0,30.03,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1278.067138671875,502173.0,202224.375,8180.33740234375,7160.984375,26119.19921875,186378.59375,184533.515625,239703.65625,73466.8984375,137352.625,18689.009765625,276156.1875,5723.53564453125,20372.361328125,37677.19140625,260252.40625,53870.4921875,195816.140625,22208.60546875,6916.677734375,13421.361328125,32336.60546875,45988.45703125,2975861.75,371270.65625,847831.5,3715723.75,11030304,5665.9404296875,72907.4765625,112542800,44474388,21385.0625,87081.6796875,199438.375,666266.125,4448.32958984375,2977579.25,1164787.75,63992.10546875,501251.375,21772.796875,839456.75,749.7385864257812,503937.90625,449975.0,244535.421875,1012537.0,70907.390625,78193.4609375,17643.279296875,4688.0234375,279917.5,15345.9091796875,146977.8125,38891.984375,410300.0625,1103653.125,58855.484375,7292.501953125,123495.28125,13654.126953125,622342.8125,7622,34.131874084472656,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:20.874,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,290975.26,37.65,32.8,1008.54,30.0,30.43,22040109.0,1600.0,1597.27,21470060.0,200.0,199.06,22340093.0,1370.0,1368.93,22450138.0,3800.0,3799.07,24020116.0,30.02,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1279.04931640625,501955.28125,202185.796875,8180.15478515625,7160.64501953125,26119.26171875,186359.734375,184512.90625,240316.3125,73421.4765625,137312.90625,18687.83984375,277016.65625,5716.75341796875,20371.625,37672.66015625,260221.625,53862.421875,195876.484375,22220.34765625,6916.1962890625,13417.2333984375,32342.98828125,45985.71484375,2973590.25,371914.1875,848708.1875,3713317.75,11018343,5667.64306640625,74287.6171875,111854552,44488416,21385.07421875,87081.625,199480.046875,666510.0,4447.8271484375,2984432.0,1164881.0,63985.9140625,501122.8125,21773.326171875,838944.8125,749.4064331054688,503258.03125,449823.1875,244515.5625,1013005.5,70935.2734375,78192.8046875,17643.619140625,4699.705078125,280214.375,15332.2529296875,147123.84375,38892.44140625,410403.625,1103893.125,58856.53515625,7292.966796875,123415.1640625,13661.66015625,623491.9375,7923,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:21.176,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291054.11,37.64,32.8,1008.5,30.0,30.13,22040109.0,1600.0,1597.53,21470060.0,200.0,198.41,22340093.0,1370.0,1368.64,22450138.0,3800.0,3801.2,24020116.0,30.01,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1277.899169921875,502469.0625,202131.703125,8180.09912109375,7160.8271484375,26116.55859375,186313.9375,184488.734375,240252.234375,73432.6328125,137300.734375,18687.697265625,276124.4375,5704.5283203125,20367.78515625,37673.5234375,260026.84375,53881.7109375,195568.0625,22209.00390625,6915.93310546875,13425.845703125,32345.8046875,45986.59765625,2971795.5,375511.46875,849711.9375,3710334.5,11005650,5666.9111328125,74641.3828125,111129952,44582880,21393.82421875,87103.2421875,199509.78125,666657.0625,4447.173828125,2976255.75,1164549.875,63973.109375,501088.25,21770.69921875,838891.75,749.8574829101562,503516.4375,449958.5,244464.734375,1013167.875,70937.828125,78149.5,17641.814453125,4697.69287109375,280168.9375,15327.0283203125,147005.640625,38894.32421875,410651.8125,1104543.875,58845.14453125,7293.2880859375,123534.59375,13660.8818359375,623018.9375,8224,34.131874084472656,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:21.478,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291248.76,37.64,32.8,1008.44,30.0,30.06,22040109.0,1600.0,1598.2,21470060.0,200.0,198.71,22340093.0,1370.0,1368.75,22450138.0,3800.0,3802.33,24020116.0,30.0,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1278.51318359375,502353.375,202128.09375,8179.806640625,7161.19921875,26117.072265625,186351.125,184484.625,240695.375,73470.015625,137294.984375,18687.919921875,276949.09375,5718.10302734375,20368.404296875,37676.53125,260609.609375,53899.6796875,196102.921875,22210.130859375,6916.74658203125,13416.2998046875,32344.142578125,45992.57421875,2970484.25,374988.1875,848277.625,3708371.75,10996748,5667.3408203125,73965.0859375,110598184,44740468,21393.48046875,87097.1796875,199534.40625,666748.6875,4447.998046875,2982663.5,1165165.125,63962.26953125,501005.1875,21774.587890625,838443.875,748.97119140625,503457.15625,449794.6875,244413.78125,1012505.75,70930.296875,78118.8671875,17645.900390625,4701.49560546875,279695.96875,15318.2294921875,147622.734375,38890.73828125,410507.34375,1104936.375,58848.859375,7292.73974609375,123446.15625,13663.787109375,623364.875,8525,34.131874084472656,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:21.778,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291442.12,37.63,32.81,1008.39,30.0,30.07,22040109.0,1600.0,1599.01,21470060.0,200.0,199.36,22340093.0,1370.0,1369.01,22450138.0,3800.0,3803.02,24020116.0,30.01,49.83
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1280.8212890625,502452.9375,202139.96875,8179.9521484375,7160.3681640625,26116.552734375,186340.3125,184467.5625,240249.890625,73418.40625,137333.609375,18689.353515625,275741.75,5718.12939453125,20365.94140625,37682.796875,260291.21875,53908.42578125,196825.171875,22215.9296875,6915.966796875,13417.197265625,32340.607421875,46002.734375,2971209.25,375369.5625,848701.125,3709488.0,10995497,5667.4736328125,74131.4375,110484816,44934144,21389.02734375,87098.0859375,199519.296875,666773.25,4447.94140625,2982943.25,1160434.5,63960.17578125,501412.71875,21772.13671875,838494.75,749.0010375976562,503745.5,449785.125,244418.09375,1011368.25,70932.421875,78130.5234375,17643.619140625,4690.6669921875,279545.03125,15325.609375,146783.0625,38891.97265625,410362.28125,1105260.75,58853.09765625,7292.2041015625,123378.0703125,13657.681640625,622954.75,8826,34.212459564208984,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:22.079,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291636.12,37.62,32.81,1008.34,30.0,30.08,22040109.0,1600.0,1599.82,21470060.0,200.0,200.0,22340093.0,1370.0,1369.27,22450138.0,3800.0,3803.71,24020116.0,30.02,49.82
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,9b16c1d6-2e90-4f77-9327-a605c4889855,6b1b3321-d81a-47c4-9225-e290ca8ff1e1,1278.696044921875,502592.28125,202111.8125,8180.31201171875,7160.15576171875,26115.248046875,186421.953125,184445.234375,240468.59375,73526.015625,137338.359375,18689.890625,275847.78125,5718.6015625,20370.87109375,37679.76171875,260283.140625,53907.859375,196750.609375,22202.669921875,6915.72900390625,13419.44921875,32346.162109375,45999.63671875,2973830.75,374184.40625,848771.9375,3711623.75,10996095,5666.26611328125,74950.703125,110554408,45148676,21390.74609375,87077.578125,199460.15625,666757.1875,4446.99853515625,2988936.5,1162014.5,63958.97265625,501275.625,21772.978515625,838609.25,748.0701904296875,503524.25,449422.875,244407.671875,1010232.9375,70914.15625,78118.2890625,17650.05859375,4704.21875,279724.75,15336.140625,146392.828125,38892.36328125,410729.25,1105070.875,58847.30078125,7293.2607421875,123414.8828125,13658.755859375,622089.25,9127,34.131874084472656,35.90476608276367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,206595672,24484,0,37.15949630737305,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-10ppb-14RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '14rh', 'identifier': 'cOR84', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 03:08:22.381,"{'cid': 'f1001178-1668-4b0e-869d-e65cfd7bf11b', 'uuid': '1949c008-1933-4a9b-9e72-2084790b2cee', 'annotationId': '9b16c1d6-2e90-4f77-9327-a605c4889855', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768792099327, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T03:08:19.565Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,291565.13,37.62,32.81,1008.33,30.0,30.06,22040109.0,1600.0,1600.14,21470060.0,200.0,200.26,22340093.0,1370.0,1369.55,22450138.0,3800.0,3803.68,24020116.0,30.03,49.82
