component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_184225,FLW0_184225,ANLT0_184225,T0_093225,H0_093225,SETP0_364625,FLW0_364625,ANLT0_364625
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.9976196289062,1048.187255859375,6016.6474609375,5829.47021484375,6014.97119140625,5905.77001953125,10571.0986328125,8610.0927734375,547.4481201171875,556.0159912109375,2617.41748046875,1621.1455078125,10699.5947265625,647.9215087890625,1906.0765380859373,1135.3658447265625,1119.480224609375,681.427734375,6958.34326171875,6671.86328125,153904.5625,73513.9296875,27513.40625,18695.20703125,259.5798645019531,527.392333984375,5512.0830078125,573.1773071289062,141.9210662841797,143.6497344970703,1085.0133056640625,4154.919921875,332.9090881347656,312.7489929199219,252.84735107421875,199.0330352783203,1500.3043212890625,1394.738525390625,740.1546020507812,2005.043212890625,4300.89697265625,4054.228759765625,10976.7255859375,5005.92578125,227.28997802734372,2845.41015625,2248.926513671875,32113.751953125,87514.5234375,87587.8046875,76108.9765625,99035.546875,223092560,17969.984375,336.1337280273437,607.7770385742188,37820.5078125,37956.015625,30224.08203125,40292.59375,8086.41455078125,8448.8544921875,8318.9853515625,9791.787109375,10330,27.36263656616211,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.473878860473636,1003.480224609375,112104.0,5.553748607635498,0,5398476,True,BME690,12257,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:53.412,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1629.44,22450161.0,3700.0,3692.68,000000000DFEC3B1,1250.0,1259.04,21470046.0,-0.0,150.0,148.62,22160332.0,22.84,16.3,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.4306640625,1047.5712890625,6015.66748046875,5830.689453125,6015.412109375,5906.3466796875,10574.185546875,8610.7705078125,547.5298461914062,555.5084228515625,2618.972412109375,1623.43701171875,10744.0888671875,648.2736206054688,1906.0927734375,1135.5028076171875,1120.5125732421875,682.0830078125,6949.87939453125,6678.8037109375,153869.34375,73492.2109375,27516.33203125,18701.501953125,259.54248046875,527.2864990234375,5509.6953125,573.779541015625,141.90232849121094,143.661376953125,1084.4375,4153.052734375,332.8985290527344,312.7113037109375,252.85020446777344,199.00523376464844,1500.26220703125,1394.6917724609375,740.2291870117188,2006.118896484375,4314.00439453125,4064.506591796875,10985.087890625,5005.54248046875,227.259765625,2847.139892578125,2249.91943359375,32113.01953125,87518.8125,87592.3671875,76116.5,99050.828125,223311504,17997.591796875,336.24188232421875,607.499267578125,37826.0078125,37962.08984375,30220.171875,40288.25390625,8087.28466796875,8450.6435546875,8319.0615234375,9792.89453125,10632,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.473878860473636,1003.4835815429688,111989.0625,5.553748607635498,0,5398916,True,BME690,12258,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:53.714,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1622.59,22450161.0,3700.0,3692.8,000000000DFEC3B1,1250.0,1257.1,21470046.0,-0.0,150.0,148.86,22160332.0,22.84,16.3,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.5531616210938,1047.35498046875,6016.07275390625,5826.2412109375,6016.56298828125,5907.728515625,10574.9853515625,8610.7685546875,547.5231323242188,555.3554077148438,2613.597412109375,1624.9637451171875,10731.150390625,647.80029296875,1906.9444580078125,1135.2125244140625,1119.88427734375,681.6024169921875,6945.64892578125,6656.57568359375,153894.453125,73504.1953125,27506.197265625,18693.673828125,259.47442626953125,527.2937622070312,5526.13671875,573.444091796875,141.88009643554688,143.65016174316406,1081.6748046875,4147.1005859375,332.9082946777344,312.6887512207031,252.80587768554688,199.02569580078125,1500.41015625,1394.7325439453125,740.1046142578125,2005.9161376953125,4309.12939453125,4058.91748046875,10977.7509765625,5005.4658203125,227.2373046875,2844.39599609375,2251.171142578125,32074.71875,87525.6640625,87599.671875,76115.9921875,99047.265625,223448960,17909.1796875,336.115966796875,607.7284545898438,37827.375,37963.4453125,30234.771484375,40221.6953125,8086.09912109375,8451.025390625,8319.8037109375,9792.556640625,10932,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.473878860473636,1003.4835815429688,111989.0625,5.553748607635498,0,5398916,True,BME690,12258,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:54.015,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1613.26,22450161.0,3700.0,3692.98,000000000DFEC3B1,1250.0,1254.41,21470046.0,-0.0,150.0,149.19,22160332.0,22.84,16.3,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.7822875976562,1047.6871337890625,6018.5048828125,5827.09765625,6014.96044921875,5905.55419921875,10578.916015625,8611.8681640625,546.7866821289062,555.1986694335938,2609.84619140625,1622.14892578125,10713.966796875,647.970947265625,1907.8839111328125,1135.9654541015625,1119.1336669921875,681.0970458984375,6949.51318359375,6674.70751953125,153887.78125,73506.0390625,27507.435546875,18693.830078125,259.2481384277344,526.3397827148438,5518.7998046875,573.0577392578125,141.9256134033203,143.63363647460938,1081.064697265625,4151.76318359375,332.9751892089844,312.7246398925781,252.85467529296875,199.0229034423828,1500.3695068359375,1394.7193603515625,740.1597290039062,2006.3629150390625,4300.22607421875,4054.14111328125,10983.34765625,5005.4345703125,227.25201416015625,2851.220458984375,2247.49267578125,32074.83984375,87519.3046875,87593.90625,76111.921875,99042.609375,222838496,17959.26171875,336.0834655761719,607.0317993164062,37821.375,37959.28515625,30219.43359375,40286.4140625,8086.8115234375,8452.9765625,8319.1455078125,9795.1552734375,11233,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.473878860473636,1003.4835815429688,111874.359375,5.553748607635498,0,5399356,True,BME690,12259,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:54.323,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1603.71,22450161.0,3700.0,3693.16,000000000DFEC3B1,1250.0,1251.65,21470046.0,-0.0,150.0,149.54,22160332.0,22.83,16.31,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,739.0870361328125,1047.7791748046875,6018.30126953125,5826.0595703125,6015.3955078125,5906.20166015625,10578.1748046875,8611.638671875,547.1735229492188,554.5026245117188,2606.562744140625,1622.641845703125,10694.75390625,647.9989013671875,1910.0799560546875,1135.041748046875,1119.0255126953125,682.1424560546875,6946.45458984375,6684.099609375,153844.828125,73503.734375,27502.802734375,18694.103515625,259.4441223144531,526.9851684570312,5517.6396484375,573.23046875,141.92909240722656,143.62733459472656,1082.1065673828125,4154.17138671875,332.8466796875,312.71356201171875,252.8641357421875,199.01882934570312,1500.4237060546875,1394.716064453125,740.1898803710938,2005.7022705078125,4307.6083984375,4059.75439453125,10982.412109375,5005.61572265625,227.37698364257807,2855.82861328125,2249.7587890625,31975.326171875,87536.5859375,87610.265625,76114.5625,99051.9609375,222273344,17913.880859375,336.1081848144531,607.382568359375,37807.97265625,37944.76953125,30229.091796875,40289.59375,8085.58837890625,8451.623046875,8317.8486328125,9790.76171875,11534,27.604394912719727,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.46781349182129,1003.4868774414062,111989.0625,5.552475929260254,0,5399796,True,BME690,12260,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:54.616,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.19,22450161.0,3700.0,3694.05,000000000DFEC3B1,1250.0,1249.98,21470046.0,-0.0,150.0,149.75,22160332.0,22.83,16.31,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.5986938476562,1047.6356201171875,6017.5712890625,5826.1806640625,6013.76611328125,5906.9853515625,10573.51953125,8612.361328125,547.3677368164062,555.0562744140625,2608.510009765625,1624.7408447265625,10687.6103515625,647.7785034179688,1910.21875,1135.6949462890625,1119.1707763671875,681.578369140625,6944.73388671875,6679.23681640625,153867.859375,73499.59375,27510.890625,18695.890625,259.3295593261719,526.6231689453125,5528.4150390625,572.5816650390625,141.90980529785156,143.63404846191406,1084.244140625,4171.04150390625,332.91455078125,312.722412109375,252.8044586181641,199.02426147460935,1500.299560546875,1394.822021484375,740.2626953125,2006.0804443359373,4291.73486328125,4046.002685546875,10960.2490234375,5005.46533203125,227.3421173095703,2862.71484375,2245.59619140625,31769.4296875,87534.4765625,87609.234375,76115.890625,99025.734375,221662896,17903.138671875,336.2234191894531,607.0571899414062,37817.71484375,37953.61328125,30233.984375,40311.9765625,8086.890625,8453.015625,8318.03515625,9792.048828125,11835,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.358985900878903,26.46781349182129,1003.4868774414062,111989.0625,5.552475929260254,0,5399796,True,BME690,12260,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:54.918,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.26,22450161.0,3700.0,3696.19,000000000DFEC3B1,1250.0,1249.93,21470046.0,-0.0,150.0,149.76,22160332.0,22.83,16.31,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.87646484375,1047.8565673828125,6016.203125,5824.78271484375,6013.02978515625,5906.302734375,10569.7646484375,8607.537109375,547.503173828125,555.5411987304688,2611.4052734375,1624.3133544921875,10667.0830078125,648.0265502929688,1909.6392822265625,1135.5411376953125,1119.7659912109375,682.1248168945312,6937.9716796875,6684.84619140625,153848.234375,73495.484375,27514.71484375,18699.591796875,259.25836181640625,526.6392822265625,5537.10400390625,572.8281860351562,141.9015655517578,143.65272521972656,1084.0672607421875,4178.19873046875,332.8797607421875,312.68267822265625,252.82199096679688,199.02117919921875,1500.38671875,1394.666015625,740.284423828125,2006.1964111328125,4293.3994140625,4046.782958984375,10977.8486328125,5005.65185546875,227.3216094970703,2859.506103515625,2243.131591796875,31905.59765625,87525.984375,87599.0,76120.40625,99041.3125,221155792,17904.3984375,336.0125427246094,607.6145629882812,37801.0546875,37936.8359375,30227.314453125,40294.109375,8086.4794921875,8448.6923828125,8320.755859375,9792.5087890625,12136,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358652114868164,26.47389030456543,1003.431396484375,111645.65625,5.553646564483643,0,5400236,True,BME690,12261,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:55.219,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.33,22450161.0,3700.0,3698.31,000000000DFEC3B1,1250.0,1249.89,21470046.0,-0.0,150.0,149.77,22160332.0,22.83,16.32,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.6569213867188,1047.1116943359375,6016.640625,5828.90234375,6012.3271484375,5905.7822265625,10570.9755859375,8610.66015625,546.5913696289062,554.4357299804688,2611.471923828125,1624.6195068359375,10713.900390625,647.8513793945312,1909.875,1135.5927734375,1120.5491943359375,682.3744506835938,6936.12939453125,6714.5478515625,153830.828125,73486.6796875,27511.451171875,18700.697265625,259.3902587890625,527.0723266601562,5543.77978515625,573.178955078125,141.9295196533203,143.6163787841797,1086.39501953125,4176.02685546875,332.8966064453125,312.7022399902344,252.861083984375,199.02261352539065,1500.180419921875,1394.560546875,740.1674194335938,2006.9698486328125,4305.1923828125,4056.1845703125,10982.5537109375,5005.75830078125,227.323974609375,2858.816162109375,2244.2109375,31922.87890625,87510.96875,87584.4296875,76121.09375,99048.8125,220586720,17932.34765625,336.18231201171875,607.4467163085938,37801.0546875,37937.82421875,30224.681640625,40284.27734375,8088.60205078125,8450.875,8321.9951171875,9789.1884765625,12437,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358318328857425,26.47996711730957,1003.38427734375,111645.65625,5.554816246032715,0,5400676,True,BME690,12262,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:55.523,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.45,22450161.0,3700.0,3700.39,000000000DFEC3B1,1250.0,1249.83,21470046.0,-0.0,150.0,149.78,22160332.0,22.83,16.32,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.50537109375,1047.3211669921875,6013.5185546875,5824.65966796875,6011.38330078125,5905.80517578125,10571.2939453125,8610.017578125,547.5631103515625,555.066650390625,2611.704833984375,1622.5614013671875,10731.0947265625,647.7680053710938,1906.5208740234373,1135.61181640625,1119.3172607421875,680.7413940429688,6954.0126953125,6713.201171875,153735.75,73477.6796875,27505.09765625,18695.421875,259.50299072265625,527.09326171875,5531.92236328125,573.2947387695312,141.919921875,143.62564086914062,1086.638427734375,4178.06201171875,332.85260009765625,312.74371337890625,252.8311004638672,199.0165252685547,1500.02685546875,1394.4630126953125,740.1629028320312,2006.8323974609373,4297.1650390625,4052.739501953125,10976.2021484375,5005.5849609375,227.4181365966797,2864.87646484375,2240.653564453125,31900.998046875,87506.5703125,87580.0234375,76118.3828125,99050.15625,220176464,17975.1640625,336.0318298339844,606.945556640625,37809.23828125,37945.44921875,30223.857421875,40314.140625,8086.4462890625,8449.337890625,8319.6591796875,9789.5361328125,12739,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.358318328857425,26.47996711730957,1003.38427734375,111645.65625,5.554816246032715,0,5400676,True,BME690,12262,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:55.823,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.67,22450161.0,3700.0,3700.41,000000000DFEC3B1,1250.0,1249.62,21470046.0,-0.0,150.0,149.78,22160332.0,22.83,16.33,300.0,302.54,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,f51a4f99-ffc0-4617-bdf5-42d82048998b,8ace83d2-b948-4266-8dcc-696a43a086a8,738.6139526367188,1047.8572998046875,6013.33544921875,5823.08447265625,6011.13916015625,5904.8359375,10573.6337890625,8610.00390625,547.4151611328125,555.1285400390625,2607.123779296875,1625.4896240234375,10733.1279296875,647.9000854492188,1908.7686767578125,1135.5791015625,1119.722412109375,680.6430053710938,6931.11767578125,6722.15625,153721.953125,73457.375,27514.30859375,18692.71484375,259.3772888183594,526.9133911132812,5532.17236328125,573.0523071289062,141.90768432617188,143.6188507080078,1086.2652587890625,4173.04443359375,332.8763732910156,312.7041015625,252.82101440429688,199.01339721679688,1499.8770751953125,1394.2301025390625,740.2271728515625,2006.2108154296875,4295.06201171875,4050.36279296875,10956.0419921875,5005.45263671875,227.32785034179688,2849.458984375,2247.40625,31758.013671875,87495.734375,87570.4609375,76111.0859375,99044.1953125,219884064,17971.1796875,336.0972595214844,606.7955322265625,37800.76171875,37937.5234375,30223.970703125,40312.30078125,8085.95166015625,8449.513671875,8318.7421875,9787.888671875,13039,27.5238094329834,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.358652114868164,26.46782493591309,1003.3436889648438,111759.890625,5.55237340927124,0,5401116,True,BME690,12263,0,0,0,5396632,24484,0,28.684680938720703,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 15:29:56.121,"{'cid': '1921321b-8576-464d-b9bb-295a73f97df4', 'uuid': 'fc2162c2-417e-4bcf-82ff-807666cbaa30', 'annotationId': 'f51a4f99-ffc0-4617-bdf5-42d82048998b', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773329392895, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T15:29:53.117Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.87,22450161.0,3700.0,3700.42,000000000DFEC3B1,1250.0,1249.41,21470046.0,-0.0,150.0,149.79,22160332.0,22.83,16.33,300.0,302.54,000000000DFEC3B8
