component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,SETP0_184324,FLW0_184324,ANLT0_184324
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.1517944335938,901.784423828125,5962.6962890625,5775.8388671875,5959.5986328125,5856.24853515625,10395.3154296875,8471.1787109375,531.2259521484375,540.3799438476562,2307.370361328125,1392.353759765625,9262.16015625,559.61474609375,1637.994384765625,944.032470703125,1079.8953857421875,658.0776977539062,6314.88916015625,5851.6142578125,151715.078125,72511.515625,27271.427734375,18524.037109375,249.81597900390625,509.9649963378906,5322.10009765625,564.5789184570312,133.0998077392578,136.26475524902344,985.745361328125,3353.177978515625,329.4836730957031,309.8157653808594,251.8455810546875,198.23797607421875,1483.367431640625,1379.5662841796875,736.9992065429688,1991.3223876953125,3928.900146484375,3694.015625,10899.810546875,4964.65283203125,222.2496490478516,2741.863037109375,2184.790283203125,30369.68359375,86323.2265625,86398.796875,75167.171875,97707.4765625,219469952,17226.9921875,321.6429138183594,581.8359985351562,37450.34765625,37583.20703125,30036.478515625,39847.2578125,7956.87744140625,8311.0341796875,8189.169921875,9618.9453125,32215,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.82895278930664,19.048139572143555,1002.5122680664062,122634.7265625,4.104138374328613,0,11119469,True,BME690,25249,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:15.285,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.6,000000000DFEC3B1,1600.0,1599.54,22450161.0,-0.01,15.0,15.0,22160332.0,300.0,298.08,000000000DFEC3B8,22.88,16.04,1385.0,1384.49,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.1587524414062,901.6134033203124,5960.5068359375,5776.0673828125,5956.46337890625,5856.74755859375,10396.224609375,8469.353515625,531.2017211914062,540.2708740234375,2315.2421875,1392.491455078125,9246.9970703125,559.7379150390625,1638.990478515625,944.2208251953124,1079.48876953125,658.1609497070312,6361.5810546875,5860.65576171875,151747.53125,72509.5546875,27267.34375,18519.83203125,249.72276306152344,509.5390319824219,5305.0869140625,563.8822631835938,133.09544372558594,136.23587036132812,984.1744384765624,3350.10888671875,329.4896240234375,309.85467529296875,251.89385986328125,198.2181701660156,1483.6595458984375,1379.6246337890625,736.9832153320312,1991.985107421875,3927.998779296875,3693.634765625,10898.6142578125,4964.88671875,222.2891540527344,2748.884765625,2182.54443359375,30330.994140625,86321.875,86396.8515625,75163.1171875,97702.90625,220191760,17292.8828125,321.4930419921875,581.8053588867188,37470.79296875,37603.59375,30031.03515625,39836.73046875,7958.5791015625,8310.255859375,8188.5068359375,9618.1767578125,32516,27.5238094329834,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.8286190032959,19.035987854003903,1002.5131225585938,122018.25,4.101441860198975,0,11119909,True,BME690,25250,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:15.586,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.6,000000000DFEC3B1,1600.0,1599.34,22450161.0,-0.0,15.0,15.0,22160332.0,300.0,298.05,000000000DFEC3B8,22.88,16.04,1385.0,1384.66,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.118408203125,901.8488159179688,5959.41259765625,5776.93701171875,5957.73095703125,5856.5068359375,10397.1884765625,8469.8095703125,530.6618041992188,540.5113525390625,2320.3662109375,1390.9901123046875,9222.3662109375,559.710693359375,1638.56689453125,944.0469970703124,1079.2882080078125,658.6988525390625,6332.85107421875,5859.087890625,151776.9375,72515.6328125,27262.7265625,18524.361328125,249.8310546875,509.9978332519531,5298.37109375,563.9608154296875,133.09762573242188,136.2380828857422,983.2301635742188,3347.119873046875,329.440185546875,309.8021545410156,251.8458251953125,198.19790649414065,1483.34814453125,1379.451904296875,736.9540405273438,1991.716796875,3932.135986328125,3695.677001953125,10899.7021484375,4964.74951171875,222.2811737060547,2736.166748046875,2183.458251953125,30348.283203125,86319.671875,86394.375,75166.7265625,97719.375,220823376,17229.91015625,321.5318298339844,581.8958740234375,37451.4375,37583.48828125,30036.6796875,39840.765625,7957.31103515625,8311.2568359375,8188.970703125,9619.7880859375,32818,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.82828521728516,19.048173904418945,1002.5139770507812,122018.25,4.103990077972412,0,11120350,True,BME690,25251,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:15.888,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.65,000000000DFEC3B1,1600.0,1599.14,22450161.0,-0.0,15.0,15.01,22160332.0,300.0,297.55,000000000DFEC3B8,22.89,16.03,1385.0,1384.83,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.3364868164062,901.98828125,5961.490234375,5772.45849609375,5957.8154296875,5856.70849609375,10390.8671875,8469.7763671875,531.2100219726562,540.926513671875,2308.131103515625,1390.81103515625,9238.1455078125,559.5422973632812,1637.1549072265625,944.3785400390624,1078.5877685546875,657.5733642578125,6333.158203125,5851.0849609375,151761.625,72514.328125,27255.720703125,18524.91015625,249.8341522216797,510.3260192871094,5315.7294921875,563.6361083984375,133.12847900390625,136.25390625,986.4653930664062,3351.85791015625,329.4996643066406,309.8409423828125,251.8682403564453,198.22105407714844,1483.6318359375,1379.4930419921875,736.9071044921875,1991.90283203125,3934.39794921875,3698.589111328125,10898.1923828125,4964.7177734375,222.2214508056641,2732.978759765625,2181.6728515625,30405.130859375,86325.5625,86401.1875,75165.25,97704.2109375,221292512,17165.4140625,321.7615051269531,581.96875,37453.203125,37586.01953125,30034.833984375,39846.61328125,7957.390625,8310.556640625,8188.68359375,9622.4453125,33118,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.82828521728516,19.048173904418945,1002.5139770507812,122018.25,4.103990077972412,0,11120350,True,BME690,25251,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:16.188,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.71,000000000DFEC3B1,1600.0,1598.95,22450161.0,-0.0,15.0,15.02,22160332.0,300.0,297.06,000000000DFEC3B8,22.89,16.02,1385.0,1385.0,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.2421875,901.8740234375,5960.609375,5775.70751953125,5956.10986328125,5857.4033203125,10395.9775390625,8471.0048828125,531.1016235351562,541.5182495117188,2321.212890625,1392.7120361328125,9235.8505859375,559.6433715820312,1637.127685546875,944.501220703125,1079.7667236328125,658.901611328125,6300.5341796875,5865.802734375,151704.890625,72511.9375,27262.333984375,18526.263671875,249.6489105224609,509.79583740234375,5297.9482421875,563.9657592773438,133.09349060058594,136.24362182617188,984.170166015625,3352.553955078125,329.4812927246094,309.7723693847656,251.88153076171875,198.18995666503903,1483.5020751953125,1379.5294189453125,736.8995361328125,1990.7735595703125,3941.04052734375,3704.221435546875,10899.0224609375,4964.83056640625,222.2357177734375,2738.891845703125,2182.077392578125,30359.587890625,86333.828125,86407.9375,75164.390625,97701.8203125,221714464,17153.54296875,321.607666015625,581.155517578125,37463.6484375,37596.25,30037.4296875,39797.7578125,7956.82275390625,8311.513671875,8189.90234375,9623.91015625,33419,27.5238094329834,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.82795143127441,19.054275512695312,1002.51318359375,122428.5390625,4.105226993560791,0,11120790,True,BME690,25252,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:16.489,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.94,000000000DFEC3B1,1600.0,1598.82,22450161.0,-0.0,15.0,15.02,22160332.0,300.0,296.51,000000000DFEC3B8,22.9,16.01,1385.0,1385.16,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.4857788085938,902.0093994140624,5960.06640625,5776.13427734375,5956.57958984375,5857.37060546875,10392.9326171875,8471.78125,531.1355590820312,541.2485961914062,2322.763427734375,1393.8648681640625,9220.919921875,559.6541137695312,1635.09521484375,944.0150756835938,1079.1793212890625,657.9384765625,6320.3369140625,5840.8017578125,151737.890625,72510.4765625,27257.474609375,18519.35546875,249.54638671875,509.1637878417969,5305.12646484375,563.7345581054688,133.12884521484375,136.2454376220703,983.0252685546876,3348.244140625,329.5218200683594,309.8008728027344,251.86062622070312,198.1988525390625,1483.3724365234375,1379.5133056640625,736.9030151367188,1991.329345703125,3931.764892578125,3696.14013671875,10898.185546875,4964.3759765625,222.3421630859375,2729.859619140625,2185.809814453125,30429.19921875,86320.421875,86395.171875,75166.5625,97703.1171875,221423296,17240.8125,321.7453918457031,580.54052734375,37472.51171875,37604.875,30032.2265625,39846.7265625,7956.81787109375,8311.443359375,8187.52880859375,9619.259765625,33721,27.68498039245605,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.82795143127441,19.060359954833984,1002.514892578125,121814.1328125,4.106537818908691,0,11121231,True,BME690,25253,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:16.791,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.61,000000000DFEC3B1,1600.0,1598.89,22450161.0,-0.0,15.0,15.01,22160332.0,300.0,295.81,000000000DFEC3B8,22.89,16.02,1385.0,1385.33,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.4536743164062,902.0000610351562,5960.11767578125,5775.96044921875,5956.953125,5857.365234375,10395.5185546875,8471.5458984375,530.41259765625,540.6028442382812,2318.21826171875,1391.8419189453125,9215.1845703125,559.36083984375,1636.170166015625,944.9588012695312,1077.6656494140625,656.73291015625,6312.82568359375,5856.634765625,151731.390625,72511.1796875,27265.111328125,18516.498046875,249.62489318847656,509.7278442382813,5321.4736328125,564.3837280273438,133.15390014648438,136.2560272216797,983.7412109375,3346.478271484375,329.4783020019531,309.834228515625,251.8833770751953,198.2251434326172,1483.3465576171875,1379.506103515625,736.8792724609375,1991.9188232421875,3937.2236328125,3699.497314453125,10899.3544921875,4964.591796875,222.23666381835935,2726.075927734375,2183.814453125,30423.5546875,86320.0703125,86395.921875,75169.203125,97707.5078125,221043936,17217.455078125,321.5911865234375,581.9872436523438,37463.4453125,37595.37890625,30034.4140625,39790.875,7957.7412109375,8310.0625,8187.93212890625,9619.62890625,34021,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.82795143127441,19.060359954833984,1002.514892578125,121814.1328125,4.106537818908691,0,11121231,True,BME690,25253,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:17.091,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3699.28,000000000DFEC3B1,1600.0,1598.96,22450161.0,-0.0,15.0,15.0,22160332.0,300.0,295.11,000000000DFEC3B8,22.88,16.03,1385.0,1385.5,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.5397338867188,902.161376953125,5959.85107421875,5775.79833984375,5959.357421875,5856.4560546875,10393.2412109375,8470.9580078125,530.6531982421875,540.4945678710938,2317.114013671875,1393.0087890625,9239.5791015625,559.6604614257812,1637.054931640625,944.3111572265624,1079.1705322265625,657.9735107421875,6317.85888671875,5856.45458984375,151762.6875,72507.40625,27262.3828125,18518.1640625,249.7534942626953,509.8084106445313,5328.0537109375,564.8036499023438,133.0877685546875,136.2096405029297,981.7130737304688,3351.829833984375,329.4794921875,309.8252258300781,251.91163635253903,198.2009735107422,1483.3553466796875,1379.633544921875,736.8536987304688,1991.453857421875,3929.261474609375,3694.22265625,10897.80078125,4964.4697265625,222.3632354736328,2715.40576171875,2184.6064453125,30358.029296875,86320.796875,86397.1328125,75167.5390625,97710.1953125,220706880,17181.345703125,321.7401123046875,582.081787109375,37460.00390625,37591.11328125,30033.234375,39831.18359375,7957.6640625,8308.7548828125,8188.53955078125,9625.23046875,34322,27.5238094329834,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.827617645263672,19.02387046813965,1002.512451171875,122018.25,4.098598480224609,0,11121671,True,BME690,25254,0,0,0,11116898,24484,0,29.05120849609375,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:17.392,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3699.95,000000000DFEC3B1,1600.0,1599.03,22450161.0,-0.0,15.0,15.0,22160332.0,300.0,294.41,000000000DFEC3B8,22.87,16.04,1385.0,1385.66,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.0910034179688,901.4909057617188,5959.908203125,5772.46484375,5959.18115234375,5856.078125,10392.35546875,8467.328125,530.52294921875,540.921630859375,2309.3466796875,1393.278564453125,9250.958984375,559.5611572265625,1637.05126953125,944.3798828125,1077.5479736328125,657.414794921875,6323.78564453125,5862.79638671875,151710.46875,72512.0625,27265.646484375,18518.779296875,249.6420745849609,509.1447448730469,5308.9541015625,564.3837280273438,133.08560180664062,136.25393676757812,981.8352661132812,3338.364013671875,329.45880126953125,309.8330383300781,251.88479614257807,198.1841735839844,1483.225341796875,1379.6917724609375,736.8287963867188,1990.3380126953125,3935.954833984375,3699.439453125,10899.30859375,4964.4462890625,222.2267303466797,2729.6259765625,2188.546142578125,30375.40625,86321.4296875,86397.5234375,75165.078125,97689.9765625,220406512,17207.65625,321.7133483886719,581.7120361328125,37462.765625,37594.34765625,30037.17578125,39866.8125,7957.1181640625,8310.3701171875,8188.0263671875,9620.3037109375,34624,27.5238094329834,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.82728385925293,19.054311752319336,1002.510009765625,122910.7265625,4.105079650878906,0,11122111,True,BME690,25255,0,0,0,11121910,24484,0,29.592430114746094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:17.695,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3699.27,000000000DFEC3B1,1600.0,1599.11,22450161.0,-0.0,15.0,15.0,22160332.0,300.0,295.07,000000000DFEC3B8,22.87,16.03,1385.0,1385.75,21470046.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,7bb06484-3a19-40f0-bb64-084f175cb0bb,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,615.3343505859375,901.7251586914062,5958.0126953125,5776.0244140625,5959.2529296875,5856.65283203125,10392.9443359375,8469.7548828125,530.9915161132812,540.9171752929688,2305.91796875,1391.6671142578125,9198.12890625,559.74560546875,1636.592041015625,944.1517944335938,1077.81884765625,657.2324829101562,6320.81640625,5860.97705078125,151733.046875,72511.0078125,27259.982421875,18521.37890625,249.6710662841797,509.4243469238281,5309.2978515625,564.237548828125,133.09446716308594,136.23721313476562,982.765869140625,3340.875732421875,329.4908752441406,309.8375244140625,251.9058837890625,198.2048492431641,1483.1234130859375,1379.51416015625,736.9066162109375,1990.3251953125,3923.504638671875,3686.745361328125,10900.146484375,4964.328125,222.26502990722656,2737.193359375,2187.668212890625,30339.900390625,86323.8359375,86398.3984375,75166.703125,97702.6015625,220100848,17133.283203125,321.676513671875,581.0568237304688,37463.44921875,37595.6328125,30037.189453125,39826.375,7958.7880859375,8310.5107421875,8187.0634765625,9622.1552734375,34924,27.5238094329834,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.82728385925293,19.054311752319336,1002.510009765625,122910.7265625,4.105079650878906,0,11122111,True,BME690,25255,0,0,0,11121910,24484,0,29.592430114746094,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 27, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:05:17.995,"{'cid': 'bc77cee1-b6dd-4ec4-8ac2-32520ff0cbfc', 'uuid': '70a70deb-443e-4d46-9ed1-4944216d5761', 'annotationId': '7bb06484-3a19-40f0-bb64-084f175cb0bb', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335092277, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:04:52.506Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.48,000000000DFEC3B1,1600.0,1599.18,22450161.0,-0.0,15.0,15.0,22160332.0,300.0,295.88,000000000DFEC3B8,22.87,16.03,1385.0,1385.82,21470046.0
