component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,T0_093225,H0_093225,FLW0_181225
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.5153198242188,916.4996337890624,5968.7734375,5786.875,5968.2158203125,5871.3544921875,10423.65234375,8491.185546875,531.5073852539062,541.1402587890625,2348.9931640625,1424.5736083984375,9594.158203125,568.2735595703125,1674.19970703125,968.6727294921876,1079.5609130859375,658.182861328125,6419.38525390625,5962.07958984375,152049.859375,72667.5,27286.392578125,18529.4375,250.10845947265625,510.644775390625,5389.16064453125,566.1181640625,134.47274780273438,137.17202758789062,989.5328369140624,3507.73583984375,329.75244140625,310.0560913085937,251.82000732421875,198.1993560791016,1485.659912109375,1381.6611328125,736.6444702148438,1989.8507080078125,3977.75439453125,3738.28466796875,10919.330078125,4973.77587890625,222.35345458984372,2740.873046875,2179.783203125,30539.845703125,86487.2734375,86561.40625,75326.3203125,97901.40625,220867088,17234.626953125,322.33953857421875,585.2833251953125,37489.2734375,37621.0,30045.8125,39909.41796875,7977.57080078125,8332.1806640625,8210.7158203125,9644.5068359375,9125,26.55677604675293,28.32967185974121,0,0,0,0,0,0,0,0,0,0,0,1,22.919727325439453,19.02886199951172,1002.977294921875,128100.078125,3.893136501312256,0,11966325,True,BME690,27172,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:22.132,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.49,000000000DFEC3B1,1600.0,1594.32,22450161.0,1385.0,1382.72,21470046.0,300.0,291.99,000000000DFEC3B8,15.0,13.6,22160332.0,21.74,15.64,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.7520141601562,916.7439575195312,5967.80908203125,5788.0234375,5967.73486328125,5871.33056640625,10427.9814453125,8492.1513671875,531.0462036132812,541.1751708984375,2346.55615234375,1423.8709716796875,9597.5185546875,568.2169799804688,1675.0404052734375,968.3187866210938,1079.2261962890625,658.12109375,6386.28125,5967.0,152040.15625,72648.4765625,27286.908203125,18526.892578125,250.22698974609372,510.7375183105469,5389.76318359375,566.0560913085938,134.47894287109375,137.20809936523438,990.4544677734376,3503.909912109375,329.72528076171875,310.04345703125,251.8697967529297,198.2135467529297,1485.83544921875,1381.644775390625,736.7003173828125,1990.5535888671875,3988.01025390625,3750.070556640625,10918.6552734375,4973.80810546875,222.35585021972656,2734.62353515625,2179.987060546875,30535.8046875,86483.2421875,86556.046875,75330.421875,97904.65625,220813712,17170.544921875,322.2937927246094,585.8461303710938,37487.16015625,37619.80078125,30071.935546875,39924.47265625,7978.90087890625,8330.8818359375,8210.2333984375,9644.939453125,9426,26.4761905670166,28.41025733947754,0,0,0,0,0,0,0,0,0,0,0,1,22.91939353942871,19.02887916564941,1002.9781494140624,128325.828125,3.893065929412842,0,11966765,True,BME690,27173,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:22.433,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.49,000000000DFEC3B1,1600.0,1594.32,22450161.0,1385.0,1382.72,21470046.0,300.0,291.99,000000000DFEC3B8,15.0,13.6,22160332.0,21.74,15.64,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.358154296875,916.2234497070312,5967.56640625,5787.84521484375,5967.90576171875,5870.208984375,10421.4599609375,8491.35546875,530.9498291015625,540.753662109375,2350.751953125,1424.44482421875,9580.5283203125,568.3928833007812,1673.006103515625,968.4935913085938,1079.9334716796875,658.6679077148438,6380.31982421875,5960.91650390625,152046.875,72650.53125,27289.158203125,18526.115234375,250.18235778808597,510.7037048339844,5400.0,566.4746704101562,134.44247436523438,137.21261596679688,991.7664794921876,3502.60205078125,329.70556640625,310.050537109375,251.89828491210935,198.18753051757807,1485.6695556640625,1381.6063232421875,736.64111328125,1990.338134765625,3985.11181640625,3744.104248046875,10917.2841796875,4973.751953125,222.3959808349609,2729.938720703125,2173.787353515625,30553.06640625,86481.59375,86555.7109375,75322.1171875,97908.3671875,220822224,17311.375,322.3553161621094,586.239013671875,37485.5859375,37617.53125,30054.515625,39882.0703125,7979.7568359375,8330.455078125,8209.0087890625,9643.2568359375,9728,26.55677604675293,28.16849708557129,0,0,0,0,0,0,0,0,0,0,0,1,22.91939353942871,19.02887916564941,1002.9781494140624,128325.828125,3.893065929412842,0,11966765,True,BME690,27173,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:22.736,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.9,000000000DFEC3B1,1600.0,1594.81,22450161.0,1385.0,1383.05,21470046.0,300.0,293.29,000000000DFEC3B8,15.0,13.82,22160332.0,21.74,15.64,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.2772827148438,916.35888671875,5969.01318359375,5784.69140625,5968.41552734375,5870.69873046875,10421.5458984375,8492.3388671875,531.06494140625,541.5538330078125,2351.91357421875,1425.2451171875,9548.140625,568.27978515625,1673.670654296875,968.3746337890624,1080.2933349609375,658.4185180664062,6379.84326171875,5952.31787109375,152032.59375,72651.8046875,27282.810546875,18535.595703125,250.0743103027344,510.427490234375,5374.48876953125,566.1416015625,134.46646118164062,137.1917724609375,993.8820190429688,3505.044921875,329.7088623046875,310.0677185058594,251.8594665527344,198.24542236328125,1485.6724853515625,1381.635009765625,736.7149047851562,1990.1484375,3970.9638671875,3731.30908203125,10918.115234375,4973.63134765625,222.35394287109372,2729.003173828125,2176.93896484375,30606.234375,86484.25,86558.9609375,75323.9453125,97905.109375,220863584,17310.974609375,322.2479553222656,585.6915283203125,37484.84375,37616.80859375,30038.77734375,39903.8828125,7980.0625,8329.75,8208.501953125,9644.0712890625,10028,26.637361526489254,28.249082565307617,0,0,0,0,0,0,0,0,0,0,0,1,22.918725967407227,19.04105758666992,1002.9782104492188,128025.0,3.8954086303710938,0,11967206,True,BME690,27174,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:23.042,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3701.64,000000000DFEC3B1,1600.0,1595.73,22450161.0,1385.0,1383.69,21470046.0,300.0,295.75,000000000DFEC3B8,15.0,14.23,22160332.0,21.74,15.67,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.328125,916.161376953125,5970.3974609375,5787.70703125,5967.95654296875,5870.6123046875,10423.919921875,8493.5078125,530.8387451171875,541.1466674804688,2346.8828125,1424.7093505859375,9562.876953125,568.200439453125,1672.4403076171875,968.544921875,1080.1910400390625,658.2877807617188,6386.07568359375,5949.93994140625,152048.140625,72655.6328125,27288.388671875,18530.333984375,250.06185913085935,510.5808410644531,5432.79931640625,565.7916259765625,134.46737670898438,137.20359802246094,991.7463989257812,3505.63818359375,329.7375793457031,310.02850341796875,251.8824462890625,198.2081298828125,1485.6141357421875,1381.7095947265625,736.6505126953125,1990.3271484375,3984.83837890625,3744.107177734375,10917.640625,4973.65673828125,222.3368682861328,2729.39208984375,2181.240966796875,30566.015625,86480.65625,86554.8125,75316.9453125,97922.421875,222277056,17266.076171875,322.30694580078125,585.5576171875,37496.2578125,37628.1015625,30040.689453125,39891.6328125,7980.64013671875,8329.34765625,8211.013671875,9645.1171875,10330,26.55677604675293,28.32967185974121,0,0,0,0,0,0,0,0,0,0,0,1,22.91839027404785,19.03500366210937,1002.9774169921876,128100.078125,3.89409613609314,0,11967647,True,BME690,27175,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:23.337,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3702.35,000000000DFEC3B1,1600.0,1596.62,22450161.0,1385.0,1384.29,21470046.0,300.0,298.12,000000000DFEC3B8,15.0,14.62,22160332.0,21.73,15.69,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.1550903320312,915.3766479492188,5969.5859375,5786.64013671875,5969.18212890625,5871.71923828125,10423.7626953125,8492.4404296875,531.1917724609375,541.2696533203125,2346.921630859375,1424.37109375,9552.0087890625,568.244384765625,1675.13037109375,968.703857421875,1079.7271728515625,658.3621215820312,6399.7080078125,5959.31298828125,152027.703125,72669.4296875,27289.884765625,18532.923828125,250.22018432617188,510.566162109375,5423.54052734375,565.8878173828125,134.47206115722656,137.19947814941406,989.037353515625,3522.49169921875,329.6976013183594,310.0468444824219,251.86888122558597,198.2164001464844,1485.671875,1381.59375,736.7061157226562,1989.87548828125,3974.482666015625,3734.869384765625,10917.796875,4973.65966796875,222.2810821533203,2738.4873046875,2185.7578125,30643.80859375,86486.953125,86560.765625,75315.3125,97912.5703125,222140672,17290.423828125,322.21856689453125,584.9539184570312,37492.91015625,37623.32421875,30039.638671875,39895.8046875,7977.97607421875,8330.8466796875,8210.8232421875,9648.8369140625,10630,26.4761905670166,28.249082565307617,0,0,0,0,0,0,0,0,0,0,0,1,22.91839027404785,19.03500366210937,1002.9774169921876,128100.078125,3.89409613609314,0,11967647,True,BME690,27175,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:23.637,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3702.5,000000000DFEC3B1,1600.0,1597.53,22450161.0,1385.0,1384.8,21470046.0,300.0,300.0,000000000DFEC3B8,15.0,14.96,22160332.0,21.73,15.71,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,625.9641723632812,915.2474365234376,5970.357421875,5787.14990234375,5967.85546875,5871.5625,10419.09765625,8491.4140625,530.7655029296875,540.8922729492188,2347.143798828125,1425.8338623046875,9569.3466796875,568.172119140625,1674.4578857421875,969.13427734375,1079.8193359375,659.0769653320312,6378.15234375,5959.9091796875,152037.125,72658.1953125,27291.6796875,18541.361328125,250.22691345214844,510.8635864257813,5424.955078125,565.4273681640625,134.4794464111328,137.223876953125,988.8699951171876,3509.102783203125,329.7484741210937,310.1023254394531,251.84127807617188,198.19720458984372,1485.54638671875,1381.68359375,736.7218017578125,1990.1768798828125,3972.770751953125,3733.030029296875,10916.8349609375,4973.68603515625,222.38999938964844,2725.501953125,2185.137451171875,30579.626953125,86481.671875,86555.28125,75314.578125,97893.390625,221943584,17283.71484375,322.1925048828125,585.2167358398438,37496.30859375,37626.99609375,30044.14453125,39871.9921875,7977.974609375,8331.4912109375,8208.1640625,9646.9423828125,10931,26.395605087280277,28.249082565307617,0,0,0,0,0,0,0,0,0,0,0,1,22.917722702026367,19.04111099243164,1002.9229125976562,128100.078125,3.895196676254273,0,11968088,True,BME690,27176,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:23.938,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.37,000000000DFEC3B1,1600.0,1598.43,22450161.0,1385.0,1384.8,21470046.0,300.0,299.48,000000000DFEC3B8,15.0,14.96,22160332.0,21.73,15.73,-0.0
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.2391357421875,916.4409790039062,5968.92041015625,5788.32275390625,5968.103515625,5870.83837890625,10422.8173828125,8491.8525390625,531.5150146484375,541.8855590820312,2344.027099609375,1424.6463623046875,9570.2197265625,568.1860961914062,1673.3292236328125,968.9706420898438,1079.843017578125,659.098388671875,6379.81005859375,5962.94921875,152040.046875,72642.34375,27289.763671875,18527.79296875,250.01898193359372,510.1101379394531,5396.62060546875,565.8035888671875,134.4976806640625,137.23085021972656,991.5018920898438,3502.47509765625,329.70562744140625,310.0492553710937,251.8216857910156,198.1915283203125,1485.4925537109375,1381.66552734375,736.7501220703125,1991.2059326171875,3975.43408203125,3735.020751953125,10917.396484375,4973.7001953125,222.39337158203125,2731.989990234375,2182.128173828125,30624.83984375,86480.625,86554.4765625,75314.671875,97899.0859375,220663312,17317.080078125,322.1915588378906,585.4950561523438,37490.78125,37622.11328125,30037.623046875,39876.2109375,7978.70751953125,8331.669921875,8208.7236328125,9648.0927734375,11232,26.4761905670166,28.32967185974121,0,0,0,0,0,0,0,0,0,0,0,1,22.917055130004883,19.047216415405277,1002.8766479492188,128476.7734375,3.896296739578247,0,11968528,True,BME690,27177,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:24.239,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.25,000000000DFEC3B1,1600.0,1599.34,22450161.0,1385.0,1384.8,21470046.0,300.0,298.95,000000000DFEC3B8,15.0,14.96,22160332.0,21.74,15.74,-0.01
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.3330688476562,915.6055908203124,5969.533203125,5786.962890625,5968.10205078125,5871.8466796875,10424.349609375,8491.1455078125,530.79736328125,540.4906616210938,2343.383544921875,1424.2833251953125,9584.3486328125,568.170166015625,1673.3565673828125,969.269287109375,1080.1881103515625,658.9288330078125,6382.78173828125,5968.0078125,151993.6875,72648.9609375,27286.541015625,18529.216796875,250.3204345703125,510.9881591796875,5406.6259765625,565.9871215820312,134.4692840576172,137.2091522216797,992.4281616210938,3505.419677734375,329.71942138671875,310.087158203125,251.8434600830078,198.19049072265625,1485.3931884765625,1381.68603515625,736.7008056640625,1990.63232421875,3992.210693359375,3749.8095703125,10916.4765625,4973.5146484375,222.35086059570312,2742.520751953125,2183.478271484375,30612.162109375,86486.453125,86561.453125,75319.0078125,97903.2890625,220512320,17293.19140625,322.2014465332031,585.07080078125,37488.890625,37621.2421875,30031.994140625,39910.36328125,7979.3857421875,8331.0546875,8208.345703125,9642.8681640625,11533,26.55677604675293,28.32967185974121,0,0,0,0,0,0,0,0,0,0,0,1,22.917055130004883,19.047216415405277,1002.8766479492188,128476.7734375,3.896296739578247,0,11968528,True,BME690,27177,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:24.540,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3696.12,000000000DFEC3B1,1600.0,1600.25,22450161.0,1385.0,1384.8,21470046.0,300.0,298.43,000000000DFEC3B8,15.0,14.96,22160332.0,21.75,15.75,-0.01
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,233b925d-3894-4f2c-b94e-66081b5d8e5a,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,626.2940673828125,915.57861328125,5969.21875,5785.64892578125,5968.3359375,5871.73388671875,10419.126953125,8491.734375,530.8297729492188,540.6443481445312,2354.86767578125,1424.784912109375,9576.541015625,568.2012329101562,1674.675048828125,968.582275390625,1079.4798583984375,658.4166870117188,6385.408203125,5961.41650390625,152020.328125,72657.5234375,27286.732421875,18527.94921875,250.1226959228516,510.3116760253906,5381.8125,566.345947265625,134.43556213378906,137.205322265625,987.8357543945312,3500.593017578125,329.7657470703125,310.05889892578125,251.8350830078125,198.1996154785156,1485.5341796875,1381.4803466796875,736.6849975585938,1990.5789794921875,3983.00341796875,3742.946044921875,10916.7041015625,4973.3955078125,222.43096923828125,2735.78076171875,2180.99951171875,30590.59765625,86475.78125,86549.796875,75319.59375,97899.6640625,220393376,17334.888671875,322.175537109375,585.619384765625,37497.65625,37629.2734375,30037.203125,39910.484375,7978.2939453125,8332.2861328125,8208.400390625,9647.8037109375,11834,26.637361526489254,28.249082565307617,0,0,0,0,0,0,0,0,0,0,0,1,22.9163875579834,19.05332374572754,1002.833740234375,127800.3125,3.897397994995117,0,11968969,True,BME690,27178,0,0,0,11964342,24484,0,27.582937240600582,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 17:19:24.842,"{'cid': '0406751b-f60c-4b8b-905a-ccb1e5152f97', 'uuid': 'e6a02f32-a3da-42a7-bd52-3dae3b1f5152', 'annotationId': '233b925d-3894-4f2c-b94e-66081b5d8e5a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773335961634, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T17:19:21.848Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3695.18,000000000DFEC3B1,1600.0,1600.18,22450161.0,1385.0,1384.54,21470046.0,300.0,297.9,000000000DFEC3B8,15.0,14.96,22160332.0,21.75,15.76,-0.0
