component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_094324,FLW0_094324,ANLT0_094324,T0_183225,H0_183225,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1356.1619873046875,479006.6875,197638.71875,8101.4365234375,7118.16943359375,25885.20703125,182006.40625,173688.6875,231673.046875,68223.1015625,122136.9765625,18634.509765625,271019.09375,6300.63671875,18834.912109375,36755.875,256400.640625,51767.890625,190061.09375,19255.3046875,6893.802734375,13171.64453125,25543.47265625,45375.0,2864117.25,352414.4375,1601401.125,3465933.25,11257074,5503.36474609375,69576.34375,146436608,66235584,20803.6796875,85690.8359375,202403.546875,672324.625,4280.4013671875,2790424.5,1132567.625,62543.375,481509.0625,20914.759765625,825994.5,688.3486328125,414371.625,438890.59375,233337.8125,903579.625,69084.1796875,77069.1875,17076.517578125,4156.7783203125,272862.96875,14778.3017578125,142415.96875,30869.564453125,399895.34375,1097166.625,58434.921875,7274.345703125,122178.3671875,13583.939453125,599775.875,14669,33.72894287109375,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188901127,24484,0,37.52342987060547,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:28.060,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,298.85,24020116.0,3700.0,3702.85,22340093.0,1400.0,1400.45,22450138.0,1600.0,1599.87,21470060.0,29.67,8.72,0.0,598610.95,8.2,32.2,1009.98
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1354.437744140625,479258.71875,197644.84375,8100.67041015625,7117.57373046875,25886.13671875,182010.625,173705.609375,231827.140625,68208.453125,122127.0078125,18635.013671875,270327.28125,6309.06103515625,18833.33984375,36760.14453125,256624.171875,51767.77734375,189561.5,19245.1328125,6893.62109375,13184.7060546875,25541.681640625,45378.2421875,2865918.5,356538.40625,1611462.125,3467334.25,11267942,5503.0234375,70641.0546875,147385168,66397500,20801.1171875,85698.453125,202367.375,672193.4375,4280.69189453125,2789896.25,1132861.5,62546.98046875,481441.25,20913.580078125,825895.1875,688.814453125,414345.0625,439112.28125,233345.5625,903224.8125,69058.21875,77062.6875,17071.283203125,4162.3173828125,272611.875,14784.28515625,142721.578125,30866.185546875,400021.125,1096587.0,58425.0859375,7274.9130859375,122336.2109375,13581.5146484375,599742.5,14970,33.80952835083008,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188901127,24484,0,37.52342987060547,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:28.361,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,298.83,24020116.0,3700.0,3702.48,22340093.0,1400.0,1400.43,22450138.0,1600.0,1600.54,21470060.0,29.67,8.72,0.0,599576.58,8.2,32.2,1009.98
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1354.2119140625,480007.875,197689.9375,8101.00439453125,7117.2861328125,25886.55078125,182069.984375,173726.171875,231966.75,68175.5703125,122122.859375,18632.9140625,269247.4375,6289.47314453125,18834.779296875,36758.3828125,256931.515625,51763.98828125,190352.90625,19246.49609375,6893.4501953125,13181.8212890625,25539.65234375,45375.359375,2868844.25,355059.625,1617027.375,3468868.75,11282589,5502.6669921875,71571.1328125,148796112,66450048,20801.912109375,85702.9296875,202329.75,671910.6875,4280.98388671875,2786688.5,1132599.0,62547.2109375,481491.5625,20915.01953125,826206.9375,688.5051879882812,414734.9375,439013.25,233357.9375,903026.0625,69055.2421875,77069.796875,17071.177734375,4156.185546875,272887.65625,14758.072265625,142640.375,30863.958984375,399795.0625,1096043.25,58429.8125,7273.82373046875,122301.5703125,13589.1376953125,599541.125,15271,33.80952835083008,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188901127,24484,0,37.52342987060547,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:28.662,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.02,22040109.0,300.0,298.8,24020116.0,3700.0,3702.11,22340093.0,1400.0,1400.4,22450138.0,1600.0,1601.21,21470060.0,29.67,8.72,0.0,600676.91,8.21,32.2,1009.98
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1355.951416015625,479137.75,197695.296875,8101.13232421875,7117.955078125,25886.478515625,182105.171875,173747.34375,231874.28125,68261.6171875,122150.8515625,18634.111328125,270143.0,6307.34326171875,18831.9609375,36759.39453125,256744.4375,51751.56640625,190639.046875,19242.7890625,6893.59423828125,13187.6240234375,25540.611328125,45378.5703125,2871567.0,354364.96875,1609897.125,3470263.5,11297151,5501.98876953125,69358.25,150313776,66382696,20800.724609375,85716.1484375,202322.03125,671775.3125,4279.76025390625,2787034.75,1132646.0,62551.00390625,481577.78125,20914.90234375,827106.75,688.8553466796875,414921.34375,439034.6875,233381.265625,902688.5625,69049.1953125,77065.2734375,17068.091796875,4172.47021484375,272688.59375,14761.8408203125,143318.46875,30866.4765625,399901.0625,1096056.25,58429.29296875,7273.82763671875,122229.8515625,13579.5615234375,599310.0625,15572,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188901127,24484,0,37.52342987060547,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:28.963,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,298.91,24020116.0,3700.0,3701.75,22340093.0,1400.0,1400.4,22450138.0,1600.0,1600.64,21470060.0,29.67,8.73,0.0,601777.24,8.21,32.2,1009.97
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1355.11279296875,479461.4375,197725.90625,8101.46923828125,7117.83349609375,25888.15625,182118.3125,173737.71875,231883.484375,68245.9609375,122149.125,18633.916015625,269747.9375,6307.81005859375,18830.748046875,36759.2734375,256629.78125,51745.1171875,190085.734375,19237.150390625,6893.28076171875,13189.044921875,25537.564453125,45374.13671875,2875402.25,354388.6875,1600435.625,3471525.5,11307981,5501.01416015625,70060.3359375,151346112,66207108,20803.111328125,85708.21875,202318.4375,671685.375,4281.79345703125,2789293.5,1132360.5,62562.23828125,481914.03125,20913.935546875,827008.5,688.8641967773438,414774.1875,438847.8125,233428.265625,902581.1875,69052.109375,77054.7890625,17068.59375,4166.2119140625,273041.90625,14775.888671875,142608.828125,30868.787109375,400055.65625,1095684.5,58431.88671875,7274.29248046875,122153.8671875,13586.140625,599021.75,15873,33.64835357666016,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:29.263,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,299.03,24020116.0,3700.0,3701.39,22340093.0,1400.0,1400.4,22450138.0,1600.0,1599.93,21470060.0,29.67,8.74,0.0,602873.91,8.22,32.2,1009.97
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1356.5819091796875,479651.34375,197711.21875,8101.23779296875,7118.08203125,25886.642578125,182096.296875,173735.5625,231574.25,68240.4765625,122163.7109375,18632.568359375,269923.0,6280.82275390625,18832.1953125,36752.125,256802.328125,51763.796875,189694.578125,19234.81640625,6893.35107421875,13176.23046875,25536.150390625,45369.0234375,2877002.75,353588.53125,1595782.625,3472343.75,11311884,5501.11669921875,69821.140625,151925936,65910760,20798.625,85691.1875,202313.65625,671677.125,4281.5751953125,2787467.75,1133533.625,62571.49609375,482061.34375,20913.75390625,826767.9375,688.3554077148438,414595.5625,439217.1875,233422.75,903173.6875,69062.0625,77055.21875,17071.091796875,4165.70947265625,272945.15625,14772.798828125,142564.515625,30864.033203125,400054.78125,1095166.625,58438.4453125,7273.869140625,122156.4140625,13585.533203125,598767.8125,16174,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:29.565,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,299.15,24020116.0,3700.0,3701.03,22340093.0,1400.0,1400.4,22450138.0,1600.0,1599.21,21470060.0,29.66,8.75,0.0,601519.82,8.21,32.2,1009.97
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1355.2298583984375,479263.625,197689.65625,8100.91259765625,7117.95849609375,25886.228515625,182089.34375,173730.296875,231498.4375,68310.484375,122135.0078125,18631.310546875,270070.1875,6292.4921875,18830.431640625,36750.5078125,256575.578125,51764.1953125,189080.53125,19231.646484375,6893.55908203125,13180.7451171875,25536.02734375,45366.7265625,2876366.5,356825.96875,1595162.25,3472682.25,11314063,5501.40576171875,70158.03125,152215872,65526896,20797.126953125,85713.921875,202275.15625,671614.6875,4281.15234375,2786302.25,1132914.5,62572.5703125,482230.9375,20915.16796875,827868.0,688.259521484375,414356.5625,438977.53125,233435.53125,904214.1875,69072.875,77071.71875,17072.12890625,4162.0966796875,272972.96875,14774.0341796875,142202.515625,30866.650390625,400081.90625,1095030.75,58435.84375,7273.68896484375,121978.03125,13586.716796875,598235.875,16475,33.80952835083008,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:29.866,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,299.17,24020116.0,3700.0,3701.38,22340093.0,1400.0,1400.36,22450138.0,1600.0,1599.13,21470060.0,29.66,8.76,0.0,600145.63,8.2,32.21,1009.96
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1356.035888671875,479083.34375,197708.4375,8101.435546875,7117.68017578125,25886.17578125,182121.875,173726.65625,231992.5,68277.90625,122117.328125,18632.1640625,271495.5625,6318.2861328125,18831.98828125,36750.90234375,256678.171875,51752.078125,189473.265625,19235.025390625,6893.826171875,13181.0185546875,25533.498046875,45368.93359375,2872773.75,357032.3125,1598209.875,3471055.75,11309918,5501.41162109375,69183.6015625,152036352,65112688,20799.49609375,85702.421875,202236.078125,671626.4375,4280.90869140625,2785557.25,1130340.0,62573.95703125,482438.9375,20912.333984375,828569.75,687.907470703125,414536.75,438991.40625,233456.875,905113.0,69099.3203125,77083.8046875,17074.419921875,4162.99755859375,273355.84375,14781.072265625,141249.640625,30870.3515625,399994.09375,1095563.625,58437.60546875,7274.2001953125,122109.125,13592.7578125,598228.5,16776,33.64835357666016,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:30.167,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.01,22040109.0,300.0,299.12,24020116.0,3700.0,3702.27,22340093.0,1400.0,1400.29,22450138.0,1600.0,1599.58,21470060.0,29.65,8.75,0.0,598771.43,8.2,32.21,1009.96
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1354.684814453125,479127.5625,197683.875,8101.009765625,7117.05126953125,25885.232421875,182120.75,173726.796875,231751.390625,68135.96875,122091.78125,18630.1484375,270824.5625,6319.931640625,18831.677734375,36745.00390625,256320.453125,51742.74609375,189994.453125,19227.71484375,6893.2421875,13175.9794921875,25532.6484375,45366.1328125,2869121.5,357091.84375,1598997.75,3469393.25,11301388,5501.07958984375,68877.9140625,151341840,64714772,20801.923828125,85712.0546875,202301.59375,671623.0,4281.900390625,2783039.25,1130353.25,62576.015625,482405.8125,20912.658203125,829526.8125,687.9282836914062,414630.5,438862.28125,233447.1875,905885.0625,69085.7734375,77097.3671875,17075.3046875,4165.71435546875,273058.6875,14775.6328125,142297.890625,30869.490234375,400063.9375,1095995.375,58447.5703125,7274.1357421875,122184.9296875,13588.646484375,598029.5625,17077,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:30.468,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.02,22040109.0,300.0,299.08,24020116.0,3700.0,3703.15,22340093.0,1400.0,1400.22,22450138.0,1600.0,1600.03,21470060.0,29.65,8.75,0.0,597542.15,8.19,32.21,1009.96
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1354.8873291015625,478958.90625,197622.28125,8101.41845703125,7117.88037109375,25884.947265625,182127.6875,173699.140625,231976.890625,68125.1953125,122081.515625,18629.59765625,271134.03125,6288.69970703125,18831.017578125,36749.1953125,256617.515625,51739.42578125,190663.109375,19241.51953125,6893.04345703125,13184.0908203125,25532.744140625,45363.27734375,2865835.5,357852.78125,1598357.375,3467704.0,11290861,5500.9501953125,69624.796875,150478768,64415432,20800.25390625,85724.09375,202388.875,671606.0625,4282.1083984375,2782362.5,1132152.0,62573.921875,481873.84375,20911.98828125,829191.125,688.8731689453125,415014.59375,438910.6875,233416.359375,906379.9375,69089.125,77084.828125,17077.01953125,4175.33837890625,273290.5,14794.2705078125,142317.078125,30871.37109375,399991.75,1096873.75,58447.07421875,7273.943359375,122244.1875,13579.1025390625,598266.5625,17378,33.80952835083008,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:30.772,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.02,22040109.0,300.0,299.02,24020116.0,3700.0,3703.54,22340093.0,1400.0,1400.22,22450138.0,1600.0,1600.37,21470060.0,29.64,8.74,0.0,597111.9,8.18,32.21,1009.96
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,463c441a-b105-4538-93b8-267e3ef0c82a,820d6ab3-9911-43b7-9492-cf7c373fe35e,1354.2255859375,479435.125,197615.734375,8100.9013671875,7117.34375,25881.435546875,182047.65625,173701.828125,231685.5,68128.3828125,122062.15625,18629.89453125,272805.9375,6303.83203125,18828.072265625,36745.8515625,256556.34375,51761.12109375,190673.5625,19238.087890625,6893.2890625,13195.654296875,25531.9296875,45359.75,2863105.25,357092.4375,1599659.25,3466003.25,11281428,5500.1484375,70878.828125,149770832,64246644,20803.8515625,85711.28125,202391.265625,671769.0625,4280.6572265625,2781959.25,1132341.625,62562.82421875,481622.3125,20912.947265625,830000.25,688.1724853515625,414895.09375,438716.6875,233398.625,906504.0,69123.0390625,77089.4765625,17075.37890625,4162.4306640625,273092.03125,14773.4189453125,143155.46875,30868.9921875,400001.625,1097641.5,58447.3671875,7274.12158203125,122205.78125,13580.80078125,598556.0625,17679,33.80952835083008,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188906159,24484,0,38.20383071899414,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:13:31.070,"{'cid': 'f58ec27f-b117-4ef3-adbc-d75dea5f6c04', 'uuid': '08bde60f-1d23-47ea-a8ac-ae6dcb06ce09', 'annotationId': '463c441a-b105-4538-93b8-267e3ef0c82a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774398686, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:13:18.917Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.02,22040109.0,300.0,298.92,24020116.0,3700.0,3702.27,22340093.0,1400.0,1400.48,22450138.0,1600.0,1600.2,21470060.0,29.64,8.74,0.0,596690.14,8.17,32.21,1009.96
