component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_183225,H0_183225,SETP0_543024,FLW0_543024,ANLT0_543024,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1391.527099609375,478401.53125,197618.953125,8106.279296875,7121.86279296875,25892.970703125,182202.765625,173893.953125,231406.875,68055.765625,122354.375,18639.0078125,272768.09375,6566.5537109375,18857.658203125,36753.1640625,258174.96875,51773.94921875,192420.578125,19235.876953125,6896.37890625,13202.802734375,25587.712890625,45379.50390625,2872991.0,350401.84375,1559405.25,3466120.25,11285200,5504.01806640625,70836.3515625,147930080,64328880,20813.640625,85747.71875,202411.625,671957.0625,4280.9951171875,2814211.5,1114482.0,62586.41015625,481509.25,20922.8203125,830879.0625,688.6580810546875,414719.59375,439051.6875,233587.625,908315.3125,69056.59375,77030.875,17084.421875,4182.83447265625,271452.25,14770.2744140625,140851.265625,30987.259765625,400357.90625,1099021.875,58500.140625,7282.2568359375,122114.6796875,13584.25390625,595673.5,18991,33.64835357666016,35.26007461547852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188454635,24484,0,38.20933151245117,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:02.210,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.74,1130.0,1130.87,22450138.0,0.0,596873.87,8.35,32.06,1009.97,300.0,300.4,24020116.0,1600.0,1600.0,21470060.0,270.0,270.02,22040109.0,3700.0,3697.87,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1392.4005126953125,478227.9375,197631.765625,8105.89990234375,7121.7080078125,25892.681640625,182126.46875,173874.765625,231267.90625,68099.546875,122347.3203125,18638.138671875,272675.6875,6566.65087890625,18857.6484375,36751.5,258180.171875,51782.453125,190865.578125,19237.169921875,6896.22021484375,13211.8837890625,25585.513671875,45380.296875,2871515.5,350382.59375,1564295.25,3464686.0,11275761,5504.0322265625,70508.6875,147031312,64513264,20812.556640625,85744.078125,202423.9375,672093.3125,4279.94775390625,2818383.0,1115477.125,62571.5625,481427.46875,20923.90234375,829719.0,689.0429077148438,415129.125,438898.40625,233554.53125,908360.6875,69070.3125,77053.203125,17077.015625,4179.6083984375,273049.40625,14773.8134765625,141067.1875,30985.701171875,400442.96875,1099042.5,58502.46484375,7282.046875,122095.0,13586.14453125,595057.875,19292,33.64835357666016,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:02.511,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.75,1130.0,1130.61,22450138.0,0.0,597167.76,8.35,32.06,1009.97,300.0,300.61,24020116.0,1600.0,1600.27,21470060.0,270.0,270.04,22040109.0,3700.0,3695.53,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1390.32958984375,478401.90625,197592.40625,8106.3798828125,7121.99560546875,25891.41796875,182115.328125,173854.671875,231395.671875,68052.71875,122333.625,18639.228515625,273701.0,6538.6259765625,18857.138671875,36753.46484375,258525.75,51791.8359375,191587.53125,19235.48828125,6896.234375,13183.3671875,25585.5703125,45385.3125,2870454.5,351355.6875,1560312.375,3463206.5,11266387,5504.17138671875,70821.796875,146250816,64766188,20811.564453125,85759.1171875,202436.78125,672187.1875,4281.416015625,2821801.0,1115309.125,62569.35546875,481501.15625,20921.888671875,828846.25,688.83203125,414689.71875,438766.46875,233513.28125,907944.875,69058.125,77031.7578125,17079.337890625,4181.91650390625,273210.65625,14751.4306640625,140950.53125,30987.736328125,400398.125,1099347.0,58508.2421875,7282.47802734375,122005.703125,13582.64453125,595502.3125,19593,33.72894287109375,35.17948913574219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:02.810,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.64,8.73,1130.0,1130.65,22450138.0,0.0,597302.95,8.34,32.06,1009.96,300.0,300.7,24020116.0,1600.0,1600.1,21470060.0,270.0,270.06,22040109.0,3700.0,3694.72,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1389.9111328125,478170.78125,197596.546875,8106.12744140625,7122.46533203125,25889.68359375,182079.40625,173837.859375,231691.4375,68046.1484375,122349.6328125,18638.341796875,272553.65625,6558.134765625,18858.9375,36754.4453125,258430.859375,51801.2890625,191176.671875,19243.943359375,6896.47900390625,13195.4912109375,25585.162109375,45384.81640625,2870018.5,351692.90625,1558575.625,3463298.0,11261551,5503.564453125,70518.609375,145697408,65096760,20810.5078125,85753.5390625,202419.65625,672257.75,4282.00732421875,2824497.75,1115918.625,62570.08984375,481388.46875,20922.734375,828660.5,689.3583984375,414797.25,438804.25,233517.09375,907261.0,69069.40625,77036.2109375,17081.880859375,4182.89111328125,273204.46875,14752.4287109375,141320.4375,30988.001953125,400236.03125,1099697.75,58507.29296875,7282.0322265625,122166.5234375,13585.125,595816.375,19894,33.64835357666016,35.26007461547852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:03.111,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.64,8.72,1130.0,1130.98,22450138.0,0.0,597439.05,8.33,32.07,1009.96,300.0,300.65,24020116.0,1600.0,1599.48,21470060.0,270.0,270.07,22040109.0,3700.0,3695.57,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1390.946533203125,478248.96875,197588.78125,8106.26806640625,7122.365234375,25890.484375,182083.671875,173828.75,231777.90625,68079.4140625,122357.4765625,18639.4453125,272803.78125,6531.9228515625,18858.22265625,36751.1640625,258569.140625,51790.015625,191733.765625,19240.791015625,6896.1298828125,13184.220703125,25585.51953125,45384.078125,2872162.5,350567.28125,1566360.75,3464521.25,11263260,5503.9775390625,71189.625,145739232,65490628,20811.5234375,85774.0546875,202428.21875,672287.5,4283.63525390625,2826045.5,1115945.5,62567.65625,481405.625,20920.818359375,828014.875,689.5120239257812,414884.125,438634.21875,233515.40625,906121.875,69042.4921875,77051.8359375,17082.361328125,4178.1015625,273035.28125,14776.2939453125,140673.5,30983.55859375,400077.53125,1099404.625,58513.95703125,7281.97705078125,122255.3125,13589.60546875,596244.625,20195,33.72894287109375,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:03.413,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.65,8.7,1130.0,1131.32,22450138.0,0.0,597575.6,8.32,32.07,1009.95,300.0,300.6,24020116.0,1600.0,1598.85,21470060.0,270.0,270.09,22040109.0,3700.0,3696.42,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1391.6510009765625,479220.90625,197567.515625,8106.2119140625,7122.0107421875,25890.6640625,182189.8125,173836.359375,231820.71875,68045.828125,122355.2265625,18639.439453125,273749.9375,6567.88427734375,18858.822265625,36749.80859375,258909.75,51785.17578125,192036.640625,19244.08984375,6895.9716796875,13187.8935546875,25585.466796875,45387.9609375,2873638.75,350884.875,1563910.375,3466315.25,11266832,5503.14208984375,70738.1171875,146003264,65872132,20808.865234375,85756.484375,202420.28125,672361.75,4282.63671875,2827694.75,1115994.0,62563.05078125,481574.40625,20921.451171875,828196.3125,689.1148071289062,414800.0625,438626.78125,233507.421875,905134.125,69027.4375,77042.015625,17084.458984375,4180.5751953125,273008.9375,14785.95703125,141113.90625,30981.6328125,399969.5625,1099094.0,58505.71875,7282.41015625,122196.4140625,13583.1201171875,596018.625,20496,33.72894287109375,35.26007461547852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:03.716,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.65,8.7,1130.0,1131.45,22450138.0,0.0,597501.99,8.33,32.07,1009.95,300.0,300.58,24020116.0,1600.0,1598.43,21470060.0,270.0,270.1,22040109.0,3700.0,3697.27,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1392.140380859375,478711.28125,197629.578125,8106.0576171875,7121.9814453125,25891.67578125,182081.359375,173853.71875,232040.09375,67976.1484375,122375.296875,18638.701171875,273418.6875,6569.70556640625,18859.060546875,36758.796875,258497.640625,51773.33984375,191834.765625,19244.814453125,6895.8544921875,13190.4970703125,25585.291015625,45392.36328125,2875905.75,350542.4375,1569421.625,3468015.0,11274196,5503.1923828125,69217.375,146576512,66174492,20808.708984375,85756.4609375,202368.6875,672258.4375,4283.3017578125,2826409.75,1115625.125,62564.05078125,481550.125,20921.29296875,828383.0,689.5504760742188,414648.90625,439210.65625,233517.40625,904551.3125,69024.453125,77042.4453125,17081.14453125,4186.595703125,272863.875,14783.853515625,140137.328125,30980.908203125,399810.53125,1098521.5,58500.62890625,7282.73193359375,122015.140625,13582.1357421875,596858.5,20797,33.72894287109375,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:04.015,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.64,8.71,1130.0,1130.57,22450138.0,0.0,597366.91,8.33,32.07,1009.95,300.0,300.7,24020116.0,1600.0,1599.19,21470060.0,270.0,270.08,22040109.0,3700.0,3698.11,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1390.9998779296875,478707.125,197640.25,8106.0322265625,7121.826171875,25891.986328125,182127.578125,173881.546875,232355.3125,68098.3203125,122376.765625,18641.1328125,272299.34375,6550.68212890625,18858.046875,36762.90625,258189.171875,51773.0703125,192207.859375,19241.701171875,6896.65673828125,13200.36328125,25585.892578125,45386.05859375,2878765.25,350475.0625,1570840.625,3469804.75,11286012,5504.20166015625,69933.4609375,147501472,66384672,20808.0859375,85731.421875,202320.296875,672099.625,4283.2978515625,2823375.25,1115751.25,62569.42578125,481702.625,20921.98046875,828189.625,688.844482421875,414815.625,438965.59375,233519.046875,904176.4375,69030.9140625,77046.5390625,17080.333984375,4179.32275390625,272696.9375,14770.0166015625,140439.015625,30975.013671875,399843.1875,1097411.625,58497.05859375,7282.46533203125,122180.9140625,13583.96484375,596863.0,21098,33.72894287109375,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:04.316,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.71,1130.0,1129.69,22450138.0,0.0,597230.93,8.34,32.07,1009.95,300.0,300.82,24020116.0,1600.0,1599.96,21470060.0,270.0,270.05,22040109.0,3700.0,3698.96,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1393.0159912109375,478760.28125,197656.171875,8106.54052734375,7121.81591796875,25892.41796875,182093.875,173884.96875,232078.796875,68164.8828125,122378.15625,18639.3515625,273499.5,6564.59033203125,18857.994140625,36766.59375,258302.109375,51772.953125,191823.71875,19245.984375,6895.86474609375,13188.3779296875,25584.640625,45386.6796875,2881311.25,350779.6875,1570886.625,3471469.25,11299266,5503.5634765625,71066.8828125,148674496,66442092,20807.673828125,85727.9453125,202298.5625,671851.6875,4282.4072265625,2819841.25,1115044.75,62569.5390625,481495.53125,20923.388671875,828363.0,689.796142578125,414835.0625,438972.4375,233508.34375,903889.9375,69029.6875,77025.75,17081.50390625,4178.08984375,272689.15625,14794.1650390625,140962.03125,30972.94921875,399799.96875,1096614.375,58487.48046875,7282.68798828125,122181.1796875,13586.8720703125,595805.75,21399,33.72894287109375,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:04.616,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.71,1130.0,1128.81,22450138.0,0.0,597095.4,8.35,32.07,1009.95,300.0,300.94,24020116.0,1600.0,1600.72,21470060.0,270.0,270.02,22040109.0,3700.0,3699.81,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1394.142822265625,478583.25,197692.671875,8106.33642578125,7121.974609375,25893.537109375,182109.828125,173892.921875,231989.59375,68136.96875,122380.84375,18638.982421875,272957.6875,6535.02392578125,18855.81640625,36765.421875,258082.359375,51782.28125,190487.390625,19244.08203125,6896.19384765625,13192.765625,25582.986328125,45384.94921875,2883421.75,351181.53125,1571471.375,3472955.75,11308328,5503.33837890625,71433.25,149469808,66339284,20807.353515625,85726.609375,202362.609375,671703.5,4283.849609375,2818712.5,1113925.625,62570.046875,481908.6875,20921.99609375,827729.5625,689.1624145507812,414881.125,438544.03125,233550.6875,903766.0,69062.765625,77020.875,17081.873046875,4182.3974609375,272542.71875,14784.1787109375,141564.125,30973.62890625,399788.8125,1096058.0,58490.62890625,7282.51806640625,122046.2109375,13594.1123046875,595644.75,21700,33.72894287109375,35.34066390991211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:04.918,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.71,1130.0,1129.4,22450138.0,0.0,597335.73,8.35,32.07,1009.95,300.0,301.04,24020116.0,1600.0,1600.52,21470060.0,270.0,269.99,22040109.0,3700.0,3699.45,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2,70f8b869-20e8-49a8-a612-47b3ecd7d700,1393.11572265625,478881.75,197700.546875,8106.287109375,7121.74951171875,25892.609375,182154.046875,173884.90625,232293.5625,68093.1171875,122354.640625,18639.599609375,274076.15625,6547.52197265625,18859.38671875,36765.79296875,258049.21875,51773.13671875,190671.546875,19238.52734375,6896.0927734375,13187.392578125,25582.384765625,45379.6328125,2886748.25,351478.34375,1572888.5,3472965.75,11319485,5503.8515625,69877.109375,150392464,66095624,20811.1015625,85744.171875,202364.734375,671617.0,4282.8291015625,2815410.25,1114141.0,62582.671875,482316.03125,20922.677734375,828026.3125,690.1819458007812,414877.5,438917.96875,233606.359375,904133.3125,69023.828125,77035.78125,17079.099609375,4183.39794921875,272480.78125,14796.8603515625,141090.515625,30972.66796875,400022.375,1095364.5,58490.1171875,7282.4375,121999.3671875,13592.8662109375,595191.75,22001,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,188459650,24484,0,36.97789764404297,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-90ppb-3RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:06:05.219,"{'cid': 'cea561c7-56b9-4fca-a87c-5908704cff7d', 'uuid': '71dbe79a-75e4-499e-bcc3-b92df1f2de4d', 'annotationId': '1d0fe1cd-e9eb-44f2-9a3a-6e71029716d2', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768773947611, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:05:47.851Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.63,8.72,1130.0,1130.33,22450138.0,0.0,597607.69,8.34,32.07,1009.96,300.0,301.13,24020116.0,1600.0,1600.07,21470060.0,270.0,269.96,22040109.0,3700.0,3698.73,22340093.0
