component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,T0_183225,H0_183225,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_543024,FLW0_543024,ANLT0_543024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1278.2657470703125,475366.21875,197233.03125,8085.48095703125,7107.66552734375,25855.45703125,181659.5,172847.1875,231471.34375,68102.765625,120781.5078125,18602.91796875,270000.71875,5897.8720703125,18690.31640625,36698.09765625,254512.078125,51639.39453125,187960.9375,19160.78125,6887.22265625,13073.2880859375,25298.07421875,45310.20703125,2850216.25,362486.25,1655248.75,3449346.25,11243813,5497.5576171875,66572.0390625,146938816,64549536,20768.71484375,85487.921875,203158.265625,671626.0,4266.73193359375,2799244.5,1101418.625,62456.953125,479985.1875,20859.904296875,819808.0625,688.5384521484375,411491.21875,438596.28125,232322.1875,899228.3125,68973.6953125,76960.8984375,17068.8359375,4128.3662109375,272134.78125,14722.32421875,141502.78125,30398.72265625,398860.625,1097069.875,58369.4140625,7244.48388671875,121838.53125,13507.6318359375,596306.625,35261,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:48.623,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '91ef9704-8226-4af2-a7ac-8761e3aa01dd', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768777098473, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:58:18.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,611448.23,7.16,32.52,1009.54,0.0,0.0,22040109.0,300.0,299.54,24020116.0,1600.0,1599.79,21470060.0,29.79,8.6,3700.0,3704.73,22340093.0,1400.0,1400.15,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1279.024169921875,475894.3125,197212.890625,8085.6728515625,7107.595703125,25857.236328125,181696.578125,172845.75,231648.515625,68046.34375,120768.4140625,18604.892578125,269481.0,5916.55810546875,18687.6328125,36698.703125,254396.421875,51643.453125,187654.4375,19160.056640625,6887.11181640625,13077.2001953125,25298.283203125,45312.3828125,2849819.0,363200.25,1655511.5,3448332.75,11234020,5497.74267578125,67745.8984375,146117776,64738740,20773.16796875,85496.6171875,203242.109375,671772.5,4265.39404296875,2804398.5,1102129.125,62455.1875,479688.21875,20858.990234375,818968.8125,689.133544921875,411495.96875,438897.5,232285.546875,899181.5625,68929.3359375,76961.5625,17071.7265625,4122.53369140625,271746.75,14712.599609375,142364.5,30399.35546875,398925.28125,1097186.75,58375.3046875,7244.81591796875,121826.53125,13513.2744140625,596112.3125,35562,33.970699310302734,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:48.925,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '91ef9704-8226-4af2-a7ac-8761e3aa01dd', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768777098473, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:58:18.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,611162.53,7.14,32.52,1009.53,0.0,0.01,22040109.0,300.0,299.41,24020116.0,1600.0,1599.78,21470060.0,29.79,8.6,3700.0,3704.59,22340093.0,1400.0,1400.25,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1278.719482421875,475569.71875,197206.90625,8085.16064453125,7107.51611328125,25857.013671875,181625.9375,172814.046875,231773.203125,68167.4921875,120779.609375,18603.474609375,270225.71875,5909.59619140625,18690.89453125,36701.43359375,254707.578125,51645.08203125,188789.90625,19163.060546875,6887.44384765625,13089.3505859375,25300.81640625,45320.94140625,2848943.0,364983.1875,1657253.625,3446979.25,11230401,5498.0205078125,66958.65625,145737280,65034076,20774.6640625,85468.59375,203223.03125,671911.1875,4265.984375,2806756.25,1104671.5,62450.37890625,479280.03125,20859.599609375,819216.9375,688.5809936523438,411632.6875,437927.78125,232253.71875,898671.5625,68952.5390625,76956.6328125,17074.12890625,4116.57373046875,271867.8125,14712.4501953125,142440.703125,30397.974609375,399023.15625,1097416.875,58382.5703125,7244.64892578125,121850.859375,13519.9619140625,595755.625,35863,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:49.226,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '91ef9704-8226-4af2-a7ac-8761e3aa01dd', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768777098473, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:58:18.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,610877.77,7.13,32.52,1009.53,0.0,0.02,22040109.0,300.0,299.29,24020116.0,1600.0,1599.81,21470060.0,29.79,8.62,3700.0,3704.2,22340093.0,1400.0,1400.35,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1279.5926513671875,476209.0625,197224.140625,8085.5166015625,7107.64599609375,25856.796875,181667.09375,172808.90625,231417.25,68148.4609375,120796.390625,18603.373046875,269577.53125,5912.7314453125,18689.8046875,36701.12890625,254428.671875,51657.45703125,187515.546875,19169.341796875,6887.61474609375,13091.771484375,25299.94921875,45314.11328125,2849920.75,358994.0,1660044.125,3447394.25,11228790,5498.0830078125,69827.828125,145430544,65423540,20768.998046875,85475.15625,203269.21875,671956.375,4266.32177734375,2809203.75,1107449.0,62449.5390625,479491.9375,20856.4609375,818749.4375,688.9219360351562,411373.625,438039.625,232224.375,897824.4375,68939.6015625,76953.0859375,17077.318359375,4118.3466796875,272309.9375,14757.8076171875,142367.03125,30398.80078125,398807.15625,1097766.0,58377.12109375,7244.2646484375,121661.5703125,13513.853515625,595741.125,36164,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:49.527,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '91ef9704-8226-4af2-a7ac-8761e3aa01dd', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768777098473, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:58:18.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,610593.02,7.12,32.52,1009.52,0.0,0.02,22040109.0,300.0,299.17,24020116.0,1600.0,1599.83,21470060.0,29.79,8.63,3700.0,3703.8,22340093.0,1400.0,1400.44,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1279.365234375,476563.65625,197209.171875,8085.134765625,7107.49267578125,25856.71484375,181634.15625,172846.203125,231258.265625,68125.984375,120810.6015625,18604.4140625,269584.9375,5901.3955078125,18688.02734375,36702.203125,254678.578125,51655.1015625,187688.65625,19169.6328125,6887.9287109375,13124.0712890625,25301.05078125,45316.70703125,2851951.0,363039.65625,1665026.25,3448981.0,11232818,5497.29638671875,68227.2578125,145550736,65839876,20769.873046875,85499.078125,203240.46875,672068.625,4266.80224609375,2813022.5,1108599.25,62443.671875,479758.21875,20857.2578125,818594.5625,689.1554565429688,411259.1875,438269.8125,232226.390625,896720.875,68955.359375,76936.7265625,17072.568359375,4125.12548828125,272134.53125,14732.9208984375,142070.5,30394.330078125,398698.09375,1097318.375,58376.04296875,7244.56201171875,121667.15625,13503.4130859375,595303.0625,36465,33.970699310302734,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:49.828,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '91ef9704-8226-4af2-a7ac-8761e3aa01dd', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768777098473, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:58:18.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,610680.28,7.11,32.52,1009.53,0.0,0.03,22040109.0,300.0,299.24,24020116.0,1600.0,1599.81,21470060.0,29.79,8.64,3700.0,3703.4,22340093.0,1400.0,1400.44,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1279.8924560546875,475807.5625,197226.171875,8085.07958984375,7107.01513671875,25857.982421875,181622.8125,172842.4375,231538.390625,68118.1875,120827.734375,18605.322265625,268317.125,5933.60791015625,18691.529296875,36703.42578125,254271.171875,51652.80859375,187848.59375,19166.84765625,6888.94580078125,13115.5,25301.162109375,45318.46875,2854026.5,363043.9375,1657927.25,3451098.75,11240066,5497.978515625,67975.828125,146151856,66182852,20770.130859375,85468.96875,203206.875,672105.75,4267.44287109375,2815392.25,1110358.375,62442.73828125,479799.125,20860.55078125,819036.0625,688.7192993164062,411343.1875,438227.40625,232232.578125,896157.875,68928.5234375,76936.7421875,17072.521484375,4125.8564453125,272126.53125,14737.5400390625,139535.625,30392.17578125,398642.0,1096479.75,58376.2109375,7244.919921875,121758.8046875,13507.8037109375,595428.5,36766,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:50.128,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,611248.44,7.11,32.52,1009.54,0.0,0.02,22040109.0,300.0,299.46,24020116.0,1600.0,1599.76,21470060.0,29.79,8.62,3700.0,3703.01,22340093.0,1400.0,1400.37,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1280.3641357421875,475293.5,197251.515625,8085.32666015625,7107.234375,25858.052734375,181593.625,172870.0625,231867.09375,68075.265625,120828.078125,18605.580078125,268319.125,5898.39599609375,18690.615234375,36704.8125,254605.515625,51660.7421875,187681.734375,19171.9921875,6887.79248046875,13159.0234375,25303.65625,45317.05859375,2855339.25,364080.8125,1663374.125,3451966.75,11249561,5498.41162109375,67716.8671875,147056272,66422120,20772.45703125,85474.3125,203238.515625,671992.75,4267.27880859375,2817226.75,1110759.875,62451.984375,479765.28125,20859.419921875,819623.125,688.4803466796875,411457.0,437480.875,232224.734375,895472.25,68921.1875,76948.9921875,17075.041015625,4125.3896484375,272282.96875,14737.0537109375,139269.65625,30390.205078125,398718.25,1095531.375,58368.0625,7244.7890625,121585.5703125,13516.765625,594805.25,37067,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:50.430,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,611820.38,7.1,32.52,1009.55,0.0,0.02,22040109.0,300.0,299.67,24020116.0,1600.0,1599.72,21470060.0,29.8,8.6,3700.0,3702.61,22340093.0,1400.0,1400.29,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1280.0528564453125,475703.09375,197261.875,8085.17822265625,7107.416015625,25858.28515625,181597.734375,172898.15625,231999.5,68024.875,120851.0546875,18605.947265625,269677.8125,5922.5146484375,18694.197265625,36706.73828125,254207.46875,51656.109375,187893.359375,19172.357421875,6887.76171875,13147.8837890625,25304.494140625,45320.234375,2858249.5,362844.0,1661785.375,3453354.0,11263218,5498.3056640625,67860.25,148307376,66510372,20776.3125,85463.7421875,203229.875,671731.5625,4267.033203125,2815147.0,1110506.0,62457.5078125,480121.375,20860.453125,819859.125,689.345458984375,411553.625,437703.5625,232258.3125,895131.0,68926.8671875,76940.609375,17069.291015625,4123.9892578125,272264.59375,14723.138671875,140672.6875,30388.25390625,398758.875,1094936.125,58348.34765625,7244.53466796875,121588.1015625,13509.916015625,594285.9375,37368,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:50.730,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,612388.53,7.1,32.52,1009.56,0.0,0.02,22040109.0,300.0,299.87,24020116.0,1600.0,1599.71,21470060.0,29.8,8.59,3700.0,3702.22,22340093.0,1400.0,1400.28,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1279.837890625,475860.125,197292.203125,8085.60693359375,7108.0498046875,25859.26953125,181616.0625,172948.703125,231760.734375,68056.5078125,120850.96875,18605.73828125,268839.96875,5903.9541015625,18693.9765625,36705.25390625,254301.09375,51650.734375,187384.40625,19173.90234375,6888.1826171875,13151.287109375,25304.0546875,45313.7890625,2860801.0,363184.28125,1660680.375,3454789.5,11276456,5498.2109375,67102.0703125,149551056,66420724,20774.416015625,85448.8203125,203163.5,671520.9375,4266.27587890625,2811926.25,1110287.25,62465.3984375,480155.65625,20864.04296875,819988.625,689.3671264648438,411215.25,437525.40625,232312.28125,894930.0,68916.0546875,76942.8984375,17068.57421875,4127.80322265625,272308.8125,14740.18359375,141694.265625,30387.892578125,398428.96875,1094667.375,58354.66796875,7244.32568359375,121341.2421875,13522.04296875,594512.375,37669,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:51.032,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,612118.61,7.1,32.52,1009.57,0.0,0.01,22040109.0,300.0,299.99,24020116.0,1600.0,1599.86,21470060.0,29.8,8.58,3700.0,3701.82,22340093.0,1400.0,1400.43,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1280.46337890625,475781.8125,197293.90625,8085.52197265625,7108.01318359375,25859.8984375,181708.109375,172935.421875,231577.109375,68148.0546875,120853.0390625,18604.693359375,268678.5625,5907.43603515625,18692.1953125,36707.33984375,254151.703125,51655.14453125,187445.265625,19175.345703125,6887.77734375,13153.5048828125,25303.61328125,45315.5234375,2862945.75,362834.875,1654816.0,3455779.25,11285925,5497.3583984375,67416.8671875,150486400,66185712,20773.76171875,85450.0390625,203160.71875,671411.3125,4267.1826171875,2811313.25,1111817.75,62466.06640625,480271.6875,20860.126953125,820694.4375,689.3802490234375,411639.25,437508.0,232341.34375,895260.0625,68927.0703125,76950.7265625,17072.232421875,4130.71435546875,272385.15625,14714.802734375,142029.234375,30393.51171875,398537.96875,1094482.75,58369.73828125,7244.25634765625,121515.40625,13513.0751953125,594569.5625,37970,33.80952835083008,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:51.333,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,611265.06,7.1,32.52,1009.56,0.0,0.01,22040109.0,300.0,300.11,24020116.0,1600.0,1600.0,21470060.0,29.8,8.58,3700.0,3701.42,22340093.0,1400.0,1400.58,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,a64c202b-fff3-4500-aaf8-c55bbc9dd649,820d6ab3-9911-43b7-9492-cf7c373fe35e,1280.8494873046875,476806.4375,197324.453125,8085.63671875,7106.70068359375,25859.853515625,181635.703125,172943.65625,231577.703125,68082.09375,120852.8046875,18604.134765625,268601.6875,5923.556640625,18692.990234375,36707.44140625,254360.921875,51661.02734375,188127.046875,19168.85546875,6887.35888671875,13164.4345703125,25303.40625,45310.17578125,2862739.25,362337.5,1651475.25,3456122.0,11292028,5497.47802734375,66822.6875,150980144,65827092,20778.939453125,85469.6328125,203202.078125,671454.0625,4267.87109375,2810253.25,1115308.125,62472.87890625,480275.71875,20863.607421875,821197.5625,690.172119140625,411732.0,437705.375,232382.125,895984.625,68935.359375,76948.953125,17066.875,4113.24365234375,272079.59375,14748.205078125,141872.96875,30395.37109375,398534.96875,1094048.625,58362.6875,7244.11669921875,121617.578125,13522.400390625,594737.75,38271,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,191625317,24484,0,37.56378173828125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-3RH-75ccm-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:58:51.634,"{'cid': 'c962a230-9e52-4baa-a9aa-293c73322b84', 'uuid': '1c12e029-4729-4428-9849-f03dc77b7b70', 'annotationId': 'a64c202b-fff3-4500-aaf8-c55bbc9dd649', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1768777129893, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-01-18T22:58:50.121Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,610411.51,7.09,32.52,1009.56,0.0,0.0,22040109.0,300.0,300.23,24020116.0,1600.0,1600.14,21470060.0,29.79,8.59,3700.0,3701.03,22340093.0,1400.0,1400.73,22450138.0
