component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,T0_183225,H0_183225,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1323.1964111328125,477296.21875,197537.375,8096.05224609375,7115.18359375,25876.306640625,181882.046875,173652.828125,231483.34375,68038.3828125,121922.875,18622.345703125,272940.84375,6079.4365234375,18804.236328125,36737.84375,256405.453125,51710.00390625,189735.421875,19238.59765625,6891.4384765625,13171.580078125,25486.755859375,45368.37890625,2854979.75,359639.3125,1593765.375,3461034.0,11286445,5500.6796875,68100.421875,149429808,63532360,20801.22265625,85699.84375,202334.3125,671751.75,4278.24658203125,2794606.75,1129951.875,62556.13671875,481586.25,20914.177734375,825128.5,688.9013671875,414776.53125,440033.53125,233270.578125,908125.375,69113.4609375,77090.046875,17081.462890625,4151.42529296875,272854.34375,14786.8759765625,142560.375,30785.244140625,400147.25,1097083.875,58394.265625,7266.634765625,122136.7578125,13546.12109375,596035.375,7179,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189493133,24484,0,38.217430114746094,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:20.517,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,594683.94,8.11,32.3,1009.89,1600.0,1598.24,21470060.0,1340.0,1337.92,22450138.0,300.0,299.92,24020116.0,29.78,8.71,3700.0,3696.08,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1324.5279541015625,477008.375,197511.3125,8095.72265625,7115.56689453125,25875.376953125,181948.5625,173629.078125,231612.921875,68010.6640625,121907.953125,18623.1171875,272613.09375,6040.76611328125,18805.533203125,36743.296875,256541.078125,51706.42578125,190128.546875,19238.0859375,6891.68212890625,13155.0048828125,25487.005859375,45374.9765625,2852886.0,360060.375,1588250.0,3459433.5,11266904,5501.05029296875,67681.3515625,147542208,63645280,20798.30859375,85700.8125,202353.28125,672025.625,4277.9169921875,2796098.5,1126835.375,62537.32421875,481597.75,20914.23828125,824999.4375,688.9244384765625,414751.53125,439817.84375,233231.1875,908500.375,69109.515625,77099.0390625,17079.904296875,4151.8330078125,272945.59375,14788.982421875,143315.359375,30785.60546875,399945.9375,1097547.0,58399.796875,7266.6396484375,122244.09375,13543.74609375,596097.5625,7480,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189493133,24484,0,38.217430114746094,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:20.820,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,595091.74,8.1,32.3,1009.88,1600.0,1598.24,21470060.0,1340.0,1337.92,22450138.0,300.0,299.92,24020116.0,29.78,8.71,3700.0,3696.08,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1323.0166015625,476855.71875,197500.21875,8095.7119140625,7114.72021484375,25874.53515625,181850.828125,173603.546875,231720.40625,67992.90625,121916.3671875,18623.91015625,272296.21875,6015.21435546875,18807.279296875,36738.53515625,256945.0625,51734.4765625,190133.125,19237.76171875,6892.1142578125,13156.2138671875,25490.560546875,45369.47265625,2850752.0,359923.03125,1586515.75,3457317.0,11249750,5501.904296875,67700.2578125,146054944,63912888,20801.90625,85694.25,202329.375,672226.4375,4277.9072265625,2797153.25,1129522.75,62528.5546875,481510.4375,20913.353515625,824671.0,689.103759765625,414807.40625,439510.71875,233198.40625,908307.5625,69078.7578125,77061.734375,17087.126953125,4151.880859375,273198.0,14782.6103515625,143722.171875,30788.64453125,399939.65625,1097565.75,58400.7578125,7266.921875,122176.5390625,13545.1796875,595197.375,7781,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:21.121,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,595496.86,8.09,32.31,1009.87,1600.0,1598.31,21470060.0,1340.0,1338.42,22450138.0,300.0,299.75,24020116.0,29.78,8.72,3700.0,3696.08,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1322.860595703125,477079.875,197514.96875,8095.599609375,7114.955078125,25874.41796875,181936.484375,173592.5625,231954.3125,68065.0,121927.5859375,18623.234375,271718.1875,6046.4228515625,18807.771484375,36739.62109375,256992.53125,51733.91796875,190811.75,19235.81640625,6891.85400390625,13188.2548828125,25490.802734375,45380.3828125,2851538.0,359897.53125,1588457.0,3457542.75,11243207,5500.95361328125,67814.2890625,145382096,64441480,20802.3359375,85694.015625,202337.078125,672362.75,4278.1865234375,2799432.75,1133192.0,62514.203125,480847.84375,20915.455078125,824180.875,689.2796630859375,414454.09375,439843.09375,233152.296875,906812.5625,69081.203125,77038.203125,17082.7890625,4161.33251953125,272973.8125,14793.0009765625,143477.09375,30783.2421875,399915.09375,1097430.0,58400.19140625,7267.09619140625,122103.2734375,13539.9248046875,595846.5,8083,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:21.423,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,595903.31,8.08,32.31,1009.86,1600.0,1598.4,21470060.0,1340.0,1339.05,22450138.0,300.0,299.53,24020116.0,29.77,8.73,3700.0,3696.08,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1322.87353515625,477312.375,197514.5625,8095.46533203125,7114.64208984375,25874.146484375,182017.40625,173585.65625,232071.515625,68026.609375,121933.03125,18624.333984375,271306.125,6064.10791015625,18805.26953125,36736.05078125,257137.234375,51757.7578125,190020.03125,19232.822265625,6891.9306640625,13163.5546875,25493.802734375,45380.84375,2854680.5,361020.625,1588300.875,3459841.5,11243086,5500.83447265625,67225.3125,145327984,65026320,20800.86328125,85688.515625,202350.46875,672411.9375,4279.0068359375,2803348.0,1133980.625,62516.22265625,481188.3125,20917.421875,823669.4375,689.5081787109375,414350.5625,439550.21875,233171.421875,905352.8125,69068.5546875,76995.6640625,17082.740234375,4156.38720703125,272925.9375,14787.9794921875,143431.890625,30779.259765625,400100.46875,1097093.5,58393.81640625,7266.2998046875,122099.9453125,13535.6474609375,595479.8125,8384,33.80952835083008,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:21.724,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,596415.9,8.08,32.31,1009.83,1600.0,1598.49,21470060.0,1340.0,1339.67,22450138.0,300.0,299.32,24020116.0,29.76,8.75,3700.0,3696.08,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1323.1002197265625,477012.59375,197542.046875,8095.783203125,7115.138671875,25876.990234375,181999.75,173618.546875,232266.1875,68003.359375,121961.546875,18624.861328125,271260.1875,6058.2255859375,18806.837890625,36740.40625,256863.921875,51744.17578125,189806.5625,19236.443359375,6892.1357421875,13161.390625,25494.900390625,45386.76171875,2858246.0,362233.84375,1588863.0,3462852.5,11250527,5502.19677734375,69412.4375,146000432,65554476,20795.734375,85677.9375,202324.671875,672577.375,4277.0322265625,2804491.25,1133215.625,62511.67578125,481050.96875,20914.78515625,823299.25,689.3466186523438,414084.5625,439553.84375,233140.640625,904129.625,69069.9765625,77011.1171875,17085.525390625,4156.3447265625,273041.40625,14783.017578125,143514.65625,30780.640625,400011.78125,1096515.375,58383.984375,7266.2802734375,122256.6953125,13541.4501953125,595541.625,8685,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:22.026,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,596986.28,8.08,32.31,1009.8,1600.0,1598.57,21470060.0,1340.0,1339.82,22450138.0,300.0,299.39,24020116.0,29.75,8.77,3700.0,3696.87,22340093.0,60.0,59.89,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1322.4638671875,477115.90625,197574.8125,8096.14404296875,7115.302734375,25878.015625,181954.671875,173637.640625,232346.171875,68068.4921875,121955.140625,18624.193359375,270510.78125,6055.58251953125,18809.744140625,36745.03515625,256542.328125,51723.5703125,190236.609375,19240.67578125,6891.67724609375,13161.44140625,25494.9921875,45389.84375,2861480.5,360722.53125,1587000.5,3465135.5,11262988,5502.25341796875,70632.640625,147138256,65968852,20800.73828125,85654.1328125,202310.59375,672467.0625,4278.359375,2805866.25,1133498.25,62518.49609375,481105.8125,20913.125,822532.25,688.7739868164062,414354.28125,439327.71875,233157.1875,903434.6875,69071.5703125,77017.328125,17088.181640625,4151.28857421875,272768.3125,14775.951171875,143524.6875,30777.06640625,399963.09375,1095655.625,58383.63671875,7265.7041015625,122123.5546875,13549.7509765625,595275.625,8986,33.72894287109375,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:22.331,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,597562.32,8.09,32.32,1009.76,1600.0,1598.66,21470060.0,1340.0,1339.43,22450138.0,300.0,299.8,24020116.0,29.75,8.75,3700.0,3698.56,22340093.0,60.0,59.88,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1323.2774658203125,477508.4375,197614.34375,8095.9296875,7115.146484375,25878.29296875,181949.5,173673.421875,232205.34375,68097.7421875,121954.9453125,18625.1171875,270769.28125,6080.81103515625,18808.314453125,36746.57421875,256081.65625,51741.3984375,190140.890625,19238.919921875,6891.90380859375,13178.0126953125,25495.705078125,45384.47265625,2864824.25,360883.625,1589917.0,3467313.75,11280099,5502.8671875,71307.90625,148731520,66196796,20801.15625,85643.4453125,202274.84375,671993.0625,4277.1943359375,2805258.75,1135378.625,62520.46875,480966.21875,20911.5625,822560.1875,689.2824096679688,414299.3125,439404.78125,233169.859375,902914.5625,69058.8984375,77026.28125,17091.51171875,4150.03271484375,271035.96875,14772.8076171875,143292.03125,30777.888671875,399848.09375,1094762.625,58386.95703125,7265.43798828125,122087.9453125,13543.59765625,595102.75,9287,33.80952835083008,35.42124938964844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:22.628,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,598123.26,8.09,32.32,1009.72,1600.0,1598.75,21470060.0,1340.0,1339.06,22450138.0,300.0,300.2,24020116.0,29.75,8.74,3700.0,3700.21,22340093.0,60.0,59.87,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1322.68359375,477842.5625,197649.75,8096.2216796875,7114.9462890625,25879.380859375,181934.828125,173714.46875,232507.296875,67984.796875,121975.40625,18625.322265625,271283.5625,6081.55908203125,18810.685546875,36746.42578125,255951.28125,51735.66796875,190616.0625,19240.4453125,6891.5927734375,13170.107421875,25493.5078125,45374.7109375,2867911.25,360777.875,1589810.625,3468991.75,11298363,5501.80078125,70157.234375,150612640,66211900,20801.90234375,85641.609375,202265.9375,671753.0625,4277.78759765625,2800828.5,1136320.125,62528.19140625,481336.15625,20911.970703125,823527.5625,689.1209716796875,414158.25,439598.21875,233206.296875,902483.5625,69085.5,77024.7109375,17081.4375,4157.3818359375,272013.46875,14749.7724609375,142875.515625,30774.248046875,399601.0625,1094057.375,58378.68359375,7265.80908203125,122177.1953125,13536.7138671875,594329.6875,9588,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:22.933,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,596511.78,8.1,32.32,1009.71,1600.0,1598.84,21470060.0,1340.0,1338.71,22450138.0,300.0,300.54,24020116.0,29.75,8.72,3700.0,3701.62,22340093.0,60.0,59.86,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,85662897-b3cc-4fbd-aa91-92388a76753e,0bdb786f-6622-4911-a85b-ca4fbefbf2f7,1322.793701171875,478776.65625,197621.484375,8096.552734375,7115.294921875,25881.794921875,181979.625,173718.75,232144.28125,67949.625,121990.859375,18626.0390625,270772.46875,6055.18701171875,18805.400390625,36749.03125,255799.96875,51749.21875,190576.03125,19239.66015625,6891.73095703125,13171.6982421875,25490.349609375,45378.3203125,2871146.0,361388.28125,1592956.375,3470399.0,11314887,5501.8662109375,70442.234375,152375360,66049236,20794.123046875,85639.46875,202274.828125,671516.5,4278.46826171875,2799237.0,1135649.25,62532.96875,481556.5625,20910.265625,824072.75,688.6917114257812,414272.65625,439925.875,233256.8125,902416.375,69067.421875,77054.59375,17081.33203125,4146.0537109375,272209.0625,14778.611328125,142975.40625,30768.48046875,399373.0,1093743.5,58378.33984375,7265.779296875,122177.2421875,13543.4482421875,593734.0,9889,33.80952835083008,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,189498150,24484,0,36.57600784301758,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-20ppb-3RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 20, 'TrialName': '3rh', 'identifier': '8D11v', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 22:23:23.230,"{'cid': 'b819c476-1597-4745-8cb3-2d9deeff5360', 'uuid': 'a742d4ef-47ae-4846-8f69-efaa1be4bac2', 'annotationId': '85662897-b3cc-4fbd-aa91-92388a76753e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768774999945, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-18T22:23:20.185Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,594914.27,8.1,32.32,1009.7,1600.0,1598.92,21470060.0,1340.0,1338.61,22450138.0,300.0,300.38,24020116.0,29.75,8.72,3700.0,3701.22,22340093.0,60.0,59.88,22040109.0
