component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3669989810.0973,5694161517.4594,4118044314.9901,7170.2224,7622.6492,6723717415.301,4447771358.0524,4358996978.852,2992832684.5308,5680359805.0459,4100825607.2927,39188.0918,62399.2382,6737552114.3538,4452831470.7699,4390662277.3044,2936005413.623,5681102508.9606,4099918181.3474,800619.7198,4557.6614,6717458432.304,4445530387.9794,4345393713.7225,4046443888.4918,5796114239.7426,4122703603.416,344085.368,177974540.0501,6783534652.6172,4499454091.4766,4384961595.8446,3719978402.7419,5707772255.8341,4117807136.1698,9614759.7208,8704037.8068,6762975743.0817,4469347237.8805,4389637661.1163,3525244727.2404,5725023477.5699,4108649195.6409,216970.0188,10438.7476,6741490720.2452,4448034892.8531,4394988369.5171,2708871740.4695,5755350762.5272,4110983955.5532,18201.3246,10407.6627,6755852742.94,4445531509.307,4391083997.344,2169231718.69,5730800491.7203,4116972076.3351,23493.5688,8030.3233,6734013946.7642,4444029817.2851,4131782961.8829,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:04.441,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,304671.67,30.48,24.96,102621.41,0.5,442043.78,29.52,24.93,102671.26,2500.0,2500.16,22340098.0,2500.0,2497.41,22450181.0,0.0,0.07,22160328.0,0.14,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3672713451.3767,5697431344.3566,4118041714.3452,7171.1094,7622.5556,6723146544.4048,4447272421.336,4360912787.8222,2989995468.9624,5680764819.7262,4100824571.399,39191.3199,62275.9521,6743862204.0538,4453080422.3296,4392118109.3646,2937204169.4488,5681508351.8532,4100129984.464,802811.0017,4557.8241,6718029184.695,4445778525.3715,4348014355.3778,4046651008.4248,5795687436.0099,4122919335.5205,345175.253,177917733.2885,6782951858.8316,4499453524.0041,4385444045.3164,3710723117.2724,5708186991.2843,4118023927.1782,9612287.5994,8706763.7159,6762395593.1335,4468332957.6195,4390359632.6214,3523358978.9202,5721716843.5492,4108865016.3475,216126.2388,10390.856,6743788111.0543,4448784155.3049,4395478010.4132,2700615127.4266,5756187536.3161,4110982917.0777,18226.399,10384.3668,6758159085.09,4445281157.1453,4391326434.619,2163508507.9608,5729970356.4457,4116970516.3538,23494.335,8030.608,6733442176.8707,4444027575.3839,4127041506.2936,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:05.639,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,321700.31,30.72,24.96,102625.89,0.5,499215.45,29.8,24.95,102672.04,2500.0,2500.02,22340098.0,2500.0,2498.96,22450181.0,0.0,0.06,22160328.0,0.14,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3673909676.8211,5699070904.6455,4117612336.1764,7171.9027,7622.6835,6723147393.4454,4447524119.3628,4363067407.0816,2989091423.8261,5680766253.3152,4100824053.4521,39193.7003,62128.8909,6747885811.6745,4452581985.6244,4393091784.7653,2930011471.2848,5680694573.8657,4099704846.7274,804286.9439,4557.7071,6718032578.2642,4445532069.9708,4347537938.9689,4046023585.8689,5795689629.9547,4122705686.3154,345517.3853,177999786.9772,6781795991.778,4499713410.1356,4385445703.2329,3732795628.0034,5708606828.9872,4117814417.9757,9610026.2461,8709226.6369,6761240713.8588,4470605018.3253,4390116182.5726,3523514342.8953,5718417634.75,4108868649.1255,215873.8074,10450.4879,6740343888.3214,4448287798.0365,4395965543.984,2684435513.9553,5756611462.1922,4111197424.447,18238.4319,10455.4137,6754702721.1465,4445535433.9538,4391572219.1478,2164998220.5919,5729972525.4862,4116541361.2021,23488.66,8030.2477,6733442176.8707,4444029256.8098,4125313507.3308,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:06.837,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,337493.16,30.92,24.97,102626.9,0.5,528112.77,30.06,24.96,102672.27,2500.0,2499.64,22340098.0,2500.0,2499.72,22450181.0,0.0,0.05,22160328.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3668962307.8348,5697844561.0756,4117612336.1764,7171.1143,7622.5518,6723143148.2425,4447273543.1039,4364029366.476,2985467878.1481,5681176344.086,4100824571.399,39188.3486,62039.8288,6743863907.3412,4453084353.5887,4391391732.6103,2912055902.9055,5681511936.3395,4099917663.5078,805799.8612,4557.7353,6718028336.3027,4445781889.543,4345395904.0631,4045195998.3667,5796546225.8631,4122922980.7843,345939.0269,178149774.7268,6782384582.4411,4499973893.3031,4385452887.538,3726994684.6042,5709024565.9535,4117603370.2606,9607802.5311,8712143.6985,6761235590.4705,4470354082.0929,4390113969.5712,3523672389.2546,5716356751.2983,4108656979.7613,216365.6146,10459.1022,6738623946.8981,4449538159.3715,4393531724.0616,2668721847.6062,5758286710.7462,4111197943.7117,18243.8354,10507.2656,6751823840.382,4445537676.6091,4384778428.5556,2160128103.5754,5728732832.1527,4116328376.8327,23489.8521,8030.8617,6732868803.6732,4444032619.6615,4142801649.8721,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:08.037,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,348341.01,31.11,24.97,102624.67,0.5,536362.62,30.31,24.97,102672.13,2500.0,2500.78,22340098.0,2500.0,2498.98,22450181.0,0.0,0.07,22160328.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3665723802.9146,5697023937.8909,4117183567.3427,7171.9961,7622.6949,6723144846.3237,4447273543.1039,4361151901.5168,2973990460.4522,5681173476.7025,4100611145.6391,39185.1281,62213.62,6740420497.1059,4452833155.5006,4393581552.4305,2959787313.5723,5681106093.19,4099495158.7014,805839.4784,4558.1191,6718032578.2642,4445781889.543,4348016547.0385,4045608473.7111,5796970960.4272,4122711414.2887,346430.4643,178268023.7409,6788203171.8817,4499975595.9137,4385455098.0934,3720144614.5178,5709017361.8615,4117385063.4491,9605478.0389,8715210.9889,6761231320.9803,4472120254.9495,4390116182.5726,3525086095.6618,5715530073.5612,4108869687.0621,215372.018,10531.964,6735755358.9656,4450034796.2734,4393287383.0482,2651497052.1238,5759122883.5114,4111197943.7117,18228.532,10584.5212,6749520968.2919,4445537115.9453,4385748314.3584,2158237316.8136,5727492953.6749,4116329936.5707,23489.4955,8031.2688,6731723199.864,4444282271.1731,4139769917.0449,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:09.238,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,354528.82,31.29,24.97,102624.18,0.5,535784.23,30.54,24.97,102671.17,2500.0,2497.38,22340098.0,2500.0,2499.77,22450181.0,0.0,0.08,22160328.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3667939542.6349,5697023219.0353,4117611816.1015,7172.524,7623.3851,6723143997.2831,4447025799.2148,4358515955.4018,2977806483.1528,5680767686.9042,4101037501.2949,39185.7668,62395.2428,6738697983.1504,4452583670.2606,4395041537.4391,2956131561.2633,5680703175.3996,4099708471.4167,806509.4844,4558.1448,6718037668.618,4445787496.4957,4347306343.8151,4045401970.2925,5796122284.7949,4122496745.6392,346802.0777,178313196.7396,6787617006.6861,4499972758.2293,4385940418.9466,3714380479.1149,5709432276.6571,4117599729.547,9603290.4116,8717211.6015,6761811272.4167,4473382983.5252,4389632129.225,3525870048.9542,5712646868.017,4109296724.9702,215777.657,10439.4962,6734036907.9003,4449533670.0337,4393532831.3587,2721590112.0814,5759540697.6744,4111196385.9175,18233.3766,10615.9153,6746640538.4681,4445535433.9538,4386717523.4936,2159604041.5074,5726671724.8356,4116548640.3577,23492.7974,8031.2259,6731724900.1105,4444285634.2133,4132423311.2859,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:10.439,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,357514.06,31.46,24.97,102624.42,0.5,526626.66,30.77,24.98,102671.19,2500.0,2498.84,22340098.0,2500.0,2498.95,22450181.0,0.0,0.05,22160328.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3664029595.3757,5696613714.7786,4117397680.5866,7171.9381,7622.9393,6722570676.6279,4447024116.6573,4356602250.8921,2970075015.9409,5680362672.0183,4101036465.3476,39182.4261,62417.9068,6738121170.8645,4452331966.983,4396502493.0748,2939953959.8262,5680295298.1651,4099707435.7912,806890.6355,4558.194,6717466067.187,4445785814.4099,4350406227.7287,4044777993.2632,5796123016.1632,4122494662.8482,347013.7914,178450358.0258,6785867683.6061,4499462603.5637,4386183948.7066,3744105944.6177,5709427233.4294,4117380902.85,9600611.8241,8719774.4757,6761811272.4167,4472628194.2799,4390606982.792,3526970573.8325,5718829556.9346,4108867611.189,215283.3719,10558.9094,6737471283.9275,4449531986.532,4390857632.9331,2787374480.6704,5759533430.2326,4111191193.2703,18260.4838,10552.1338,6750662404.0921,4445533191.2985,4380904272.9381,2160196121.2783,5726252890.1734,4116759567.3877,23489.4441,8031.5948,6731152669.1601,4443789161.0155,4141289144.0501,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:11.643,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,358997.73,31.66,24.97,102624.41,0.5,516230.23,31.0,24.98,102670.12,2500.0,2500.33,22340098.0,2500.0,2500.37,22450181.0,0.0,0.05,22160328.0,0.14,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3657075602.3262,5695386992.4542,4117826493.9928,7171.1318,7623.0913,6722570676.6279,4447022994.9523,4358519250.8376,2954841406.0751,5680360521.789,4101037501.2949,39178.8879,62575.6904,6738123723.6215,4452080853.4531,4397233889.2891,2941485567.8146,5679881029.1694,4099918181.3474,806718.8079,4558.2256,6718035971.8334,4445783571.6288,4352553203.1593,4045193956.717,5795693286.5292,4122065913.469,347042.6873,178527693.7136,6784710821.6948,4499461468.6188,4385943182.4462,3736672325.9762,5709013039.4064,4117165739.248,9598725.9418,8721245.0659,6760668545.082,4474146492.8616,4390612515.9077,3526969238.303,5715531515.9383,4108866573.2524,215759.3012,10458.839,6734604524.579,4449280623.9829,4391584947.4267,2761415864.3784,5752840447.1545,4110974090.0358,18218.4906,10571.8584,6753536886.9936,4445030272.4521,4382595128.9557,2160852209.0768,5732874710.6481,4116544480.8402,23490.7606,8031.3197,6730584785.3804,4444287315.7334,4137177642.2128,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:12.845,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,358370.87,31.82,24.97,102624.05,0.5,504327.43,31.23,24.98,102669.47,2500.0,2501.01,22340098.0,2500.0,2500.61,22450181.0,0.0,0.06,22160328.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3657412758.4934,5695795601.5524,4117614416.476,7172.4251,7623.0057,6720862332.3714,4446771914.0822,4360198351.6484,2946236791.1892,5679951264.9609,4101249935.2499,39184.6216,62547.5001,6743293025.6323,4451832013.924,4393096213.4632,2933290731.2736,5679881745.8611,4099919217.0266,806900.1106,4558.2232,6718602579.3314,4445280035.8805,4350404034.8665,4019280352.977,5795690361.2696,4122065913.469,347062.8793,178553485.2474,6790524826.3442,4499711707.6216,4385942077.0464,3736671382.758,5708603947.558,4117166779.3437,9597484.3202,8722638.017,6763557700.5211,4472883335.2138,4391101765.2593,3523035396.656,5713059400.2307,4108867092.2207,217183.3099,10410.0215,6733459183.6735,4449278379.44,4389885489.849,2827129695.7577,5754094242.3582,4111192751.0645,18234.4463,10572.5511,6755844211.2448,4444782218.7342,4380420622.654,2161326555.7104,5732462929.4756,4116761127.2879,23492.5135,8031.3826,6730582235.4441,4444034301.0873,4131131879.0024,22.1245,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:14.044,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,357117.3,31.97,24.98,102624.27,0.5,491842.07,31.42,24.98,102671.6,2500.0,2500.32,22340098.0,2500.0,2500.77,22450181.0,0.0,0.07,22160328.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,10832c9c-81be-4571-9347-c1cf0738f22f,7113cb0f-29bf-4a49-bde5-68154af529bf,3659105015.2397,5695794882.8518,4117612336.1764,7172.022,7623.1871,6720863181.1237,4446770792.4401,4361875996.2623,2941731247.9102,5679950548.2692,4101035429.4002,39186.0617,62497.5045,6741568193.4275,4451329927.581,4391879462.0621,2936778428.8999,5679068434.253,4099917663.5078,806712.5132,4558.0073,6717463522.226,4444780537.0256,4348495260.0142,4021939101.7508,5795689629.9547,4121850270.7205,347054.0792,178576244.7886,6788782578.8752,4499459198.7289,4385943182.4462,3740553299.9717,5708188431.8951,4117162618.9609,9595746.5283,8724005.2443,6762398155.2652,4474644731.644,4391341449.917,3522879185.3795,5711001657.4187,4108866054.2841,217663.5933,10501.2389,6732889210.1012,4450029183.9713,4391101150.9517,2798738643.193,5755350762.5272,4110979801.6512,18230.136,10635.2738,6754111224.8379,4445031393.654,4382116074.8799,2160254309.0497,5731217818.9181,4116972076.3351,23488.4706,8031.3599,6730578835.5291,4444280589.653,4123386166.3982,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:15:15.237,"{'cid': '85099c0a-d69a-4ee8-81e6-edd37ff54276', 'uuid': '7521ae2b-87ec-4247-b49c-8ce74d61fbf8', 'annotationId': '10832c9c-81be-4571-9347-c1cf0738f22f', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759371302517, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:15:02.792Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,356053.66,32.11,24.97,102623.93,0.5,480829.91,31.59,24.98,102671.45,2500.0,2500.32,22340098.0,2500.0,2499.5,22450181.0,0.0,0.08,22160328.0,0.17,0.14
