component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:24.122Z,E,22.91,15.58,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:25.129Z,E,22.91,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:26.134Z,E,22.9,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:27.139Z,E,22.91,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:28.145Z,E,22.9,15.64,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:29.150Z,E,22.9,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:30.157Z,E,22.91,15.67,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:31.212Z,E,22.9,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:32.218Z,E,22.92,15.74,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:33.224Z,E,22.91,15.7,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:34.231Z,E,22.91,15.72,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:35.236Z,E,22.92,15.73,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:36.240Z,E,22.91,15.72,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:37.246Z,E,22.93,15.7,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:38.252Z,E,22.92,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:39.257Z,E,22.93,15.72,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:40.267Z,E,22.91,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:41.323Z,E,22.91,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:42.329Z,E,22.89,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:43.334Z,E,22.9,15.71,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:44.341Z,E,22.9,15.7,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:45.347Z,E,22.89,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:46.354Z,E,22.91,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:47.360Z,E,22.89,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:48.365Z,E,22.91,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:49.371Z,E,22.89,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:50.377Z,E,22.9,15.62,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:51.433Z,E,22.91,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:52.439Z,E,22.91,15.64,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:53.450Z,E,22.9,15.64,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:42:54.457Z,E,22.9,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:00.503Z,E,22.9,15.67,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:01.510Z,E,22.9,15.7,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:02.516Z,E,22.91,15.76,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:03.520Z,E,22.9,15.88,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:04.575Z,E,22.94,16.06,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:05.582Z,E,22.95,16.33,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:06.589Z,E,22.93,16.5,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:07.600Z,E,22.91,16.64,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:08.606Z,E,22.94,16.78,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:09.613Z,E,22.92,17.05,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:10.622Z,E,22.93,17.38,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:11.628Z,E,22.92,17.65,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:12.635Z,E,22.94,17.85,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:13.641Z,E,22.91,18.08,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:14.650Z,E,22.92,18.11,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:15.657Z,E,22.94,18.06,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:16.663Z,E,22.95,18.03,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:17.718Z,E,22.94,17.99,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:43:18.725Z,E,22.93,17.89,FeNOMeasurement
