delta_seconds,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8,normalized_E1_std,normalized_E2_std,normalized_E3_std,normalized_E4_std,normalized_E5_std,normalized_E6_std,normalized_E7_std,normalized_E8_std,normalized_F1_std,normalized_F2_std,normalized_F3_std,normalized_F4_std,normalized_F5_std,normalized_F6_std,normalized_F7_std,normalized_F8_std,normalized_G1_std,normalized_G2_std,normalized_G3_std,normalized_G4_std,normalized_G5_std,normalized_G6_std,normalized_G7_std,normalized_G8_std,normalized_H1_std,normalized_H2_std,normalized_H3_std,normalized_H4_std,normalized_H5_std,normalized_H6_std,normalized_H7_std,normalized_H8_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_E1,reference_event_value_normalized_E2,reference_event_value_normalized_E3,reference_event_value_normalized_E4,reference_event_value_normalized_E5,reference_event_value_normalized_E6,reference_event_value_normalized_E7,reference_event_value_normalized_E8,reference_event_value_normalized_F1,reference_event_value_normalized_F2,reference_event_value_normalized_F3,reference_event_value_normalized_F4,reference_event_value_normalized_F5,reference_event_value_normalized_F6,reference_event_value_normalized_F7,reference_event_value_normalized_F8,reference_event_value_normalized_G1,reference_event_value_normalized_G2,reference_event_value_normalized_G3,reference_event_value_normalized_G4,reference_event_value_normalized_G5,reference_event_value_normalized_G6,reference_event_value_normalized_G7,reference_event_value_normalized_G8,reference_event_value_normalized_H1,reference_event_value_normalized_H2,reference_event_value_normalized_H3,reference_event_value_normalized_H4,reference_event_value_normalized_H5,reference_event_value_normalized_H6,reference_event_value_normalized_H7,reference_event_value_normalized_H8,reference_event_iqr_normalized_E1,reference_event_iqr_normalized_E2,reference_event_iqr_normalized_E3,reference_event_iqr_normalized_E4,reference_event_iqr_normalized_E5,reference_event_iqr_normalized_E6,reference_event_iqr_normalized_E7,reference_event_iqr_normalized_E8,reference_event_iqr_normalized_F1,reference_event_iqr_normalized_F2,reference_event_iqr_normalized_F3,reference_event_iqr_normalized_F4,reference_event_iqr_normalized_F5,reference_event_iqr_normalized_F6,reference_event_iqr_normalized_F7,reference_event_iqr_normalized_F8,reference_event_iqr_normalized_G1,reference_event_iqr_normalized_G2,reference_event_iqr_normalized_G3,reference_event_iqr_normalized_G4,reference_event_iqr_normalized_G5,reference_event_iqr_normalized_G6,reference_event_iqr_normalized_G7,reference_event_iqr_normalized_G8,reference_event_iqr_normalized_H1,reference_event_iqr_normalized_H2,reference_event_iqr_normalized_H3,reference_event_iqr_normalized_H4,reference_event_iqr_normalized_H5,reference_event_iqr_normalized_H6,reference_event_iqr_normalized_H7,reference_event_iqr_normalized_H8,unadjusted_delta_seconds
0.0,-0.0037250508694180785,-0.0008995218660918125,-0.0007938849160842087,0.0005121290178978555,-0.0005089191401105086,-0.0010510367972365487,0.001330494395919013,0.002254673814490693,-0.000193784883904935,-0.0016138248018213951,-0.0008445465959195486,0.0014439232410495162,-0.001833859649102143,-0.006022477335401355,0.002253141174437845,-0.000639327841902948,-0.001519550621724952,-0.0001280473728478837,-0.000252007991810288,-0.0011193978834971529,-0.0017086209986598932,0.00016197937070658864,-0.0035298549979613015,-0.005577021611467559,-0.004183430333720328,-0.0007827340598761667,-0.0013310967840428622,2.5683089491601586e-05,-0.0002666691057103598,0.0005267373014107956,-0.000757783649408239,-0.00037636967138636733,0.013774378773545815,0.00035271532400260597,0.00044171649283941683,0.0002092518389438247,0.0003069340000295684,0.00041088836810732055,0.006889255467574906,0.004906432759244517,0.00017486848456860216,0.0016008030534062634,0.00044153944632630004,0.0008293738968325748,0.0023551496875239275,0.0012237703043284087,0.0031490435236881664,0.00015459784625793116,0.0011470498157262199,0.0004518767714003502,0.00029892559846567135,0.0001375068649660527,0.004461625702326666,0.0029050751078687487,0.0011350520234367778,0.015769033223375084,0.0005531019032256612,0.0016337685492173737,0.0035616502751486534,0.0002838769926821749,6.469184432833508e-05,0.0010115548845024414,0.0001906554297674834,0.005744102235859083,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,0.0
0.30310759189870934,-0.0023087837757164607,-0.0008815291854903375,-0.0008343237625481517,0.0005643887398205122,-0.0003762465329114408,-0.0010584001114814037,0.001575322801611789,0.0022859605396051584,-0.00026657965825758003,-0.0017617335748646994,-0.0008467922133730524,0.0010237044003350304,-0.0018065219759833273,-0.00611495942766276,0.0021946754494400773,-0.0007333720166126983,-0.0016411467034642257,-0.00021886019474934353,-0.0002793062230851427,-0.0011661896587003655,-0.0018300820662272052,-6.150772558524524e-06,-0.003506986064840242,-0.0051851715877085005,-0.004292744729480815,-0.0007048279747276061,-0.0010628128767842192,3.0296850846219993e-05,-0.0002603731562169121,0.0005449554549106249,-0.000779894288275487,-0.00035011115111588484,0.011603745752323785,0.00038726311891732206,0.0004565887525596916,0.00012633403636556678,0.00039126271840677056,0.00041450975459979733,0.006934968653858888,0.004057841054017886,0.0002471583947968669,0.0015730141707274296,0.00038592181087104057,0.0004159114760056683,0.0017166915117929741,0.000844259776883946,0.002886950760505796,3.1193662649775e-05,0.0007372178829964843,0.00047687005953524973,0.0004040541572802715,0.00019022695327821195,0.004868947992992649,0.0020604944883315986,0.0008418799627861991,0.015217399657535774,0.0004707941961810593,0.001237878291610357,0.002889098304796619,0.00024372210257332574,5.9655541276062746e-05,0.0007003034120409663,0.00012004469727182245,0.004669515111048409,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,0.30310759189870934
0.6062151837974187,-0.0010757093776146225,-0.0008635778152425459,-0.0008662236392851574,0.0006076526367578246,-0.00026533554216902095,-0.0010627514323069075,0.001811306887314744,0.0023043095498641976,-0.0003267751936716376,-0.0018809728996311184,-0.000845897983460394,0.0006714927133947668,-0.001777433392625468,-0.0061819051790582315,0.0021438803232377832,-0.0008105691962129631,-0.0017479953851527823,-0.0002916592596353486,-0.00030047397360077454,-0.001205932212595873,-0.0019157445505841072,-0.0001647610470930869,-0.003486605189972915,-0.004795361393770348,-0.00438343890718937,-0.0006397258495452916,-0.0008390027275672928,3.1747474503126725e-05,-0.00025452973375755794,0.0005421772603702566,-0.000795090240280155,-0.0003286083608223563,0.009704693877350033,0.00041322235272063675,0.0003598534742284441,0.0003542729666929421,0.00032704960075287555,0.00040770931364265137,0.006992183508950769,0.003300816267529357,0.00025504820800971006,0.0013774916506524891,0.0003403595653110364,0.0007183406043883054,0.0012061629097129137,0.000605147507036826,0.002662960875373998,7.313473902953753e-05,0.00036835566885416856,0.000438385169588498,0.0004211487771484254,0.00023938021937849896,0.005187385227243315,0.0012864405522794303,0.0006777268908983868,0.0146564151334702,0.0004022708069486118,0.0009095578429832215,0.002333446795686767,0.00021939841285542274,5.487467918846239e-05,0.0005972968001140905,0.00015408183555307793,0.003780004267521804,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,0.6062151837974187
0.909322775696128,-2.105367818318162e-05,-0.0008459311850816098,-0.0008900021652012195,0.0006436693944186918,-0.0001727536329339407,-0.001064593527875369,0.00204421139384186,0.0023141832321357083,-0.00037590457611881366,-0.0019756763468446984,-0.0008422780647031702,0.0003795986286523087,-0.0017473708631621288,-0.006227176416989287,0.0020999910597720908,-0.0008730760861145812,-0.001836825029299708,-0.00034868180514083003,-0.0003171233046980144,-0.0012380433451892588,-0.0019625091518660942,-0.0003022963609960555,-0.0034629967888333223,-0.004392905967413395,-0.004456166561656459,-0.0005849207095014053,-0.0006512226787471634,3.026604483138496e-05,-0.0002490889201999879,0.0005235136511921584,-0.0008049184458940133,-0.0003062179647854045,0.007176034022508205,0.00043287745967430277,0.00027819480507425157,0.00042401065830230183,0.0003633968491414214,0.00039173467000485056,0.00706316903890568,0.002616967887650032,0.00021917095102025065,0.0011741806363026717,0.00030348474160190404,0.0010948371084404847,0.000791663712145025,0.00043269163126978625,0.0024723015135407474,0.00016069358875895137,0.000248153682763089,0.0003318903324282488,0.0003525252533512543,0.00022117450599275787,0.005426043059463815,0.0011087606364182984,0.0008293347351546309,0.014069617579384568,0.0003546990453312353,0.0005329197761851014,0.00185456357227179,0.0001426404014965598,5.98019853716702e-05,0.000661374970285764,0.00017898851412629627,0.0030723254409980687,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,0.909322775696128
1.2124303675948374,0.0008438075880386464,-0.0008284068983366105,-0.0009062294671668958,0.0006724721000832931,-9.849382168014224e-05,-0.0010639115136407385,0.0022672926422877934,0.0023163706323393895,-0.00041409291378969904,-0.0020447998744176966,-0.000836014738469609,0.00014683754650076514,-0.0017156374259924396,-0.006249958769001264,0.0020648075502262466,-0.0009209140107316772,-0.001905326160504283,-0.00038995830696165616,-0.00032874815181528806,-0.0012632817390685206,-0.001977450409412576,-0.00042816662315726587,-0.00343970911652031,-0.0039890822997056,-0.004511418875002598,-0.0005393601028898409,-0.0004981937714491387,2.6578700839665014e-05,-0.0002440319612210089,0.0004898165965238312,-0.0008093698666353808,-0.00028519865963655796,0.0007900456675581157,0.0004532054500415055,0.00021210542067199678,0.0004580168392936298,0.0003930428575807806,0.00036764032837147576,0.007139681884938186,0.0020170392324402983,0.0001563631005532688,0.000990966966809513,0.00027494242844636847,0.0014442353555356416,0.0004727693613736919,0.00032445271565185833,0.002314581385525018,0.00019881335563730882,0.00047635893045749065,0.00031328835449999734,0.0002531697263415968,0.0002014816157891483,0.005592551502448436,0.0006133047098887986,0.0009779722363952251,0.013484012539001456,0.00032227020834845865,0.0003787001236294271,0.001459712006226909,0.00013417305301932704,5.6623052728361855e-05,0.0006895194591958692,0.00021903150998764918,0.002522317936812818,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,1.2124303675948374
1.5155379594935467,0.001558304398940791,-0.0008110712014849005,-0.0009154288779732779,0.0006943843906471431,-4.1091385324073786e-05,-0.0010608583629289298,0.0024781365292005295,0.002310188206987783,-0.00044233878885592515,-0.0020911552764875376,-0.0008274781191694077,-3.299329560971873e-05,-0.0016825786559401177,-0.006252790485996429,0.002035731758408432,-0.0009555290665381935,-0.0019602924811730673,-0.0004173052450715878,-0.0003363838070719217,-0.0012820395459966797,-0.0019634955283425294,-0.0005397222485904634,-0.003414953581855098,-0.0035807711270665647,-0.004550424334964971,-0.000503913333414698,-0.0003791428234942108,2.0628986211267256e-05,-0.00023931827676663915,0.0004438692997403491,-0.000808916028683559,-0.0002683122379714847,0.0014271383459841143,0.0005275310337585822,0.0001915352374825568,0.0003352677211177301,0.00033770937595867896,0.0003365406958885924,0.007217238535893634,0.0014937006566586755,0.00014897359284386243,0.0008265025838239337,0.00025433854270243855,0.0016785265010879292,0.0004285303112488315,0.0003141406254055651,0.00218510869976058,0.00019676288119694827,0.000418970046880114,0.0003768946116627783,0.0001702484296003552,0.00019723361045254724,0.0055678193936347774,0.0006354833708970896,0.001186947100050918,0.012907981620843008,0.00030373895279028635,0.00041671480036883566,0.001297924893789893,0.00019320109742146735,5.364141720286863e-05,0.0006842663008040467,0.00023429407196458502,0.002122957165382821,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,1.5155379594935467
1.818645551392256,0.002116218541426815,-0.0007935927111677808,-0.0009182545981252028,0.0007104139893183358,1.6398608699864317e-06,-0.0010556034077862527,0.002678323136387583,0.0023005780485246836,-0.0004616515242315313,-0.0021163948725501625,-0.0008168156641609157,-0.00016501243681882335,-0.0016484890195800027,-0.006236157234111952,0.0020133697236449206,-0.0009781407748261338,-0.001997640072767727,-0.00043202649503557326,-0.0003401883122234157,-0.001294621602520741,-0.0019230755544207897,-0.0006398895921797176,-0.003388450458017761,-0.0031703428562803795,-0.004574103409413011,-0.0004753195270306465,-0.00028763413520250023,1.3070875138501534e-05,-0.00023487483413608376,0.00038747214766380217,-0.0008042421779430334,-0.00025214448329482445,0.002414980003528718,0.0005924099310669471,0.00018491150390335443,0.00021094521989344583,0.00038885444274096683,0.0002997578322464641,0.007292886210510409,0.0010413554496760428,0.00013906973579191646,0.0006807682074708634,0.00024012192760060596,0.0018098446151070878,0.000487676004833529,0.00040197041313266846,0.0020816394331686226,0.00017124598995040593,0.0007955292911592377,0.000432785002366025,0.0001756120743879387,0.00020627370303878613,0.0053846635377272105,0.001154876173848156,0.0014912937686793353,0.012340707776780114,0.00029785430203044857,0.0003325458508572056,0.0013965383227506505,0.00023421813463076063,5.1409746442866185e-05,0.0006517860621991788,0.00020805740977118702,0.0018507537841602193,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,1.818645551392256
2.1217531432909653,0.0025484693603222397,-0.0007761570145192276,-0.0009152564415158594,0.0007201285683072431,3.078162595871515e-05,-0.0010483372134481033,0.0028652999853049114,0.0022865007193474556,-0.00047284123743099386,-0.0021231841932368525,-0.000804300033427256,-0.00025535800269715057,-0.001613648120381428,-0.006202809569868235,0.0019960972718749814,-0.000989859580523045,-0.0020233302919009564,-0.00043566248800353474,-0.00034062030549108835,-0.0013013960894092257,-0.0018598323676629904,-0.0007276952016178811,-0.003358983860845925,-0.00276243704498898,-0.004583598581339198,-0.00045404889289958454,-0.00022344954486837207,3.7617496176910906e-06,-0.0002306595500616363,0.0003233356024024286,-0.0007959132674577173,-0.0002385183614331034,0.0032342073461388426,0.0006488336586772251,0.00019058694214262582,0.00011541315295828859,0.00041781676033591657,0.00025740806823911226,0.00736714084993482,0.0009096524619464316,0.00012728128359773734,0.0006393402876537376,0.00023208881145337637,0.0018527810048630236,0.0005383849318393045,0.000490679990462475,0.002002914337071441,0.00014124648408572347,0.0010114732760020044,0.0004817466656023388,0.00020132840369998308,0.00022601706554217782,0.00521285077473004,0.0016109168149050195,0.0017710359325087384,0.011790388583745806,0.0003030883022633801,0.00021445730466127563,0.0012842711300505543,0.00025789618704133557,4.9835072612641567e-05,0.0005968440509464389,0.00016627061410318307,0.0016961278018112818,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,2.1217531432909653
2.4248607351896747,0.002868154111430328,-0.0007584828829824846,-0.0009070305619353876,0.0007247976116648841,4.7747391054142487e-05,-0.0010393094821036307,0.0030362859978796688,0.002269776258806612,-0.0004766780655637783,-0.0021129861202701878,-0.0007902440222718575,-0.0003072950809324999,-0.0015778696146196685,-0.006153029763203071,0.0019825126181662505,-0.000991837213039913,-0.0020375704730037918,-0.00042925492202625613,-0.0003388330088446202,-0.0013029476340467305,-0.0017767986841845506,-0.0008026155845255996,-0.003325756800068881,-0.0023435582129330153,-0.00457979911925341,-0.0004396043571139686,-0.00018344089245809006,-6.7526233783615774e-06,-0.00022662790222723782,0.0002526277904334195,-0.0007841809356272228,-0.00022836113859261243,0.003940146418282445,0.0006968631017850073,0.00020599941969825228,7.292872381030617e-05,0.0004226158099945982,0.00021164390239384722,0.007429204408405076,0.0004991228541772813,0.00011420970338867173,0.0005776277097274173,0.0002296331141063611,0.0018187817979847054,0.0005949912295694778,0.0005802685125531268,0.0019417584877430463,0.00015179901604486714,0.0012087254775062603,0.0005230861831985898,0.0002639920784452581,0.0002559642730114542,0.005056657395882828,0.0020027419181441,0.0019166474718472866,0.011265176131560074,0.00032496635535505906,0.00012983305358602813,0.0011418659211651578,0.0002665604441046016,4.8616080309088586e-05,0.0005177376935062759,0.00011375387757574229,0.0016444036220586045,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,2.4248607351896747
2.727968327088384,0.0030821569805531655,-0.0007406951835013788,-0.0008940943130121644,0.000724311900585894,5.406227694613123e-05,-0.0010286258312773898,0.0031905629766702083,0.00225218595116079,-0.00047403974320846807,-0.002087776117864557,-0.0007748807031717304,-0.0003268371125967655,-0.0015418964360238013,-0.006089122812489236,0.001972977506181725,-0.0009851064849522972,-0.0020409092010044067,-0.00041427797618539153,-0.0003346390521226372,-0.0012993961395085319,-0.0016774544316049364,-0.0008661730676905229,-0.0032888350722701334,-0.0019285419248533998,-0.004563572122821055,-0.00043024568374941874,-0.00016440806918434725,-1.823923955403614e-05,-0.00022274560797978386,0.00017895800524130698,-0.000769915341847299,-0.0002204585035418942,0.004501366397517273,0.0007371799411392396,0.0002307916155052591,6.769760206285099e-05,0.00039387055284785587,0.0001628642748890168,0.007480314990348999,8.00084835959414e-05,0.00010001213762281025,0.0004908125848830974,0.00023171564227323412,0.00181196406486437,0.0006083030887296032,0.0006703259438609792,0.001899503549327623,0.00018236724264258963,0.0013854248639949183,0.0005581801425266902,0.00030940488550943145,0.0002931329842604665,0.004916063659293565,0.002172088954296678,0.0019435286788542817,0.010488729129920988,0.0003676807569642634,7.447619271671745e-05,0.0010814886356021274,0.00026230674969004455,4.7928746902215294e-05,0.0005356454738216531,5.394552773403682e-05,0.001679779919443642,0.0,31.22008196556706,39.70709453873092,44.25370841721156,75.47379038277863,0.0,30.916974373668353,38.797771763034795,43.34438564151544,74.56446760708249,0.0,31.52318955746577,39.70709453873092,44.25370841721156,75.77689797467734,AmbientSamplingRFC,AmbientSamplingRFC,45195637.0,21404.0,87132.0,199699.0,666831.0,4449.0,2854856.0,1142339.0,63954.0,501641.0,21765.0,836752.0,745.0,502697.0,450128.0,244560.0,1009360.0,70959.0,78149.0,17655.0,4666.0,280210.0,15280.0,147446.0,38845.0,410229.0,1104794.0,58833.0,7296.0,123796.0,13671.0,621574.0,2.36,0.24,0.22,0.13,0.26,0.47,2.03,0.18,0.35,0.17,0.52,0.37,2.01,2.75,0.52,0.3,1.2,0.23,0.2,0.23,4.54,0.22,0.65,1.43,3.56,0.23,0.04,0.13,0.14,0.66,0.02,0.87,2.727968327088384
