delta_seconds,abs-AQH0,abs-H0_183225,abs-H0_274625,abs-TRHH0,FLW0_094324,FLW0_181425,FLW0_183624,FLW0_453024,FLW0_543024,H0_183225,H0_274625,normalized_GASR0_274625,P0_274625,T0_183225,T0_274625,abs-AQH0_std,abs-H0_183225_std,abs-H0_274625_std,abs-TRHH0_std,FLW0_094324_std,FLW0_181425_std,FLW0_183624_std,FLW0_453024_std,FLW0_543024_std,H0_183225_std,H0_274625_std,normalized_GASR0_274625_std,P0_274625_std,T0_183225_std,T0_274625_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_GASR0_274625,reference_event_iqr_normalized_GASR0_274625,unadjusted_delta_seconds
0.0,0.0,15.071796381227816,12.902281046673266,0.0,1597.216,3798.8959999999997,150.91,200.496,1248.2720000000002,49.858,36.646,-0.032834939816095046,1008.716,29.924,32.76199999999999,0.0,0.08261078425476676,0.5662264362650049,0.0,0.40000000000009095,3.0399999999999636,1.1999999999999886,0.8799999999999955,0.6400000000001,0.25,1.3900000000000006,0.003086401077341483,0.44000000000005457,0.16000000000000014,0.0799999999999983,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,0.0
0.302610818320877,0.0,15.074033974788637,12.90156330809458,0.0,1597.220459244556,3798.897647548062,150.90904035951652,200.49479716240765,1248.2725001448907,49.860061331158605,36.64396521365002,-0.03264635450605148,1008.7140530650562,29.925973479752344,32.76199999999999,0.0,0.07971493695810317,0.5662264362650049,0.0,0.3934172871290684,3.0399999999999636,1.2017405455472385,0.8798816125140547,0.638625950288997,0.26008702727735766,1.3900000000000006,0.0028053229447605674,0.44000000000005457,0.16000000000000014,0.0799999999999983,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,0.302610818320877
0.605221636641754,0.0,15.075306200963459,12.901604128401427,0.0,1597.6293218565763,3799.2551114093353,150.76521147256187,200.4410171069937,1248.445858560306,49.86405594898691,36.63995778134705,-0.03255034432667232,1008.7139496910382,29.92604898878983,32.7640546288149,0.0,0.0847041853784205,0.5662863742951778,0.0,0.3742281714096407,3.039509711046776,0.9820044611672643,0.8688559924424908,0.4557641846954539,0.2700743022288208,1.3901706417203172,0.0013442471348916116,0.43982935827978054,0.16000000000000014,0.09000000000000341,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,0.605221636641754
0.907832454962631,0.0,15.079783746491819,12.901594048827477,0.0,1598.3430073097581,3799.56912479363,150.44032530113657,200.29697781377823,1248.700158415788,49.86794135317754,36.63596104047446,-0.032739618880975804,1008.708016466461,29.930077713379113,32.766012381452455,0.0,0.08757668863252022,0.5697869870848677,0.0,0.45485243660800734,2.2275821360767623,0.7339768126505533,0.5853441463814875,0.3385606461918087,0.28019376926786066,1.400255676530108,0.0020572156291240665,0.42999999999995,0.16000000000000014,0.08993809273775355,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,0.907832454962631
1.210443273283508,0.0,15.082371793587635,12.902268339343058,0.0,1599.0550413836136,3799.871158622204,150.11703096120314,200.1531801217588,1248.956704877928,49.865973509933774,36.63392156187675,-0.03365362578888072,1008.7016142324115,29.93396320642338,32.76804929320055,0.0,0.08085879231027349,0.5703346935907181,0.0,0.9040494871514966,3.2233346807597627,0.4922749890684486,0.33335639849298104,0.23801856710406355,0.289720421414458,1.420526044588307,0.0030041128049143745,0.4404560626865077,0.1596248107120175,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,1.210443273283508
1.5130540916043849,0.0,15.080562705879847,12.902256080565255,0.0,1599.5088977875312,3799.865120462001,149.87031160546778,200.02281342745763,1249.0890389806132,49.86587233934606,36.62993220796405,-0.03510511224565943,1008.6852860384022,29.931799356580097,32.769999999999996,0.0,0.07255331849721358,0.5843344781351565,0.0,0.889875919776614,1.9299981168765044,0.04801669252688612,0.08232835021607343,0.08006821722119639,0.27969919961447687,1.4405674921605112,0.0033201565905764258,0.4796391470584922,0.14999999999999858,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,1.5130540916043849
1.815664909925262,0.0,15.072331037095566,12.901541060481232,0.0,1599.4036383271891,3799.591170550765,149.8753814267831,199.94965100610364,1249.0404704082164,49.85982117726665,36.62789149621362,-0.03653827427752043,1008.6567921727031,29.92396954816267,32.769999999999996,0.0,0.05586650234873147,0.5911838253757811,0.0,1.3811887361835034,1.5681972987727022,0.028481577569863248,0.49544500317327334,0.15960965372551073,0.2699401271406927,1.4600000000000009,0.0009671363591002985,0.48952489496195994,0.14951279369018877,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,1.815664909925262
2.118275728246139,0.0,15.068674933423063,12.90009301286716,0.0,1599.2879162233694,3799.297472801155,149.91946458826396,199.9060750769859,1248.9917512426439,49.85392606981003,36.62377585965711,-0.037599132719620926,1008.6224271104684,29.92169037199214,32.769999999999996,0.0,0.03773455923595925,0.5912807720502151,0.0,1.4162722359931195,1.156003160860564,0.06357590571732885,0.8426243335740367,0.05909540357720289,0.2702758576082047,1.4602758576082024,0.002019961759708533,0.48773660987558287,0.14108144373728493,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,2.118275728246139
2.420886546567016,0.0,15.06345977992142,12.897925682579487,0.0,1599.214251660728,3799.0250010373466,149.95984568915267,199.8854824739705,1248.9306224570294,49.85217928787734,36.617622799510784,-0.03789913493230189,1008.5828692164348,29.915940800589784,32.769999999999996,0.0,0.04854985985206817,0.5947200299955941,0.0,1.3196780621835842,1.016770802416886,0.16760667889096226,1.3570928441760657,0.10010745447857516,0.279699778832196,1.4700638773795873,0.004845589167102218,0.40794763700819203,0.16059621821890246,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,2.420886546567016
2.723497364887893,0.0,15.064749059854057,12.894439705642366,0.0,1599.5105085323141,3799.18714703526,149.95418162805558,200.0275961418648,1248.904488761175,49.856096328005904,36.60772402822228,-0.03759014862766139,1008.5531513207222,29.91606444944528,32.769999999999996,0.0,0.06270706346988852,0.5950161450963556,0.0,1.0509674962383997,0.618108530549307,0.1810596892996159,1.1158889111409565,0.6271102438665821,0.2704816400295016,1.4709632800589958,0.0050722530424224255,0.3625743131043464,0.17067425542394687,0.0800000000000054,0.0,31.471525105371207,39.642017200034886,44.181179474848044,75.35009376189838,0.0,31.16891428705033,39.33940638171401,43.575957838206286,74.74487212525662,0.0,31.471525105371207,39.944628018355765,44.181179474848044,75.95531539854012,AmbientSamplingRFC,AmbientSamplingRFC,301099.0,5.84,2.723497364887893
