delta_seconds,normalized_A1,normalized_A4,normalized_B6,normalized_F5,normalized_G4,normalized_G5,normalized_H4,normalized_H5,normalized_A1_std,normalized_A4_std,normalized_B6_std,normalized_F5_std,normalized_G4_std,normalized_G5_std,normalized_H4_std,normalized_H5_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_A1,reference_event_value_normalized_A4,reference_event_value_normalized_B6,reference_event_value_normalized_F5,reference_event_value_normalized_G4,reference_event_value_normalized_G5,reference_event_value_normalized_H4,reference_event_value_normalized_H5,reference_event_iqr_normalized_A1,reference_event_iqr_normalized_A4,reference_event_iqr_normalized_B6,reference_event_iqr_normalized_F5,reference_event_iqr_normalized_G4,reference_event_iqr_normalized_G5,reference_event_iqr_normalized_H4,reference_event_iqr_normalized_H5,unadjusted_delta_seconds
0.0,-0.0010978779780153713,-0.00017691572639109144,-0.00248838728274261,-0.00150907752554863,-0.0012995065365410507,-0.0022102529210037414,-0.00016531186246351303,-0.0002760722864966203,0.0008008796152670916,5.140068082576388e-05,0.00231545593459892,0.002114455831198736,0.0005427808605743545,0.0037353128909425326,0.0002384346348839328,1.9490637197305816e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,0.0
0.3034507461352207,-0.0011435572020568202,-0.0001883652756647328,-0.002425595459696206,-0.0016035883183932482,-0.0013261604168886337,-0.0026580254486959407,-0.000155965305022371,-0.000268954430933219,0.0003813433438676001,4.867570088105022e-05,0.0023631430751174147,0.0017832499631635459,0.0005801729197991042,0.0026563926462527658,0.00025732106191749075,4.6879688645143456e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,0.3034507461352207
0.6069014922704414,-0.0011816975527625929,-0.00019825875826632195,-0.0023859285420929103,-0.001681853496933338,-0.0013429637823914812,-0.003031289408377999,-0.00014753366068253308,-0.0002617752568815224,0.0003473100386504888,4.265584268146763e-05,0.003126474795917971,0.0014922629929097963,0.0006140890342068688,0.0017772585404259114,0.00021317722902988284,8.470519674654657e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,0.6069014922704414
0.9103522384056622,-0.0012136107844909216,-0.00020681317048469824,-0.002372511043182542,-0.0017449978523806035,-0.001351011868503863,-0.003331434842527501,-0.00013997186915880376,-0.0002545791340756792,0.0005867272435208775,4.4034121988760706e-05,0.0040864661361174285,0.0012356626942980964,0.0006449396647010635,0.0013875233717436206,0.0002565504343923018,0.00010685529993026226,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,0.9103522384056622
1.2138029845408829,-0.0012392865506325624,-0.00021395751195601992,-0.0023764044538192117,-0.001794468720059269,-0.001350695948805974,-0.0035656864205994747,-0.00013321647240710906,-0.00024735988147937696,0.0007719514448480188,4.494336483344425e-05,0.004759930983833431,0.0010142637074336087,0.0006255599462720444,0.0011805675966201565,0.0002910009591925203,0.00010603429063338714,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,1.2138029845408829
1.5172537306761036,-0.001260295891119413,-0.0002198538631905519,-0.0023991729603424715,-0.0018310369871931645,-0.0013432736122293866,-0.0037341204666644355,-0.00012737495483414266,-0.00024029478894971356,0.0009069260400738275,4.5637436652624035e-05,0.004779949621733195,0.0008265553430362085,0.0006093011720731505,0.001036984270011282,0.00031016241325554605,0.00010438832556810147,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,1.5172537306761036
1.8207044768113243,-0.0012757768589166847,-0.00022454232961144075,-0.002438270632327868,-0.001855622945212397,-0.0013289324033087097,-0.0038471040904163234,-0.00012213707819750658,-0.0002332087949425146,0.000994233195838379,5.1828925234938164e-05,0.004767990871036027,0.0006658599952594046,0.0005984376664436837,0.0009515689403015123,0.0003423149317673971,0.00010163089305955994,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,1.8207044768113243
2.124155222946545,-0.0012875398011839788,-0.00022815252494462409,-0.0024890279761348427,-0.0018693180138890035,-0.0013086083770365929,-0.003907075877110918,-0.00011760985670271416,-0.0002262040806597989,0.0010867815089519294,5.9124433087868084e-05,0.004602631213300992,0.0005341017530887207,0.0005867170188699155,0.0009242724627607085,0.00035965838438641555,9.813292161584423e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,2.124155222946545
2.4276059690817657,-0.0012949439649165388,-0.00023069143955424683,-0.0025515856708008865,-0.001872218113947412,-0.0012828180292700166,-0.003919961004467265,-0.00011380042170062692,-0.00021931904403126268,0.0010656077630488865,6.49639115988986e-05,0.004137006531436709,0.00042807183655985777,0.0005674130505332625,0.000948400029433783,0.0003640307472554463,9.379750340979669e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,2.4276059690817657
2.7310567152169867,-0.0012988240666405389,-0.00023224245872504218,-0.0026233106252577945,-0.0018654928250199175,-0.0012524693967207613,-0.0038894645325049403,-0.00011064186927817144,-0.00021260198074478037,0.0010067679832818687,6.951150293562486e-05,0.0037241718840664243,0.00034527799633361734,0.000564785084536988,0.001020624702089302,0.0003572195721396174,8.909921393369463e-05,0.0,31.558877598062956,40.055498489849136,44.303808935742225,75.55923578766996,0.0,31.255426851927734,39.752047743713916,43.69690744347179,75.25578504153474,0.0,31.862328344198176,40.055498489849136,44.607259681877444,76.1661372799404,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8179.0,5712.0,744.0,17641.0,4653.0,58839.0,7294.0,1.64,0.1,0.32,1.88,0.18,3.91,0.19,0.11,2.7310567152169867
