delta_seconds,normalized_A1,normalized_A4,normalized_B6,normalized_F5,normalized_G4,normalized_G5,normalized_H4,normalized_H5,normalized_A1_std,normalized_A4_std,normalized_B6_std,normalized_F5_std,normalized_G4_std,normalized_G5_std,normalized_H4_std,normalized_H5_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_A1,reference_event_value_normalized_A4,reference_event_value_normalized_B6,reference_event_value_normalized_F5,reference_event_value_normalized_G4,reference_event_value_normalized_G5,reference_event_value_normalized_H4,reference_event_value_normalized_H5,reference_event_iqr_normalized_A1,reference_event_iqr_normalized_A4,reference_event_iqr_normalized_B6,reference_event_iqr_normalized_F5,reference_event_iqr_normalized_G4,reference_event_iqr_normalized_G5,reference_event_iqr_normalized_H4,reference_event_iqr_normalized_H5,unadjusted_delta_seconds
0.0,-0.0019058135211539318,-0.0001900652923355173,-0.0007978947444027939,-0.002011632681329556,-0.001420860407870661,-0.003553392072246786,3.7953070749963126e-05,-0.00023192261427891215,0.0003788161180368066,9.660939450251149e-05,0.0028832280294515122,0.0004979427581929263,0.00011633291185964012,0.0013353259591284417,7.968907466637809e-05,3.724660587534068e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,0.0
0.30328336441429204,-0.0017448685840725279,-0.00019660909150409162,-0.0005062743676731171,-0.002108525542627232,-0.0014250809855610932,-0.0035470414707974964,-3.162160594245015e-05,-0.000227054119808409,0.0004156892655586882,8.222500113170232e-05,0.0030480816789403434,0.0009919656071256302,5.0043126835753104e-05,0.0012376220391902724,0.00017075727557124286,4.703878493028736e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,0.30328336441429204
0.6065667288285841,-0.0016023147032598085,-0.00020205718247163297,-0.0002732233259830568,-0.0021902738277131003,-0.001424404876715998,-0.003519935927100746,-8.959047626439054e-05,-0.0002216538550609329,0.00037080736567348836,6.955394240103281e-05,0.0036623777782577812,0.0015386228167557233,6.790281287487798e-05,0.001206246314392039,0.00024909383385706676,4.1316093076944734e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,0.6065667288285841
0.9098500932428761,-0.0014754264116575808,-0.00020654163910062707,-9.641860517364499e-05,-0.00225595547459513,-0.001418878641091129,-0.0034768954422765286,-0.00013674178818477587,-0.00021572876708805632,0.00017488210968088385,5.845164874073569e-05,0.004577724292348331,0.001682103627887072,0.00013842006615465727,0.001372135570390817,0.000306304264171328,3.325568982813978e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,0.9098500932428761
1.2131334576571682,-0.0013637476217466036,-0.00021014554161256525,2.4264863816407608e-05,-0.0023082579168610833,-0.0014087935415285832,-0.0034203319521539316,-0.000173963842521422,-0.00020943454708590827,3.0200854401573555e-05,5.504101725305191e-05,0.004283080536228786,0.0016187526271779892,0.00018358995024219207,0.0015357164470453403,0.00026870107141857715,1.9217688955493732e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,1.2131334576571682
1.5164168220714602,-0.0012670376517470148,-0.000212839082635162,9.863544131677153e-05,-0.002346098025888509,-0.0013947225477629606,-0.0033506146422338234,-0.00020176346801015747,-0.0002027734298170652,6.958892621498664e-05,5.74437818417388e-05,0.003957745908436049,0.0017011982888632984,0.00020641626131752844,0.0016970565861660026,0.00023999427514010004,1.82396842042052e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,1.5164168220714602
1.8197001864857523,-0.0011823706604077431,-0.00021468315511496934,0.0001291795054269759,-0.00237198686742155,-0.0013765233716744028,-0.0032677511284354968,-0.00022137909357963166,-0.00019560883172671842,0.00012882718639315263,5.94689737232007e-05,0.003605455209945352,0.0017208136270584749,0.00020835972341918673,0.0018535912394522798,0.00021895895782285207,3.4159919478236845e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,1.8197001864857523
2.1229835509000443,-0.0011111433469442906,-0.00021574424620682915,0.00011909595275364097,-0.0023857789048857547,-0.0013550452342739668,-0.0031757688708172844,-0.00023318811061570467,-0.00018831766327373454,0.00014926295185599707,6.103528506257543e-05,0.0032349287534871696,0.0016854063060398221,0.0001926786115424245,0.0020078862838281944,0.00020529336102694928,4.595429029377498e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,2.1229835509000443
2.4262669153143364,-0.0010509860863361223,-0.0002160311605590518,7.349971780214156e-05,-0.0023878925985432848,-0.0013301417184430346,-0.003076056356104915,-0.0002381307279623678,-0.00018070446356825695,0.00015312164688933657,6.219692238431193e-05,0.002853831597935587,0.0016039197100274534,0.00016070580071056873,0.0021360685764171563,0.0001973160644671012,5.408271351679711e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,2.4262669153143364
2.7295502797286284,-0.001001177340571057,-0.0002156359419585369,-4.485159141579551e-06,-0.002379623953357896,-0.0013023089490648424,-0.0029701976194941434,-0.00023697501516060636,-0.0001729196437217416,0.00014552159057026545,6.294173275704599e-05,0.0024639295062518014,0.0014842051072406826,0.00011581038126820412,0.0020646548140768927,0.00019436256762200502,5.8969457572158356e-05,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.51755773915872,0.0,31.23818653467208,39.730120738272255,43.976087840072346,74.91099101033014,0.0,31.23818653467208,39.730120738272255,43.976087840072346,75.82084110357302,AmbientSamplingRFC,AmbientSamplingRFC,1279.0,8180.0,5720.0,748.0,17654.0,4672.0,58848.0,7295.0,2.66,0.11,0.66,1.6,0.2,3.6,0.15,0.14,2.7295502797286284
