component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3946.416748046875,4613.18115234375,17284.8046875,33624.44921875,6466.18701171875,6324.5595703125,11140.6162109375,9629.310546875,774.5872192382812,1114.135986328125,9390.5322265625,5899.212890625,8333.1728515625,14542.9658203125,3050.433349609375,5431.96240234375,6161.30517578125,830.0714111328125,8896.1513671875,7519.431640625,277291.375,114357.3671875,30356.37109375,23038.62890625,897.8673706054688,703.5991821289062,330.7996826171875,586.6378173828125,5422.732421875,5598.58447265625,335.5981750488281,3577.878662109375,515.6051635742188,506.7996826171875,489.90771484375,378.2778930664063,2618.97705078125,1785.4376220703125,606.4392700195312,907.473876953125,4218.28076171875,2529.14306640625,19491.443359375,9410.5400390625,486.3431396484375,2348.384521484375,385.7774658203125,1960.6376953125,136150.390625,152713.234375,115909.2890625,209620.515625,838.2693481445312,945.999755859375,795.5810546875,467.1921691894531,31187.54296875,38422.67578125,32053.958984375,28867.56640625,13787.03125,11062.7666015625,10855.5205078125,12102.990234375,9217,28.007326126098636,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.188718795776367,20.98162651062012,1004.2117919921876,216647.9375,4.61381196975708,0,4631081,True,BME690,10514,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:52.292,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.76,21470046.0,1600.0,1597.28,22450161.0,30.0,29.21,22160332.0,0.0,3700.0,3691.5,000000000DFEC3B1,300.0,295.8,000000000DFEC3B8,23.09,16.34
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3929.673828125,4609.8828125,17292.53125,33626.96484375,6466.6181640625,6324.71728515625,11141.216796875,9628.8427734375,775.7344360351562,1113.0350341796875,9431.04296875,5891.939453125,8336.345703125,14516.654296875,3045.465576171875,5423.82177734375,6183.8056640625,830.5509643554688,8898.9638671875,7488.017578125,277279.125,114349.7578125,30363.470703125,23039.51171875,898.486328125,705.2957763671875,330.6874389648437,587.2276000976562,5436.3046875,5587.2119140625,335.69677734375,3588.47265625,515.6006469726562,506.8918762207031,490.1312561035156,378.2866516113281,2618.9130859375,1785.1688232421875,606.3993530273438,907.5596923828124,4218.8466796875,2527.130615234375,19485.236328125,9407.3896484375,486.4827575683594,2352.68701171875,385.8492126464844,1960.1229248046875,136163.265625,152782.96875,115943.515625,209638.890625,839.042724609375,946.4634399414062,796.655517578125,467.721435546875,31206.080078125,38419.65234375,32055.86328125,28882.3515625,13789.2451171875,11064.306640625,10855.22265625,12102.6103515625,9518,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,24.18771171569824,20.987667083740234,1004.20947265625,218380.546875,4.614877223968506,0,4631522,True,BME690,10515,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:52.594,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.76,21470046.0,1600.0,1597.28,22450161.0,30.0,29.21,22160332.0,0.0,3700.0,3691.5,000000000DFEC3B1,300.0,295.8,000000000DFEC3B8,23.09,16.34
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3940.225830078125,4619.044921875,17292.064453125,33615.04296875,6466.2353515625,6323.58837890625,11140.4921875,9629.4072265625,773.7682495117188,1111.45166015625,9417.501953125,5878.375,8361.751953125,14534.498046875,3043.1259765625,5441.568359375,6184.2294921875,829.7551879882812,8884.7880859375,7476.419921875,277232.1875,114343.6328125,30351.64453125,23041.634765625,898.2156982421875,705.0258178710938,330.5845947265625,586.983642578125,5436.74365234375,5599.23046875,335.6947021484375,3584.68017578125,515.7125854492188,506.9263916015625,490.0628967285156,378.2823791503906,2618.469482421875,1785.167724609375,606.3668823242188,907.5767822265624,4234.49658203125,2529.27099609375,19491.001953125,9405.4716796875,486.2867431640625,2349.2900390625,385.9806518554688,1966.8052978515625,136114.734375,152725.953125,115937.015625,209665.5625,839.6075439453125,946.629150390625,793.7213134765625,467.26959228515625,31182.640625,38424.3671875,32062.58984375,28894.591796875,13788.86328125,11064.048828125,10854.626953125,12102.46875,9819,27.926740646362305,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,24.188383102416992,20.99962043762207,1004.212646484375,217944.796875,4.617681503295898,0,4631962,True,BME690,10516,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:52.897,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.55,21470046.0,1600.0,1597.57,22450161.0,30.0,29.32,22160332.0,0.0,3700.0,3692.79,000000000DFEC3B1,300.0,296.33,000000000DFEC3B8,23.09,16.34
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3945.70849609375,4618.7119140625,17287.09765625,33596.8984375,6466.2841796875,6323.9716796875,11141.68359375,9627.8603515625,773.3350830078125,1113.0673828125,9444.630859375,5890.59765625,8311.201171875,14473.6943359375,3048.110595703125,5451.31005859375,6192.181640625,829.1201171875,8880.0146484375,7508.18115234375,277246.625,114375.4453125,30345.74609375,23041.734375,899.2129516601562,705.3524169921875,330.48760986328125,587.341064453125,5437.0234375,5570.2490234375,335.6427307128906,3585.44140625,515.6655883789062,506.8621826171875,489.985595703125,378.160888671875,2618.65673828125,1785.33837890625,606.3605346679688,907.6541137695312,4220.21826171875,2533.115478515625,19492.48828125,9401.810546875,486.5496826171875,2349.29296875,385.6307373046875,1963.6690673828125,136174.375,152829.5,115955.4609375,209670.84375,839.0781860351562,945.5782470703124,795.0504760742188,467.7264099121094,31179.10546875,38425.0859375,32061.80859375,28879.046875,13788.6337890625,11063.8095703125,10855.123046875,12103.990234375,10120,28.007326126098636,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.188383102416992,20.99962043762207,1004.212646484375,217944.796875,4.617681503295898,0,4631962,True,BME690,10516,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:53.195,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.19,21470046.0,1600.0,1598.07,22450161.0,30.0,29.51,22160332.0,-0.0,3700.0,3695.04,000000000DFEC3B1,300.0,297.25,000000000DFEC3B8,23.09,16.35
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3954.83544921875,4600.84716796875,17290.0859375,33608.0078125,6466.23974609375,6323.4091796875,11141.3916015625,9628.08203125,774.9522705078125,1109.8411865234375,9396.9140625,5815.994140625,8342.615234375,14505.685546875,3052.993896484375,5442.97998046875,6189.7470703125,829.7318725585938,8896.33984375,7488.92919921875,277229.5,114368.8828125,30358.98828125,23042.068359375,898.6581420898438,704.4226684570312,330.8263854980469,586.6963500976562,5446.6513671875,5580.35498046875,335.72119140625,3579.738525390625,515.6027221679688,506.8580932617188,489.9450988769531,378.2389221191406,2618.513671875,1785.0777587890625,606.43505859375,907.6696166992188,4219.1962890625,2530.8359375,19485.298828125,9403.544921875,486.4389953613281,2348.30224609375,385.7424011230469,1962.009521484375,136174.578125,152800.21875,115927.0859375,209647.46875,839.2979125976562,946.857177734375,796.4274291992188,467.4141845703125,31187.265625,38419.41796875,32052.197265625,28882.2890625,13786.2578125,11062.1142578125,10855.5556640625,12102.69140625,10421,27.926740646362305,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.188718795776367,20.999605178833008,1004.2135009765624,218818.046875,4.617764949798584,0,4632403,True,BME690,10517,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:53.496,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1368.84,21470046.0,1600.0,1598.57,22450161.0,30.0,29.71,22160332.0,-0.0,3700.0,3697.32,000000000DFEC3B1,300.0,298.18,000000000DFEC3B8,23.08,16.35
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3949.552734375,4600.47705078125,17286.056640625,33614.61328125,6466.18359375,6322.50732421875,11141.5478515625,9629.65625,774.76611328125,1112.9771728515625,9422.1259765625,5895.79345703125,8355.853515625,14516.158203125,3046.41015625,5441.38916015625,6181.095703125,829.5306396484375,8946.7294921875,7496.60791015625,277203.875,114370.0625,30336.763671875,23042.6640625,898.103759765625,704.7949829101562,330.540283203125,587.051513671875,5443.18017578125,5590.80908203125,335.678955078125,3594.6142578125,515.672119140625,506.9173889160156,489.9813232421875,378.2449645996094,2619.257080078125,1785.6099853515625,606.3887939453125,907.6199951171876,4210.484375,2521.642822265625,19497.84765625,9405.6025390625,486.8648681640625,2353.593994140625,385.4700622558594,1955.3558349609373,136155.875,152811.984375,115951.015625,209636.25,838.8397827148438,947.71337890625,796.2265625,467.55560302734375,31186.642578125,38410.91796875,32054.083984375,28891.912109375,13786.5673828125,11064.794921875,10854.7529296875,12103.4970703125,10722,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.18771171569824,21.005645751953125,1004.2127075195312,218818.046875,4.618830680847168,0,4632843,True,BME690,10518,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:53.797,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1368.58,21470046.0,1600.0,1598.93,22450161.0,30.0,29.86,22160332.0,-0.0,3700.0,3698.93,000000000DFEC3B1,300.0,298.84,000000000DFEC3B8,23.08,16.36
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3947.6162109375,4620.25048828125,17303.26171875,33600.3671875,6466.11083984375,6324.22509765625,11139.2470703125,9628.44921875,774.6395263671875,1112.345947265625,9418.6884765625,5890.58154296875,8338.205078125,14515.7314453125,3044.450927734375,5434.7373046875,6166.37060546875,830.0845947265625,8942.572265625,7476.4140625,277158.8125,114371.6796875,30348.634765625,23045.630859375,898.4847412109375,704.7301635742188,330.69659423828125,586.8932495117188,5427.03173828125,5588.07421875,335.7260437011719,3585.7724609375,515.6521606445312,506.8263549804688,490.1654052734375,378.2355346679688,2618.854736328125,1785.166259765625,606.3678588867188,907.6195678710938,4215.37158203125,2534.54931640625,19490.455078125,9401.998046875,486.50537109375,2354.223388671875,385.5496215820313,1956.3095703125,136196.796875,152800.953125,115938.234375,209631.8125,839.5082397460938,948.1925048828124,795.425048828125,467.7673950195313,31178.537109375,38407.34375,32055.0859375,28888.408203125,13786.390625,11063.4990234375,10855.0927734375,12102.74609375,11023,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.188047409057617,21.00562858581543,1004.1507568359376,217727.578125,4.618914604187012,0,4633283,True,BME690,10519,0,0,0,4628406,24484,0,27.169662475585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:54.099,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1368.65,21470046.0,1600.0,1598.78,22450161.0,30.0,29.88,22160332.0,-0.0,3700.0,3697.99,000000000DFEC3B1,300.0,298.43,000000000DFEC3B8,23.08,16.36
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3960.468505859375,4642.4169921875,17293.013671875,33621.71875,6466.001953125,6323.2265625,11141.0,9629.8515625,775.2227783203125,1112.1610107421875,9373.072265625,5862.74609375,8358.658203125,14507.5048828125,3046.5009765625,5433.611328125,6170.41064453125,831.0671997070312,8930.2314453125,7463.27685546875,277154.3125,114358.8671875,30337.25,23040.642578125,898.9909057617188,705.4146118164062,330.75152587890625,586.85546875,5437.95751953125,5588.95166015625,335.5636901855469,3573.48876953125,515.55322265625,506.8237609863281,490.0462646484375,378.1492004394531,2619.3779296875,1785.2525634765625,606.3922729492188,907.633544921875,4222.18994140625,2520.5625,19490.7421875,9403.888671875,486.2793273925781,2349.399658203125,385.5592041015625,1957.4176025390625,136194.640625,152793.265625,115959.0703125,209613.09375,838.9371337890625,946.5910034179688,795.1492919921875,467.6177673339844,31186.515625,38429.05859375,32056.337890625,28882.95703125,13787.3056640625,11061.2890625,10855.275390625,12102.2275390625,11324,27.84615135192871,29.94139289855957,0,0,0,0,0,0,0,0,0,0,0,1,24.188047409057617,21.00562858581543,1004.1507568359376,217727.578125,4.618914604187012,0,4633283,True,BME690,10519,0,0,0,4633409,24484,0,28.429317474365234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:54.404,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1368.72,21470046.0,1600.0,1598.64,22450161.0,30.0,29.89,22160332.0,-0.0,3700.0,3697.05,000000000DFEC3B1,300.0,298.02,000000000DFEC3B8,23.07,16.37
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3936.578125,4618.4521484375,17301.482421875,33589.58203125,6465.79345703125,6324.70703125,11141.98828125,9628.875,774.2081298828125,1113.5438232421875,9449.603515625,5900.0947265625,8371.4599609375,14493.5703125,3043.512451171875,5461.5341796875,6187.3037109375,828.9933471679688,8888.1494140625,7488.1962890625,277124.0,114345.7421875,30352.107421875,23043.15625,899.5018920898438,704.5546264648438,330.6662292480469,586.5541381835938,5424.10791015625,5552.193359375,335.5511779785156,3585.39990234375,515.6201782226562,506.7803649902344,490.0123596191406,378.228271484375,2618.166015625,1785.249267578125,606.3555297851562,907.4374389648438,4221.1826171875,2531.469970703125,19484.52734375,9407.318359375,486.4527587890625,2351.864013671875,385.4268798828125,1959.2501220703125,136146.15625,152828.796875,115975.9609375,209595.234375,839.951416015625,947.549560546875,794.6743774414062,467.68109130859375,31174.818359375,38436.91796875,32050.0078125,28873.580078125,13789.26953125,11063.51953125,10855.2373046875,12103.15234375,11626,27.84615135192871,29.94139289855957,0,0,0,0,0,0,0,0,0,0,0,1,24.189054489135746,21.00558280944824,1004.096923828125,215791.90625,4.619168281555176,0,4633723,True,BME690,10520,0,0,0,4633409,24484,0,28.429317474365234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:54.702,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1368.79,21470046.0,1600.0,1598.5,22450161.0,30.0,29.9,22160332.0,-0.0,3700.0,3696.13,000000000DFEC3B1,300.0,297.62,000000000DFEC3B8,23.07,16.38
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,350728db-d137-4c4d-845d-cb36260fe7ce,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3936.994140625,4627.1767578125,17300.6328125,33580.125,6466.65625,6324.591796875,11141.296875,9629.7939453125,774.3649291992188,1111.3262939453125,9484.6650390625,5910.1484375,8362.2421875,14500.451171875,3049.427490234375,5449.6572265625,6188.43359375,830.60009765625,8894.2568359375,7488.404296875,277093.03125,114323.25,30351.3203125,23040.291015625,899.26904296875,705.8670654296875,330.3320007324219,586.55419921875,5418.7958984375,5568.994140625,335.7022705078125,3588.6904296875,515.539794921875,506.7466430664063,490.07269287109375,378.1830749511719,2618.34912109375,1784.82568359375,606.3431396484375,907.55908203125,4197.64208984375,2523.5029296875,19490.1328125,9406.775390625,486.4752807617188,2350.33740234375,385.5533752441406,1966.4061279296875,136119.65625,152804.484375,115959.953125,209617.421875,839.0945434570312,948.5353393554688,795.0096435546875,467.7584533691406,31190.810546875,38428.6640625,32055.50390625,28875.607421875,13786.3662109375,11063.486328125,10855.4423828125,12103.0615234375,11926,27.84615135192871,29.94139289855957,0,0,0,0,0,0,0,0,0,0,0,1,24.18939018249512,20.999574661254883,1004.0498657226562,215154.296875,4.617933750152588,0,4634163,True,BME690,10521,0,0,0,4633409,24484,0,28.429317474365234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 14, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 19:22:55.001,"{'cid': '786ea74d-7eac-47e8-aeda-ec0c7a64605c', 'uuid': '261595d9-0419-472a-bdc9-4d74fe7022d6', 'annotationId': '350728db-d137-4c4d-845d-cb36260fe7ce', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773343371781, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T19:22:52.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1370.0,1369.18,21470046.0,1600.0,1599.0,22450161.0,30.0,29.92,22160332.0,-0.0,3700.0,3699.31,000000000DFEC3B1,300.0,299.05,000000000DFEC3B8,23.07,16.38
