delta_seconds,normalized_A1,normalized_A4,normalized_B6,normalized_F5,normalized_G4,normalized_G5,normalized_H4,normalized_H5,normalized_A1_std,normalized_A4_std,normalized_B6_std,normalized_F5_std,normalized_G4_std,normalized_G5_std,normalized_H4_std,normalized_H5_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_A1,reference_event_value_normalized_A4,reference_event_value_normalized_B6,reference_event_value_normalized_F5,reference_event_value_normalized_G4,reference_event_value_normalized_G5,reference_event_value_normalized_H4,reference_event_value_normalized_H5,reference_event_iqr_normalized_A1,reference_event_iqr_normalized_A4,reference_event_iqr_normalized_B6,reference_event_iqr_normalized_F5,reference_event_iqr_normalized_G4,reference_event_iqr_normalized_G5,reference_event_iqr_normalized_H4,reference_event_iqr_normalized_H5,unadjusted_delta_seconds
0.0,-0.0007199361529056647,0.00011832548880712501,-0.0014434393427485315,-7.706859079825712e-06,0.0006331291770298008,0.00016627708274812302,0.00022352056833807588,0.000269919501756144,0.0006373265018984053,4.309554891612777e-05,0.00512835775115672,0.0005286467653820015,0.000332883296705333,0.0010601277225480432,6.298216239097876e-05,4.124137412153672e-05,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,0.0
0.303465397508857,-0.0007126244194660061,0.00012817430612279578,-0.001673039412480984,-3.3515126595026474e-06,0.0006639321684778004,0.0003023524601603697,0.00017818293219901498,0.0002689153191930082,0.00045958797559100714,4.909530170912595e-05,0.0022609746194418674,0.0004563828792685437,0.00036027690157811856,0.0014466084539309586,5.923277102357495e-05,2.8754168139966335e-05,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,0.303465397508857
0.606930795017714,-0.0007059028758122591,0.00013625080139283095,-0.0018841676895433323,-6.563898791480767e-07,0.0006874653029819013,0.0004037918419880364,0.00013859535016620813,0.00026628070678703464,0.000311197718421767,5.319797659564367e-05,0.0011742750996860103,0.00032980482345744324,0.0003493556196618535,0.0012910774173058707,3.501320112362586e-05,1.9644817183408483e-05,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,0.606930795017714
0.9103961925265709,-0.0007004026074157484,0.00014261934930057414,-0.0020715101132510842,2.0223894188168102e-06,0.0007050123095489777,0.00047237326437449023,0.00010457539130177837,0.00026213421310379754,0.00019673654494910064,5.578981897549563e-05,0.0010646084561361205,0.00038690380452373205,0.0002400246079770086,0.0008886554852338504,2.723754935758191e-05,1.5380680631487374e-05,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,0.9103961925265709
1.213861590035428,-0.0006955647364834324,0.00014744034600106773,-0.002229329572196858,2.6767266128001443e-06,0.0007161274373389556,0.0005104421275421063,7.55432294535499e-05,0.00025669620666231226,0.00011437867227676566,5.694441511531322e-05,0.000275849372154502,0.0005917450945571125,0.00016321867032767967,0.0005474786684232343,3.0655306315776005e-05,1.162422131417907e-05,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,1.213861590035428
1.517326987544285,-0.0006914579981070845,0.00015079851384669512,-0.0023651188149291505,2.9250313412739318e-06,0.0007219785239105641,0.0005211896320828519,5.135510057988927e-05,0.00025008527189392213,9.523968153874146e-05,5.6901639585001486e-05,0.0008546172817073647,0.000775712293050483,0.000165217710861492,0.0002610425457675487,4.4506074261504264e-05,8.824717060619509e-06,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,1.517326987544285
1.8207923850531418,-0.0006874429565880304,0.0001528318640286724,-0.002479914182074777,2.399939159823661e-06,0.0007227877866373314,0.0005058980713832071,3.116772652144741e-05,0.00024240704934387988,9.792669686607339e-05,5.582326770782723e-05,0.0015710144099703707,0.0009281913079112335,0.00017986265289234742,0.0001409764955640203,5.531946362202234e-05,8.791892179513933e-06,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,1.8207923850531418
2.124257782561999,-0.0006836774287053961,0.00015361858829492951,-0.0025718363332686085,7.086541275514108e-07,0.000718861563190687,0.00046840301362061976,1.5209284195859987e-05,0.00023395037003005694,8.88338521231422e-05,5.388885160997096e-05,0.0021501319801639483,0.0009683807498242913,0.00024168025161460966,0.00021149405703864288,6.30641147105142e-05,7.762057647990763e-06,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,2.124257782561999
2.427723180070856,-0.0006798252630315629,0.00015330475208275666,-0.002641968546672032,-1.7803656630482997e-06,0.0007108475199734891,0.00041095117718340033,2.822523623254101e-06,0.00022487100362790255,4.48862982368759e-05,5.125777980656295e-05,0.002603066627789643,0.0009883766290069774,0.0002638596938525511,0.0002927645049178643,6.827112744511944e-05,5.705998515997127e-06,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,2.427723180070856
2.731188577579713,-0.000675810444317352,0.00015196308721577813,-0.0026909209116057343,-5.384180548057547e-06,0.0006988713378692017,0.0003346655195048176,-6.511356598616719e-06,0.00021512157929579908,0.00010143297569953049,4.81335987304522e-05,0.0028764992069464554,0.0010006223019813044,0.00025936339929301096,0.00038079136149733457,7.113444703909807e-05,2.7453952084594523e-06,0.0,31.25693594341227,39.75396707366026,44.002482638784265,74.95595318468767,0.0,30.95347054590341,38.843570881133694,43.39555184376655,74.95595318468767,0.0,31.560401340921125,39.75396707366026,44.002482638784265,75.56288397970539,AmbientSamplingRFC,AmbientSamplingRFC,1326.0,8094.0,6131.0,689.0,17068.0,4151.0,58399.0,7263.0,4.98,0.16,6.17,0.15,0.05,0.67,0.12,0.32,2.731188577579713
