normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8,normalized_GASR0_274625
-0.0015955047327603777,0.002227359759743086,0.0010670690508327585,7.90412105202698e-05,7.237534012771718e-06,0.00035064198205181363,0.0003624825082735317,0.0023396460937497032,0.00042077968391440734,-1.0607656530936538e-08,0.00250652009137875,-3.596675178241249e-05,0.004255166395053411,0.0012302036628610846,0.001340614080015845,0.00052158983552264,0.0021809228224516364,0.001396686442838524,-0.0030008558848698685,0.0008103730019142219,-1.8078042766656033e-05,-0.0003686637719866326,0.0014008148748674287,0.0005610404940126212,0.0037861682931998875,0.002414684664644895,-0.013045533534760678,0.0023267584263761965,0.0015552597561807602,0.0005284286038433894,-0.019681241258720727,0.006743129229621392,-0.0005375467695968306,0.0009958250853641104,0.0011771845811630044,-0.0006132125489147766,-0.00029432527508865824,0.0009176238915291623,-0.009862225554558846,-0.008956146676985077,0.0007605121499056899,0.0021905019431909256,0.0012065641476730615,-0.0007887001188126019,-0.00026358252835056994,0.003134136991107095,0.00048477797474300033,0.001971359412839435,0.0018485870097422197,0.0015639947952563737,0.00020957628317352928,0.0007406298800141098,0.00021573294873178384,0.003227257205851597,0.003369780079768736,-0.027929000256076364,0.0027043049043524725,0.0005357119674116451,-0.0016600274524223302,0.00016270509865856653,0.0002765054634696895,0.0016967625538468756,0.0012299009142313633,0.00033930486589994757,-0.017091083405209928
-0.0015745523793359029,0.0015555256897610281,0.001028237066653448,8.202354837316683e-05,-1.909500361940708e-06,0.0003222138673117936,0.0003849159889970366,0.0023161955395754052,2.626630669100294e-05,-0.00016159717068475743,0.002588634321026184,-2.1237482019098586e-05,0.0038882185380682,-0.0009944012260223456,0.0013454388289315666,0.0005021402932938734,0.002033360298268727,0.0013980383987490796,-0.002306380974034128,0.0008393483427953097,-8.095387962092637e-06,-0.00046715529394292243,0.0014679420355756534,0.000560166154696562,0.0032263217334085326,0.001656029330731057,-0.014434494076447257,0.002146003200841129,0.001045593207061879,0.0005384603552489597,-0.021856849731737626,0.003264105169609177,-0.0016637676822122138,0.001017607400886078,0.0011932824389848662,-0.0005554805454121015,-0.00018415587860376448,0.0008684401816310139,-0.008861928342422054,-0.007688545566533422,0.0007307868096870784,0.0020736322212113745,0.0011848349905649869,-0.0006479283494643662,-0.0003768006990270134,0.0030152307150490554,0.0005674888653306454,0.002000540466841727,0.002131440147973951,0.0015348187420811676,0.00024303678624559844,0.0007245876497854464,0.0002449130520170151,0.002796834260389236,0.003319853010910867,-0.025307455074228935,0.0027894425957024627,0.0005971655234455753,-0.001456619856564978,0.00015434723115625992,0.00026952235919086576,0.0013699591487217333,0.0012006901467227493,0.0003215231050610612,-0.016502083481414243
-0.0015512293449703174,0.0009730016335349756,0.0009969591719698467,8.425902355901904e-05,-9.311441399817433e-06,0.00029780022083403246,0.0004064188911265809,0.0022920651726316965,-0.0002953130970221318,-0.00028026175146922405,0.002652942818573978,-9.298171031124625e-06,0.003602653381647336,-0.002890549165692091,0.0013503375282546415,0.00048196821107859833,0.001922338956548586,0.0013959460362145126,-0.00181778017456391,0.0008633102357504807,8.794614014817626e-08,-0.0005532435518341705,0.0015227301081703892,0.0005592562995420103,0.002729949489677974,0.0010500728717510732,-0.015536092516639899,0.0019871971250726705,0.0006168939749759961,0.0005458290617814665,-0.02348569758325536,0.00032660257519978586,-0.0027597227573312733,0.0010348660171319857,0.0012022961714368563,-0.0005056561552905237,-9.30438407817924e-05,0.000822880858305286,-0.007991015849483918,-0.006592501876830248,0.0007051884296396249,0.001965335394080725,0.0011611713377701616,-0.0005283244454790115,-0.0004744647649893574,0.002909179575624865,0.0006267087385705139,0.0020209908983468416,0.002387171182485881,0.0015114990575972875,0.00026312328492195114,0.0007070925730110478,0.0002636150265804549,0.0024596307717310584,0.0032492239260026867,-0.023011537258599613,0.0028544852687550915,0.0006537959633301504,-0.0012630545091176781,0.0001468435895319864,0.0002624232392149928,0.0010896353229472577,0.0011772654224204704,0.000303838788083155,-0.015172369528142604
-0.0015256542612406276,0.00047472996082476016,0.0009725866862175803,8.57961506921523e-05,-1.5122772864861744e-05,0.0002771113020729743,0.00042657546472213426,0.002267194783803772,-0.0005488718512391966,-0.00035883531073632735,0.0027005631693748366,6.063239132991782e-08,0.0033933517940567537,-0.004478233223441097,0.001355139433259156,0.0004612264666237209,0.0018448092702918473,0.0013906741662796929,-0.0015171471755933696,0.00088251188047761,6.611007945522829e-06,-0.0006273762670983007,0.0015659471614593024,0.0005583618186943973,0.0022932755869602417,0.0005853343552113532,-0.016372609804148675,0.0018489753680566157,0.0002631338522083304,0.000550692569903033,-0.02461100774690661,-0.002107996282099789,-0.0038192125759045625,0.001047817034904197,0.00120490526295991,-0.0004632033342186759,-1.9522166182617262e-05,0.0007807529360694954,-0.007242611341023664,-0.005657659641537083,0.0006833265820913592,0.0018651077596902876,0.0011358052850476419,-0.00042828118840054774,-0.0005579128021642177,0.0028149127020336007,0.0006640688603682943,0.0020331577831016467,0.0026164985593817303,0.0014931309939234527,0.00027114513348180935,0.0006883096497796171,0.00027239332874873234,0.0022072918641939943,0.003159946986423412,-0.02101858060357875,0.0029007141935153413,0.0007056086091308256,-0.0010793035869454126,0.00014010935545338832,0.00025525144474847217,0.0008530276530887004,0.0011591226582658987,0.00028565496133103885,-0.013829263200677455
-0.00149794575972384,5.565304139065752e-05,0.0009544709288320519,8.668344438689246e-05,-1.9497978520854886e-05,0.0002598573704828411,0.0004449699598436663,0.002241524163977493,-0.0007393232799742799,-0.00040014880921235285,0.0027326129587823544,7.048379458529652e-06,0.0032551946435617207,-0.005777446466562086,0.0013596737992187524,0.0004400679376763694,0.0017977217124995892,0.0013824875999906006,-0.001386575666256773,0.0008972064766743504,1.1612845859820808e-05,-0.0006900011611723489,0.0015983612642493927,0.000557533602299598,0.001912524050208031,0.0002503328486187506,-0.016966326887783434,0.0017299730987785367,-2.1715368955455006e-05,0.0005532087260764484,-0.025276003156323612,-0.004078309130783442,-0.0048360377188831905,0.0010566765550052981,0.0012017891979947404,-0.00042758603786463567,3.787614063388567e-05,0.0007418634294418247,-0.006609838082320629,-0.004873662894315456,0.0006648108393705332,0.0017724456159313728,0.0011089689281555959,-0.00034619135977242976,-0.0006284828864780989,0.002731359223474339,0.0006812004966298968,0.002037488196853232,0.0028201407247647747,0.0014788098031777164,0.0002684116862050612,0.0006684038801794134,0.00027180241484847656,0.002031462662095196,0.0030540763535522597,-0.019305918903556707,0.0029294106399884168,0.0007526087829134998,-0.0009053392669136073,0.00013405971058855215,0.00024805031699726143,0.000657372715711757,0.0011457577711992961,0.00026637467116930047,-0.012490637531738624
-0.0014682224719974046,-0.0002892867550075007,0.0009419632192488869,8.696941925712132e-05,-2.259154213191117e-05,0.00024574868551829887,0.0004611866265504805,0.0022149931040382764,-0.0008715807072416926,-0.000407033207623142,0.002750209772148793,1.1874521380406122e-05,0.003183062798427505,-0.006808181962347559,0.0013637698814070731,0.00041864550198433825,0.0017780267561728902,0.0013716511483923277,-0.0014081593356880528,0.0009076472240381328,1.5232508288498536e-05,-0.0007415659554940168,0.0016207404853481044,0.0005568225405025995,0.0015839189043738156,3.358741947923072e-05,-0.01733952471635436,0.00162882548622445,-0.00024368189622958614,0.0005535353767636142,-0.025523906745138603,-0.005622953699343847,-0.005803998767218044,0.0010616606782376525,0.0011936274609820607,-0.0003982682218971467,8.061807510806318e-05,0.0007060193529395686,-0.0060858193386539305,-0.004230155668826785,0.0006492507738056208,0.0016868452606957351,0.0010808943628530798,-0.0002804477411388895,-0.0006875130938577279,0.0026574482691463785,0.0006797349132612318,0.0020344292153480215,0.0029988161247391787,0.0014676307374781317,0.00025623229737092856,0.000647540264298696,0.00026239674120653866,0.0019237882897511493,0.0029336661887680027,-0.017850885952924167,0.0029418558781797444,0.000794801806743406,-0.0007411337258872441,0.00012860983660556435,0.0002408631971684283,0.000499907087381235,0.001136666678162035,0.00024540096396297173,-0.012059866028971467
-0.0014366030296384391,-0.0005651470586096607,0.0009344148769028227,8.670258991694269e-05,-2.4557947461922858e-05,0.00023449550663334762,0.0004748097149029906,0.0021875413948715394,-0.0009505574570555231,-0.00038231946669486927,0.0027544711948275236,1.4748509367334961e-05,0.0031718371269195966,-0.007590432778090683,0.0013672569350984265,0.0003971120372940895,0.0017826748743130505,0.0013584296225306325,-0.0015639918730215863,0.0009140873222668322,1.7609043637234478e-05,-0.0007825183715005624,0.0016338528935626595,0.0005562795234492768,0.0013036841744100691,-7.638286470013078e-05,-0.01751448423867119,0.001544167699379928,-0.0004087939373281779,0.0005518303684270975,-0.02539794144698404,-0.006780547716274787,-0.006716896301859898,0.0010629855054036241,0.0011810995363628063,-0.0003747138419843976,0.00011017063268004001,0.000673027721081354,-0.005663678375303127,-0.003716781998732599,0.0006362559577246518,0.001607802991874463,0.0010518136848984838,-0.00022944311404327067,-0.0007363415002291651,0.0025921089682485743,0.0006613033761679876,0.0020244279143335486,0.003153243205407996,0.0014586890489429738,0.00023591632125929962,0.00062588380222528,0.0002447307641497698,0.0018759138714783408,0.00280077065345008,-0.016630815546071598,0.0029393311780940845,0.0008321930026859992,-0.0005866591407316379,0.00012367491517184526,0.00023373342646815232,0.00037786734466260796,0.0011313452960948212,0.00022213688607686244,-0.012284692577471779
-0.0014032060642241717,-0.000776985499655769,0.0009311772212301506,8.593147098090448e-05,-2.555167827489324e-05,0.0002258080932826534,0.0004854234749605002,0.002159108827363143,-0.0009811668534303042,-0.00032883854715359817,0.0027465148121712524,1.5879794629469757e-05,0.0032163984973034854,-0.008144191981083848,0.001369964215566899,0.00037562042135341756,0.0018086165399204823,0.0013430878334503848,-0.0018361669673913061,0.0009167799710574354,1.8881500311929145e-05,-0.0008133061306295764,0.001638466557700502,0.0005559554412848389,0.0010680438852694873,-9.105893641336849e-05,-0.01751348640354422,0.0014746349072309872,-0.0005230796999661225,0.0005482515475290217,-0.024941330195492273,-0.0075897089100691595,-0.0075685309037598625,0.0010608671373057987,0.001164884908577024,-0.00035638685379479895,0.00012800080878960785,0.0006426955483846974,-0.005336538457547446,-0.0033231859176939826,0.0006254359634558782,0.0015348151073590888,0.001021958990050642,-0.00019157026002969424,-0.0007763061815192485,0.002534270449980003,0.0006275371512565187,0.0020079313695562373,0.0032841404128749474,0.001451079989690518,0.0002087731121493963,0.0006035994940476463,0.0002193589400050211,0.0018794845315939224,0.002657443908977486,-0.015623041477389465,0.0029231178097368637,0.0008647876928074005,-0.0004418876883116596,0.00011917012795614745,0.00022670434610261303,0.00028849006412112743,0.001129289541938805,0.00019598548387556036,-0.012508775105183556
-0.0013681502073316087,-0.0009298597083857718,0.0009316015716658299,8.470457706266643e-05,-2.5727218334603563e-05,0.00021939670492021612,0.0004926121567832009,0.0021296351923982826,-0.0009683222203797914,-0.0002494214097256142,0.002727458209533351,1.5477828376297964e-05,0.0033116277778448833,-0.008489452638619999,0.0013717209780859108,0.00035432353190900656,0.001852802225996708,0.001325890592197343,-0.0022067783079312564,0.0009159783701082613,1.9188926717816912e-05,-0.0008343769543182056,0.001635349546568854,0.0005559011841549388,0.0008732220619045439,-2.1921728153517783e-05,-0.01735881215978352,0.001418862278763422,-0.0005925673918573127,0.0005429567605319541,-0.02419729592429587,-0.008089055009220303,-0.008352703153868823,0.0010555216747465401,0.0011456630620663155,-0.00034275121299676137,0.00013557559887766857,0.0006148298493675597,-0.005097522850665892,-0.00303901145937302,0.0006164003633277737,0.001467377905041145,0.0009915623740677226,-0.00016522196064183703,-0.0008087452136542606,0.002482861843539963,0.0005800675044322912,0.0019853866567633993,0.0033922261932435305,0.0014438988118390395,0.0001761120243204406,0.0005808523398540544,0.0001868357250991437,0.0019261453944146023,0.002505740116729216,-0.014804897541268236,0.0028944970431128425,0.000892591199172843,-0.00030679154549240195,0.00011501065662589127,0.00021981929727865612,0.00022901182232182293,0.0011299953326344703,0.00016634980372343122,-0.012736594270633339
-0.0013315540905380896,-0.0010288273150398375,0.0009350392476454861,8.307042277655441e-05,-2.5239051405390178e-05,0.0002149716010007019,0.0004959600104308404,0.002099060280862819,-0.0009169368819184065,-0.00014689901513675885,0.0026984189722665253,1.3752061818639305e-05,0.003452405836808614,-0.008646207817991747,0.0013723564779297703,0.00033337424670842886,0.001912182405542584,0.0013071027098165988,-0.002657919583775814,0.0009119357191165189,1.867037126079829e-05,-0.0008461785640042629,0.0016252699289747152,0.0005561676422047857,0.0007154427292674903,0.0001195478275857198,-0.01707274245619883,0.0013754849829630267,-0.0006232852207161965,0.0005361038538980178,-0.023209061567027178,-0.008317203742221557,-0.009063213633137446,0.001047165218528212,0.0011241134812707276,-0.00033327087525858445,0.00013436199838401386,0.0005892376385476794,-0.004939754819938136,-0.0028539026574307957,0.0006087587296683683,0.0014049876828123864,0.0009608559327092259,-0.00014879099742359791,-0.0008349966725608171,0.0024368122781275314,0.0005205257016014375,0.0019572408517016804,0.0034782189926174656,0.0014362407675065914,0.00013924241205209853,0.0005578073397323191,0.0001477155757587667,0.0020075415842570887,0.0023477134380847087,-0.014153717532098375,0.0028547501482278914,0.0009156088438477816,-0.00018134288913906893,0.00011111168284916317,0.0002131216212022391,0.0001966691958303901,0.0011329585851229673,0.00013263289198595096,-0.013290575615981903
