delta_seconds,abs-AQH0,abs-H0_183225,abs-H0_274625,abs-TRHH0,FLW0_094324,FLW0_181425,FLW0_183624,FLW0_453024,FLW0_543024,H0_183225,H0_274625,normalized_GASR0_274625,P0_274625,T0_183225,T0_274625,abs-AQH0_std,abs-H0_183225_std,abs-H0_274625_std,abs-TRHH0_std,FLW0_094324_std,FLW0_181425_std,FLW0_183624_std,FLW0_453024_std,FLW0_543024_std,H0_183225_std,H0_274625_std,normalized_GASR0_274625_std,P0_274625_std,T0_183225_std,T0_274625_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,reference_event_name,reference_event_value_normalized_GASR0_274625,reference_event_iqr_normalized_GASR0_274625,unadjusted_delta_seconds
0.0,0.0,2.5910540844045378,2.92436822848293,0.0,1598.608,300.11199999999997,210.96800000000002,3700.736,1187.5040000000001,8.72,8.63,-0.00924422895831083,1009.9780000000001,29.606,32.098,0.0,0.02358329145789151,0.3254441810780655,0.0,1.9200000000000728,0.7199999999999704,2.9599999999999795,6.720000000000255,0.9600000000000364,0.02999999999999936,1.17,0.007110646998438996,0.12999999999999545,0.21000000000000085,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,0.0
0.30294023424099725,0.0,2.589881736437074,2.92436822848293,0.0,1598.6085378867203,300.1121332152481,210.96795506188556,3700.7362971911307,1187.5047409684096,8.716000454508727,8.63,-0.00896904536430288,1009.9780000000001,29.606012806826676,32.098,0.0,0.026575989570640335,0.3254441810780655,0.0,1.9200000000000728,0.7201023333599323,2.9599685540387384,6.717694771199149,0.9602561365336442,0.019871931733266734,1.17,0.007104921606618481,0.12999999999999545,0.20993596586663443,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,0.30294023424099725
0.6058804684819945,0.0,2.589868136538452,2.9260062758043572,0.0,1598.8348294933235,300.18918944930107,210.75327210328527,3700.2843178980133,1187.7603404811473,8.713993397131086,8.634031675782008,-0.009210872685850814,1009.9799808606746,29.610032214313414,32.10000000000001,0.0,0.03331277522699949,0.32546532462502054,0.0,1.715693651771062,0.6763945233616369,2.304027719699434,5.981036433568988,0.9807894475829926,0.020188046848199193,1.1700626822827331,0.005220974541320494,0.12999999999999545,0.1999999999999993,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,0.6058804684819945
0.9088207027229918,0.0,2.5902153697790338,2.9273546152766774,0.0,1599.2424629935629,300.3139882842614,210.39624255520135,3699.6194908900025,1188.2722027370419,8.714128447451536,8.638096416204208,-0.009881793424892194,1009.9779356150432,29.61196796875267,32.10000000000001,0.0,0.04309780373937189,0.3287618577141207,0.0,1.5838071576915809,0.5581841212685958,1.4059464913284785,4.53697303327408,0.8882653276486963,0.05047993839126974,1.1798398437633555,0.0015423875581576981,0.12983823145225415,0.19983984376335684,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,0.9088207027229918
1.211760936963989,0.0,2.592301798950605,2.929380768408319,0.0,1599.6480945241897,300.4362838240535,210.03601238847722,3698.9626311958564,1188.7879390069106,8.722105395282522,8.644082256484278,-0.01108311571750389,1009.9737577689457,29.609917889351294,32.10000000000001,0.0,0.04894066337744629,0.32534158372261723,0.0,1.3699015376937496,0.5263550199645692,0.5296989868855633,3.6807721944796867,0.7796692624358457,0.07984463288394217,1.1699664839369106,0.000550904357428458,0.11967625416366445,0.19018888317914673,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,1.211760936963989
1.5147011712049863,0.0,2.5937361295561194,2.9307588007406777,0.0,1599.9996855249717,300.436656278299,209.76280554466638,3698.56235203339,1189.2846480061298,8.728817515147124,8.648114595087245,-0.012215930610095,1009.963649201469,29.605955325525297,32.10000000000001,0.0,0.04723954558533583,0.3251993280798997,0.0,0.6983483558715307,0.812024412218193,0.04722542370984684,1.265385597797831,0.6964940425011719,0.05431810924165781,1.1698086855300343,0.0012199861520173529,0.11025157799588214,0.20000000000000284,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,1.5147011712049863
1.8176414054459835,0.0,2.5919370668483377,2.932831356992221,0.0,1599.9874748523105,300.205738603407,209.81969586421647,3699.220474714847,1189.3819579108874,8.723852134277495,8.654219194068734,-0.012879508415310364,1009.940768360257,29.603935508993676,32.10000000000001,0.0,0.03681168282496028,0.32191190224709487,0.0,0.6276022835095318,0.5207812516027275,0.042375077678457274,1.0930222464371582,0.6709745041298447,0.02925756472098584,1.1603224550316371,0.0007759405543534877,0.14983482895297584,0.20032245503164248,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,1.8176414054459835
2.1205816396869808,0.0,2.590457627316817,2.934784176427622,0.0,1600.012062263261,299.9463845366596,209.87199580800694,3699.784693535477,1189.5271988097688,8.719877954556432,8.660041938798958,-0.012913017289832535,1009.905950734263,29.602056237073747,32.10000000000001,0.0,0.029018500233031652,0.3251762636826432,0.0,0.9891405734858836,0.4740867723780866,0.11113917767414705,1.3744765182213996,0.23550093828225727,0.020276616031527084,1.169999999999999,0.0006499891195867972,0.17080867413517353,0.20954878273465383,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,2.1205816396869808
2.423521873927978,0.0,2.589832406728224,2.9351834553988825,0.0,1600.0604227481047,299.67997001963533,209.91446178572528,3700.3037061383584,1189.688338044274,8.717400848285523,8.661258354114219,-0.012287020108870195,1009.8587302839478,29.603154874954697,32.10000000000001,0.0,0.017976063888877736,0.32535020818080085,0.0,1.2310928733281798,0.5780818233990317,0.13743518547394729,1.254873280517586,0.632254894988364,0.025255260052968964,1.1705156768746834,0.0026557303515169894,0.18149105216946282,0.1994843231253185,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,2.423521873927978
2.7264621081689753,0.0,2.5923359215078277,2.9368189434705747,0.0,1600.217784569461,299.70557213701096,209.92699148402443,3700.5496911655255,1189.89636337095,8.724462912594742,8.66610273826026,-0.011629461223679851,1009.8108318450024,29.606218381360712,32.10000000000001,0.0,0.013509484132896432,0.328549393382604,0.0,0.7404824251098034,0.6997312722387505,0.12633203148959637,0.5153428175376575,1.02733593702078,0.01877734382986951,1.1800000000000006,0.004741921110127497,0.18881045641262517,0.18942178449771774,0.490000000000002,0.0,31.505784361063714,39.68517068557064,44.229274199185596,75.12917809176732,0.0,31.20284412682272,39.68517068557064,43.926333964944604,75.12917809176732,0.0,31.505784361063714,39.98811091981164,44.229274199185596,75.73505856024931,AmbientSamplingRFC,AmbientSamplingRFC,603697.0,0.68,2.7264621081689753
