component_sn,sn,d,t,FLW0,event_name
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:22.698Z,E,0.004687500186264515,pre-baseline
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:23.706Z,E,-0.0003906250058207661,pre-baseline
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:24.714Z,E,-0.0007812500116415322,pre-baseline
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:25.721Z,E,0.0011718750465661287,pre-baseline
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:26.729Z,E,-0.0003906250058207661,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:27.738Z,E,0.0015625000232830644,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:28.747Z,E,0.0,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:29.755Z,E,0.0015625000232830644,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:30.775Z,E,-0.0035156249068677425,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:31.783Z,E,-0.0007812500116415322,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:32.791Z,E,-0.0003906250058207661,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:33.799Z,E,-0.0027343749534338713,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:34.807Z,E,0.0,AmbientSamplingRFC
0000000018-1225-flw-nz,0000000009-4324-oms-nz,2026-03-23T23:06:35.814Z,E,0.0011718750465661287,AmbientSamplingRFC
