component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10859375,7549453.5,4376259.0,215553.734375,169891600,168868032,123478136,124221640,1788.02734375,3108.284423828125,31108.564453125,33893.99609375,40823.5234375,534185.375,8568.9111328125,2867.98974609375,1360.4110107421875,7045.98388671875,11081954,77516.3046875,3149564.75,363771.5,28888.224609375,27043.322265625,1102123520,533840096,534637408,1509836160,463063328,456102400,93060120,93625872,220798128,141089968,129928672,826976064,97083456,98026256,160.63607788085938,58912.63671875,9534902,6436020.5,39533.5546875,108300768,999.5485229492188,445920.375,106779080,107600032,12685.435546875,77767.4375,10009.26953125,4896.05615234375,64217.16796875,406573.78125,6323.2998046875,58595.83203125,55139.0234375,4957412.0,2097930.5,37744.33203125,250665152,251965936,210556016,212232480,35463,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:18.376,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f877af1b-cd3d-4946-be41-c85e24508909', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524647456, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:10:47.679Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665801.56,59.05,24.4,1015.35,200.0,199.26,21470060.0,1600.0,1599.44,24020116.0,1388.0,1388.14,22450138.0,3800.0,3805.49,22340093.0,12.0,12.02,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10865963,7561664.5,4382562.0,215266.640625,169928480,168904096,123552240,124294328,1791.548095703125,3122.489990234375,31131.017578125,33930.5625,40890.46875,532771.625,8570.0966796875,2866.5166015625,1361.75244140625,7037.408203125,11080921,77458.0078125,3142975.75,362860.65625,28902.45703125,27107.345703125,1109717632,533550752,534261248,1499451392,463328032,456341568,93028688,93593248,220946448,141109872,129940760,829431744,97109336,98053312,160.6428680419922,58894.97265625,9530460,6433216.5,39573.5625,108239048,1000.1048583984376,446367.21875,106752976,107576200,12687.4384765625,77749.296875,9999.4638671875,4887.5615234375,64265.63671875,406073.6875,6300.87548828125,58544.2421875,55257.2265625,4959079.5,2098959.0,37791.0,250674736,252006976,210579216,212257744,35766,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:18.684,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f877af1b-cd3d-4946-be41-c85e24508909', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524647456, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:10:47.679Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,664075.9,59.05,24.4,1015.35,200.0,199.3,21470060.0,1600.0,1598.9,24020116.0,1388.0,1388.13,22450138.0,3800.0,3807.38,22340093.0,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10870762,7561103.0,4382388.0,214587.046875,169752784,168723760,123377944,124117720,1790.0205078125,3129.25341796875,31154.365234375,33884.86328125,40714.765625,531605.625,8565.9326171875,2859.55908203125,1361.9359130859375,7033.07568359375,11079412,77466.3515625,3141970.25,363340.6875,28889.5078125,27054.01171875,1124002560,533494496,534171840,1491752960,463855360,456827200,93018576,93581928,220684528,141034864,129860392,825992192,97054520,97998496,160.62599182128906,58911.484375,9525645,6425773.5,39769.02734375,108216696,998.5440063476562,445037.15625,106782760,107609968,12693.0546875,77748.21875,10028.1767578125,4899.619140625,64219.08203125,404210.15625,6326.177734375,58608.44140625,55205.99609375,4958596.0,2098946.75,37696.8359375,250631344,251953888,210649440,212330864,36065,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:18.984,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': 'f877af1b-cd3d-4946-be41-c85e24508909', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524647456, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:10:47.679Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,662637.94,59.06,24.4,1015.35,200.0,199.34,21470060.0,1600.0,1599.04,24020116.0,1388.0,1387.91,22450138.0,3800.0,3804.36,22340093.0,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10862523,7574687.5,4393942.5,214696.578125,169618512,168592160,123278096,124015112,1790.6964111328125,3126.08544921875,31117.841796875,33902.703125,40757.23828125,532559.8125,8569.46484375,2861.418701171875,1360.35400390625,7026.10595703125,11077650,77441.6796875,3137491.25,363132.3125,28898.8671875,26969.09375,1124278016,534146528,534696928,1486325120,464138912,457102368,92999488,93561800,220727680,141132864,129925488,827046720,97024720,97960240,160.6441650390625,58866.44140625,9506536,6394678.5,40161.02734375,108184888,998.8117065429688,445037.6875,106704336,107534088,12687.1748046875,77765.1640625,9983.7919921875,4891.765625,64108.83203125,405226.3125,6242.86181640625,58410.22265625,55067.62109375,4961962.5,2101514.5,37796.8359375,250632304,251965872,210831616,212514240,36368,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:19.281,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,663300.8,59.07,24.4,1015.36,200.0,199.38,21470060.0,1600.0,1599.19,24020116.0,1388.0,1387.7,22450138.0,3800.0,3801.37,22340093.0,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10857642,7587960.0,4404235.0,214607.703125,169493408,168481248,123280000,124022704,1791.9732666015625,3122.122314453125,31120.244140625,33910.5546875,40638.4765625,528846.0625,8578.39453125,2862.814453125,1361.695556640625,7029.0283203125,11076040,77410.7421875,3135210.25,362795.625,28895.322265625,27104.28515625,1127701120,534818272,535298592,1481131136,464296960,457245568,92972184,93534144,220608192,141057872,129871360,826409856,96960192,97893416,160.65951538085938,58875.328125,9497312,6398344.0,39694.87890625,108069464,998.1529541015624,445105.40625,106623824,107451664,12676.90625,77739.328125,10002.5947265625,4905.83251953125,63934.8203125,405925.90625,6270.7392578125,58343.74609375,55373.07421875,4960362.0,2100134.75,37755.9765625,250761312,252098592,210638992,212325920,36667,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:19.580,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,663968.12,59.07,24.4,1015.37,200.0,199.42,21470060.0,1600.0,1599.33,24020116.0,1388.0,1387.49,22450138.0,3800.0,3798.36,22340093.0,12.0,11.99,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10843583,7591591.5,4411423.0,214761.59375,169370080,168362848,123259608,124003784,1787.6890869140625,3115.50439453125,31110.7734375,33906.109375,40677.69140625,523078.375,8578.302734375,2866.58984375,1361.7113037109375,7027.32421875,11074879,77398.3984375,3129024.75,362690.1875,29405.298828125,27341.4375,1129526784,534983456,535411648,1494395008,464421344,457382688,92949760,93510456,220332640,140949360,129788464,823725504,96929872,97866160,160.6602020263672,58891.76171875,9486473,6417820.5,39890.94140625,108012592,998.6432495117188,444683.78125,106974104,107803032,12685.8447265625,77740.2890625,10001.65625,4906.484375,63998.65625,407205.625,6357.07080078125,58359.01953125,55246.4609375,4963096.0,2101980.25,37699.50390625,250734688,252078320,210641264,212328640,36968,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:19.884,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,664646.6,59.08,24.4,1015.37,200.0,199.46,21470060.0,1600.0,1599.32,24020116.0,1388.0,1387.27,22450138.0,3800.0,3798.13,22340093.0,12.0,11.98,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10817493,7596460.0,4411165.5,214942.53125,169469120,168458016,123381960,124124376,1791.6763916015625,3125.331298828125,31130.2890625,33856.0625,40508.93359375,519015.25,8555.021484375,2858.70703125,1360.59033203125,7023.8818359375,11073469,77389.71875,3124696.25,362526.53125,29171.478515625,27176.18359375,1138706560,535310112,535730048,1502953984,464266144,457198272,92884680,93442920,220004864,140789728,129651888,820635008,96912840,97853552,160.64260864257812,58851.96875,9473887,6414717.0,39883.0703125,108020592,999.1143798828124,445177.09375,106818936,107643624,12692.4443359375,77747.640625,10020.3583984375,4893.33056640625,64058.88671875,406950.03125,6257.0009765625,58483.5234375,55370.02734375,4965513.5,2104061.75,37698.75,250968304,252312896,210806368,212496416,37269,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:20.182,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665191.41,59.08,24.4,1015.38,200.0,199.5,21470060.0,1600.0,1599.28,24020116.0,1388.0,1387.06,22450138.0,3800.0,3798.81,22340093.0,12.0,11.97,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10801358,7596873.0,4407261.5,214587.09375,169175648,168158192,123205448,123946544,1790.6258544921875,3123.34228515625,31137.75,33888.7109375,40214.6953125,513716.9375,8560.4091796875,2862.735595703125,1362.273681640625,7050.2783203125,11075526,77403.453125,3122368.5,362849.75,29160.177734375,27192.974609375,1136569344,534418368,534678528,1507630720,463627776,456634336,92819680,93378664,219714432,140673968,129565384,818739008,96865912,97804944,160.66439819335938,58846.5625,9467028,6415618.5,39402.9375,108162872,998.4536743164062,444963.40625,106989992,107814920,12689.3544921875,77753.84375,9989.9990234375,4910.88525390625,63988.359375,407153.875,6260.86962890625,58441.5,55430.17578125,4964539.0,2103187.25,37704.4296875,250956400,252301344,210789904,212470304,37572,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:20.485,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665361.45,59.09,24.4,1015.37,200.0,199.54,21470060.0,1600.0,1599.23,24020116.0,1388.0,1386.84,22450138.0,3800.0,3799.51,22340093.0,12.0,11.96,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10808022,7595908.5,4406039.0,213862.921875,169423872,168403440,123401712,124143848,1788.8553466796875,3106.946533203125,31115.505859375,33949.55859375,40403.47265625,511326.3125,8565.0888671875,2863.07421875,1363.321044921875,7040.66357421875,11076519,77366.84375,3117001.75,362027.5625,29446.623046875,27306.193359375,1131106944,533891488,534122464,1493280128,462579648,455617792,92765824,93325616,219532592,140689472,129578984,817391808,96840936,97782000,160.65234375,58793.52734375,9452157,6426327.0,39987.5390625,108170128,999.6812744140624,445365.53125,106954792,107779120,12684.421875,77745.375,10012.3486328125,4912.0751953125,63934.58203125,406104.96875,6247.90380859375,58477.12890625,55069.35546875,4966268.0,2104269.25,37690.44140625,250714032,252057328,210488384,212182672,37871,27.201465606689453,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:20.783,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665528.69,59.1,24.4,1015.37,200.0,199.58,21470060.0,1600.0,1599.28,24020116.0,1388.0,1386.92,22450138.0,3800.0,3800.5,22340093.0,12.0,11.96,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10795681,7604633.5,4409857.0,213325.59375,169480912,168460368,123514336,124256496,1782.3577880859375,3113.13720703125,31128.927734375,33982.53125,40601.4765625,507898.625,8561.5966796875,2859.724365234375,1362.4547119140625,7036.60595703125,11076746,77351.65625,3113283.75,362142.3125,29168.65625,27154.49609375,1129115008,533394176,533669056,1495589504,462431424,455462464,92754728,93316552,219573824,140651632,129542040,819022976,96851016,97793104,160.62181091308594,58806.41796875,9451277,6410068.5,39730.46484375,108215560,998.4635009765624,444732.34375,107093856,107920520,12691.4599609375,77764.03125,10000.6435546875,4919.443359375,63930.09375,405381.65625,6246.32421875,58318.75390625,55213.7734375,4964974.5,2103445.0,37786.3984375,250507920,251864800,210432384,212132144,38172,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:21.085,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665698.17,59.11,24.4,1015.36,200.0,199.62,21470060.0,1600.0,1599.47,24020116.0,1388.0,1387.4,22450138.0,3800.0,3801.96,22340093.0,12.0,11.97,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,4d878b1b-eed1-409b-85e6-067d2e1a3da7,cef005ed-135f-4b62-b67e-4518ada868d3,10785445,7600479.0,4406145.0,213177.640625,169520080,168495824,123594992,124335792,1780.2083740234375,3109.521240234375,31125.6015625,33977.08984375,40486.79296875,508349.40625,8564.7138671875,2861.56591796875,1361.8248291015625,7044.18310546875,11076999,77401.203125,3107658.0,360799.46875,29357.857421875,27171.638671875,1137413376,534207776,534373472,1498189696,462454656,455512192,92746392,93306096,219312384,140567824,129459656,812675648,96818224,97762000,160.62353515625,58830.85546875,9437219,6399552.0,39614.1875,108275520,999.774169921875,444539.90625,107111384,107938344,12688.32421875,77756.921875,10023.1298828125,4935.62548828125,64012.66015625,406959.15625,6249.873046875,58402.07421875,55109.453125,4962730.5,2101371.5,37817.68359375,250440864,251794608,210458432,212170128,38475,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67820135,24484,0,46.16740798950195,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:11:21.391,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '39efc9c1-3c73-4066-af20-1dcabf554abb', 'annotationId': '4d878b1b-eed1-409b-85e6-067d2e1a3da7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524678870, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:11:19.152Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,665580.22,59.12,24.4,1015.35,200.0,199.67,21470060.0,1600.0,1599.67,24020116.0,1388.0,1387.89,22450138.0,3800.0,3803.44,22340093.0,12.0,11.98,22040109.0
