delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,unadjusted_delta_seconds
0.0,0.0,0.0,0.0,0.0,34.002934265136716,35.614655303955075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16117095947265625,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,0.0
0.30329284368755716,0.0,0.0,0.0,0.0,34.01897191266365,35.66291042550543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15949581394858114,0.16029607235051913,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,0.30329284368755716
0.6065856873751143,0.0,0.0,0.0,0.0,33.93840847070271,35.59835895729283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058547973632812,0.07867819038116153,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,0.6065856873751143
0.9098785310626715,0.0,0.0,0.0,0.0,33.93830918466004,35.61460034768332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07821633839513709,0.23730034298252178,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,0.9098785310626715
1.2131713747502286,0.0,0.0,0.0,0.0,33.93874859021425,35.6309831415115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003526317451942873,0.08089121878548156,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,1.2131713747502286
1.5164642184377857,0.0,0.0,0.0,0.0,33.95412772143997,35.61414560073214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001619545600561878,0.0825706534117927,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,1.5164642184377857
1.819757062125343,0.0,0.0,0.0,0.0,33.93754101402476,35.59631905039966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06792971049462437,0.07427419172609007,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,1.819757062125343
2.1230499058129,0.0,0.0,0.0,0.0,33.93625590385831,35.58369856730305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08563530144311926,0.07048583632274585,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,2.1230499058129
2.4263427495004573,0.0,0.0,0.0,0.0,33.892384287701276,35.6013845776893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16139902446763443,0.08058547973632812,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,2.4263427495004573
2.7296355931880143,0.0,0.0,0.0,0.0,33.93865966649427,35.64242556198134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17168487108038732,0.08584243554019366,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,2.7296355931880143
3.0329284368755713,0.0,0.0,0.0,0.0,33.93853177649986,35.58333107820813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22865305229403532,0.14304429260321427,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,3.0329284368755713
3.336221280563129,0.0,0.0,0.0,0.0,33.93969618028172,35.59893685981615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07385544995571536,0.14694020810683384,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,3.336221280563129
3.639514124250686,0.0,0.0,0.0,0.0,33.95631349448574,35.60377861883751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287465966249584,0.014150357577541683,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,3.639514124250686
3.942806967938243,0.0,0.0,0.0,0.0,33.966445551554834,35.660856220872105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014988881948603705,0.1383100987309831,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,3.942806967938243
4.2460998116258,0.0,0.0,0.0,0.0,33.92419930163568,35.63211440227933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056223199076555375,0.14279340481197522,0.0,0.0,0.0,0.0,0.0,0.0,31.239162899818385,39.73136252306999,43.97746233469579,74.91333239082661,0.0,30.632577212443273,38.821483992007316,43.37087664732067,74.91333239082661,0.0,31.542455743505943,39.73136252306999,44.280755178383345,75.82321092188928,AmbientSamplingRFC,4.2460998116258
