component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,T0_093225,H0_093225,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,689.597900390625,581.5410766601562,5149.89453125,6632.25341796875,4282.68798828125,4066.58056640625,7070.34521484375,6734.12158203125,264.3319702148437,9703.8017578125,7800.46875,2482.27978515625,1881.6029052734373,2011.4207763671875,22413.955078125,14892.3505859375,627.567626953125,1823.038330078125,7348.35791015625,755.24755859375,84548.578125,60315.15625,18938.01953125,17545.7109375,111.00482940673828,124.68830108642578,1161.0738525390625,1226.61328125,105.0815658569336,120.39107513427734,516.18701171875,632.3740844726562,375.5738220214844,404.0329284667969,360.28515625,318.027587890625,3502.493408203125,2156.032958984375,904.956787109375,736.32177734375,866.9569091796875,5219.537109375,7264.7548828125,8493.1982421875,20969.328125,796.822998046875,914.8649291992188,1027.676513671875,86111.4296875,87234.484375,69521.1484375,72905.6796875,40198.2265625,224.6249237060547,472.72119140625,215.39830017089844,21020.705078125,16988.19921875,15127.0546875,15827.2626953125,7394.02197265625,7021.52001953125,6592.72021484375,6075.54541015625,10454,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951379776000977,23.050935745239254,987.492431640625,130862.6171875,5.001183986663818,0,9484290,True,BME690,21536,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:23.517,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.46,000000000DFEC3B1,1600.0,1593.6,22450161.0,150.0,149.58,22160332.0,1250.0,1247.68,21470046.0,22.58,20.8,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,690.191162109375,581.4917602539062,5149.92333984375,6633.46044921875,4282.82568359375,4066.329833984375,7070.01318359375,6732.3828125,264.2482604980469,9699.013671875,7821.01611328125,2482.737548828125,1884.8660888671875,2009.8231201171875,22377.736328125,14901.888671875,627.887939453125,1820.0672607421875,7370.39306640625,755.0587768554688,84530.484375,60319.3828125,18940.09375,17547.140625,111.02317810058594,124.6880340576172,1157.99658203125,1231.4381103515625,105.04379272460938,120.4363250732422,516.1829833984375,632.4450073242188,375.5103759765625,404.0499267578125,360.2051696777344,318.02642822265625,3501.78759765625,2155.1005859375,904.7192993164062,736.2972412109375,865.80810546875,5207.90380859375,7265.193359375,8492.25,20967.986328125,796.9819946289062,913.6746215820312,1026.6109619140625,86097.125,87233.2265625,69516.0546875,72914.171875,40437.06640625,224.6540985107422,472.2132873535156,215.46636962890625,21020.5859375,16988.49609375,15126.646484375,15827.67578125,7394.7607421875,7021.27587890625,6592.64208984375,6075.3671875,10755,27.5238094329834,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.951709747314453,23.050922393798828,987.494873046875,131730.65625,5.001275062561035,0,9484730,True,BME690,21537,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:23.818,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.46,000000000DFEC3B1,1600.0,1593.6,22450161.0,150.0,149.58,22160332.0,1250.0,1247.68,21470046.0,22.58,20.8,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,689.0599365234375,581.3810424804688,5149.66943359375,6633.2255859375,4285.2158203125,4066.555419921875,7069.71533203125,6731.69482421875,264.2381286621094,9720.66015625,7838.70751953125,2482.014404296875,1886.1678466796875,2010.3604736328125,22463.203125,14932.4228515625,627.2911376953125,1819.21630859375,7341.11962890625,755.3973999023438,84525.140625,60320.4375,18943.029296875,17545.669921875,110.99943542480467,124.66548919677734,1160.257568359375,1231.07958984375,105.0832290649414,120.37354278564452,515.7911376953125,632.5081787109375,375.6100769042969,404.0221862792969,360.2525939941406,318.0760803222656,3502.321533203125,2155.74462890625,904.4697265625,736.3191528320312,865.9636840820312,5209.9833984375,7265.34619140625,8492.2724609375,20964.375,796.8407592773438,914.0786743164062,1029.1795654296875,86091.6640625,87252.8515625,69524.34375,72905.5078125,40580.1015625,224.6106719970703,472.3143310546875,215.40501403808597,21019.2734375,16988.36328125,15128.5087890625,15828.6337890625,7394.61767578125,7021.259765625,6592.7861328125,6074.99755859375,11056,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951709747314453,23.050922393798828,987.4964599609376,131730.65625,5.001275062561035,0,9485170,True,BME690,21538,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:24.119,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.87,000000000DFEC3B1,1600.0,1594.77,22450161.0,150.0,149.61,22160332.0,1250.0,1247.82,21470046.0,22.58,20.8,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,691.5276489257812,581.0778198242188,5150.9765625,6633.3212890625,4283.5439453125,4066.27001953125,7070.23583984375,6728.57568359375,264.1888122558594,9699.0390625,7818.4169921875,2480.55859375,1885.0233154296875,2011.55615234375,22410.521484375,14982.8271484375,627.4097900390625,1822.3211669921875,7352.94677734375,755.5939331054688,84526.9296875,60311.71484375,18941.51171875,17552.1640625,110.97490692138672,124.6790008544922,1157.549560546875,1230.602783203125,105.08785247802734,120.39244842529295,516.4005126953125,632.6943359375,375.5840759277344,404.0911560058594,360.13250732421875,318.0570678710937,3501.77099609375,2155.63525390625,904.3805541992188,736.3972778320312,866.568359375,5219.28076171875,7265.4228515625,8493.5390625,20988.736328125,796.8566284179688,916.0775146484376,1029.576171875,86091.953125,87242.3203125,69523.84375,72913.6875,40258.82421875,224.60723876953125,472.0765075683594,215.4255523681641,21020.625,16988.5625,15128.5390625,15828.0703125,7393.59375,7022.76806640625,6593.49609375,6075.26904296875,11357,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951709747314453,23.050922393798828,987.4964599609376,131730.65625,5.001275062561035,0,9485170,True,BME690,21538,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:24.426,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.53,000000000DFEC3B1,1600.0,1596.69,22450161.0,150.0,149.65,22160332.0,1250.0,1248.07,21470046.0,22.57,20.84,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,689.6656494140625,581.48193359375,5149.66650390625,6633.18212890625,4283.97900390625,4067.076416015625,7070.806640625,6731.38720703125,264.2595520019531,9704.4453125,7803.95751953125,2481.668212890625,1890.2462158203125,2010.652099609375,22486.109375,14940.197265625,627.1915893554688,1819.4200439453125,7352.53857421875,755.4087524414062,84522.8828125,60311.30078125,18939.005859375,17548.42578125,110.99449920654295,124.68962097167967,1154.468994140625,1231.8648681640625,105.06137084960938,120.3831558227539,516.5010986328125,632.8455810546875,375.5891418457031,404.1126098632813,360.1485595703125,317.9913635253906,3501.21728515625,2155.40380859375,904.4454345703124,736.3899536132812,866.696044921875,5217.34765625,7263.95166015625,8493.048828125,20960.3203125,796.9222412109375,914.3462524414062,1028.35546875,86109.828125,87227.0234375,69520.1484375,72906.9375,40123.39453125,224.5552215576172,472.515625,215.47900390625,21020.078125,16988.546875,15127.416015625,15827.91015625,7393.87646484375,7022.9755859375,6593.330078125,6075.150390625,11658,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.951379776000977,23.06256675720215,987.497314453125,130160.8671875,5.003707408905029,0,9485610,True,BME690,21539,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:24.721,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3699.16,000000000DFEC3B1,1600.0,1598.54,22450161.0,150.0,149.69,22160332.0,1250.0,1248.3,21470046.0,22.56,20.88,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,690.6448974609375,581.1212768554688,5149.376953125,6633.40869140625,4284.02490234375,4066.698486328125,7069.8203125,6729.41552734375,264.2195129394531,9709.068359375,7819.63818359375,2481.265869140625,1886.6822509765625,2011.442626953125,22470.380859375,15016.9990234375,627.1959228515625,1820.5279541015625,7347.01416015625,755.62548828125,84515.328125,60302.40234375,18943.8828125,17555.52734375,110.98993682861328,124.66984558105467,1157.1292724609375,1228.6644287109375,105.0512237548828,120.41445922851562,516.3930053710938,632.6568603515625,375.58203125,404.0945434570313,360.2603759765625,318.0173034667969,3502.004150390625,2155.8046875,904.6312255859376,736.2784423828125,869.2235717773438,5206.4208984375,7264.40869140625,8492.6787109375,20982.703125,796.8309326171875,914.6941528320312,1028.2244873046875,86110.9765625,87248.203125,69514.3671875,72889.5390625,40403.8828125,224.58425903320312,472.2409362792969,215.4755706787109,21020.927734375,16988.759765625,15126.849609375,15827.2783203125,7392.75830078125,7021.93603515625,6593.73974609375,6076.03125,11959,27.5238094329834,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951709747314453,23.06255531311035,987.499755859375,132049.15625,5.003798961639404,0,9486050,True,BME690,21540,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:25.022,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3699.75,000000000DFEC3B1,1600.0,1599.84,22450161.0,150.0,149.73,22160332.0,1250.0,1248.49,21470046.0,22.55,20.93,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,690.3951416015625,581.3607788085938,5150.6279296875,6633.13818359375,4283.9453125,4066.45947265625,7071.0068359375,6726.8232421875,264.386474609375,9712.94140625,7782.36572265625,2479.07958984375,1886.573486328125,2011.9219970703125,22429.609375,14962.498046875,627.3082885742188,1821.9864501953125,7351.6552734375,755.5003662109375,84526.59375,60301.7734375,18942.955078125,17552.94140625,110.9801254272461,124.67577362060548,1154.179931640625,1231.7249755859375,105.07215881347656,120.3983383178711,516.4495239257812,633.1663818359375,375.605224609375,404.1037292480469,360.1149597167969,318.0277709960937,3501.533935546875,2155.461669921875,904.6098022460938,736.3192749023438,870.623046875,5211.6162109375,7264.34814453125,8492.90625,20961.025390625,796.7166748046875,915.4987182617188,1028.552978515625,86121.1640625,87245.4609375,69518.4296875,72903.4453125,40054.51953125,224.6323089599609,472.1705627441406,215.5048828125,21021.091796875,16989.17578125,15126.7294921875,15827.7705078125,7393.98828125,7023.26220703125,6593.40673828125,6076.0263671875,12260,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951709747314453,23.06255531311035,987.499755859375,132049.15625,5.003798961639404,0,9486050,True,BME690,21540,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:25.323,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.21,000000000DFEC3B1,1600.0,1599.53,22450161.0,150.0,149.75,22160332.0,1250.0,1248.51,21470046.0,22.54,20.95,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,690.0106811523438,581.370849609375,5150.23291015625,6633.18505859375,4284.73193359375,4066.43359375,7070.1171875,6727.52783203125,264.1634521484375,9723.1396484375,7790.64404296875,2485.08056640625,1886.3292236328125,2012.801513671875,22413.10546875,14925.537109375,628.3031616210938,1821.8515625,7351.90283203125,755.4203491210938,84528.2578125,60306.8515625,18941.3671875,17554.380859375,111.00102996826172,124.71988677978516,1157.1180419921875,1229.1900634765625,105.05154418945312,120.38607025146484,515.9385986328125,632.8755493164062,375.6257019042969,404.0889587402344,360.1897888183594,318.03485107421875,3501.44921875,2155.82666015625,904.7525634765624,736.2886962890625,871.7200927734375,5216.87646484375,7263.4755859375,8492.548828125,20999.291015625,796.6563720703125,914.7894287109376,1028.74462890625,86114.09375,87256.0703125,69520.96875,72900.3828125,40334.6953125,224.59255981445312,472.5379638671875,215.36715698242188,21020.525390625,16988.3984375,15127.4482421875,15828.515625,7393.1875,7023.23974609375,6593.36279296875,6075.83984375,12561,27.44322204589844,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.951379776000977,23.06256675720215,987.4345092773438,130160.8671875,5.003707408905029,0,9486490,True,BME690,21541,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:25.624,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3700.68,000000000DFEC3B1,1600.0,1599.22,22450161.0,150.0,149.78,22160332.0,1250.0,1248.53,21470046.0,22.55,20.96,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,689.5366821289062,581.059814453125,5149.86181640625,6634.15625,4284.91064453125,4066.211181640625,7069.9375,6729.419921875,264.2955017089844,9709.6904296875,7753.56103515625,2480.473876953125,1886.5223388671875,2012.0740966796875,22470.70703125,14952.90234375,627.5287475585938,1821.6409912109373,7350.08251953125,755.1864013671875,84512.8359375,60315.80078125,18941.826171875,17548.767578125,111.0230484008789,124.67051696777344,1156.20654296875,1228.8548583984375,105.0440444946289,120.44636535644533,516.6405029296875,632.9697265625,375.592041015625,404.13482666015625,360.181640625,318.00616455078125,3500.80908203125,2155.85205078125,904.532958984375,736.290283203125,870.06396484375,5228.46533203125,7264.33203125,8491.439453125,20999.880859375,796.6533813476562,915.926025390625,1030.3282470703125,86104.7421875,87238.9765625,69527.3125,72896.390625,40294.44921875,224.6326141357422,472.4115905761719,215.47509765625,21019.873046875,16989.8984375,15127.7373046875,15827.5732421875,7393.1748046875,7022.91943359375,6593.64208984375,6076.17919921875,12863,27.5238094329834,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.95072364807129,23.062593460083008,987.3751831054688,130784.2734375,5.003527641296387,0,9486930,True,BME690,21542,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:25.926,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3701.15,000000000DFEC3B1,1600.0,1598.9,22450161.0,150.0,149.81,22160332.0,1250.0,1248.56,21470046.0,22.56,20.97,-0.0,300.0,296.29,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a40feed4-47f7-4e3d-9135-2760cc30cbfe,8ace83d2-b948-4266-8dcc-696a43a086a8,689.9612426757812,581.19384765625,5148.7998046875,6633.40869140625,4284.455078125,4066.68017578125,7070.07958984375,6734.21728515625,264.283203125,9683.3291015625,7806.73193359375,2481.77587890625,1884.80419921875,2012.9254150390625,22449.88671875,14907.134765625,627.3082885742188,1822.6839599609373,7339.912109375,755.80224609375,84520.203125,60307.5078125,18938.359375,17547.486328125,111.02223205566406,124.70919036865234,1157.8619384765625,1230.7510986328125,105.06363677978516,120.40416717529295,516.6992797851562,633.030029296875,375.553466796875,404.0558166503906,360.2062072753906,318.0735778808594,3502.2734375,2155.288818359375,904.7678833007812,736.2919311523438,869.6111450195312,5215.67626953125,7263.3828125,8493.4140625,20993.658203125,796.8643188476562,915.9237060546876,1030.0362548828125,86098.59375,87245.71875,69523.4296875,72890.046875,40151.6484375,224.5877990722656,472.6661376953125,215.39024353027344,21017.84375,16988.5703125,15126.650390625,15826.8232421875,7392.43994140625,7021.708984375,6593.474609375,6076.06640625,13164,27.604394912719727,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.95072364807129,23.062593460083008,987.3751831054688,130784.2734375,5.003527641296387,0,9486930,True,BME690,21542,0,0,0,9483625,24484,0,26.651954650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 32, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:30:26.227,"{'cid': '7f877bf6-7562-485a-b014-e5869bb13765', 'uuid': '0a6eb825-3db9-4697-b4dd-455a5f1c419d', 'annotationId': 'a40feed4-47f7-4e3d-9135-2760cc30cbfe', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773696623014, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:30:23.239Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3701.23,000000000DFEC3B1,1600.0,1598.9,22450161.0,150.0,149.83,22160332.0,1250.0,1248.82,21470046.0,22.57,20.98,-0.0,300.0,296.29,000000000DFEC3B8
