component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4302940280.6483,6642389610.3896,4558707134.6375,8235.4028,5760.1383,6928817777.0017,4608663262.938,4364363546.3101,4289638345.1716,6647455140.0302,4559792817.6796,12476.4663,84018.5018,6926441476.8264,4676522430.2367,4816128483.8181,4407186385.918,6691174037.8123,4654862816.5208,243567.6885,4895.3779,6940350708.4135,4612145386.9825,4745450520.5217,4470205649.7175,6690445569.6203,4693746815.9469,13000524.7746,8882959.9174,6948038872.3516,4647226512.2265,4781830238.7268,4403833908.4938,6656455919.3955,4575907017.0373,6317357.2901,649034.3522,6926552326.0889,4637819943.9514,4778195180.7229,4395674759.7089,6655216588.3143,4581107834.6343,919465.066,3702.2025,6926406563.6729,4607058925.8787,4331393303.8396,4382310291.3482,6672059417.6065,4635007020.007,28603.9701,16797.3669,6928268727.0822,4700601810.758,4813208932.5809,3064823575.0291,6657458851.1925,4563175718.4818,26619.7162,7804.9495,6931248143.9427,4640706899.5735,4181785055.1073,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:03.999,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,471937.33,29.38,24.87,102793.19,2500.0,2497.99,22340098.0,2500.0,2496.4,22450181.0,0.15,0.0,0.08,22160328.0,0.14,0.5,313545.36,30.44,24.92,102750.58
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4312576178.7953,6642941176.4706,4558439100.1668,8236.0578,5760.3498,6928205866.946,4608393571.9673,4402221482.0983,4300854036.4229,6647450109.0055,4559788213.628,12478.6516,84158.5076,6925831733.2868,4673218025.6501,4816130912.6237,4408657639.5854,6691171505.7394,4657049903.0153,243790.3673,4895.7103,6939735898.5571,4611607547.1698,4748580494.5219,4470200564.9718,6690439662.4473,4693741484.5092,13000683.0228,8882068.9491,6948038872.3516,4646955250.0731,4781832047.2631,4404320307.2812,6657009824.5025,4575638715.6387,6317432.7256,649093.6962,6926540106.4851,4637270286.0479,4778193975.9036,4395678093.2274,6655224143.7206,4579789017.341,918164.9138,3679.1911,6926403072.3575,4607323821.1241,4371816979.0518,4383046368.6222,6673756208.4351,4627166968.4051,28637.8744,16825.8525,6928265234.8525,4703660587.3993,4813501638.5484,3048694746.5864,6657474806.8525,4562923865.4688,26626.5091,7805.1684,6930636681.2227,4640163560.9557,4233671453.7398,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:05.201,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,515889.44,29.66,24.9,102799.53,2500.0,2498.41,22340098.0,2500.0,2499.14,22450181.0,0.15,0.0,0.08,22160328.0,0.15,0.5,326388.89,30.67,24.93,102752.26
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4321545310.537,6643496187.0443,4557913478.6861,8239.2253,5761.1968,6927599301.615,4608123912.2868,4437002909.2537,4310718138.7239,6646892764.3163,4559524659.0321,12478.9724,84163.3669,6927642077.6953,4679825026.5111,4816420937.5759,4409393078.0806,6691737992.7408,4658416627.4694,243734.1761,4895.7739,6939130814.9703,4611341576.6864,4751428143.5332,4470704599.3898,6690437974.6835,4693184268.1988,12999159.9478,8880903.9152,6948645477.6289,4646951740.2749,4781830238.7268,4404321977.2879,6657011503.9046,4575638715.6387,6317392.6318,649096.2674,6927142108.9385,4636999591.384,4778193975.9036,4395432777.7778,6654661294.3843,4578197734.8896,917889.2862,3702.8774,6925794204.9223,4606785942.1214,4409311686.8676,4384015071.7571,6674873284.4995,4630949792.5069,28612.8559,16828.1793,6928870165.0223,4706723943.8289,4813499817.9391,3045393388.3024,6657472287.5378,4563183781.6046,26626.6203,7805.5483,6930632314.4105,4640436382.755,4281758004.4274,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:06.399,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,549655.76,29.94,24.91,102798.92,2500.0,2498.08,22340098.0,2500.0,2498.6,22450181.0,0.15,0.0,0.08,22160328.0,0.14,0.5,342249.8,30.89,24.93,102753.12
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4329128317.3735,6643495349.0321,4557650138.058,8236.3613,5761.7014,6926386488.6096,4608121591.832,4468298495.6899,4319446931.6445,6646892764.3163,4559526385.452,12478.4246,84134.9618,6927648188.5639,4684793583.3923,4816716463.2295,4408655967.9037,6690605958.3087,4660058816.6098,243615.3319,4895.8002,6937310953.7547,4611072154.1766,4754851028.1158,4470204519.774,6690442194.0928,4692909263.2078,12997905.1952,8880455.3584,6949255691.7688,4647223587.2236,4781829033.0359,4404323090.6257,6657007305.3993,4575904129.3676,6317429.9163,649140.4839,6926534869.5121,4637002510.0695,4777904343.1119,4395437222.2222,6654663812.6417,4587480169.0695,917781.291,3713.2644,6926401326.6998,4607321501.073,4360736830.529,4381827647.3195,6671502987.4611,4634200152.0735,28631.5271,16799.5839,6929476074.0482,4709235238.3211,4813792559.3251,3047990128.0271,6657472287.5378,4563184933.4792,26623.6092,7805.6288,6931841369.6716,4640434630.2138,4247974608.9565,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:07.599,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,560983.31,30.17,24.92,102799.27,2500.0,2498.78,22340098.0,2500.0,2500.28,22450181.0,0.14,0.0,0.07,22160328.0,0.14,0.5,353308.35,31.07,24.94,102753.6
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4336025978.2966,6643498701.081,4557386827.7251,8237.8653,5761.2723,6927597555.6526,4608653980.0418,4413250973.8453,4327496444.5903,6645220452.6404,4558998216.238,12478.0776,83954.8148,6927647315.5827,4679271913.2893,4816129091.0195,4409885179.1985,6690045569.6203,4661157783.2686,243733.2631,4895.763,6937918342.3675,4611073315.1448,4757140286.6911,4470203954.8023,6690448101.2658,4692353428.876,12994919.5563,8879630.5623,6949864261.3189,4646136975.0848,4782119732.3205,4404079042.5828,6656454240.1343,4576170728.8899,6317281.634,649132.1516,6927744216.4993,4637274956.2172,4778192168.6747,4395438888.8889,6654666330.899,4585886438.6178,918958.7634,3714.9578,6926400453.871,4607053706.0666,4318397952.5158,4383040274.777,6673750315.6831,4637183073.8616,28604.2549,16831.6418,6929475200.8383,4712027524.0242,4813502852.2879,3043051128.0511,6657473967.081,4563182629.7299,26624.8251,7805.3521,6931237662.678,4640436966.9354,4294293604.8086,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:08.802,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,557093.25,30.43,24.92,102799.47,2500.0,2500.8,22340098.0,2500.0,2500.64,22450181.0,0.15,0.0,0.06,22160328.0,0.15,0.5,359850.02,31.24,24.94,102752.67
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4342232162.4588,6644061347.6366,4557389128.5591,8238.4253,5761.6773,6928810791.9322,4608652819.6797,4447711289.3276,4334868226.3986,6644669348.7553,4559002819.4948,12476.9743,83933.066,6927047835.1955,4675416127.1336,4816129091.0195,4410627160.2185,6690616085.7456,4662532807.6267,243906.2417,4895.5641,6937920090.925,4611073315.1448,4759713154.1047,4470202824.8588,6690446413.5021,4693185452.8224,12994010.4867,8879694.6648,6949863385.5854,4645591228.0702,4781540177.2259,4403342609.0828,6656452560.8732,4576429850.4014,6316859.8301,649119.504,6927740724.5744,4636999591.384,4777608119.5037,4395192489.3061,6654663812.6417,4584558500.1736,918014.6707,3712.2589,6925795077.675,4606781882.503,4360013194.7881,4382069786.7627,6675998315.7895,4639354725.3777,28644.9263,16817.4685,6929478693.678,4713986113.5838,4813793773.1383,3050475087.8005,6657472287.5378,4562656492.9456,26621.8728,7806.2589,6929426301.0828,4640435798.5746,4259398431.6253,21.7216,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:10.002,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,551853.56,30.66,24.93,102797.46,2500.0,2499.12,22340098.0,2500.0,2501.29,22450181.0,0.15,0.0,0.08,22160328.0,0.14,0.5,363667.04,31.42,24.94,102751.9
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4347971532.2049,6644057995.3067,4557386827.7251,8239.8018,5762.3343,6929415822.5637,4608384289.6096,4478654845.2677,4340826292.1102,6645221290.8634,4558736478.7112,12476.9146,83975.4467,6928262615.6801,4671291972.9491,4816418508.6228,4409888523.4937,6691176569.8852,4663625286.9504,244045.67,4895.8108,6939130814.9703,4610802182.4936,4762283398.3789,4470202259.887,6689877647.4559,4693183675.887,12992667.23,8880499.1134,6948033619.3311,4645315478.627,4781538971.6077,4403102565.5295,6656459277.9177,4575639293.1393,6316525.9033,649110.0721,6927137744.4134,4636997840.1728,4777320966.0905,4394701438.6491,6655214069.8455,4583493578.6185,918943.4117,3716.6897,6926399581.0422,4607049066.2336,4398041259.9823,4383037504.8474,6678242776.5142,4630676212.7411,28671.6755,16815.9226,6928871911.2896,4715664588.8988,4813791952.4185,3067576745.4496,6658026371.0422,4562916954.6188,26623.9024,7806.7765,6929424554.6629,4640164729.2482,4304794267.7234,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:11.203,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,541089.99,30.87,24.94,102799.51,2500.0,2500.37,22340098.0,2500.0,2500.1,22450181.0,0.15,0.0,0.07,22160328.0,0.14,0.5,364524.75,31.58,24.95,102752.37
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4353243094.5306,6643497025.0566,4558169945.9211,8240.2168,5762.0969,6929415822.5637,4608919060.0522,4422121668.3395,4346320386.7494,6644658452.7701,4558995339.2025,12476.5525,83954.7002,6928255631.2205,4667720648.7249,4816416079.6697,4409149019.1708,6691174881.8366,4664171425.2075,244047.531,4895.9757,6939127317.2438,4610534563.8168,4764000840.8913,4470201694.9153,6690443037.9747,4692903932.7174,12987708.2134,8879566.9528,6948029241.814,4645313724.3436,4781249547.9204,4403106461.1275,6656466834.5928,4575645068.1451,6316347.5981,649120.9315,6927737232.6495,4637265615.8786,4777892295.6448,4395189711.6827,6654658776.1269,4582169914.9847,918263.0481,3713.6823,6926397835.3845,4606780142.6666,4432762282.712,4381579442.8753,6679364731.6539,4633651675.5366,28604.3266,16811.3168,6928264361.795,4716504571.9036,4813791952.4185,3048581015.9293,6656904861.8692,4563180325.9805,26623.7662,7806.5349,6930027071.8715,4640705146.93,4269968231.7467,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:12.401,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,529374.27,31.11,24.94,102799.35,2500.0,2499.67,22340098.0,2500.0,2499.78,22450181.0,0.14,0.0,0.07,22160328.0,0.15,0.5,365209.62,31.77,24.94,102751.29
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4357810520.5178,6643499539.0933,4557907725.9391,8240.971,5761.7049,6929415822.5637,4608383129.3148,4455214875.5688,4351361236.3876,6644673539.5189,4559267464.6104,12476.909,83955.3864,6927049581.0056,4673762650.0353,4816705532.2767,4408669341.3574,6691759095.1296,4665557060.4169,243828.5876,4895.9253,6939133438.2651,4611071573.6925,4766294693.8285,4470205084.7458,6689884397.9411,4692909263.2078,12984559.3989,8878947.7673,6947427996.1481,4645313724.3436,4781534751.9441,4403597706.9071,6657587336.2445,4575118951.3801,6316151.2507,649060.5178,6927743343.5181,4636454211.1714,4778178313.253,4393963678.7737,6655212390.8664,4580841813.136,917627.019,3690.6641,6926394344.0691,4606510090.4662,4464001463.4695,4380121242.3186,6675426911.418,4636361987.2433,28604.9859,16812.2478,6927051326.8156,4718183654.0746,4814082301.5295,3034959874.0544,6656903182.467,4562915802.8104,26629.9678,7806.2666,6928819523.269,4640432293.4922,4237279187.8173,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:13.600,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,521001.85,31.3,24.94,102798.28,2500.0,2497.61,22340098.0,2500.0,2497.99,22450181.0,0.14,0.0,0.06,22160328.0,0.16,0.5,364150.2,31.93,24.95,102752.52
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,0102afc7-1639-4e7e-8eb0-66b780dd85a5,5e945b7e-62a7-48af-b1af-239f10e11179,4361902084.0225,6642942014.4126,4557904849.5657,8236.9143,5761.9405,6928805553.1302,4608114050.3539,4485755090.4977,4355922479.7666,6645229673.093,4559263436.5289,12476.3218,83681.3846,6928866672.4876,4670191663.2371,4813491928.6321,4408172498.3285,6692317237.8862,4658144511.7291,243780.4845,4895.6305,6937920090.925,4611338093.5795,4672364653.9028,4470962309.996,6689883554.1305,4693185452.8224,12982138.6813,8878132.6393,6947423619.0143,4645038591.9775,4781822401.7362,4404086835.5135,6658148148.1481,4574851896.7608,6315901.5277,649072.6001,6927131634.0782,4636179526.0885,4777884464.7913,4393963678.7737,6654654579.0313,4579517368.9382,917905.3198,3724.2966,6926396089.7268,4606511830.2018,4409795373.6655,4380850498.3389,6677681940.7008,4638805035.1288,28626.141,16779.0669,6928864926.2202,4719584694.9082,4813788917.8855,3054968886.484,6656904861.8692,4562652461.8485,26627.5302,7807.0158,6928821269.5364,4640430540.951,4208888594.0237,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:15:14.801,"{'cid': 'b0222002-727c-4052-a059-f09ff115cc48', 'uuid': '041ce7bc-e7aa-43d7-80c7-89ae592b1c7e', 'annotationId': '0102afc7-1639-4e7e-8eb0-66b780dd85a5', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759385701996, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T06:15:02.392Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,509492.64,31.48,24.94,102800.38,2500.0,2500.35,22340098.0,2500.0,2499.61,22450181.0,0.15,0.0,0.05,22160328.0,0.15,0.5,361951.5,32.06,24.96,102751.76
