component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,SETP0_453624,FLW0_453624,ANLT0_453624
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4393942019.3269,6642928607.3404,4556342515.3833,8254.3205,5767.3608,6928801187.4618,4606231371.412,4534582046.8839,4285218827.8626,6641869135.3887,4559793968.6924,12493.9267,83372.9555,6925837842.5554,4677332037.9203,4816153986.2772,4405962020.382,6687783026.8264,4643684796.6241,244723.3691,4901.4263,6940349833.8289,4611063446.9147,4710478679.1781,4473237788.3311,6690444725.7384,4691810161.0611,12927829.3732,8882944.5742,6948648979.9492,4646661207.3,4780421261.9779,4403593810.8755,6655340832.7737,4575119528.814,6318164.5328,638131.5046,6928960097.791,4636716670.558,4774754996.3882,4395680315.5731,6654101057.5793,4593872557.5462,928346.1203,3813.1897,6928216343.6354,4606242968.9765,4476912785.7748,4384988638.2531,6686130555.7898,4644261430.2462,28672.1245,16800.0384,6930075102.6111,4733349421.9998,4812945995.1456,3059575752.8838,6654103575.6253,4560561791.2853,26632.6426,7814.3293,6933664482.3067,4640416520.6216,4367300512.1427,21.7216,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:15.945,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,209522.66,33.23,25.05,102632.41,0.5,145714.79,33.0,25.06,102676.93,0.0,0.05,22160328.0,0.14,2500.0,2499.69,22450181.0,0.14,2500.0,2500.92,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4394676442.8151,6642926093.5143,4556078780.9086,8253.1703,5768.085,6929408836.8844,4606235430.5596,4557553729.4564,4296178115.6666,6641307698.7518,4560841584.1584,12496.0512,83327.9925,6925840460.8134,4673481790.9043,4815278047.5959,4406942015.2621,6687216364.4032,4638787470.726,244833.6185,4901.7276,6940346335.4906,4610799280.2415,4717775993.3381,4473237788.3311,6689877647.4559,4691532950.4411,12929537.3977,8883834.8304,6948649855.5293,4647208962.209,4780712391.514,4403837248.1354,6655337474.8153,4575118373.9462,6318504.2544,638140.5812,6928960097.791,4636719589.0731,4774471799.1934,4395680871.1595,6653540914.8133,4591742683.2802,929058.6435,3810.1424,6928211978.3482,4606242389.0983,4504676246.7341,4385716740.5765,6686695344.1296,4646164897.672,28686.6809,16858.823,6929466468.7391,4733068581.3025,4812946601.9417,3060524277.8595,6653545111.2044,4561089171.6079,26635.8161,7814.6133,6934269486.1936,4640960504.7908,4324123773.1734,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:17.143,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,209576.33,33.22,25.06,102632.31,0.5,145791.76,33.01,25.06,102676.07,0.0,0.05,22160328.0,0.15,2500.0,2500.91,22450181.0,0.14,2500.0,2500.2,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4395165824.1209,6642931959.1084,4556344815.6881,8249.094,5769.0104,6930623580.786,4605970659.8632,4490862967.1574,4306255715.2188,6642421449.5182,4560842735.4363,12495.3489,83351.7921,6926446713.7994,4669908289.2416,4815276833.4143,4406947585.3618,6687789775.6032,4637436347.6734,244642.5004,4901.7947,6940349833.8289,4610264654.6721,4723972007.1471,4472991124.4276,6689324164.6979,4691538871.4548,12929164.7549,8883398.268,6948649855.5293,4646937701.0822,4780138001.6874,4403350400.7124,6655903786.4159,4575915102.5123,6318843.2224,638149.1925,6928958351.5236,4636723091.2912,4775337748.3444,4395684204.678,6654101057.5793,4589350671.9184,928999.5894,3814.2153,6927613269.3147,4605712877.6019,4529421473.4437,4384256899.0358,6687254323.0704,4647799026.2216,28622.9478,16823.459,6928261742.6227,4733068581.3025,4812365004.2471,3064093270.2745,6652986740.517,4561090898.6241,26636.9411,7813.6598,6934277350.5767,4640691125.7814,4363689336.4147,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:18.344,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,208950.67,33.24,25.06,102632.03,0.5,145620.63,33.01,25.07,102678.44,0.0,0.05,22160328.0,0.15,2500.0,2501.09,22450181.0,0.14,2500.0,2501.27,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4395166379.6456,6642932797.0504,4556609155.7396,8250.6328,5767.4937,6930020958.8682,4606240069.5854,4518281205.4919,4315198538.235,6642973018.2671,4561629915.3665,12494.4097,83353.9725,6926444968.1417,4666892074.4962,4815273797.9602,4405716672.2352,6688348097.5281,4632824815.811,244669.9559,4901.8877,6940348084.6598,4610531661.7331,4729894448.0887,4472988297.8122,6688753901.9657,4691536503.0493,12930858.0533,8884402.8596,6949259194.3958,4646664131.9607,4780421864.6417,4403838917.9561,6657014862.7089,4575913947.4444,6318802.2554,638156.4921,6928346429.195,4636450125.4888,4775622855.0786,4395438888.8889,6654096860.836,4587487117.1328,928518.5757,3813.1292,6928216343.6354,4605713457.4129,4466563978.3735,4382554700.0499,6682740453.5109,4648886346.3005,28643.2158,16796.7944,6928254758.1631,4733348826.1232,4812655178.6906,3060403840.9416,6654097700.1847,4561089747.2799,26631.1002,7814.7123,6934276476.7564,4640961673.2882,4374317705.4606,21.8022,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:19.542,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,209107.61,33.23,25.05,102631.89,0.5,145244.72,33.02,25.06,102677.81,0.0,0.06,22160328.0,0.14,2500.0,2500.14,22450181.0,0.15,2500.0,2498.26,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4395658092.1162,6643492834.9954,4556872375.913,8247.0062,5768.6199,6931235042.3618,4606504871.2596,4458991341.5046,4322994918.3105,6642414746.5438,4561103563.4103,12495.6304,83353.5959,6925838715.3081,4663604767.2166,4814977842.5302,4404982462.001,6687784714.0206,4629577538.8571,244935.0613,4901.8307,6939742894.6218,4610795797.5389,4734981195.1525,4472479791.9846,6689316571.0429,4690980995.7966,12931835.5594,8884490.4957,6948045000.8755,4646664716.8928,4780418851.3228,4403597706.9071,6655900428.1756,4576447756.0215,6318929.7044,638155.7066,6927141236.0335,4636721923.8851,4775619242.5793,4395194711.4049,6653539236.2568,4585896278.2891,929429.5916,3808.1953,6927615888.2584,4605180010.4354,4495217933.458,4383040828.7629,6683864766.8831,4650524153.3134,28620.147,16780.7637,6928257377.3354,4723779733.5871,4812652751.6534,3056956992.5743,6653537557.7004,4561089747.2799,26632.2909,7814.1611,6934882460.8931,4641234589.5413,4330049140.0491,21.8022,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:20.741,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,208493.48,33.24,25.06,102632.94,0.5,144660.23,33.03,25.06,102676.65,0.0,0.04,22160328.0,0.15,2500.0,2500.3,22450181.0,0.13,2500.0,2501.51,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4395659758.8755,6642382907.4152,4557135626.366,8249.0994,5768.4966,6930632314.4105,4606773763.2663,4488822730.36,4330585144.2334,6642419773.7746,4560580210.6717,12493.8008,83439.0861,6925839588.0607,4669910052.9101,4815560682.4115,4404981348.4773,6687783870.4235,4633638224.4576,244869.9016,4901.8758,6939741145.6056,4610527598.8159,4645536812.511,4471977053.0718,6689317414.7823,4691259917.1107,12932654.7,8884377.2611,6948650731.1094,4647210132.2101,4780708172.6133,4404085722.2377,6655899588.6156,4576446600.8202,6319150.8717,638098.111,6928350794.4823,4636992586.539,4775620446.7457,4395195266.9296,6653539236.2568,4584307701.2093,928695.0462,3810.8503,6926406563.6729,4605716356.4678,4435782202.584,4381825985.8219,6680488750.316,4652166050.1439,28591.0164,16815.6006,6926444095.3129,4724343999.0484,4812070011.527,3071977458.22,6653535039.8657,4561614370.4301,26630.8134,7813.9872,6933666229.7947,4640692294.2104,4291546079.3333,21.7216,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:21.942,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,209159.21,33.24,25.06,102633.25,0.5,144479.76,33.03,25.06,102676.8,0.0,0.06,22160328.0,0.15,2500.0,2499.81,22450181.0,0.15,2500.0,2499.94,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4396148246.93,6641821380.6971,4556874676.4824,8247.0442,5768.0573,6930636681.2227,4606242389.0983,4516478359.9089,4336772460.6698,6642978045.9192,4560583088.7009,12494.9472,83424.6288,6925842206.3187,4666617318.764,4810887365.8034,4404737223.0264,6687784714.0206,4628767307.3553,244951.0568,4901.8162,6939137810.4232,4610529920.4829,4567821804.9876,4471217789.3309,6689314039.8245,4691260509.177,12933890.5076,8884538.0109,6948041498.8618,4646939455.9813,4780994515.0985,4403590471.4198,6655338314.3049,4576446600.8202,6319176.269,638130.44,6927752073.3304,4636723674.9942,4775621048.8289,4395684204.678,6653543432.6479,4583248683.9822,927632.5186,3809.0283,6927012046.0894,4605715776.6568,4384193708.8839,4380372051.8215,6677674359.8383,4652986257.9281,28591.7355,16835.5798,6927056564.2458,4725188864.434,4812070011.527,3062904363.3264,6654657097.2887,4562405274.6747,26632.4642,7814.3353,6933670598.5146,4640693462.6395,4256467715.0985,21.7216,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:23.141,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207909.09,33.26,25.06,102631.14,0.5,143955.21,33.02,25.07,102676.52,0.0,0.05,22160328.0,0.15,2500.0,2501.64,22450181.0,0.14,2500.0,2500.6,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4395900655.6284,6642375366.5689,4556871225.6283,8247.1931,5769.3299,6931239409.5554,4605711138.169,4541347915.7123,4342970851.4025,6642972180.3251,4560056978.4173,12493.798,83303.1224,6927048708.1006,4664152427.9255,4811466787.9891,4404978007.906,6688345566.5232,4633092801.5906,244918.0174,4901.6252,6939137810.4232,4610799860.6919,4587937178.2264,4470456522.9674,6689309821.1272,4691536503.0493,12933408.9448,8885053.2813,6947434124.1355,4646943550.7458,4780418248.6591,4403587131.9642,6655892872.135,4576442557.6157,6319037.2512,638131.6105,6929561648.6203,4636182444.2629,4775618038.4129,4395435000.0,6653536718.4222,4581653848.378,928463.3684,3811.4384,6926406563.6729,4605984576.1336,4419681787.7842,4381582211.8846,6678796967.1441,4644256740.9144,28591.3102,16811.9309,6928269600.1397,4716495665.5979,4812068798.1557,3064213994.9603,6653538396.9786,4562669162.1077,26635.2605,7814.0819,6933065699.8078,4640965178.7801,4225337809.0367,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:24.339,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207227.89,33.26,25.06,102631.18,0.5,143776.12,33.01,25.07,102678.01,0.0,0.07,22160328.0,0.14,2500.0,2500.16,22450181.0,0.15,2500.0,2501.35,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4396635176.4379,6642375366.5689,4557133325.6643,8251.9659,5767.9582,6930628820.9607,4606242389.0983,4563333141.542,4348474771.9028,6642413908.672,4559269766.3713,12494.7329,83260.2806,6928261742.6227,4661691901.4085,4811764134.9187,4404734439.372,6688909044.8869,4628492814.5811,244827.184,4901.9734,6939134312.6967,4610529920.4829,4606351492.624,4470457652.9747,6689308133.6483,4692369418.4532,12932301.7453,8885492.5588,6946826855.7423,4646671151.1465,4780419453.9866,4403579896.4769,6655331598.3882,4576177659.6974,6318776.1027,638174.9281,6928948747.0532,4636450125.4888,4775325105.3582,4394945006.1104,6653533361.3093,4580063009.4225,928580.0587,3809.6033,6926405690.844,4605716356.4678,4452489333.0339,4381339018.7175,6679923323.2221,4635834064.7124,28621.6227,16778.585,6929479566.8879,4717617294.2155,4812358937.0222,3055180704.2635,6652974152.4001,4562403547.1611,26630.0083,7814.086,6933062205.1372,4640692878.425,4273235801.2717,21.8022,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:25.537,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207426.15,33.26,25.06,102631.93,0.5,143735.03,33.03,25.06,102677.39,0.0,0.05,22160328.0,0.15,2500.0,2501.42,22450181.0,0.14,2500.0,2500.57,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397126660.3679,6641818029.4906,4557133325.6643,8253.0962,5768.2302,6931236789.2392,4606241229.3418,4495706025.7355,4353273907.7803,6642414746.5438,4559533291.132,12494.8673,83257.9992,6929476074.0482,4659232213.033,4812639402.9488,4404489784.5571,6688341348.1819,4632820137.9956,244847.5634,4901.5497,6939129940.5386,4610260591.9907,4623021683.3761,4470206214.6893,6689306446.1694,4692368234.04,12932074.8186,8885425.7636,6946828606.4426,4646398198.5144,4780418248.6591,4403087539.6516,6654767061.1937,4576703442.6987,6318880.7375,638183.3283,6928342063.9078,4636717254.261,4775034615.6162,4395186934.0592,6654087628.0007,4578739019.8798,928646.4333,3818.5191,6926405690.844,4605716936.2788,4482740786.7963,4382306967.9849,6680479480.9135,4638000351.2264,28660.1749,16839.1699,6930080342.3282,4718738861.8273,4812066978.0986,3064090944.3325,6652969117.1534,4562398940.4584,26637.0864,7814.6762,6933057836.7989,4640961673.2882,4240496230.1481,21.7216,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:26.739,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207207.32,33.26,25.05,102631.39,0.5,143440.59,33.03,25.07,102677.81,0.0,0.06,22160328.0,0.15,2500.0,2501.94,22450181.0,0.14,2500.0,2501.12,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397127771.9113,6641258272.5978,4557920957.2571,8249.7743,5767.9181,6931839622.6415,4605974138.9308,4522153039.1151,4358078660.3503,6642969666.4991,4559532715.6586,12494.5745,83558.5264,6929472581.2085,4656500381.0305,4812637582.671,4404242930.3051,6688901451.2319,4637155565.9604,244658.6633,4901.6524,6939127317.2438,4610527018.3992,4638454295.5728,4470206214.6893,6689304758.6905,4692644951.1401,12932618.2015,8886325.7536,6946827731.0924,4646398198.5144,4780707569.9132,4403337043.6331,6654216048.3465,4576176504.5628,6318986.3561,638173.8659,6928942635.1174,4636448374.482,4775034013.6054,4395431666.6667,6654087628.0007,4586423733.7192,928797.9513,3815.5253,6927610650.371,4605446428.5714,4509542275.5444,4383033072.9599,6682168745.7856,4640172181.552,28682.0682,16825.4096,6931288322.1242,4720140234.1197,4812942961.165,3046201873.0489,6652965760.3223,4562134507.9749,26631.2232,7814.6725,6933662734.8187,4640686452.0652,4212734806.6298,21.8022,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:27.938,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,206576.56,33.26,25.05,102630.67,0.5,144621.38,33.04,25.07,102677.31,0.0,0.04,22160328.0,0.14,2500.0,2500.04,22450181.0,0.13,2500.0,2501.57,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,68d51980-17bc-4386-919d-416404533e2e,af2543cc-bda9-48c2-99ce-ba3d90feffab,4397615474.4039,6641810489.2761,4557918080.8836,8250.1734,5768.3956,6931840496.1565,4606240069.5854,4544206726.6373,4361926893.8141,6642962962.963,4560053525.1799,12494.7074,83487.8992,6928865799.3539,4654589241.7673,4812341342.0701,4404974667.3348,6689459117.3741,4640684706.8471,244689.1101,4901.6546,6939123819.5173,4610525857.5657,4652076954.6601,4470205649.7175,6688739559.6052,4692367049.6269,12933434.867,8887309.788,6947437625.8426,4646399368.3102,4781282700.4219,4403579896.4769,6653653378.0948,4576439092.0118,6318949.0667,638165.995,6929547677.2616,4636447790.8131,4775321493.0765,4394947783.5796,6654654579.0313,4585633753.9067,928231.8842,3817.3438,6927008554.4693,4605714037.2239,4533815240.3819,4384008976.5612,6682737081.6825,4632580833.7719,28661.4408,16832.3366,6931897274.6331,4721544816.9282,4812646684.0604,3040323114.2055,6652968277.9456,4562136811.1936,26631.7947,7814.8753,6932453918.0571,4640959920.5422,4195318484.8164,21.641,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:58:29.139,"{'cid': '56e9d804-0e23-40ba-82b2-26474cff53f0', 'uuid': '1d99e628-b8c4-443c-adc0-ff3872ec9c30', 'annotationId': '68d51980-17bc-4386-919d-416404533e2e', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759370102434, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:55:02.692Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,206416.75,33.25,25.06,102630.87,0.5,142957.22,33.05,25.07,102677.61,0.0,0.05,22160328.0,0.14,2500.0,2500.06,22450181.0,0.14,2500.0,2501.51,22340098.0
