component_sn,sn,d,t,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,event_name,payloadCreateAt
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:27.781Z,E,243.30735778808597,595.2430419921875,7190.17138671875,9483.5048828125,5135.36376953125,5981.91162109375,8413.83203125,7610.80908203125,3139.715576171875,475.2667236328125,931.7462768554688,1342.8421630859375,6902.1083984375,12564.3876953125,10313.9677734375,5761.98291015625,322.9104309082031,2520.45751953125,962.0562133789062,3122.18994140625,724114.6875,120759.0078125,25615.484375,21636.828125,191.25033569335935,563.9885864257812,1895.02392578125,1844.23681640625,3286.23583984375,866.1712036132812,338.885009765625,666.5718383789062,420.4247741699219,380.4846801757813,440.0591125488281,255.5666656494141,2454.29541015625,1905.20849609375,891.623291015625,1261.12451171875,2639.13720703125,1069.884033203125,36294.37109375,8137.17919921875,1244.1707763671875,1399.0311279296875,1010.8831787109376,4076.103515625,74586.2578125,84490.3984375,72186.8359375,69970.265625,1062.504638671875,739.8811645507812,182018032.0,1116.6680908203125,21244.234375,21029.82421875,19266.875,18489.580078125,8478.3564453125,8132.33447265625,7699.46630859375,6934.5830078125,12768,27.68498039245605,29.296703338623047,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.62781143188477,24.787185668945312,1025.7384033203125,322361.03125,5.280035972595215,0,6168324,True,BME690,14005,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:27.781000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:28.083Z,E,243.39149475097656,596.279296875,7191.95556640625,9483.7373046875,5135.97705078125,5982.67333984375,8413.341796875,7617.75537109375,3143.09228515625,475.14837646484375,930.7842407226562,1339.7203369140625,6878.14111328125,12572.6044921875,10301.4755859375,5769.85400390625,322.8197326660156,2518.50146484375,962.2009887695312,3125.24267578125,724076.875,120758.0703125,25600.99609375,21629.580078125,191.2325592041016,563.098388671875,1901.9925537109373,1846.6475830078125,3285.411865234375,866.1343383789062,338.7677307128906,666.2237548828125,420.4751586914063,380.5217590332031,440.138427734375,255.619384765625,2455.1181640625,1905.428955078125,891.670166015625,1261.0526123046875,2636.601318359375,1069.9803466796875,36316.77734375,8137.83837890625,1243.5828857421875,1397.92138671875,1010.82861328125,4071.39697265625,74582.0,84509.28125,72193.9375,69975.6171875,1062.741455078125,739.9228515625,182056496.0,1118.1875,21244.759765625,21032.396484375,19263.15234375,18489.8671875,8478.2978515625,8132.34521484375,7701.072265625,6934.78662109375,13069,27.765565872192383,29.13553237915039,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.787172317504883,1025.737548828125,321649.09375,5.28013277053833,0,6168764,True,BME690,14006,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:28.083000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:28.384Z,E,243.4563446044922,595.786865234375,7193.4052734375,9483.724609375,5135.78369140625,5983.19775390625,8413.3447265625,7615.7177734375,3143.85888671875,475.48388671875,931.1563720703124,1342.8955078125,6888.8974609375,12620.8017578125,10330.01171875,5771.87109375,323.02471923828125,2518.914306640625,962.715576171875,3127.87841796875,724296.3125,120734.75,25590.005859375,21638.1640625,191.11734008789065,563.8937377929688,1896.833740234375,1843.20654296875,3305.045166015625,866.4037475585938,338.865478515625,666.1726684570312,420.46240234375,380.470947265625,440.148681640625,255.63848876953125,2455.0078125,1905.497802734375,891.560302734375,1260.9957275390625,2643.5244140625,1069.477783203125,36310.44140625,8138.244140625,1244.172119140625,1397.155517578125,1012.7705078125,4072.115234375,74584.5078125,84526.375,72193.0,69968.859375,1065.01708984375,739.8297119140625,182030016.0,1118.144775390625,21245.134765625,21034.193359375,19261.919921875,18484.224609375,8477.904296875,8132.88525390625,7701.0244140625,6934.462890625,13370,27.765565872192383,29.13553237915039,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.793197631835938,1025.7392578125,321176.1875,5.281415939331055,0,6169204,True,BME690,14007,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:28.384000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:28.685Z,E,243.561767578125,596.1618041992188,7193.810546875,9484.7578125,5135.9111328125,5983.00537109375,8413.4091796875,7610.42724609375,3142.054443359375,474.8849487304688,930.7588500976562,1343.42822265625,6855.45703125,12524.263671875,10308.87890625,5762.7470703125,322.8812561035156,2520.7880859375,962.938232421875,3128.944580078125,724409.1875,120834.15625,25582.087890625,21637.279296875,191.1819610595703,563.9971923828125,1899.9178466796875,1842.4197998046875,3296.099853515625,866.0977172851562,338.8813171386719,666.5755004882812,420.49810791015625,380.4424133300781,440.279541015625,255.5928955078125,2455.09375,1905.6507568359373,891.672119140625,1260.9759521484375,2639.214111328125,1070.4503173828125,36309.87109375,8139.1767578125,1243.585205078125,1397.6563720703125,1012.9846801757812,4070.640869140625,74587.78125,84504.125,72181.0625,69973.2890625,1061.984130859375,739.8389282226562,182049600.0,1117.913330078125,21244.64453125,21034.591796875,19257.072265625,18482.376953125,8478.3466796875,8132.578125,7700.322265625,6934.9794921875,13671,27.765565872192383,29.21611785888672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.793197631835938,1025.7392578125,321176.1875,5.281415939331055,0,6169204,True,BME690,14007,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:28.685000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:28.986Z,E,243.4638214111328,596.2947387695312,7194.0400390625,9484.44921875,5136.2265625,5982.28515625,8414.7568359375,7615.93798828125,3142.5830078125,474.8937072753906,931.5009155273438,1345.125244140625,6873.06005859375,12600.0634765625,10322.595703125,5767.64111328125,322.94512939453125,2519.01513671875,962.6718139648438,3126.252685546875,724595.0625,120833.421875,25580.802734375,21638.8046875,191.2131500244141,564.077880859375,1902.03857421875,1846.220458984375,3312.185302734375,867.0032958984375,338.9039611816406,666.7603759765625,420.5068664550781,380.4862365722656,440.07952880859375,255.6125640869141,2456.115966796875,1905.8275146484373,891.7472534179688,1260.9857177734375,2638.31298828125,1070.8804931640625,36305.7265625,8139.53759765625,1243.2489013671875,1397.47509765625,1012.5040893554688,4076.76123046875,74595.4453125,84490.4765625,72183.734375,69963.671875,1063.3021240234375,740.6116943359375,182035376.0,1118.02685546875,21245.681640625,21032.56640625,19255.939453125,18486.47265625,8477.9609375,8133.01123046875,7700.4052734375,6935.37353515625,13972,27.84615135192871,29.37728881835937,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.799222946166992,1025.7359619140625,320940.25,5.282699108123779,0,6169644,True,BME690,14008,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:28.986000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:29.287Z,E,243.39743041992188,595.8805541992188,7194.2646484375,9482.6474609375,5136.375,5982.771484375,8413.8076171875,7616.3701171875,3142.184814453125,475.3829040527344,930.9083251953124,1342.2899169921875,6920.4775390625,12739.974609375,10333.7744140625,5770.52490234375,322.7870483398437,2518.763427734375,963.1469116210938,3125.87890625,724258.4375,120792.21875,25588.38671875,21637.130859375,191.17330932617188,563.4972534179688,1898.3878173828125,1842.447021484375,3309.46142578125,866.71826171875,338.943603515625,666.5589599609375,420.5450439453125,380.4374084472656,440.0641479492188,255.6086883544922,2456.244873046875,1905.7315673828125,891.7390747070312,1260.602783203125,2645.696044921875,1070.254638671875,36336.890625,8138.140625,1243.412841796875,1398.95361328125,1013.3814697265624,4067.711181640625,74591.640625,84496.40625,72190.8125,69975.921875,1062.4896240234375,741.0563354492188,181952688.0,1118.800048828125,21244.9765625,21035.068359375,19258.36328125,18483.77734375,8477.9453125,8133.21875,7702.2890625,6935.412109375,14273,27.68498039245605,29.21611785888672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.793197631835938,1025.6683349609375,320940.25,5.281415939331055,0,6170084,True,BME690,14009,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:29.287000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:29.587Z,E,243.3226776123047,596.07763671875,7193.591796875,9482.8427734375,5136.00341796875,5982.0322265625,8413.7890625,7617.06591796875,3140.400390625,474.8673706054688,931.1141967773438,1343.6473388671875,6868.939453125,12658.7919921875,10332.3759765625,5771.603515625,323.17645263671875,2522.255859375,963.57861328125,3123.220703125,723779.625,120712.4375,25577.341796875,21636.064453125,191.1418914794922,563.9183349609375,1900.8092041015625,1846.1138916015625,3311.929443359375,866.3255615234375,338.9475402832031,666.52978515625,420.5016784667969,380.4863586425781,440.0364685058594,255.6036529541016,2456.357421875,1905.6298828125,891.6849365234375,1260.7576904296875,2648.35986328125,1069.0341796875,36326.3125,8137.53125,1243.3660888671875,1398.3297119140625,1013.3878173828124,4074.6865234375,74601.5078125,84503.234375,72202.5859375,69956.4921875,1061.8251953125,739.5028076171875,181617120.0,1119.3890380859375,21246.07421875,21037.708984375,19257.59375,18489.880859375,8478.615234375,8133.38818359375,7700.984375,6935.21923828125,14574,27.68498039245605,29.13553237915039,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.628145217895508,24.793197631835938,1025.6683349609375,320940.25,5.281415939331055,0,6170084,True,BME690,14009,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:29.587000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:29.889Z,E,243.2813262939453,595.9008178710938,7189.80078125,9480.60546875,5135.076171875,5982.611328125,8412.1630859375,7616.40771484375,3138.664306640625,474.8147277832031,932.3271484375,1339.188720703125,6890.46240234375,12662.1953125,10310.2919921875,5762.6884765625,323.0091247558594,2524.282958984375,962.6239013671876,3126.48388671875,723132.4375,120653.4375,25572.052734375,21641.384765625,191.2115631103516,563.5484008789062,1895.6810302734373,1845.3328857421875,3308.074951171875,866.3610229492188,338.8443603515625,666.248779296875,420.438232421875,380.4793701171875,440.1529541015625,255.60292053222656,2455.09912109375,1905.2882080078125,891.4781494140625,1260.622314453125,2640.968505859375,1068.7919921875,36314.03515625,8139.39892578125,1244.169677734375,1401.1142578125,1012.8023681640624,4074.219482421875,74586.3515625,84500.5,72189.234375,69978.15625,1062.955078125,739.8297729492188,181236176.0,1119.36328125,21244.013671875,21039.142578125,19255.666015625,18488.017578125,8477.9384765625,8133.05029296875,7700.8671875,6935.4052734375,14875,27.765565872192383,29.13553237915039,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.62847900390625,24.80523681640625,1025.60986328125,322361.03125,5.284081935882568,0,6170524,True,BME690,14010,0.0,0.0,0,6165865,24484,0,28.75275039672852,13,AmbientSamplingRFC,2026-03-18 15:30:29.889000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:30.190Z,E,243.2166748046875,595.469482421875,7192.310546875,9478.5234375,5134.5322265625,5981.3134765625,8408.9794921875,7611.97021484375,3140.85546875,475.01751708984375,931.4623413085938,1342.25830078125,6916.31494140625,12625.4833984375,10325.2001953125,5765.923828125,322.82489013671875,2522.80810546875,963.00830078125,3129.844970703125,722792.25,120593.9921875,25574.263671875,21641.25390625,191.1691131591797,563.5902709960938,1894.4144287109373,1843.504150390625,3311.2421875,866.5775756835938,338.9922790527344,665.965576171875,420.3955383300781,380.4114685058594,440.0275268554688,255.6229248046875,2454.053955078125,1904.5770263671875,891.3726196289062,1260.468505859375,2641.61669921875,1068.6414794921875,36309.4921875,8137.63818359375,1243.611572265625,1398.6185302734375,1011.7005004882812,4071.30712890625,74551.421875,84483.1015625,72162.75,69954.3515625,1063.1656494140625,741.5387573242188,181065248.0,1118.617919921875,21243.46875,21034.73828125,19254.849609375,18484.7421875,8477.482421875,8131.6943359375,7699.755859375,6934.97314453125,15176,27.84615135192871,29.21611785888672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.62847900390625,24.799211502075195,1025.55712890625,322599.0625,5.2827982902526855,0,6170964,True,BME690,14011,0.0,0.0,0,6170868,24484,0,30.175447463989254,13,AmbientSamplingRFC,2026-03-18 15:30:30.190000+00:00
0000000009-0926-asu-nz,0000000009-1625-oms-nz,2026-03-18T15:30:30.491Z,E,243.2621612548828,595.8380737304688,7192.2392578125,9478.69140625,5134.24169921875,5980.6650390625,8410.126953125,7614.19970703125,3139.953369140625,475.128662109375,931.5106201171876,1341.6002197265625,6906.3662109375,12592.294921875,10341.8828125,5776.94677734375,323.021484375,2522.85302734375,962.8394165039062,3132.672607421875,722408.75,120533.71875,25573.224609375,21640.78125,191.12713623046875,563.3287963867188,1889.454833984375,1846.0709228515625,3309.122802734375,866.7012939453125,338.87353515625,665.830078125,420.3237915039063,380.35345458984375,439.984619140625,255.5886993408203,2452.881591796875,1903.84521484375,891.33837890625,1260.4561767578125,2641.601318359375,1069.2142333984375,36304.12890625,8138.42236328125,1243.6563720703125,1398.260986328125,1011.3589477539062,4074.147705078125,74507.7265625,84455.21875,72140.140625,69936.28125,1062.0435791015625,741.8801879882812,181055184.0,1120.6953125,21242.15625,21032.484375,19250.712890625,18481.51953125,8476.5859375,8130.9208984375,7699.748046875,6934.22509765625,15477,27.765565872192383,29.21611785888672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4095,0,0,1,23.62847900390625,24.799211502075195,1025.55712890625,322599.0625,5.2827982902526855,0,6170964,True,BME690,14011,0.0,0.0,0,6170868,24484,0,30.175447463989254,13,AmbientSamplingRFC,2026-03-18 15:30:30.491000+00:00
