component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,FLW0_091225
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401514881.7803,6644019443.5132,4557108017.9455,8213.5852,5753.3086,6933064826.1401,4608639475.5164,4281940604.7516,4382022154.5278,6650218941.364,4560564669.3145,12473.5564,83219.1939,6933720401.9222,4652398969.1929,4812319500.0607,4408415334.0391,6694557507.1778,4624162483.95,242557.8312,4894.6978,6942785651.7935,4610517731.7314,4626490695.9109,4473998303.6472,6694393312.5053,4693475891.4821,12938773.6614,8865405.843,6951710756.8325,4645575438.5965,4782399011.2143,4404805700.9242,6660907410.5192,4575897198.9604,6309630.7488,648669.5182,6933205486.6329,4637248686.5149,4776450680.4769,4396169917.2084,6656893106.0542,4588549834.9453,912690.9345,3601.8429,6933078804.8226,4607577146.1717,4393647091.4127,4384005651.9089,6690059071.73,4637990399.8127,28584.6885,16037.1482,6930702183.4061,4729969036.5607,4813494356.1112,3046326986.8188,6661922689.0756,4562908891.9604,26549.1956,7769.2577,6935499912.6027,4641505200.4207,4169440559.4406,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:07.113,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.51,151556.2,32.95,24.9,102787.87,0.0,0.05,22160328.0,2500.0,2499.81,22450181.0,2500.0,2500.25,22340098.0,0.14,0.53,204861.08,33.24,24.89,102743.48,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401272251.8914,6644576313.8044,4556847644.7921,8213.7999,5752.7704,6933058710.4665,4608637154.7923,4326638114.4634,4238266902.3894,6650221457.9314,4560302751.2375,12472.6233,83075.707,6931905136.2683,4660042238.6484,4812318286.6157,4408415891.2353,6695122878.1353,4629294770.669,242560.13,4895.0612,6942179161.9281,4610250145.0958,4641133477.6757,4474247907.7132,6694388246.2214,4693194929.8111,12939571.6,8865465.1388,6952318878.6684,4646119429.173,4782395393.7055,4405048159.902,6660905730.1294,4575633518.1335,6309784.0632,648635.7324,6933205486.6329,4637790168.1457,4776448873.901,4396414203.1563,6657451293.2482,4586689822.8552,912770.064,3605.3486,6933078804.8226,4608111729.8991,4347081620.3475,4384735646.1982,6690625369.2295,4640436921.6352,28601.0934,16083.1057,6931915618.4486,4730534778.4659,4813784669.5394,3063024607.6342,6661925210.084,4562649006.6225,26551.8336,7768.4078,6937322318.3845,4641504616.1038,4221920885.9075,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:08.313,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.51,151255.55,32.97,24.9,102788.86,0.0,0.05,22160328.0,2500.0,2501.5,22450181.0,2500.0,2501.18,22340098.0,0.14,0.53,204991.41,33.22,24.88,102741.19,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401516550.765,6645133277.4518,4556847644.7921,8214.1449,5753.2977,6933057836.7989,4608365724.8941,4288665837.4344,4253332795.6989,6650219780.2198,4560565820.5261,12473.8896,82746.095,6930689956.3319,4658671045.6865,4813482825.5856,4407923561.2012,6694556662.7259,4633898701.6025,242578.6078,4894.877,6942177412.2999,4610783027.6294,4654771406.7727,4474753987.1055,6695521493.1171,4692361719.7679,12941146.5978,8865857.946,6952317126.5878,4646388840.1474,4782970332.8509,4405292316.2584,6661460381.4805,4575631785.6318,6309724.032,648652.2157,6933809523.8095,4638056285.3973,4776731105.0888,4396167138.9676,6658567109.0207,4584829581.6214,912300.0737,3616.4008,6933075310.152,4608378488.136,4306875577.038,4385950440.7118,6690625369.2295,4632294784.8456,28592.6814,16048.0511,6931305790.8988,4731094699.2257,4813779814.2866,3049265074.6499,6661921848.7395,4562910043.7687,26555.0923,7768.7373,6936710664.3357,4641234005.2585,4270429186.8605,21.3993,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:09.521,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.51,151400.27,32.95,24.9,102788.67,0.0,0.05,22160328.0,2500.0,2501.36,22450181.0,2500.0,2499.84,22340098.0,0.14,0.53,205435.97,33.22,24.88,102740.61,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401270582.9996,6644573799.3462,4557632880.8099,8215.5329,5753.5506,6933057836.7989,4608097227.0565,4333268673.843,4266664868.9462,6650218941.364,4561088020.2637,12472.6936,82911.6326,6930691703.0568,4656211606.0961,4813484039.3252,4407679108.6351,6693991387.3174,4637694333.8797,242548.7929,4894.9333,6941573652.9041,4611588388.9695,4667945382.8497,4474245080.2986,6694389090.602,4692637251.9988,12942862.37,8866686.7823,6952318878.6684,4646389425.0453,4782686162.1948,4404802917.2698,6661464582.8082,4575103938.0991,6309762.1469,648667.3199,6934416288.0112,4638600291.9708,4776736525.143,4395677537.641,6658567948.9333,4583238271.5335,912057.4012,3600.1638,6932469642.7011,4608111729.8991,4349471836.7795,4385219487.8617,6690627901.0887,4624181743.901,28584.7415,16056.423,6930701310.0437,4731375305.2594,4813782241.913,3044429165.7037,6661926050.4202,4562909467.8645,26554.683,7769.2879,6935499038.6296,4641505784.7376,4315358872.5037,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:10.720,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.51,151560.7,32.95,24.9,102789.16,0.0,0.06,22160328.0,2500.0,2499.8,22450181.0,2500.0,2500.88,22340098.0,0.14,0.53,204450.73,33.23,24.88,102740.93,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401272808.1887,6645137468.5666,4557112619.3489,8215.227,5753.1147,6931842243.1866,4608098967.3976,4373489218.5518,4279387136.907,6649661130.6828,4560299873.374,12473.656,83138.3193,6931297929.9502,4654303626.8823,4809693772.3607,4407431897.9444,6693430428.9092,4641226641.673,242623.5555,4894.5962,6942180036.7422,4612123323.4628,4587094274.1469,4475003676.2627,6694392468.1246,4692081482.7974,12944281.2829,8867471.7044,6952318878.6684,4646387670.3515,4782687971.0582,4405538170.2767,6662028571.4286,4575365825.4894,6309922.0605,648659.709,6933813892.5295,4638875846.7648,4777315545.3834,4396409757.7239,6658006214.8316,4581914179.9676,911741.4981,3609.0179,6931864081.0622,4608111729.8991,4320514301.2803,4385707317.0732,6691194294.3957,4628236462.4102,28591.5298,16041.5372,6930700436.6812,4731937809.0189,4814366616.085,3033645121.6704,6661365431.4763,4562908316.0562,26549.9882,7768.3595,6936712412.5874,4641505200.4207,4276656420.2125,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:11.918,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,151472.18,32.95,24.9,102790.15,0.0,0.06,22160328.0,2500.0,2498.81,22450181.0,2500.0,2499.82,22340098.0,0.14,0.54,204228.16,33.22,24.88,102742.18,0.13
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401273920.7833,6645692849.3587,4557375898.7633,8213.156,5753.5975,6931838749.1265,4608098387.2839,4329242275.3576,4291020231.0571,6650220619.0756,4560037985.6115,12474.1155,83027.7582,6930079469.042,4662223852.5649,4810565866.0844,4407183043.672,6693989698.5561,4644487953.5729,242875.1605,4894.6172,6941571903.429,4611587808.418,4605773519.1638,4474748897.1836,6694392468.1246,4692357574.3219,12944866.8603,8867756.0102,6951706377.0147,4646387670.3515,4782687971.0582,4405044819.3308,6662027731.0924,4575629475.6295,6310157.8925,648668.6156,6935019662.6759,4638872342.9105,4776740138.5125,4396409757.7239,6658566269.108,4581118242.2666,911305.9435,3604.2891,6930653275.1092,4607577146.1717,4361936637.1487,4386196363.2332,6686682692.3077,4621219597.5503,28560.4085,16053.315,6930092568.3346,4732219706.8986,4814367830.0455,3052214241.5817,6661367952.2729,4563172262.8578,26547.9985,7768.6904,6934890325.9635,4641234589.5413,4321008009.5897,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:13.118,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,151343.6,32.93,24.9,102789.46,0.0,0.05,22160328.0,2500.0,2499.06,22450181.0,2500.0,2499.29,22340098.0,0.15,0.54,204347.99,33.23,24.88,102740.03,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401270026.7023,6646248323.273,4557110893.8226,8213.406,5753.8344,6931832634.5213,4608631352.9821,4290293226.5743,4302011419.2496,6649663647.0391,4560563518.1028,12473.0058,83075.6092,6930077722.4697,4659215203.2377,4810860071.5715,4407181372.549,6694552440.4661,4647208633.9375,242752.0305,4894.8253,6942172163.4153,4611855550.3948,4622984378.643,4474240556.4352,6694956932.9505,4692912816.868,12945039.3611,8867985.2708,6951093982.6574,4646385330.7598,4782686765.1492,4405287305.1225,6662026050.4202,4576155712.1405,6310340.2699,648700.6699,6935012671.5022,4639413035.8603,4777026017.827,4396653514.8652,6659128937.4213,4580058962.9458,910743.3448,3609.7836,6930649781.6594,4607842102.2101,4399995006.6578,4386926531.7438,6687250948.9667,4625535057.5048,28573.8117,16073.4507,6930691703.0568,4731935426.2227,4814073804.3214,3043130558.6571,6660246996.5555,4562907740.152,26554.2445,7769.0288,6935488550.9526,4641231083.8446,4361233501.9798,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:14.342,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,150910.1,32.95,24.9,102785.74,0.0,0.06,22160328.0,2500.0,2498.89,22450181.0,2500.0,2500.27,22340098.0,0.14,0.54,204106.66,33.21,24.88,102742.78,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401027423.9306,6646250000.0,4556849945.3615,8214.6591,5753.8206,6932437319.8218,4608361083.7153,4335164817.1432,4311882494.0048,6649667002.1808,4560302751.2375,12472.8747,83042.3832,6931286575.2467,4657025854.4879,4810857645.4176,4407672423.3983,6694554129.37,4641762259.0661,242799.2837,4894.6705,6942777777.7778,4612119259.1302,4638689905.2521,4474241687.401,6694392468.1246,4693189599.0049,12942525.578,8867243.2626,6950484322.9988,4646384745.8618,4782973950.7959,4404796236.4993,6661468784.1358,4575624855.6249,6310704.8387,648689.3117,6934409297.4484,4638871758.9348,4777023608.769,4396896743.3589,6659128097.4381,4579529506.9649,911964.1367,3603.0082,6930043664.3088,4607571345.7077,4434497316.0367,4386681636.7265,6687812552.7248,4629319894.8291,28571.3477,16004.9898,6930081215.6144,4731932447.7274,4813777386.6602,3059554850.1974,6660243636.0581,4562644399.6545,26555.2023,7769.3966,6936699300.6993,4641228162.4306,4319590391.6335,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:15.519,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,151361.74,32.96,24.9,102789.05,0.0,0.08,22160328.0,2500.0,2499.71,22450181.0,2500.0,2498.45,22340098.0,0.15,0.54,203997.18,33.24,24.88,102742.41,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4401029092.7296,6645697879.1181,4557116070.4015,8216.1565,5754.0878,6932436446.2305,4608092586.1469,4375901340.8376,4320849262.698,6650221457.9314,4560301024.5194,12473.6833,82959.8358,6930677729.2576,4655113103.6099,4810856432.3406,4406933660.1125,6694549907.1103,4645299015.0094,242716.2954,4894.8075,6943384373.086,4612118097.8924,4652315814.1718,4473987560.0792,6694955244.0466,4692633106.3074,12944033.5861,8867732.0002,6951702873.1605,4646656527.8428,4782686162.1948,4405037581.4264,6661464582.8082,4576148781.333,6310738.8534,648709.5371,6934405802.1671,4638327104.9866,4777018790.6529,4396404756.6126,6659124737.5052,4577938406.4251,911405.8553,3601.973,6930043664.3088,4607037466.6512,4382940753.8411,4387163136.2981,6689499620.2852,4632833586.715,28560.2975,16033.8175,6930079469.042,4732216132.4914,4813777386.6602,3067295975.7849,6660798185.179,4562903132.9187,26559.9927,7768.9406,6937301337.5295,4641498772.9344,4282206922.62,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:16.719,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,150917.85,32.98,24.9,102788.1,0.0,0.06,22160328.0,2500.0,2501.14,22450181.0,2500.0,2497.83,22340098.0,0.15,0.54,203954.03,33.26,24.87,102741.27,0.15
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400296440.4894,6645140821.4585,4557118371.1032,8216.1602,5753.4753,6932440814.1871,4608092586.1469,4413469864.7671,4328907310.1335,6649664485.8245,4560039712.2302,12474.6569,83027.024,6931286575.2467,4653478617.4575,4811733802.4751,4406688760.1649,6695679898.6486,4648296274.5673,242621.0133,4894.7921,6943389622.8891,4611849744.5425,4664926479.2377,4473986994.6282,6694954399.5947,4692910447.7612,12945415.2857,8868149.1344,6951701121.2334,4646383576.066,4782687368.1037,4404551021.5443,6662035294.1176,4575625433.1254,6310803.5357,648701.7912,6933195002.621,4638330024.5241,4777022404.2399,4396651292.0256,6659688340.0538,4576354184.7167,910788.6695,3602.3005,6929435906.3919,4607039206.5886,4419153014.5994,4387406421.5605,6689499620.2852,4636359646.5563,28546.4122,16036.2843,6929469088.3688,4732217323.9604,4814365402.1244,3063014532.0674,6660801545.9587,4562905436.5354,26560.8597,7768.9623,6936690559.4406,4641228162.4306,4303646279.9153,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:17.921,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.52,150782.33,32.98,24.89,102787.04,0.0,0.06,22160328.0,2500.0,2501.67,22450181.0,2500.0,2498.54,22340098.0,0.14,0.55,203372.61,33.24,24.88,102742.5,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400543967.9626,6645702908.8775,4557383951.6825,8213.7044,5753.5624,6933649628.6588,4607825859.9687,4447438313.1449,4336042968.3218,6649109284.576,4559779581.0313,12473.2931,83043.1355,6931891160.028,4651571704.632,4812320106.7832,4406446115.2882,6695681587.8378,4642035387.8603,242794.9855,4894.6008,6944603132.9308,4612118097.8924,4676222510.4652,4474495277.9506,6695520648.5939,4692358758.735,12946085.3112,8869003.9774,6950483447.1887,4646654188.1142,4782977568.741,4404550464.8444,6662030252.1008,4575889691.0193,6310979.552,648711.6852,6933803407.6016,4638059204.7644,4777314340.7818,4395921213.4682,6660808267.5181,4576354762.3173,911340.8799,3611.5011,6929440272.4415,4607308740.7923,4452459016.3934,4386431224.7048,6686115374.884,4638802693.2084,28562.574,16024.1951,6930081215.6144,4732781220.2097,4814659463.3969,3076406414.1984,6661362070.4143,4562381665.323,26556.0367,7768.8376,6937906102.4655,4641499941.5683,4147527590.3551,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:19.122,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.53,150854.45,32.96,24.89,102787.87,0.0,0.05,22160328.0,2500.0,2500.66,22450181.0,2500.0,2497.88,22340098.0,0.13,0.55,203601.32,33.25,24.88,102741.48,0.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Exposure,b1a3e449-1a26-4375-8f10-3b523e7e7bc1,dce27208-9ed3-4553-9623-330063c51d52,4400789298.0309,6646818143.7076,4557382801.2655,8215.573,5754.2581,6933045605.4517,4607558584.6868,4478634515.4732,4342484219.7706,6649110123.2911,4560039712.2302,12472.9332,83157.1395,6931889412.9979,4650752927.4005,4812027543.5297,4406203497.4382,6695687500.0,4645304878.0488,242719.748,4894.6154,6943383498.1188,4612119839.7492,4687020446.7557,4474494712.4357,6696084459.4595,4691524661.022,12945651.6438,8869263.0599,6949872142.9197,4646653603.182,4783267201.3508,4405045932.8545,6662596016.472,4575894888.8247,6311401.485,648729.4147,6933801660.1136,4638329440.6166,4777316147.6842,4395923435.9373,6660251197.1772,4576092179.7389,912248.6654,3599.4654,6930040171.1641,4607305840.7285,4398779189.0843,4386675537.8133,6686676788.1242,4641247144.2798,28547.974,16061.9739,6930075102.6111,4732780028.5987,4814952953.3175,3068380046.5839,6661924369.7479,4562907740.152,26554.6262,7768.6978,6937909599.5803,4641774089.8732,4128926841.9682,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:40:20.323,"{'cid': 'd33aced9-08f2-4e5c-95ac-105d1456907a', 'uuid': '29113759-d150-4e00-b42f-cfc18fcdfc98', 'annotationId': 'b1a3e449-1a26-4375-8f10-3b523e7e7bc1', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759383602740, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T05:40:03.204Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.53,150854.45,32.96,24.9,102787.59,0.0,0.05,22160328.0,2500.0,2500.11,22450181.0,2500.0,2499.97,22340098.0,0.15,0.55,202754.79,33.23,24.88,102741.29,0.15
