component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3912.50390625,4491.0654296875,17232.80078125,33529.59765625,6447.06884765625,6308.71484375,11062.705078125,9558.6748046875,760.5966796875,1093.948974609375,9123.501953125,5747.28369140625,8100.466796875,13669.7138671875,2935.677978515625,5191.62353515625,6015.41796875,810.3884887695312,8666.849609375,7206.96923828125,275641.84375,114219.6328125,30280.482421875,22977.177734375,885.635986328125,697.3966064453125,327.6919860839844,574.2459716796875,5302.078125,5513.38720703125,323.84783935546875,3544.65576171875,512.7572021484375,504.1196594238281,488.8344421386719,377.55218505859375,2610.490234375,1780.2132568359375,605.5499267578125,905.6370849609376,4098.81787109375,2414.6123046875,19455.16015625,9374.5615234375,476.9362182617188,2303.330810546875,379.49261474609375,1930.420654296875,135729.875,152267.390625,115513.75,208941.15625,823.1381225585938,931.3133544921876,777.1679077148438,459.2273254394531,31076.19921875,38331.6484375,31964.376953125,28785.857421875,13701.205078125,10987.66796875,10773.783203125,12010.9375,9722,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.075557708740234,20.62141227722168,1004.717529296875,222608.703125,4.505652904510498,0,7811417,True,BME690,17736,0,0,0,7808036,24484,0,28.35190963745117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:52.791,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.9,16.3,1370.0,1367.52,21470046.0,0.0,300.0,301.37,000000000DFEC3B8,30.0,30.09,22160332.0,1600.0,1594.4,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3892.509521484375,4467.85107421875,17228.974609375,33569.3046875,6446.40673828125,6310.2822265625,11063.533203125,9558.8671875,758.7091674804688,1094.83447265625,9084.5078125,5791.162109375,8093.33642578125,13648.265625,2939.177734375,5189.359375,6010.66943359375,810.4331665039062,8653.869140625,7227.056640625,275666.9375,114219.0,30274.35546875,22978.087890625,885.9060668945312,698.8529052734375,327.8691711425781,574.7007446289062,5306.20458984375,5509.28076171875,323.9223022460937,3532.15576171875,512.8150024414062,504.1023254394531,488.9996337890625,377.61566162109375,2611.137939453125,1780.6282958984375,605.501220703125,905.55908203125,4091.7060546875,2411.11572265625,19460.599609375,9377.078125,476.9796752929688,2304.77685546875,379.3425903320313,1933.7252197265625,135689.84375,152256.53125,115524.5390625,208933.171875,823.5201416015625,931.1830444335938,776.964111328125,459.425537109375,31080.880859375,38331.89453125,31945.884765625,28783.25,13699.6630859375,10988.072265625,10774.2412109375,12011.291015625,10023,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.07656478881836,20.627355575561523,1004.7182006835938,224208.0,4.507208824157715,0,7811857,True,BME690,17737,0,0,0,7808036,24484,0,28.35190963745117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:53.089,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.91,16.31,1370.0,1367.52,21470046.0,0.0,300.0,301.37,000000000DFEC3B8,30.0,30.09,22160332.0,1600.0,1594.4,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3884.2080078125,4508.51513671875,17223.67578125,33559.60546875,6446.46533203125,6313.28759765625,11063.0439453125,9560.3466796875,759.8320922851562,1095.3841552734375,9149.98046875,5793.82373046875,8025.74169921875,13668.5595703125,2946.75390625,5200.70361328125,6020.06591796875,811.1904296875,8638.5302734375,7217.51904296875,275656.5625,114239.09375,30281.466796875,22981.44921875,887.9906616210938,697.3873901367188,328.0316162109375,573.9510498046875,5301.666015625,5510.66943359375,323.92852783203125,3529.885009765625,512.846923828125,504.0799560546875,489.0166931152344,377.5703430175781,2610.598388671875,1780.438232421875,605.5201416015625,905.6473388671876,4095.4384765625,2416.094482421875,19461.05078125,9374.1669921875,477.2608642578125,2306.841064453125,379.1926879882813,1933.358642578125,135723.546875,152291.171875,115573.015625,208937.765625,823.1377563476562,931.4578857421876,776.9345703125,459.1693115234375,31071.865234375,38335.66796875,31944.748046875,28784.865234375,13697.6630859375,10989.4814453125,10773.9794921875,12011.0546875,10324,27.926740646362305,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,24.07656478881836,20.627355575561523,1004.7182006835938,224208.0,4.507208824157715,0,7811857,True,BME690,17737,0,0,0,7808036,24484,0,28.35190963745117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:53.390,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.92,16.31,1370.0,1367.55,21470046.0,-0.0,300.0,301.28,000000000DFEC3B8,30.0,30.07,22160332.0,1600.0,1594.6,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3885.374267578125,4495.212890625,17237.82421875,33533.953125,6446.00634765625,6311.7353515625,11062.0703125,9559.72265625,759.9288940429688,1096.3458251953125,9184.970703125,5763.462890625,8041.1015625,13639.099609375,2937.271484375,5199.60205078125,6022.30908203125,810.3853759765625,8614.609375,7229.6083984375,275681.71875,114244.796875,30283.94921875,22980.359375,886.8634643554688,697.5410766601562,327.89923095703125,574.15380859375,5302.671875,5528.044921875,323.9775085449219,3534.853271484375,512.6915283203125,504.0865478515625,489.1638488769531,377.6056823730469,2610.0888671875,1780.3402099609375,605.5350341796875,905.6021728515624,4105.7841796875,2414.111572265625,19450.880859375,9375.068359375,477.5546569824219,2294.353271484375,379.21820068359375,1931.4788818359373,135754.265625,152324.453125,115554.4375,208960.71875,822.4927368164062,930.302978515625,778.3489379882812,458.8755187988281,31064.763671875,38339.67578125,31944.62890625,28790.814453125,13699.5439453125,10988.240234375,10774.6435546875,12010.5771484375,10625,27.84615135192871,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.07723617553711,20.6273250579834,1004.7197875976562,223063.296875,4.507373809814453,0,7812297,True,BME690,17738,0,0,0,7808036,24484,0,28.35190963745117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:53.691,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.93,16.32,1370.0,1367.69,21470046.0,-0.0,300.0,300.8,000000000DFEC3B8,30.0,29.98,22160332.0,1600.0,1595.82,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3875.956298828125,4479.8134765625,17222.158203125,33534.6953125,6445.77783203125,6311.1259765625,11062.4052734375,9558.986328125,759.83056640625,1096.319580078125,9138.7900390625,5734.57763671875,8060.37109375,13610.6708984375,2937.330078125,5210.26416015625,6012.15185546875,810.0631103515625,8657.1142578125,7226.02587890625,275648.15625,114274.7265625,30267.41796875,22982.25390625,886.4036865234375,698.1356201171875,327.67877197265625,574.183349609375,5298.3759765625,5521.9521484375,323.9037475585937,3550.305419921875,512.78857421875,504.1299743652344,489.0074462890625,377.4982299804688,2610.970458984375,1780.3585205078125,605.5924072265625,905.544921875,4101.16650390625,2417.906494140625,19455.8828125,9378.044921875,477.18212890625,2300.301513671875,378.9743041992188,1935.15283203125,135745.578125,152267.90625,115543.671875,208940.46875,822.8069458007812,930.9315795898438,778.8096923828125,459.1271667480469,31050.888671875,38312.51171875,31934.7109375,28790.23828125,13701.404296875,10988.4326171875,10774.4951171875,12010.2001953125,10926,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.07656478881836,20.627355575561523,1004.7198486328124,226768.15625,4.507208824157715,0,7812737,True,BME690,17739,0,0,0,7808036,24484,0,28.35190963745117,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:53.993,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.93,16.32,1370.0,1367.84,21470046.0,-0.0,300.0,300.32,000000000DFEC3B8,30.0,29.89,22160332.0,1600.0,1597.04,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3902.8349609375,4505.904296875,17215.177734375,33539.2109375,6446.484375,6312.7255859375,11062.6318359375,9559.8955078125,760.7139892578125,1093.5372314453125,9204.1484375,5775.24560546875,8033.1064453125,13634.62109375,2941.64306640625,5200.49755859375,6023.41650390625,808.6268310546875,8651.544921875,7197.330078125,275654.40625,114239.109375,30272.236328125,22981.935546875,885.72412109375,697.7020263671875,328.02880859375,574.3353271484375,5308.3740234375,5516.578125,323.85748291015625,3532.105712890625,512.7822265625,504.03173828125,489.2204284667969,377.5078430175781,2610.3076171875,1780.5782470703125,605.5164184570312,905.6104736328124,4091.314453125,2412.518798828125,19449.6015625,9377.73828125,477.1681213378906,2303.42041015625,379.3214721679688,1932.3616943359373,135718.125,152270.25,115564.203125,208933.21875,822.685791015625,931.3343505859376,779.2294921875,459.0830078125,31054.44921875,38325.01953125,31942.591796875,28789.880859375,13700.3837890625,10987.5380859375,10774.68359375,12009.7939453125,11227,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,24.07656478881836,20.627355575561523,1004.7198486328124,226768.15625,4.507208824157715,0,7812737,True,BME690,17739,0,0,0,7813049,24484,0,27.22431945800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:54.293,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.92,16.33,1370.0,1367.98,21470046.0,-0.0,300.0,299.84,000000000DFEC3B8,30.0,29.8,22160332.0,1600.0,1598.25,22450161.0,3700.0,3703.42,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3895.41357421875,4480.52001953125,17225.70703125,33523.19140625,6446.44384765625,6312.171875,11062.9345703125,9559.46484375,760.584716796875,1097.0068359375,9155.9296875,5757.8935546875,8061.82080078125,13614.8740234375,2942.191650390625,5202.63134765625,6023.34716796875,810.3619995117188,8636.7021484375,7224.26123046875,275658.3125,114229.59375,30273.12109375,22980.775390625,888.8258056640625,697.9404296875,327.74072265625,573.589599609375,5298.8017578125,5532.7392578125,323.8080444335937,3539.398681640625,512.8135986328125,504.1188049316406,488.9220886230469,377.55902099609375,2610.67041015625,1780.234130859375,605.58837890625,905.64794921875,4093.695556640625,2417.384033203125,19455.13671875,9373.6552734375,477.4859619140625,2303.51904296875,379.2290649414063,1933.5390625,135715.609375,152313.25,115554.5390625,208921.96875,823.72265625,931.3032836914062,778.1495361328125,459.4909362792969,31053.384765625,38335.02734375,31949.744140625,28784.421875,13697.46484375,10986.296875,10774.87109375,12010.8876953125,11528,27.765565872192383,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.076229095458984,20.63935661315918,1004.6727905273438,223978.125,4.509745121002197,0,7813177,True,BME690,17740,0,0,0,7813049,24484,0,27.22431945800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:54.596,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.91,16.34,1370.0,1368.43,21470046.0,-0.0,300.0,299.36,000000000DFEC3B8,30.0,29.81,22160332.0,1600.0,1598.42,22450161.0,3700.0,3701.62,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3892.1455078125,4489.8076171875,17214.884765625,33521.1796875,6445.63427734375,6313.14794921875,11063.0068359375,9559.361328125,759.792236328125,1095.839111328125,9197.197265625,5768.6962890625,8053.24853515625,13641.05078125,2939.851806640625,5202.05712890625,6029.02392578125,809.55224609375,8619.0673828125,7243.95703125,275644.3125,114227.3515625,30270.49609375,22979.072265625,887.7603149414062,698.4907836914062,327.9645080566406,573.7850952148438,5286.85546875,5519.11376953125,323.8710632324219,3542.14306640625,512.8248291015625,504.1251831054688,489.0006713867188,377.5887451171875,2610.518310546875,1780.3189697265625,605.5546875,905.5621948242188,4092.099365234375,2415.129638671875,19446.890625,9373.341796875,477.20220947265625,2297.475830078125,379.2593994140625,1931.578125,135716.53125,152287.734375,115575.21875,208890.90625,823.6576538085938,931.4993896484376,777.8455810546875,459.0412902832031,31059.974609375,38331.53515625,31942.6484375,28773.546875,13698.9443359375,10988.8251953125,10774.064453125,12011.6630859375,11829,27.84615135192871,29.94139289855957,0,0,0,0,0,0,0,0,0,0,0,1,24.076229095458984,20.63935661315918,1004.6183471679688,225364.515625,4.509745121002197,0,7813617,True,BME690,17741,0,0,0,7813049,24484,0,27.22431945800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:54.895,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.91,16.35,1370.0,1368.93,21470046.0,-0.0,300.0,298.88,000000000DFEC3B8,30.0,29.84,22160332.0,1600.0,1598.35,22450161.0,3700.0,3699.48,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3889.77978515625,4488.87353515625,17222.41015625,33502.578125,6445.8798828125,6310.0087890625,11062.42578125,9558.8623046875,760.5958251953125,1096.8397216796875,9114.6708984375,5779.869140625,8063.85986328125,13594.4462890625,2937.826416015625,5213.56201171875,6012.80615234375,810.55859375,8674.94921875,7190.42724609375,275629.6875,114204.96875,30273.109375,22980.5625,886.2400512695312,696.5167846679688,327.9186096191406,573.9052124023438,5304.2294921875,5517.98876953125,323.8411560058594,3543.602294921875,512.7297973632812,504.1122131347656,489.0513305664063,377.4664306640625,2609.978271484375,1780.280029296875,605.5325927734375,905.6196899414062,4087.878173828125,2414.079833984375,19451.5390625,9377.7373046875,477.17193603515625,2304.1474609375,379.2399597167969,1934.4317626953125,135709.546875,152255.421875,115525.3671875,208882.5625,823.3834838867188,930.4698486328124,779.3135986328125,459.8382873535156,31067.7109375,38341.73046875,31950.73828125,28790.017578125,13701.2626953125,10988.7138671875,10773.8017578125,12010.8564453125,12130,27.68498039245605,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,24.076229095458984,20.63935661315918,1004.6183471679688,225364.515625,4.509745121002197,0,7813617,True,BME690,17741,0,0,0,7813049,24484,0,27.22431945800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:55.197,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.91,16.37,1370.0,1369.43,21470046.0,-0.0,300.0,298.4,000000000DFEC3B8,30.0,29.86,22160332.0,1600.0,1598.28,22450161.0,3700.0,3697.32,000000000DFEC3B1
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e2ebf77c-dffe-4266-b712-7f22bb836a50,35cbdfe4-7015-4f7f-aacd-f4e0641f5b79,3904.518798828125,4487.44970703125,17214.888671875,33493.4609375,6445.7685546875,6310.20166015625,11064.1357421875,9557.123046875,761.0821533203125,1094.6044921875,9202.806640625,5754.26806640625,8065.9111328125,13594.8125,2943.176025390625,5194.53564453125,6028.4931640625,810.3106079101562,8654.0126953125,7195.07275390625,275579.84375,114199.3984375,30279.298828125,22979.685546875,886.1907348632812,696.0516357421875,327.982666015625,573.3984985351562,5293.87109375,5522.978515625,323.85272216796875,3533.639892578125,512.6446533203125,504.0924987792969,489.2388000488281,377.5772399902344,2610.263916015625,1780.2435302734375,605.5755004882812,905.5914916992188,4097.20263671875,2413.84912109375,19449.326171875,9379.34375,477.2660217285156,2306.411865234375,379.4070434570313,1935.1749267578125,135772.328125,152253.625,115550.8515625,208857.453125,823.318115234375,930.3370971679688,779.2974853515625,459.311767578125,31066.431640625,38336.359375,31951.892578125,28809.04296875,13699.1025390625,10987.78125,10774.583984375,12011.1767578125,12431,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,24.07589340209961,20.62738800048828,1004.5697021484376,224900.484375,4.507044792175293,0,7814057,True,BME690,17742,0,0,0,7813049,24484,0,27.22431945800781,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-10ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 20:15:55.497,"{'cid': '16cf8089-3aa7-463c-aabb-6a981acf7609', 'uuid': 'c4122671-c9bf-4019-9957-e040e4907cf6', 'annotationId': 'e2ebf77c-dffe-4266-b712-7f22bb836a50', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773346552408, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T20:15:52.633Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.91,16.4,1370.0,1369.7,21470046.0,0.0,300.0,297.75,000000000DFEC3B8,30.0,29.89,22160332.0,1600.0,1598.5,22450161.0,3700.0,3697.17,000000000DFEC3B1
