component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_813024,FLW0_813024,ANLT0_813024
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4150.75537109375,4821.650390625,17362.666015625,33690.2578125,6489.85302734375,6351.408203125,11211.837890625,9696.44140625,788.4334106445312,1130.705078125,9655.6552734375,6062.5361328125,8544.0400390625,14621.712890625,3142.859619140625,5610.37353515625,6377.27978515625,848.2337036132812,9271.298828125,7714.01953125,278206.53125,114760.2421875,30448.0546875,23090.16796875,915.4620971679688,715.23046875,332.9622497558594,598.0577392578125,5509.99267578125,5610.798828125,350.0643310546875,3663.09765625,517.9083251953125,509.0377807617188,490.6207580566406,379.0105590820313,2625.282958984375,1790.470947265625,607.0910034179688,909.1107788085938,4354.25537109375,2662.888671875,19537.658203125,9426.5068359375,495.4733581542969,2379.621826171875,391.9092102050781,1997.0667724609373,136584.9375,153330.8125,116347.7265625,210509.734375,859.2449340820312,967.0844116210938,809.918701171875,476.5466918945313,31271.7109375,38565.03515625,32132.998046875,28947.30859375,13871.2548828125,11138.1201171875,10926.2060546875,12186.9169921875,8619,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.92679977416992,21.628684997558597,1004.17333984375,216005.28125,4.686076641082764,0,3040905,True,BME690,6903,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:21.588,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.36,1100.0,1098.56,21470046.0,0.0,3700.0,3698.24,000000000DFEC3B1,300.0,299.23,22160332.0,300.0,302.54,000000000DFEC3B8,1600.0,1600.16,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4148.04052734375,4794.34130859375,17354.201171875,33723.78515625,6490.2265625,6350.79248046875,11212.29296875,9695.82421875,789.5875854492188,1131.072998046875,9695.748046875,6011.60205078125,8518.7177734375,14581.6826171875,3150.143310546875,5604.3994140625,6371.568359375,848.9525146484375,9290.26171875,7728.73583984375,278186.875,114752.7109375,30435.375,23094.537109375,916.0111694335938,714.013427734375,333.1339416503906,598.08837890625,5506.9697265625,5625.65185546875,350.0583801269531,3674.101318359375,517.7526245117188,509.040283203125,490.7254028320313,379.0240783691406,2625.237060546875,1790.549560546875,607.0473022460938,909.0635986328124,4351.18896484375,2668.2265625,19531.62109375,9429.431640625,495.52044677734375,2392.733642578125,391.6740417480469,1994.8529052734373,136568.40625,153384.515625,116322.9609375,210496.4375,859.2039794921875,968.306640625,810.2023315429688,476.5740661621094,31262.93359375,38568.6328125,32132.96484375,28947.625,13873.8798828125,11139.1357421875,10926.6533203125,12186.15625,8919,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.92679977416992,21.628684997558597,1004.17333984375,216005.28125,4.686076641082764,0,3040905,True,BME690,6903,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:21.889,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.36,1100.0,1098.56,21470046.0,0.0,3700.0,3698.24,000000000DFEC3B1,300.0,299.23,22160332.0,300.0,302.54,000000000DFEC3B8,1600.0,1600.16,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4142.7001953125,4786.400390625,17351.359375,33692.0703125,6489.92138671875,6351.7685546875,11211.3115234375,9695.8076171875,790.50634765625,1130.56640625,9600.3388671875,6048.67919921875,8509.5361328125,14629.0234375,3146.0625,5601.10693359375,6368.6220703125,849.7306518554688,9300.2041015625,7736.3466796875,278159.3125,114747.234375,30449.08984375,23087.1640625,916.5496215820312,714.79345703125,333.01806640625,598.108154296875,5523.07958984375,5627.03173828125,350.0731201171875,3669.079833984375,517.9298095703125,509.13031005859375,490.6588745117188,378.9861145019531,2625.52587890625,1790.3529052734375,607.0565185546875,909.076171875,4364.38330078125,2663.27685546875,19537.37890625,9432.701171875,495.216796875,2387.821044921875,391.2693786621094,1999.8924560546875,136604.65625,153421.46875,116303.515625,210465.6875,859.7747192382812,966.9652709960938,809.864501953125,477.8259582519531,31268.515625,38580.24609375,32125.056640625,28948.109375,13875.9482421875,11135.666015625,10926.8017578125,12186.5673828125,9220,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.925790786743164,21.63471984863281,1004.17431640625,214099.953125,4.687115669250488,0,3041345,True,BME690,6904,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:22.192,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.36,1100.0,1098.79,21470046.0,-0.0,3700.0,3698.24,000000000DFEC3B1,300.0,299.31,22160332.0,300.0,302.54,000000000DFEC3B8,1600.0,1600.16,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4142.9501953125,4783.86083984375,17348.501953125,33693.55078125,6490.75830078125,6349.92041015625,11210.6142578125,9696.5703125,791.8204345703125,1131.613037109375,9706.517578125,6008.29345703125,8462.1943359375,14559.787109375,3142.93212890625,5595.171875,6374.16650390625,850.47705078125,9317.6435546875,7722.328125,278130.40625,114741.171875,30437.427734375,23089.72265625,915.2147827148438,714.3178100585938,333.25408935546875,598.2200927734375,5512.4658203125,5630.07763671875,349.97857666015625,3677.953857421875,517.8302612304688,509.0371398925781,490.8058471679688,378.98626708984375,2625.015380859375,1790.27197265625,607.0463256835938,909.0528564453124,4352.7880859375,2675.264404296875,19542.322265625,9426.3994140625,495.5444946289063,2382.33203125,391.4406127929688,2004.8577880859373,136589.359375,153387.234375,116344.3125,210471.171875,860.5050048828125,966.5407104492188,809.884521484375,476.8186950683594,31269.671875,38579.984375,32129.298828125,28950.998046875,13872.484375,11137.0537109375,10926.2958984375,12186.970703125,9521,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.92545509338379,21.640722274780277,1004.171875,216219.0625,4.688326358795166,0,3041785,True,BME690,6905,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:22.492,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.07,16.35,1100.0,1099.08,21470046.0,-0.0,3700.0,3698.24,000000000DFEC3B1,300.0,299.41,22160332.0,300.0,302.54,000000000DFEC3B8,1600.0,1600.16,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4143.96484375,4775.90771484375,17356.55859375,33683.6015625,6488.9560546875,6350.80615234375,11211.6201171875,9696.734375,790.882080078125,1131.99658203125,9673.6708984375,6015.3115234375,8528.3515625,14626.833984375,3151.90625,5624.0712890625,6388.77685546875,852.267578125,9298.3056640625,7698.13525390625,278103.375,114730.2890625,30429.5234375,23089.1171875,916.1786499023438,715.5040893554688,332.9834289550781,598.8267822265625,5524.2216796875,5643.4365234375,350.01226806640625,3667.5634765625,517.8880615234375,509.072509765625,490.6352844238281,378.9649658203125,2625.8974609375,1790.4560546875,607.0692749023438,909.0604858398438,4358.65234375,2667.90576171875,19551.6328125,9426.9736328125,495.4496154785156,2385.98291015625,391.6905212402344,2002.6640625,136613.421875,153325.046875,116334.65625,210473.640625,859.4472045898438,966.8585815429688,810.1985473632812,477.01995849609375,31284.58203125,38580.875,32132.125,28953.587890625,13872.1298828125,11136.3115234375,10926.947265625,12186.7490234375,9822,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.92545509338379,21.640722274780277,1004.171875,216219.0625,4.688326358795166,0,3041785,True,BME690,6905,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:22.793,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.07,16.35,1100.0,1099.37,21470046.0,-0.0,3700.0,3698.24,000000000DFEC3B1,300.0,299.5,22160332.0,300.0,302.54,000000000DFEC3B8,1600.0,1600.16,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4131.43310546875,4782.06982421875,17351.580078125,33672.296875,6488.2333984375,6349.578125,11209.9755859375,9697.17578125,791.565673828125,1130.6934814453125,9641.66015625,6050.8251953125,8500.0625,14654.783203125,3146.42822265625,5579.919921875,6382.92333984375,850.62451171875,9259.806640625,7715.71142578125,278112.375,114705.4296875,30440.140625,23086.27734375,916.3408813476562,714.1339111328125,332.6987609863281,597.5955810546875,5528.51318359375,5633.13671875,350.1044311523437,3663.85400390625,517.7810668945312,509.0377502441406,490.7162780761719,379.0132446289063,2624.802490234375,1789.9671630859375,607.0767211914062,909.0612182617188,4349.09814453125,2672.76611328125,19546.857421875,9430.8232421875,495.4678649902344,2383.581787109375,392.0595703125,2003.733642578125,136640.671875,153317.328125,116316.6484375,210453.984375,859.8206787109375,966.8290405273438,811.484619140625,477.25396728515625,31261.041015625,38585.30078125,32127.5078125,28950.181640625,13874.294921875,11137.5947265625,10926.83984375,12187.021484375,10123,27.926740646362305,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.925790786743164,21.65268325805664,1004.1710205078124,215791.90625,4.691007137298584,0,3042225,True,BME690,6906,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:23.094,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.07,16.37,1100.0,1099.49,21470046.0,-0.0,3700.0,3698.59,000000000DFEC3B1,300.0,299.6,22160332.0,300.0,302.49,000000000DFEC3B8,1600.0,1600.06,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4122.77734375,4781.6962890625,17356.943359375,33690.1796875,6489.44970703125,6351.43505859375,11210.29296875,9697.8095703125,790.655517578125,1131.5782470703125,9668.7822265625,6035.568359375,8513.044921875,14572.388671875,3152.81591796875,5556.6435546875,6368.931640625,848.5697021484375,9268.5693359375,7695.53466796875,278052.5,114709.484375,30441.76171875,23086.322265625,918.1172485351562,714.0503540039062,332.6915588378906,598.3946533203125,5508.609375,5628.16357421875,350.1179504394531,3656.07568359375,517.802734375,508.99896240234375,490.68060302734375,379.0298767089844,2624.730224609375,1790.313232421875,606.9939575195312,909.1165161132812,4358.14599609375,2670.451904296875,19551.197265625,9428.7548828125,495.389404296875,2386.36083984375,391.679443359375,2009.4464111328125,136622.953125,153345.203125,116320.7890625,210429.0625,859.9796752929688,966.775146484375,810.5346069335938,477.1202697753906,31275.064453125,38587.29296875,32126.859375,28946.595703125,13874.5595703125,11137.5224609375,10927.525390625,12185.9638671875,10424,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.92612648010254,21.65865707397461,1004.1107177734376,215154.296875,4.6923909187316895,0,3042665,True,BME690,6907,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:23.401,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.4,1100.0,1099.41,21470046.0,-0.0,3700.0,3699.42,000000000DFEC3B1,300.0,299.7,22160332.0,300.0,302.37,000000000DFEC3B8,1600.0,1599.85,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4142.5927734375,4783.892578125,17352.6875,33674.79296875,6488.52783203125,6348.44482421875,11209.8125,9696.904296875,790.8731689453125,1131.375732421875,9652.123046875,6022.13427734375,8484.623046875,14558.87890625,3154.395751953125,5573.9814453125,6374.6904296875,850.3648681640625,9239.1953125,7718.2080078125,278044.125,114676.5234375,30431.630859375,23087.30859375,917.1403198242188,715.4295654296875,332.8113708496094,598.6741943359375,5516.4658203125,5621.169921875,350.0447692871094,3656.990478515625,517.7991333007812,508.9992980957031,490.5560607910156,379.01763916015625,2624.7255859375,1789.9525146484375,607.0371704101562,909.13427734375,4356.6474609375,2660.709716796875,19545.01171875,9429.1455078125,495.634521484375,2382.747802734375,391.9895629882813,1998.469482421875,136590.90625,153353.0,116307.640625,210417.421875,859.5994873046875,965.6295166015624,810.6272583007812,476.7851867675781,31266.212890625,38590.91796875,32133.140625,28953.83203125,13874.6201171875,11137.1708984375,10926.7021484375,12187.265625,10725,28.007326126098636,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.92612648010254,21.65865707397461,1004.1107177734376,215154.296875,4.6923909187316895,0,3042665,True,BME690,6907,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:23.696,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.42,1100.0,1099.34,21470046.0,-0.0,3700.0,3700.22,000000000DFEC3B1,300.0,299.8,22160332.0,300.0,302.25,000000000DFEC3B8,1600.0,1599.63,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4132.68359375,4775.10107421875,17356.962890625,33673.5859375,6488.33447265625,6349.3037109375,11212.091796875,9698.0263671875,790.5847778320312,1133.7431640625,9646.7529296875,6022.5,8514.5869140625,14581.74609375,3143.44775390625,5576.244140625,6385.67822265625,851.1544189453125,9318.056640625,7710.822265625,278031.40625,114665.6484375,30436.34375,23086.677734375,913.7044067382812,714.114501953125,332.95709228515625,598.6207275390625,5522.4013671875,5627.81396484375,350.1352233886719,3657.0830078125,517.6912841796875,508.9129028320313,490.5008544921875,379.0152893066406,2624.99755859375,1789.882080078125,606.9525146484375,909.1160888671876,4346.44140625,2672.176025390625,19537.90234375,9426.4765625,495.7926025390625,2387.799072265625,391.6899719238281,1996.6939697265625,136589.078125,153352.765625,116335.0,210446.96875,858.4360961914062,966.558837890625,809.2865600585938,476.7974243164063,31271.98828125,38593.58203125,32133.189453125,28950.9453125,13874.458984375,11138.65234375,10926.740234375,12186.6904296875,11026,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.92612648010254,21.652667999267575,1004.0546264648438,215154.296875,4.691093444824219,0,3043105,True,BME690,6908,0,0,0,3038486,24484,0,27.495628356933597,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:24.003,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.08,16.42,1100.0,1099.27,21470046.0,-0.0,3700.0,3700.95,000000000DFEC3B1,300.0,299.89,22160332.0,300.0,302.1,000000000DFEC3B8,1600.0,1599.44,22450161.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,22bf31cb-1b22-476f-aa72-7ad82a42c540,de4335f8-2d8f-494f-a206-cca1d5d280e6,4139.384765625,4788.80322265625,17345.98828125,33699.39453125,6488.2724609375,6349.220703125,11209.2646484375,9697.841796875,789.4194946289062,1135.23779296875,9706.8720703125,6028.2451171875,8538.7705078125,14606.1923828125,3150.735107421875,5553.6728515625,6376.79443359375,849.8523559570312,9291.3916015625,7683.8935546875,278060.75,114656.1953125,30433.880859375,23086.9140625,914.1563720703124,714.5076293945312,333.0089416503906,598.6777954101562,5519.05029296875,5632.6572265625,350.041015625,3670.513671875,517.778076171875,508.9801025390625,490.5960083007813,379.0367431640625,2624.360595703125,1789.7825927734375,606.9359741210938,909.0987548828124,4351.05224609375,2665.1826171875,19535.828125,9431.8505859375,495.49029541015625,2387.987548828125,392.0016784667969,1999.711669921875,136597.078125,153307.953125,116312.4296875,210441.578125,860.28466796875,965.868896484375,811.3722534179688,477.685302734375,31276.1875,38566.41796875,32132.107421875,28951.12109375,13872.5068359375,11136.66015625,10927.0048828125,12186.888671875,11327,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.925790786743164,21.63471984863281,1004.007568359375,217294.421875,4.687115669250488,0,3043545,True,BME690,6909,0,0,0,3043489,24484,0,28.61833000183105,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:56:24.297,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '86129722-3566-4e5f-80b3-1155c50d1dae', 'annotationId': '22bf31cb-1b22-476f-aa72-7ad82a42c540', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773341781017, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:56:21.230Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.07,16.43,1100.0,1099.23,21470046.0,-0.0,3700.0,3700.7,000000000DFEC3B1,300.0,299.94,22160332.0,300.0,301.67,000000000DFEC3B8,1600.0,1599.44,22450161.0
