component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,FLW0_181225,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4164.16748046875,4877.96142578125,17433.66796875,33883.06640625,6504.689453125,6365.5244140625,11264.119140625,9738.9658203125,792.2174682617188,1142.971435546875,9934.4072265625,6086.7578125,8567.412109375,14866.8076171875,3174.215576171875,5648.78515625,6438.77978515625,859.8826904296875,9452.55078125,7830.9052734375,279737.53125,115246.84375,30509.240234375,23123.43359375,919.073974609375,719.6050415039062,334.52197265625,603.7388916015625,5584.3759765625,5602.59228515625,355.22186279296875,3715.967041015625,519.53857421875,510.5832824707031,491.294677734375,379.637451171875,2635.550537109375,1796.3564453125,607.3843994140625,910.0897827148438,4426.19970703125,2724.012939453125,19571.40625,9468.4384765625,498.7690734863281,2402.3935546875,393.3835754394531,2011.908935546875,137384.1875,154039.953125,116728.640625,211285.8125,862.1093139648438,974.7806396484376,818.0230102539062,480.6247863769531,31333.03515625,38716.76953125,32193.041015625,28991.1484375,13932.158203125,11184.2705078125,10975.22265625,12238.49609375,9984,27.120880126953125,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.18128967285156,23.025060653686523,1004.0302124023438,218380.546875,4.781585693359375,0,2142187,True,BME690,4862,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:22.979,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1607.76,22450161.0,3700.0,3691.99,000000000DFEC3B1,300.0,297.56,000000000DFEC3B8,-0.0,22.77,16.05,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4175.7587890625,4882.29638671875,17435.017578125,33879.0703125,6504.90185546875,6365.830078125,11263.388671875,9739.8193359375,792.5336303710938,1142.017333984375,9866.974609375,6080.27197265625,8596.294921875,14907.1416015625,3177.11865234375,5645.44384765625,6440.943359375,857.375244140625,9441.0244140625,7822.3486328125,279784.40625,115262.5078125,30504.759765625,23122.166015625,919.9031372070312,718.5571899414062,334.425537109375,602.5995483398438,5585.54150390625,5671.3115234375,355.2734375,3721.42236328125,519.5230102539062,510.5219421386719,491.3936462402344,379.6831970214844,2635.723876953125,1796.31640625,607.368408203125,910.0438842773438,4416.7705078125,2720.436767578125,19586.318359375,9465.8037109375,499.0649108886719,2407.062255859375,393.896728515625,2010.2017822265625,137370.53125,154062.609375,116741.625,211292.4375,863.010009765625,974.7686157226562,817.0984497070312,481.0788879394531,31332.21484375,38716.71484375,32196.60546875,28990.169921875,13934.6767578125,11185.7666015625,10974.802734375,12239.025390625,10285,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.181961059570312,23.04295921325684,1004.0285034179688,216005.28125,4.785485744476318,0,2142627,True,BME690,4863,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:23.280,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1607.76,22450161.0,3700.0,3691.99,000000000DFEC3B1,300.0,297.56,000000000DFEC3B8,-0.0,22.77,16.05,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4162.70361328125,4873.37841796875,17426.357421875,33862.25,6504.1611328125,6362.29296875,11262.9521484375,9737.4306640625,793.72900390625,1142.619384765625,9911.6064453125,6073.56982421875,8652.0791015625,14908.5283203125,3173.31103515625,5657.4189453125,6429.79150390625,857.5367431640625,9485.943359375,7804.400390625,279802.0,115247.9765625,30503.13671875,23120.607421875,919.9908447265624,718.7621459960938,333.9985046386719,602.8208618164062,5577.29638671875,5679.43701171875,355.2455749511719,3729.454345703125,519.4232788085938,510.5862426757813,491.21331787109375,379.5829162597656,2636.124267578125,1796.4552001953125,607.3453369140625,910.0680541992188,4418.49462890625,2724.1591796875,19579.908203125,9464.201171875,498.91546630859375,2401.737548828125,393.4565124511719,2011.3868408203125,137354.515625,154043.328125,116711.90625,211295.875,864.0646362304688,973.8506469726562,817.5870971679688,480.8390197753906,31331.0078125,38710.125,32205.5703125,28991.025390625,13933.6923828125,11185.357421875,10973.5263671875,12238.7958984375,10586,27.04029083251953,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.181961059570312,23.04295921325684,1004.0285034179688,216005.28125,4.785485744476318,0,2142627,True,BME690,4863,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:23.581,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1605.85,22450161.0,3700.0,3693.08,000000000DFEC3B1,300.0,298.44,000000000DFEC3B8,-0.0,22.77,16.05,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4177.53857421875,4870.60205078125,17434.462890625,33855.5859375,6503.53857421875,6364.0205078125,11262.8046875,9737.9013671875,793.5995483398438,1140.864990234375,9897.9814453125,6072.27099609375,8610.7490234375,14923.3115234375,3178.892822265625,5637.66015625,6430.96044921875,857.4615478515625,9634.4697265625,7813.55126953125,279797.0,115292.7734375,30503.947265625,23121.744140625,920.5366821289062,719.9021606445312,334.3705139160156,603.1724243164062,5575.1435546875,5669.86328125,355.21697998046875,3729.418701171875,519.5232543945312,510.53912353515625,491.3010864257813,379.6169128417969,2636.120361328125,1796.3994140625,607.3428955078125,910.0645751953124,4425.22119140625,2728.98046875,19580.91015625,9465.53515625,498.9622497558594,2403.395263671875,393.5488586425781,2010.466064453125,137315.9375,154074.71875,116710.890625,211319.28125,863.5967407226562,975.3865966796876,817.8339233398438,480.1058044433594,31323.7578125,38726.84375,32200.48828125,28997.259765625,13931.8193359375,11185.3291015625,10973.95703125,12239.3701171875,10887,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.181625366210938,23.0549259185791,1004.0243530273438,218162.453125,4.78787899017334,0,2143067,True,BME690,4864,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:23.882,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1603.01,22450161.0,3700.0,3694.76,000000000DFEC3B1,300.0,299.81,000000000DFEC3B8,-0.0,22.77,16.06,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4165.38134765625,4867.51220703125,17429.681640625,33852.09765625,6504.353515625,6362.53369140625,11262.076171875,9740.623046875,793.8533935546875,1141.2237548828125,9918.560546875,6047.64794921875,8626.4013671875,14896.1171875,3180.256591796875,5641.0419921875,6429.02685546875,859.0552978515625,9449.9345703125,7798.318359375,279790.25,115282.0078125,30499.509765625,23120.2421875,920.7341918945312,719.4761352539062,334.7209777832031,603.1972045898438,5569.0859375,5649.77587890625,355.1700439453125,3724.55615234375,519.52978515625,510.5806884765625,491.19183349609375,379.6508483886719,2636.474853515625,1796.358642578125,607.3572387695312,910.0841674804688,4425.90771484375,2719.39404296875,19568.841796875,9466.603515625,498.9889526367188,2402.832763671875,393.3456115722656,2009.8626708984373,137282.53125,154074.71875,116705.203125,211303.640625,863.64013671875,975.3920288085938,816.8395385742188,481.309326171875,31319.908203125,38716.59765625,32199.115234375,28997.34765625,13935.3017578125,11186.8388671875,10974.51171875,12238.9794921875,11188,27.120880126953125,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.181961059570312,23.060888290405277,1004.0234985351562,218380.546875,4.789208889007568,0,2143507,True,BME690,4865,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:24.189,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.11,22450161.0,3700.0,3696.47,000000000DFEC3B1,300.0,301.21,000000000DFEC3B8,-0.0,22.76,16.08,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4170.46142578125,4885.1103515625,17421.806640625,33851.3515625,6505.19482421875,6362.248046875,11263.13671875,9739.7529296875,793.2447509765625,1139.93896484375,9923.701171875,6070.7548828125,8632.7373046875,14922.2138671875,3171.8125,5639.984375,6424.1806640625,858.6200561523438,9458.5986328125,7791.11962890625,279782.5,115257.4921875,30500.0625,23117.560546875,921.11474609375,719.8005981445312,334.3388671875,603.9189453125,5581.7666015625,5654.32470703125,355.254638671875,3731.895751953125,519.527587890625,510.5714416503906,491.1837463378906,379.5918884277344,2635.712890625,1796.2230224609375,607.3084716796875,910.11767578125,4432.4912109375,2721.33837890625,19585.58984375,9463.6328125,499.0369873046875,2398.81103515625,393.1043395996094,2013.6591796875,137262.46875,154090.078125,116729.3671875,211304.546875,863.577880859375,975.7860107421876,817.2529907226562,480.9097595214844,31336.3671875,38685.08203125,32185.623046875,28998.560546875,13936.3857421875,11186.46875,10974.9091796875,12238.4609375,11489,27.120880126953125,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.18263435363769,23.072811126708984,1004.0217895507812,218818.046875,4.791868686676025,0,2143947,True,BME690,4866,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:24.484,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.22,22450161.0,3700.0,3698.11,000000000DFEC3B1,300.0,301.84,000000000DFEC3B8,-0.0,22.76,16.09,225.0,224.64,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4170.5703125,4876.23095703125,17432.07421875,33871.22265625,6504.34716796875,6361.55859375,11262.62890625,9739.455078125,791.4699096679688,1138.3399658203125,9891.115234375,6047.34521484375,8638.8818359375,14903.46875,3182.810302734375,5630.21240234375,6439.62548828125,859.2989501953125,9469.671875,7814.3408203125,279764.25,115260.359375,30495.419921875,23117.078125,919.8609008789062,719.8405151367188,334.3755798339844,603.20068359375,5569.9853515625,5627.943359375,355.2565612792969,3730.761474609375,519.5978393554688,510.5002746582031,491.1061401367188,379.6725769042969,2636.03369140625,1796.4896240234375,607.352294921875,910.119140625,4429.669921875,2716.12353515625,19570.197265625,9464.537109375,499.297607421875,2399.776611328125,393.9019165039063,2013.8603515625,137299.53125,154066.1875,116721.2578125,211305.703125,864.1919555664062,975.81884765625,817.270263671875,480.9090270996094,31326.419921875,38688.70703125,32183.068359375,28991.03125,13936.037109375,11184.42578125,10974.4609375,12237.869140625,11790,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.18263435363769,23.072811126708984,1004.0217895507812,218818.046875,4.791868686676025,0,2143947,True,BME690,4866,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:24.785,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.15,22450161.0,3700.0,3699.78,000000000DFEC3B1,300.0,300.79,000000000DFEC3B8,-0.0,22.76,16.1,225.0,224.66,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4164.34130859375,4875.8603515625,17431.361328125,33884.359375,6503.6181640625,6362.53466796875,11262.3369140625,9737.7421875,791.7725830078125,1138.965576171875,9973.33984375,6003.10986328125,8637.275390625,14900.0009765625,3167.373046875,5645.00634765625,6441.82958984375,857.305908203125,9457.3642578125,7808.1826171875,279647.09375,115229.3671875,30496.517578125,23120.111328125,918.5094604492188,719.9970703125,334.12744140625,603.1588745117188,5579.80859375,5656.92236328125,355.1954040527344,3738.187255859375,519.4467163085938,510.5487365722656,491.1520690917969,379.5949096679688,2635.80224609375,1796.2059326171875,607.4308471679688,910.1121215820312,4424.76904296875,2724.7255859375,19562.134765625,9463.712890625,499.1442565917969,2409.844482421875,393.5997314453125,2016.2628173828125,137288.015625,154017.0625,116709.28125,211274.765625,863.76708984375,976.4967651367188,817.6260986328125,480.4013366699219,31326.666015625,38711.12890625,32177.296875,28996.19921875,13934.3876953125,11184.470703125,10975.240234375,12238.54296875,12091,27.201465606689453,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.18297004699707,23.07877349853516,1003.9567260742188,215578.9375,4.793199062347412,0,2144387,True,BME690,4867,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:25.087,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.07,22450161.0,3700.0,3701.46,000000000DFEC3B1,300.0,299.74,000000000DFEC3B8,-0.0,22.76,16.12,225.0,224.67,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4154.70849609375,4868.9091796875,17431.205078125,33870.328125,6503.06201171875,6360.92919921875,11262.552734375,9734.7587890625,794.8079223632812,1141.625244140625,9900.6943359375,6112.91455078125,8628.0283203125,14884.7548828125,3174.6630859375,5642.83203125,6466.61572265625,858.3270874023438,9474.8203125,7794.66748046875,279594.875,115169.8828125,30493.544921875,23122.935546875,921.73193359375,719.4212036132812,334.4034729003906,603.6342163085938,5578.23974609375,5656.3583984375,355.1407470703125,3728.56103515625,519.634521484375,510.4982604980469,491.3052062988281,379.6254577636719,2635.54443359375,1796.287109375,607.3831787109375,910.109130859375,4417.75537109375,2709.333251953125,19572.4921875,9460.607421875,499.13275146484375,2402.52294921875,393.7172546386719,2015.2154541015625,137243.875,153982.9375,116685.8671875,211282.515625,863.2504272460938,976.2560424804688,815.5328979492188,480.5386047363281,31315.68359375,38716.421875,32184.251953125,28987.1328125,13936.7255859375,11185.5556640625,10974.779296875,12238.1982421875,12394,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.183305740356445,23.09071159362793,1003.903076171875,213890.34375,4.795770168304443,0,2144828,True,BME690,4868,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:25.390,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.0,22450161.0,3700.0,3703.15,000000000DFEC3B1,300.0,298.68,000000000DFEC3B8,0.0,22.76,16.13,225.0,224.68,22160332.0,1175.0,1174.4,21470046.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,0e7e168c-8eea-4a7b-ae43-20018e445a31,10c0f871-c230-4501-b91f-5028615cfa1c,4140.33349609375,4872.72509765625,17450.908203125,33849.296875,6501.72216796875,6359.7177734375,11263.6171875,9735.58203125,794.2905883789062,1137.5013427734375,9934.4130859375,6083.94287109375,8611.9619140625,14872.337890625,3169.6767578125,5642.38671875,6445.69921875,859.9661254882812,9472.6767578125,7801.1318359375,279530.09375,115165.28125,30483.6953125,23120.609375,922.5514526367188,719.9459228515625,334.2937316894531,603.2586059570312,5560.40283203125,5654.18603515625,355.16387939453125,3726.805419921875,519.3839721679688,510.6134338378906,491.2525024414063,379.6581115722656,2635.033935546875,1795.7996826171875,607.3321533203125,910.1661376953124,4428.16845703125,2715.6103515625,19574.818359375,9460.5048828125,499.1651306152344,2392.246826171875,393.8134765625,2014.12451171875,137246.71875,154022.8125,116666.6171875,211254.28125,863.9381103515625,975.2774047851562,818.2949829101562,481.61529541015625,31316.71484375,38694.86328125,32183.287109375,28988.02734375,13936.412109375,11185.7841796875,10975.4111328125,12239.0869140625,12693,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.183305740356445,23.09071159362793,1003.903076171875,213890.34375,4.795770168304443,0,2144828,True,BME690,4868,0,0,0,2140873,24484,0,27.04530334472656,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-75ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:41:25.689,"{'cid': 'a04b9a6a-442d-40e9-84f6-960c3e398cc8', 'uuid': 'a51c162a-c115-4d37-ade2-8ebacae131a3', 'annotationId': '0e7e168c-8eea-4a7b-ae43-20018e445a31', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773340882500, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T18:41:22.763Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.56,22450161.0,3700.0,3703.14,000000000DFEC3B1,300.0,301.17,000000000DFEC3B8,0.0,22.76,16.14,225.0,224.81,22160332.0,1175.0,1174.4,21470046.0
