component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_183624,FLW0_183624,ANLT0_183624
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10134897,7684515.0,4469522.0,212108.828125,162435584,161418032,121517712,122238744,1770.8912353515625,3113.1708984375,30984.8671875,33655.0,40120.94921875,488661.75,8520.36328125,2839.4931640625,1351.121337890625,7008.63720703125,11037577,77045.3359375,2981205.25,355667.78125,28853.0,27220.43359375,967279680,505435168,507722080,1297787008,437093312,430696832,91230472,91775688,218149840,139230432,127903968,834088000,94773768,95688880,160.67515563964844,58535.515625,9381942,6442994.0,39482.4609375,103738544,991.50048828125,439146.03125,104940976,105746664,12651.744140625,77510.9765625,9988.259765625,4880.5576171875,63865.54296875,402857.25,6341.99609375,58388.12109375,55099.28515625,4887551.0,2038500.5,37780.65234375,240098560,241352832,205696576,207310016,19031,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67950583,24484,0,45.85060501098633,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:32.047,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.4,22450138.0,1600.0,1600.2,24020116.0,200.0,198.99,21470060.0,3800.0,3800.99,22340093.0,0.0,665025.64,58.52,24.43,1015.3,12.0,12.03,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10142208,7679847.5,4465196.0,212237.21875,162353872,161334832,121420824,122140264,1768.3060302734375,3113.43701171875,30983.208984375,33675.05859375,40121.6875,486534.875,8521.1865234375,2838.323486328125,1350.591796875,7012.5048828125,11037711,77070.78125,2981533.5,355658.71875,28844.546875,27186.84765625,973684224,506071936,508363392,1310867328,437278048,430898336,91323688,91869432,218022096,139204896,127883832,830403392,94719360,95631456,160.6654510498047,58550.97265625,9396943,6449140.5,39864.7109375,103768472,992.9406127929688,439646.65625,105052048,105862552,12655.9169921875,77494.5390625,9974.2314453125,4885.64111328125,64058.20703125,402304.78125,6222.94677734375,58174.4921875,55278.22265625,4883360.5,2035075.0,37749.390625,240026832,241303392,205390896,207009792,19334,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67950583,24484,0,45.85060501098633,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:32.347,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.23,22450138.0,1600.0,1600.22,24020116.0,200.0,199.2,21470060.0,3800.0,3803.01,22340093.0,0.0,664183.14,58.54,24.43,1015.29,12.0,12.02,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10144541,7681213.0,4465589.0,211991.703125,162231888,161217664,121366800,122089728,1764.8544921875,3114.005859375,30981.7578125,33695.484375,40103.515625,486306.5625,8507.224609375,2833.74609375,1352.6407470703125,7024.49853515625,11039509,76994.1328125,2982788.5,355677.21875,28773.060546875,27139.78515625,969792704,505219456,507414752,1306926080,436581472,430230336,91419608,91967728,218015616,139155280,127831696,829124224,94695232,95609992,160.64894104003906,58596.4921875,9417114,6440617.0,39597.7109375,103810720,992.5703735351562,440307.09375,105093840,105903656,12658.392578125,77493.9140625,9978.16015625,4876.17626953125,64066.96875,404121.625,6228.39404296875,58237.61328125,55114.5546875,4880292.0,2033069.25,37807.29296875,240095648,241377824,205175024,206788656,19635,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67950583,24484,0,45.85060501098633,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:32.648,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.23,22450138.0,1600.0,1600.11,24020116.0,200.0,199.25,21470060.0,3800.0,3804.36,22340093.0,0.0,663857.37,58.56,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10176241,7683739.0,4468034.0,212057.078125,162124784,161110576,121295520,122018048,1768.125244140625,3112.93896484375,30991.3515625,33627.80078125,39998.0546875,479958.96875,8520.2392578125,2843.04296875,1352.2373046875,7005.99658203125,11038941,76956.125,2983025.25,355405.03125,28849.255859375,27165.43359375,968972928,505283232,507401376,1301106816,435907456,429616672,91507952,92059520,218158448,139219056,127863528,833433856,94690608,95605728,160.6637420654297,58626.9453125,9431624,6427563.0,39755.16796875,103860608,993.6928100585938,438740.3125,105214176,106024000,12648.373046875,77504.015625,9984.7763671875,4872.55908203125,64035.61328125,404807.71875,6259.12353515625,58368.30078125,54951.41796875,4878979.0,2032493.25,37783.921875,240112160,241397040,205076336,206695456,19934,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67950583,24484,0,45.85060501098633,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:32.947,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.56,22450138.0,1600.0,1599.68,24020116.0,200.0,198.85,21470060.0,3800.0,3803.95,22340093.0,0.0,663857.37,58.58,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10195831,7689736.0,4473736.5,211838.671875,162203056,161183488,121372312,122093880,1770.16259765625,3114.841064453125,31004.345703125,33661.93359375,39845.7109375,482604.125,8528.505859375,2837.065673828125,1351.910888671875,7001.90673828125,11037093,77059.7109375,2981498.75,354608.09375,28887.388671875,27232.927734375,967745408,505259872,507404288,1309046016,436285184,429955904,91496064,92046736,218079504,139154480,127801168,833368832,94632800,95543568,160.662109375,58602.81640625,9447485,6422343.5,39314.859375,103936088,992.520751953125,438529.1875,105312112,106122712,12662.4609375,77510.5390625,9989.1171875,4870.7177734375,63928.15234375,402616.625,6255.71484375,58307.09375,54962.21875,4876952.5,2030971.0,37795.95703125,240096624,241367888,205148416,206765216,20235,27.604394912719727,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:33.247,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.89,22450138.0,1600.0,1599.26,24020116.0,200.0,198.44,21470060.0,3800.0,3803.53,22340093.0,0.0,663857.37,58.6,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10200520,7686603.0,4470202.5,211203.671875,162393536,161374896,121417176,122140120,1766.08447265625,3113.14404296875,30999.6640625,33692.68359375,39957.0625,488156.0,8531.9599609375,2836.458984375,1351.6024169921875,7012.091796875,11037002,77069.171875,2979304.5,354283.6875,28842.49609375,27279.693359375,965885952,505501824,507688064,1306099840,436062272,429697888,91439184,91988592,217884064,139068896,127732704,830932800,94599760,95508896,160.65335083007812,58531.76171875,9435603,6422279.5,39945.9140625,103830216,993.359619140625,438389.9375,105257624,106066288,12657.28515625,77556.515625,9969.658203125,4867.16748046875,64093.6328125,401432.28125,6231.07861328125,58158.69140625,54802.44140625,4876518.0,2030876.625,37808.875,240218912,241480064,205396160,207027424,20538,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:33.550,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.23,22450138.0,1600.0,1598.82,24020116.0,200.0,198.03,21470060.0,3800.0,3803.11,22340093.0,0.0,663857.37,58.63,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10233792,7686100.0,4466933.0,210824.859375,162429472,161405728,121413504,122133816,1765.72265625,3122.356201171875,31008.4140625,33721.14453125,39890.77734375,481571.21875,8528.5986328125,2839.12646484375,1351.0955810546875,7009.26708984375,11036834,76962.7734375,2978111.25,354418.8125,28887.5703125,27176.994140625,965312320,505760224,507927360,1344808320,436970848,430603424,91465832,92014656,217945888,139081744,127751464,831593024,94598064,95511240,160.671875,58548.9140625,9445470,6411930.5,39930.625,103832096,992.8474731445312,439344.09375,105159928,105968832,12658.578125,77540.9453125,9991.33203125,4889.03466796875,63977.12890625,402260.375,6252.90625,58417.84375,55052.21484375,4874260.0,2029213.125,37722.1328125,240320544,241577952,205410480,207044224,20837,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:33.850,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.26,22450138.0,1600.0,1599.21,24020116.0,200.0,198.7,21470060.0,3800.0,3802.7,22340093.0,0.0,664114.75,58.65,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10240842,7688951.0,4468053.0,211051.671875,162410576,161380192,121411304,122130288,1765.87890625,3117.459716796875,31016.025390625,33753.12890625,39709.2578125,472098.375,8517.6015625,2842.3759765625,1351.9609375,7006.150390625,11036985,77052.6640625,2980492.5,355250.28125,28935.669921875,27300.623046875,963583232,505797504,507907552,1337712256,437223008,430885664,91440328,91988256,217842160,139067808,127736856,827966336,94574312,95486976,160.66012573242188,58566.3515625,9445293,6419038.0,40113.79296875,103866384,991.7378540039062,439858.84375,105135912,105945800,12664.69921875,77576.3359375,9971.6611328125,4900.7978515625,64022.98828125,402079.375,6257.478515625,58251.73828125,54920.3203125,4871683.0,2026999.0,37743.83203125,240509584,241776480,205580160,207207840,21138,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:34.151,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.29,22450138.0,1600.0,1599.63,24020116.0,200.0,199.46,21470060.0,3800.0,3802.28,22340093.0,0.0,664451.59,58.67,24.43,1015.29,12.0,12.01,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10262561,7679643.5,4460081.5,210835.21875,162280960,161251968,121354488,122074824,1768.19189453125,3114.033935546875,31013.8203125,33709.9375,39792.82421875,464247.1875,8531.5849609375,2847.984375,1353.5447998046875,7003.8173828125,11035980,77054.96875,2978213.5,354636.34375,28934.892578125,27176.478515625,954473408,506399456,508438848,1322066176,436896256,430592416,91521776,92069728,217918640,139128784,127797176,826703424,94562232,95472272,160.6763153076172,58556.1171875,9450599,6427394.5,40394.83203125,103874128,991.5718383789062,440200.71875,105086848,105899840,12667.8935546875,77571.234375,9982.1181640625,4902.8017578125,63962.05859375,402563.4375,6235.4697265625,58163.81640625,55126.15625,4869373.5,2025198.375,37837.01171875,240657696,241925952,205766256,207388368,21439,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:34.452,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.31,22450138.0,1600.0,1600.06,24020116.0,200.0,200.23,21470060.0,3800.0,3801.86,22340093.0,0.0,664788.43,58.69,24.42,1015.3,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10278506,7683359.0,4462074.0,210395.359375,162317280,161300160,121420120,122146880,1769.6854248046875,3120.098388671875,31022.97265625,33688.72265625,39880.2890625,460506.0,8527.607421875,2840.959716796875,1354.972412109375,7012.6181640625,11035740,76988.984375,2975054.0,353651.28125,28821.435546875,27144.810546875,954765952,506709216,508866432,1312031104,436477888,430166048,91559216,92107480,217893632,139110752,127801368,826685120,94532608,95444624,160.6574249267578,58555.58984375,9454739,6453441.5,40312.45703125,103841344,994.6989135742188,440858.375,105138048,105951736,12651.2431640625,77566.9375,9981.208984375,4902.0546875,64127.828125,402496.4375,6254.73974609375,58275.9453125,54877.74609375,4863739.0,2020389.875,37779.26953125,240457136,241745408,205601920,207216848,21740,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:34.754,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1388.19,22450138.0,1600.0,1600.17,24020116.0,200.0,200.32,21470060.0,3800.0,3801.18,22340093.0,0.0,665126.38,58.71,24.42,1015.3,12.0,12.0,22040109.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,b1eb860c-31ea-4261-a93c-cac6318d4095,cef005ed-135f-4b62-b67e-4518ada868d3,10280948,7676554.5,4458051.0,210616.96875,162331040,161320176,121408536,122134744,1768.109375,3117.591796875,31008.958984375,33717.21875,40082.5703125,470812.9375,8526.080078125,2841.540771484375,1355.0816650390625,7003.92529296875,11035951,76959.828125,2973232.0,353342.4375,28814.181640625,27136.966796875,951130816,506986304,509225472,1321755008,435975904,429638112,91612632,92160984,217697072,138971168,127666024,824008384,94464120,95377000,160.6553955078125,58575.125,9458229,6446077.0,39967.57421875,103877376,992.08935546875,440619.65625,105257520,106073440,12653.6689453125,77574.5234375,9977.1435546875,4901.654296875,63959.71875,402964.75,6243.5068359375,58106.4296875,55286.79296875,4863597.0,2020360.625,37756.97265625,240334208,241607376,205452368,207073648,22041,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67955594,24484,0,46.16157913208008,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:13:35.057,"{'cid': 'd69c1566-f792-4a0b-b34c-ba90f4d299e8', 'uuid': '68bacfc7-23ca-4f1e-b6c8-346a100ad513', 'annotationId': 'b1eb860c-31ea-4261-a93c-cac6318d4095', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524796514, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:13:16.749Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1388.0,1387.97,22450138.0,1600.0,1600.05,24020116.0,200.0,199.88,21470060.0,3800.0,3800.29,22340093.0,0.0,664679.78,58.72,24.42,1015.3,12.0,11.99,22040109.0
