component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:51.819Z,E,23.13,15.1,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:52.832Z,E,23.12,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:53.839Z,E,23.12,15.06,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:54.847Z,E,23.13,15.04,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:55.864Z,E,23.12,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:56.871Z,E,23.13,15.12,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:57.877Z,E,23.14,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:58.884Z,E,23.13,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:35:59.890Z,E,23.14,15.06,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:00.895Z,E,23.13,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:01.900Z,E,23.14,15.05,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:02.905Z,E,23.15,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:03.911Z,E,23.12,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:04.917Z,E,23.14,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:05.974Z,E,23.11,15.09,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:06.981Z,E,23.12,15.04,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:07.988Z,E,23.11,15.06,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:08.995Z,E,23.12,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:10.004Z,E,23.13,15.08,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:11.010Z,E,23.13,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:12.017Z,E,23.12,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:13.024Z,E,23.11,15.02,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:14.031Z,E,23.1,15.01,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:15.037Z,E,23.11,15.02,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:16.043Z,E,23.11,15.05,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:17.049Z,E,23.14,15.07,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:18.105Z,E,23.11,15.04,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:19.110Z,E,23.13,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:20.116Z,E,23.13,15.05,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:21.129Z,E,23.1,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:22.134Z,E,23.1,15.05,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:23.140Z,E,23.11,15.03,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:24.150Z,E,23.11,15.0,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:25.155Z,E,23.1,14.98,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:26.161Z,E,23.11,15.03,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:27.169Z,E,23.11,14.99,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:28.176Z,E,23.11,14.99,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:29.183Z,E,23.13,15.05,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:30.241Z,E,23.12,15.12,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:31.247Z,E,23.13,15.24,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:32.252Z,E,23.14,15.47,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:33.257Z,E,23.13,15.73,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:34.263Z,E,23.12,16.0,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:35.268Z,E,23.12,16.13,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:36.275Z,E,23.14,16.42,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:37.280Z,E,23.15,16.73,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:36:38.290Z,E,23.15,17.13,FeNOMeasurement
