component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_093125,FLW0_091225,SETP0_093324,FLW0_093324,ANLT0_093324
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4350346420.3233,6641782004.0214,4556857997.3543,8215.5878,5755.794,6926384742.9519,4607566125.29,4398768095.8456,4377404005.7541,6647396444.7426,4560567547.3436,12472.3071,83073.0331,6929466468.7391,4671550811.5737,4805911900.1454,4407906847.1781,6693383147.5853,4644210433.7632,242804.2158,4895.1567,6939109828.6114,4611585486.2119,4553335629.8082,4469428345.4782,6690953666.9761,4690959682.6712,12995682.6675,8879512.1276,6951072961.3734,4646382406.2701,4782697015.3753,4402108162.2434,6658098597.4637,4575374487.4978,6316223.2195,646757.5292,6927128142.4581,4636705580.2008,4775882707.1291,4393955903.5877,6654615965.7517,4570535910.0087,915869.45,3665.1655,6923977837.885,4606772603.3753,4307590983.1613,4383273684.2105,6677641509.434,4643975147.9984,28623.0082,16346.8223,6927639458.7516,4720689962.5602,4812336488.2903,3075456597.0196,6658533512.5147,4561860893.5974,26570.4338,7784.5541,6932444308.5525,4638512700.7299,4194594551.7059,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:05.259,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,323429.07,31.78,25.01,102732.27,0.5,501850.18,31.19,25.0,102780.94,2500.0,2499.66,22340098.0,0.0,0.05,22160328.0,0.14,0.14,2500.0,2496.64,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4355624862.3651,6641782841.8231,4556857997.3543,8214.4562,5755.8945,6926389107.0961,4607567285.3828,4434244338.8314,4379586493.2189,6647393090.7261,4560306204.6737,12469.8709,83471.6777,6930069862.8941,4667708896.4626,4807076363.6364,4407414628.7115,6693950012.6657,4647478883.1534,242842.3238,4895.2311,6939113326.3379,4611586647.3149,4575175656.1869,4469428910.3542,6692086604.2036,4690962050.7963,12996158.6708,8879100.0474,6951067706.0524,4646380066.6784,4782408054.9861,4402845297.7184,6657542828.3507,4575640448.1404,6316217.1673,646808.1146,6926521777.0795,4636704412.7948,4776172096.1041,4393955348.2173,6654062447.5407,4570537063.7439,916864.6212,3661.7059,6923973475.2639,4606501971.7003,4349480612.077,4382543067.6342,6674829502.3996,4646153169.5303,28624.4008,16350.5683,6927633347.883,4721807644.2965,4812332847.9553,3061239349.3416,6657975980.5157,4562387423.7015,26574.0161,7784.5931,6931835255.0664,4637971039.8786,4227103944.5629,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:06.460,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,338907.86,31.9,25.01,102732.32,0.5,544136.76,31.36,25.0,102780.11,2500.0,2498.62,22340098.0,0.0,0.02,22160328.0,0.14,0.14,2500.0,2498.18,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4360196197.2995,6642894251.7178,4556595353.1171,8215.8484,5755.5863,6928197136.3716,4607563225.058,4386341814.1593,4237351901.4462,6648510566.9239,4560308506.9644,12471.664,83387.5365,6930066369.7494,4664146556.2797,4808241998.0601,4407170788.7701,6693951701.427,4642033044.2934,242980.3162,4895.2922,6939719282.9034,4611586066.7634,4595355466.713,4469679132.3014,6692080695.5347,4690958498.6087,12995707.2459,8878357.4391,6951672214.4359,4646378896.8825,4782697015.3753,4402599744.0321,6657543668.1223,4575641025.641,6316185.7232,646844.142,6925915517.5423,4637245183.8879,4776170891.7926,4393467903.1542,6654616805.1708,4570800161.5322,916370.7644,3671.6368,6924573298.4293,4607036886.6721,4308761749.5246,4380843300.1107,6672018178.7578,4648057022.1753,28606.4288,16345.6705,6928841351.6109,4722932397.8833,4812332241.2329,3053408019.779,6657971781.3051,4562384544.5123,26578.072,7784.3018,6931835255.0664,4638245357.9353,4275506254.0436,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:07.662,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,353086.22,32.02,25.01,102732.57,0.5,564096.45,31.51,25.0,102778.58,2500.0,2497.69,22340098.0,0.0,0.04,22160328.0,0.14,0.14,2500.0,2500.32,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4363814671.8147,6643456800.4693,4556859722.7814,8217.4027,5755.216,6928800314.3281,4607566125.29,4422607071.1577,4252649572.6496,6647956394.13,4560570425.3727,12470.3425,83570.4567,6928847463.5467,4670725583.5832,4809697410.7089,4406924747.953,6693387369.1321,4636328047.2819,243149.5629,4895.0018,6940320972.538,4611854389.2243,4612758520.4141,4469932207.2199,6691515867.657,4691793581.2411,12972140.6866,8872557.6222,6951663454.8003,4646378311.9846,4782695809.4664,4402604752.1006,6658109515.4111,4575911637.3087,6316476.1938,646821.1244,6927123777.933,4636706163.9038,4776175106.8826,4393472345.6242,6654621841.6856,4570539371.2143,917514.5776,3678.1619,6925776749.8691,4607306420.7413,4351153846.1538,4381815463.004,6674264185.8899,4649693661.9718,28640.1249,16366.5076,6929446384.9109,4724336267.3962,4811750788.6435,3055655468.3574,6657971781.3051,4562386272.0258,26580.8426,7785.4544,6933044731.784,4638513868.6131,4317710023.4116,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:08.862,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,360850.24,32.1,25.01,102731.79,0.5,563115.26,31.6,25.01,102780.02,2500.0,2500.98,22340098.0,0.0,0.02,22160328.0,0.14,0.15,2500.0,2501.97,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4367195848.9733,6642346041.0557,4556336764.6213,8212.6008,5755.7754,6928192771.0843,4607031666.86,4455957410.9451,4266442323.2487,6646845812.0231,4560309658.1098,12470.5161,83448.8689,6929452497.3804,4667430518.8319,4809987265.0091,4406929761.0427,6693960145.2335,4640407051.6575,243500.8475,4895.1649,6940322721.7072,4611855550.3948,4629476418.3983,4469682521.749,6691525995.9487,4691798318.3325,12971697.0774,8871617.0072,6952276828.7341,4646653018.2499,4782403231.6411,4403099782.9595,6658116234.148,4575651420.6514,6316543.0876,646812.2779,6927731994.7621,4636710249.8249,4776463326.5085,4393231162.1967,6655187206.1786,4571070789.8229,917785.0159,3679.5017,6926988477.6536,4607040946.5259,4389755895.0515,4382303090.7278,6676519285.8346,4640437507.3211,28683.9148,16377.4613,6930054143.7429,4725461035.0982,4812040890.6146,3041737925.7264,6658538551.9906,4562389151.215,26586.4081,7785.0558,6934864109.0623,4638786498.4817,4357877788.768,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:10.064,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,364390.3,32.2,25.01,102732.19,0.5,557217.54,31.73,25.01,102779.63,2500.0,2499.95,22340098.0,0.0,0.03,22160328.0,0.14,0.14,2500.0,2500.55,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4370344694.2496,6642908496.732,4556603404.6469,8211.5866,5756.52,6929404470.8348,4606493852.9344,4485745475.1131,4279397414.3993,6647406506.7919,4560573879.0077,12470.049,83371.793,6928850956.0814,4664417498.532,4810571324.5997,4406441102.7569,6693394967.9162,4638507698.6125,243409.2906,4895.3289,6940930639.3772,4611050676.264,4643865565.8996,4470694428.749,6691527683.9973,4692078521.94,12971570.5086,8871662.8918,6952885053.4431,4645837768.2905,4782113100.621,4403098113.4176,6658111195.0953,4575650843.1508,6316595.4976,646805.4719,6927123777.933,4636977993.1119,4776746763.0232,4393719109.2353,6655185527.1995,4570541678.6847,917061.3902,3660.1499,6926994587.9888,4606772603.3753,4425087043.8567,4382548052.9552,6673146464.6465,4642340774.5942,28668.069,16391.012,6929450750.9605,4726306895.9362,4812331027.7879,3041030356.6619,6658538551.9906,4562389151.215,26578.4287,7785.5191,6934262495.6309,4639330101.6236,4315823673.4694,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:11.264,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,366900.65,32.31,25.0,102731.72,0.5,547731.1,31.89,25.01,102779.96,2500.0,2500.01,22340098.0,0.0,0.04,22160328.0,0.14,0.14,2500.0,2500.88,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4373250787.6845,6642909334.674,4556343090.4595,8217.8938,5756.8461,6929405344.0447,4606493852.9344,4513619031.3585,4290800520.6638,6647412376.3206,4560314838.2641,12470.8647,83329.1845,6928251265.9333,4661407781.2335,4811159165.3524,4405953110.2077,6692832418.7421,4635252442.5203,243422.5068,4895.3687,6939713161.3467,4611049515.2958,4657523636.1501,4470193785.3107,6691531060.0945,4692913409.1448,12971482.5096,8871164.9828,6953496889.512,4646380651.5763,4782115512.1481,4403102009.0155,6658674617.8397,4575915680.0462,6316594.957,646827.6458,6926520904.2507,4636978576.849,4777032040.4722,4393480119.9467,6655192243.1162,4580320846.3406,916675.8893,3672.2744,6926998952.514,4607042106.4842,4374234418.0916,4382064801.9939,6675400808.353,4644247948.4174,28627.216,16397.0171,6930663755.4585,4726869384.1119,4812329207.6204,3041030356.6619,6657988578.1473,4562131628.9515,26582.7975,7785.2728,6933658366.0987,4639872663.5514,4306208731.5378,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:12.464,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,367122.0,32.41,25.01,102731.55,0.5,537697.17,32.05,25.0,102779.16,2500.0,2500.32,22340098.0,0.0,0.04,22160328.0,0.14,0.15,2500.0,2500.49,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4375918694.6903,6642913524.3841,4556082806.2105,8212.3644,5756.6082,6929399231.5753,4607024127.1314,4537933855.9249,4301088398.3908,6647412376.3206,4559791091.1602,12471.4468,83474.3518,6927642077.6953,4668528357.3318,4812323140.3956,4405706091.9924,6693394967.9162,4639052637.7423,243412.696,4895.2522,6940320972.538,4610784188.5303,4669607889.3141,4471201966.5461,6692659125.4432,4693473522.0945,12969296.4691,8870429.8111,6951671338.4723,4645840107.6086,4782402628.723,4403095887.3616,6658667058.6259,4575651420.6514,6316655.583,646785.1732,6925912899.2843,4636977409.3748,4777320363.7897,4393236159.6979,6655752665.6032,4578999017.5114,916040.4793,3667.5624,6926997206.7039,4607311060.8433,4329500464.0498,4382792488.3669,6677090036.2166,4634741152.3837,28633.1159,16428.7182,6930055890.3153,4727432601.3212,4812034823.7578,3030974038.4247,6657986898.4631,4562394333.7556,26592.6547,7785.8391,6933656618.6107,4639602242.8596,4269509529.4498,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:13.665,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,365705.91,32.53,25.01,102733.44,0.5,526162.92,32.18,25.01,102778.89,2500.0,2500.54,22340098.0,0.0,0.03,22160328.0,0.13,0.14,2500.0,2498.9,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4378340343.1101,6641792057.6408,4556604554.8654,8213.6412,5756.3451,6930603493.4498,4606754625.0652,4560672800.46,4310480004.3587,6646850004.1922,4559789364.6409,12469.8877,83486.7393,6927642077.6953,4665785022.0264,4812031183.6438,4405950325.7782,6692829886.0279,4642861412.2473,243509.424,4895.3454,6939108954.1798,4610784188.5303,4680647978.7548,4470695558.8202,6692658281.2764,4693749777.8568,12967678.2144,8868966.837,6951064202.505,4646654188.1142,4782690382.8761,4403332591.2734,6658098597.4637,4575383726.9735,6316778.4551,646755.2318,6925912899.2843,4637246351.4302,4777893500.3915,4393237270.2538,6655753505.1633,4578206402.4038,915101.9899,3667.2947,6926996333.7989,4607043846.4215,4369887039.8942,4383526511.1641,6678785172.7043,4637460345.3322,28615.916,16376.6853,6929451624.1705,4727714557.7907,4811743508.8571,3034130518.2342,6656880510.5382,4562663979.2686,26584.2379,7785.7612,6934261621.8106,4639601658.7816,4314650707.2905,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:14.866,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,365010.27,32.65,25.01,102732.95,0.5,514621.79,32.31,25.01,102780.02,2500.0,2497.89,22340098.0,0.0,0.02,22160328.0,0.15,0.15,2500.0,2499.8,22450181.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,8dab04aa-962c-4b18-9e36-285fde318552,af2543cc-bda9-48c2-99ce-ba3d90feffab,4380289004.5399,6642349392.5429,4556343665.5357,8218.2902,5756.3208,6931201851.6901,4606220933.6039,4493380736.5439,4318973687.0837,6647406506.7919,4559265738.2898,12471.9333,83356.5187,6928242535.3588,4672372213.3992,4808821389.5962,4405709989.9766,6692264055.3773,4645584872.4714,243692.3883,4895.5077,6939105456.4533,4610784188.5303,4598020175.0826,4470446917.905,6693225833.6851,4694030213.2701,12965353.1353,8866605.4022,6950457172.8849,4646386500.5557,4782116115.0298,4403090878.7356,6658657819.5868,4575124725.7189,6316646.7203,646720.4508,6925909408.2737,4637515908.6929,4777604505.4813,4392997779.0117,6655758542.5237,4587489433.1538,915686.3199,3672.3802,6926997206.7039,4607045586.3589,4325950250.9273,4384015625.8658,6681040788.8084,4639908058.0932,28607.7655,16404.554,6929449877.7506,4728280357.1429,4812039070.5575,3031560678.1221,6657441215.9893,4562664555.1396,26581.1557,7785.6545,6933658366.0987,4639875584.1121,4277581315.0655,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:55:16.068,"{'cid': 'fdb53ed6-b1e7-4d96-a1f0-5570715ef51f', 'uuid': '0e85ad81-e2c0-41b5-a3c4-25db71626a17', 'annotationId': '8dab04aa-962c-4b18-9e36-285fde318552', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759380902937, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:55:03.223Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,364084.75,32.75,25.0,102731.57,0.5,504209.66,32.41,25.01,102780.01,2500.0,2499.42,22340098.0,0.0,0.03,22160328.0,0.14,0.14,2500.0,2499.64,22450181.0
