component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,FLW0_091225
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3633178650.0367,5693765356.7067,4118485226.7998,7137.3846,7596.2837,6721454036.1599,4447049355.0196,4357311113.5515,3002052088.8619,5684043606.1106,4101257187.2572,39132.8786,61883.3717,6725547817.2244,4454858699.927,4392109807.3943,2953247426.5254,5680302465.5963,4101844368.4592,791463.54,4552.8265,6715764566.1946,4445062226.707,4341809377.9067,4049755748.5948,5793571898.5306,4122496224.9414,341010.8794,178224126.9811,6785859113.8915,4498191410.9037,4385666519.2882,3877871684.4475,5710221213.4313,4118220453.5997,9594691.5918,8656526.2465,6761829205.807,4483256432.0045,4389847311.3521,3334183853.8598,5725039370.0787,4110363928.9793,214673.3464,9689.9218,6738065010.211,4445312552.5593,4397656968.6894,2913139440.7653,5750769900.5878,4112695963.846,18133.2995,9696.0502,6740898101.643,4445295733.5875,4394956247.2308,2173549716.9241,5733303190.3349,4117835855.8277,23391.4324,7956.7718,6727725573.4919,4443056707.3854,4115008816.5128,21.9634,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:04.683,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,311208.39,30.44,25.0,102685.76,0.5,460329.77,29.43,24.97,102734.42,2500.0,2497.8,22450181.0,0.0,0.08,22160328.0,2500.0,2498.33,22340098.0,0.14,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3632849610.2705,5693355603.4483,4118696873.5369,7139.0158,7595.8871,6722022071.3073,4447298782.8818,4358270540.4218,2997265329.296,5683635972.4613,4101680567.7874,39135.6118,61833.5859,6724406419.837,4454110774.0703,4393814295.9969,2953691062.3694,5680713927.317,4102268393.7824,793324.3587,4552.9359,6716902196.9633,4445312552.5593,4344903088.042,4049334253.0145,5794419828.9098,4122281058.0027,341968.3163,178311169.8029,6784695398.8519,4498191978.2152,4385910573.1498,3858375614.7441,5710639187.1442,4118440409.9256,9592620.6266,8659238.6507,6762404987.6164,4481232690.8947,4389609448.4704,3352724002.2009,5729593695.7779,4110150547.6821,215057.1641,9657.9042,6742077479.7786,4445063347.909,4397901241.4099,2869910830.796,5744935846.3211,4112698041.6602,18125.3388,9689.0487,6744342900.9454,4444798475.2509,4394958462.5609,2174085548.5609,5740775081.4922,4118048476.0221,23389.9491,7956.4005,6727148925.325,4443053345.2875,4116506874.1894,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:05.884,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,327129.84,30.66,25.01,102687.48,0.5,513467.81,29.72,24.99,102734.02,2500.0,2498.17,22450181.0,0.0,0.07,22160328.0,2500.0,2499.33,22340098.0,0.15,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3635859489.721,5692942317.3623,4118696353.3267,7139.2139,7596.175,6722591051.872,4447049355.0196,4360187362.6374,2994877273.9306,5683634538.1526,4101043716.9792,39129.9133,61987.9398,6723836291.0758,4454612359.5506,4394544800.0886,2947953462.3976,5681526991.1822,4102480957.5626,794234.4573,4553.0551,6716331636.9805,4445311431.2945,4344664659.1842,4049542179.7558,5794840596.6657,4122710372.839,342204.3503,178450591.61,6784113262.5086,4498448314.9892,4385912231.2497,3839079457.3643,5710234183.5999,4118662990.3236,9591063.426,8660443.609,6761829205.807,4482250551.19,4389857822.5271,3367737437.2927,5733325616.7257,4110152624.2018,213878.2084,9636.9974,6740359210.0783,4444815852.9066,4398145541.2071,2831497800.5079,5747021029.7317,4112699600.0208,18125.3872,9658.1844,6747217961.8269,4444799035.8204,4395201329.2717,2173365852.318,5738279632.1772,4118049516.28,23390.0305,7956.7079,6726008663.892,4443304567.1056,4111804425.5584,22.2051,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:07.076,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,343152.09,30.86,25.02,102687.96,0.5,540328.41,29.97,25.0,102734.53,2500.0,2497.78,22450181.0,0.0,0.07,22160328.0,2500.0,2498.3,22340098.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3638368462.139,5692938725.6663,4118266840.052,7139.1874,7596.2548,6722590202.9035,4446550022.4316,4361625261.0751,3042320015.3669,5684041454.4933,4101044234.9529,39124.7763,61806.1523,6724406419.837,4453613232.9814,4391383432.0182,2942565684.3435,5681116845.8781,4102478884.9163,795739.4294,4552.9432,6716900500.4665,4445312552.5593,4342763640.3437,4048914887.0951,5795687436.0099,4123353991.9796,342487.9685,178513514.155,6782951002.2272,4498193680.1498,4385426913.512,3825506203.8333,5710228419.0806,4119300692.0235,9589635.1888,8662162.6098,6761237298.2666,4483261521.063,4389609448.4704,3382304769.2242,5729598033.5454,4110155219.8515,214975.9933,9631.5019,6738637562.7606,4444814731.7675,4397902349.8116,2802224975.223,5748269384.2025,4112483378.3503,18135.3368,9680.3866,6750666666.6667,4445295733.5875,4395687143.4111,2176129103.2661,5736205124.4933,4118051076.667,23391.4166,7956.9937,6726006965.0896,4443555256.6689,4131545430.8774,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:08.285,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,353714.01,31.05,25.02,102686.54,0.5,549775.6,30.2,25.01,102733.41,2500.0,2499.03,22450181.0,0.0,0.09,22160328.0,2500.0,2499.62,22340098.0,0.14,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3637534661.6472,5692939444.0055,4118267880.3641,7140.313,7596.6512,6722589353.935,4446551704.8004,4362583837.2732,3034715462.7323,5684042888.9048,4101046306.8476,39129.5129,61798.2155,6723832894.6251,4452611185.9838,4390167072.3611,2939613157.1132,5681113261.6487,4102693025.184,797560.437,4552.9549,6718042758.9717,4445313113.1917,4341575117.6277,4049119705.7171,5795265813.5283,4123353471.1734,343050.7501,178609568.2714,6788188598.3712,4498451151.7077,4385184571.176,3808161676.3589,5710224095.691,4119296009.1576,9587555.6323,8664189.6936,6763549158.623,4481233256.09,4389613320.7944,3392764572.3586,5726697015.6803,4109938226.7442,214670.3908,9657.4027,6742080885.4832,4444566704.0359,4397902904.0124,2863143239.4315,5750354085.0385,4112697002.7531,18141.6543,9694.164,6753545415.7783,4445296854.8523,4395688251.2602,2176490078.9829,5734958390.6216,4118051596.796,23395.6568,7957.2043,6725438253.7795,4443309050.1541,4144306382.5342,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:09.476,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,359578.0,31.23,25.03,102686.88,0.5,547063.3,30.42,25.02,102734.61,2500.0,2499.9,22450181.0,0.0,0.07,22160328.0,2500.0,2499.25,22340098.0,0.15,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3640215014.2424,5693758172.2825,4118696873.5369,7140.1833,7596.4513,6724299422.5543,4446302360.7918,4364505554.9445,3021593788.1563,5683632386.6896,4101260295.2603,39125.0313,61794.5939,6723829498.1744,4452358919.6474,4391379558.4085,2940596427.3777,5681113261.6487,4102692506.9955,799723.5473,4553.1157,6718042758.9717,4445313673.8241,4344666849.1651,4049742973.9397,5794838403.0418,4123135090.0948,343470.3231,178762019.2879,6793428277.2821,4497685631.6297,4384700519.3944,3807041752.7507,5710224816.2559,4119507753.1481,9585574.4311,8667637.5535,6764704826.997,4481739867.7294,4389858375.7468,3408574501.9577,5731664135.3873,4109936669.4352,214838.1165,9672.5264,6739203404.2553,4444563901.3453,4398143878.5124,2825305117.4078,5752854239.2567,4112483897.7769,18138.1,9698.9521,6750670076.7263,4445300779.279,4395933414.5801,2173125326.299,5734129223.6452,4118265799.7399,23387.8409,7958.0407,6726010362.6943,4443560860.7935,4135864477.4563,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:10.676,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,362841.68,31.39,25.03,102685.8,0.5,539681.15,30.66,25.02,102733.53,2500.0,2499.32,22450181.0,0.0,0.09,22160328.0,2500.0,2499.72,22340098.0,0.13,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3640052372.858,5693760327.6097,4118481065.335,7140.5136,7596.7925,6723153336.7295,4446549461.642,4360664358.7207,3017668622.8184,5684044323.3164,4101260813.2608,39125.7461,61905.9255,6723258617.7619,4452108927.5688,4392839191.8074,2941257011.2552,5681114695.3405,4102692506.9955,800928.3365,4553.0111,6718042758.9717,4445565149.1366,4346809815.9509,4049744506.8983,5795264351.0055,4122707248.4899,343746.3931,178767117.4276,6789930543.646,4497940776.0381,4385185123.7843,3797881416.8624,5710222654.5612,4119504110.7295,9583331.1763,8669018.9356,6764123526.3967,4482752869.3391,4389613873.9835,3419048769.9612,5727932928.5921,4109936150.3322,215598.8927,9672.3303,6744360786.9858,4445307506.8677,4398383771.2005,2885654202.2013,5754522218.9951,4112481820.0706,18144.267,9704.1339,6748368842.6794,4445300218.6466,4396177497.0916,2175705364.5117,5732881944.4444,4118261638.4915,23388.1943,7957.6441,6724862845.0106,4443307369.0109,4132624479.1667,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:11.878,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,366358.42,31.55,25.03,102686.21,0.5,527883.56,30.88,25.03,102733.72,2500.0,2499.36,22450181.0,0.0,0.07,22160328.0,2500.0,2499.39,22340098.0,0.15,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3641897867.255,5697442846.8728,4118483146.0674,7141.4594,7596.5286,6723151638.6483,4446299557.0011,4357550930.7561,3014212469.5493,5684451298.2355,4101473787.816,39125.4515,61915.601,6723260315.8431,4451858402.1111,4391138224.8783,2921333751.4758,5681113261.6487,4102479921.2394,801283.8404,4552.9257,6718611912.4385,4445559542.4983,4345855421.6867,4049541668.7957,5796109851.5322,4123136652.432,343747.7549,178869458.9363,6788766289.4376,4498195382.0843,4385429676.7063,3773211105.2907,5710214728.347,4119073361.0822,9581400.1067,8670192.0751,6762974888.9648,4483513345.397,4389131589.1366,3429140767.0332,5725035758.1449,4109720737.088,215544.0435,9680.9633,6741485612.1233,4444808004.933,4398870842.5721,2846308599.3673,5756199157.4666,4112484417.2034,18143.778,9711.8898,6744921635.4344,4445053257.0916,4396424376.7313,2173846513.2899,5732056270.7942,4118476383.6871,23390.6719,7958.0377,6726004416.8861,4443556937.9063,4123152151.3199,22.2857,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:13.078,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,364138.19,31.71,25.04,102685.92,0.5,517057.93,31.09,25.03,102734.44,2500.0,2500.75,22450181.0,0.0,0.07,22160328.0,2500.0,2499.37,22340098.0,0.14,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3641558966.8168,5696620902.8177,4118693232.0658,7141.292,7596.6245,6722004244.4822,4446794907.7449,4358266695.9578,3011219104.1144,5684040737.2875,4101258223.2582,39126.5492,61980.6003,6727827527.6126,4452856741.7308,4392110914.3237,2915075841.2488,5679891779.5456,4102051707.1654,800414.3404,4553.0215,6718040213.7949,4445558421.1707,4348237808.2192,4049543712.636,5795684510.7503,4123133527.7575,343739.8151,178913148.9568,6786437264.3126,4498194247.4613,4385913889.3495,3798425215.7239,5710635584.06,4119079604.5786,9579437.5823,8671217.4084,6762400717.3969,4483764067.1832,4389132142.2645,3439292350.4385,5722142238.2671,4109720737.088,216107.5065,9677.3021,6738046289.9932,4446304603.8244,4392783282.5906,2907350003.6719,5757457319.288,4112912207.7922,18142.6804,9733.0948,6741478801.2941,4445054378.2935,4389371646.6619,2176615659.8321,5731228666.4738,4118475343.3208,23387.4353,7958.0274,6726579170.914,4443808216.1072,4121008621.5851,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:14.278,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,363227.39,31.89,25.03,102686.58,0.5,503949.79,31.34,25.02,102732.49,2500.0,2500.04,22450181.0,0.0,0.07,22160328.0,2500.0,2499.29,22340098.0,0.14,0.16
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,3c92e6ba-1c8b-42ae-82c0-3ce76400a757,5e945b7e-62a7-48af-b1af-239f10e11179,3640885488.4661,5695802069.8577,4118690110.8048,7140.0461,7596.1205,6720860634.8667,4447041503.0847,4359222148.9782,3006744883.6238,5684043606.1106,4101680567.7874,39128.0345,62015.8597,6733541666.6667,4452603885.894,4390893598.1851,2905739293.1851,5679081332.8556,4102053261.489,800153.6666,4552.819,6717466067.187,4445805438.744,4347523146.88,4050168131.6435,5794416904.2919,4123134048.5366,343758.3872,178981491.3952,6786431264.9983,4498701843.9716,4386397103.5321,3821232638.8889,5710232021.9052,4118864783.3099,9578101.8836,8672649.4778,6761824935.9522,4484272382.7838,4389135461.0321,3445446875.1359,5726278901.7341,4110789200.4154,216239.4782,9708.9127,6735753657.7067,4446056409.1062,4393271881.7472,2863145047.5536,5757882882.8829,4112915844.1558,18127.2284,9764.4363,6739759979.5727,4445306385.603,4390102898.8714,2174153012.9756,5729989154.7972,4118477424.0533,23396.1246,7957.7904,6727720475.7859,4443806534.7755,4118222868.1165,22.2857,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:35:15.478,"{'cid': 'ef71c1b4-bad8-440a-b771-423f85dcff62', 'uuid': '2e850391-0d2d-4582-9b04-c27281580271', 'annotationId': '3c92e6ba-1c8b-42ae-82c0-3ce76400a757', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759376102701, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:35:02.963Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,360803.48,32.02,25.04,102687.92,0.5,494916.02,31.51,25.03,102735.34,2500.0,2499.04,22450181.0,0.0,0.07,22160328.0,2500.0,2501.39,22340098.0,0.15,0.15
