component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,683.2764282226562,589.781005859375,5085.98828125,6548.2724609375,4231.06201171875,4020.31103515625,6930.43994140625,6585.7578125,274.09625244140625,10220.8271484375,7962.08984375,2523.00732421875,1866.5791015625,2034.642578125,22934.1875,14578.2734375,667.3421020507812,1890.6812744140625,7338.32666015625,764.1300659179688,83919.7578125,59888.61328125,19017.55859375,17581.373046875,112.08770751953124,126.24166107177734,1186.7520751953125,1351.82177734375,105.47541809082033,120.88729095458984,521.6198120117188,639.574951171875,370.9328308105469,399.0,360.6617736816406,317.3749084472656,3477.70166015625,2146.941162109375,910.631591796875,740.7391357421875,867.9117431640625,5229.4619140625,7196.9189453125,8405.306640625,27399.78515625,868.7664794921875,959.8096313476562,1083.5435791015625,85040.8515625,86118.8359375,68756.234375,72127.4921875,42368.60546875,235.62985229492188,508.3229370117188,227.80381774902344,21072.208984375,17019.033203125,15149.9794921875,15853.0791015625,7254.45263671875,6880.6123046875,6452.13818359375,5940.89208984375,8454,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.85652732849121,20.12854766845703,993.8839111328124,91838.5703125,4.343712329864502,0,185308747,True,BME690,420940,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:21.489,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1396.48,21470046.0,0.0,0.14,22160332.0,3700.0,3697.27,000000000DFEC3B1,1600.0,1593.68,22450161.0,22.86,17.56,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.1264038085938,589.6029052734375,5086.3134765625,6548.6806640625,4231.2548828125,4019.764404296875,6928.64306640625,6585.2646484375,274.12518310546875,10197.5986328125,8004.61865234375,2523.766357421875,1866.939697265625,2034.2918701171875,23231.498046875,14450.7548828125,666.9012451171875,1891.9373779296875,7321.0107421875,764.10205078125,83920.7578125,59894.3046875,19015.306640625,17578.861328125,112.15614318847656,126.20867919921876,1187.1771240234375,1352.81982421875,105.431640625,120.8658447265625,521.8482666015625,639.3102416992188,370.9726257324219,399.00592041015625,360.6885070800781,317.36334228515625,3478.378662109375,2146.494873046875,910.5792846679688,740.693115234375,869.5545654296875,5232.73291015625,7196.63671875,8405.095703125,27394.486328125,868.9319458007812,959.829833984375,1081.09912109375,85042.0390625,86108.6796875,68758.7109375,72119.109375,42601.1640625,235.5844268798828,508.3013000488281,227.68063354492188,21072.5859375,17018.953125,15149.845703125,15852.4619140625,7254.89892578125,6881.3681640625,6451.6611328125,5940.4609375,8753,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.85652732849121,20.12854766845703,993.8839111328124,91838.5703125,4.343712329864502,0,185308747,True,BME690,420940,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:21.787,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1396.48,21470046.0,0.0,0.14,22160332.0,3700.0,3697.27,000000000DFEC3B1,1600.0,1593.68,22450161.0,22.86,17.56,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.3554077148438,589.7444458007812,5085.74658203125,6548.482421875,4230.72802734375,4020.6298828125,6929.81103515625,6586.10546875,274.0103759765625,10238.1025390625,8020.3427734375,2521.91162109375,1869.1903076171875,2034.2572021484373,23221.900390625,14505.5,666.7789306640625,1892.911376953125,7328.39599609375,764.2261962890625,83923.234375,59892.99609375,19016.52734375,17580.52734375,112.1039581298828,126.20368194580078,1187.9674072265625,1354.0587158203125,105.4754638671875,120.87232208251952,522.1127319335938,640.0242309570312,370.9179992675781,399.0578002929688,360.5567932128906,317.38287353515625,3479.856201171875,2146.8291015625,910.701904296875,740.794189453125,870.1281127929688,5228.34912109375,7197.609375,8404.2998046875,27360.876953125,868.8302612304688,961.4899291992188,1081.0654296875,85033.0625,86102.421875,68761.4609375,72123.2734375,42549.48828125,235.63438415527344,507.9123229980469,227.8809051513672,21072.13671875,17019.078125,15148.83984375,15853.7392578125,7254.533203125,6880.6923828125,6451.47705078125,5940.26318359375,9054,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.85652732849121,20.12854766845703,993.8839111328124,91454.09375,4.343712329864502,0,185309188,True,BME690,420941,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:22.094,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1396.61,21470046.0,0.0,0.13,22160332.0,3700.0,3697.42,000000000DFEC3B1,1600.0,1593.83,22450161.0,22.86,17.56,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.7135620117188,589.7325439453125,5086.3544921875,6549.025390625,4230.859375,4019.884521484375,6929.830078125,6582.42724609375,274.1448669433594,10220.384765625,7975.310546875,2525.749267578125,1863.860595703125,2034.236083984375,23306.81640625,14500.466796875,666.7645874023438,1893.833984375,7322.2353515625,764.1909790039062,83939.734375,59901.13671875,19012.6171875,17574.591796875,112.1148910522461,126.2199478149414,1188.7750244140625,1351.275634765625,105.47785186767578,120.85523223876952,521.59912109375,639.68310546875,370.9255676269531,399.043212890625,360.666259765625,317.4228210449219,3478.677490234375,2146.185546875,910.7002563476562,740.8314819335938,870.4103393554688,5230.11865234375,7192.1826171875,8404.5859375,27367.97265625,868.8121337890625,959.8270263671876,1081.9083251953125,85053.578125,86092.578125,68759.09375,72130.515625,42475.7734375,235.6326446533203,508.17388916015625,227.87094116210935,21071.525390625,17019.75,15149.267578125,15852.2822265625,7253.39697265625,6879.71435546875,6449.5712890625,5940.4404296875,9356,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,20.128562927246094,993.8831176757812,91684.390625,4.3436360359191895,0,185309629,True,BME690,420942,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:22.391,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1397.44,21470046.0,0.0,0.11,22160332.0,3700.0,3698.48,000000000DFEC3B1,1600.0,1594.99,22450161.0,22.86,17.56,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,681.9710693359375,589.8211669921875,5086.498046875,6547.80615234375,4230.37841796875,4020.013427734375,6928.93603515625,6584.4072265625,274.1059875488281,10244.3408203125,8015.83642578125,2524.143798828125,1870.2916259765625,2035.5604248046875,23433.302734375,14491.8076171875,667.359130859375,1893.694091796875,7332.80859375,764.0542602539062,83935.40625,59904.52734375,19014.986328125,17573.2890625,112.09207916259766,126.2552490234375,1187.80517578125,1347.5423583984375,105.48259735107422,120.8532943725586,521.4293212890625,639.8054809570312,370.96820068359375,399.0098876953125,360.6109619140625,317.4104309082031,3479.053466796875,2146.899658203125,910.621826171875,740.7421875,870.6644897460938,5235.1484375,7193.26123046875,8405.1416015625,27362.9453125,868.7646484375,960.491943359375,1082.1888427734375,85047.8125,86104.375,68760.7578125,72125.75,42398.62109375,235.57554626464844,508.0580749511719,227.8812255859375,21072.15625,17017.599609375,15149.509765625,15852.650390625,7252.91357421875,6880.5732421875,6451.70556640625,5940.46044921875,9657,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,20.128562927246094,993.8831176757812,91684.390625,4.3436360359191895,0,185309629,True,BME690,420942,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:22.693,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1398.28,21470046.0,0.0,0.1,22160332.0,3700.0,3699.56,000000000DFEC3B1,1600.0,1596.16,22450161.0,22.86,17.56,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.0752563476562,590.0166015625,5085.98876953125,6548.0546875,4230.10791015625,4020.431640625,6929.35205078125,6586.12255859375,273.972412109375,10221.9404296875,8012.16162109375,2528.09228515625,1863.0738525390625,2035.3287353515625,23199.373046875,14477.1357421875,667.36474609375,1890.0350341796875,7337.62109375,764.5298461914062,83933.046875,59907.7421875,19019.3359375,17571.732421875,112.0895538330078,126.26152801513672,1188.592041015625,1350.607421875,105.4978256225586,120.86067199707033,521.645751953125,639.191650390625,371.0005798339844,399.0210876464844,360.6029968261719,317.4188842773437,3479.17529296875,2146.798583984375,910.6768188476562,740.802978515625,868.504150390625,5239.337890625,7193.6328125,8403.7294921875,27349.625,868.7239990234375,960.6097412109376,1085.07763671875,85052.78125,86101.5,68757.25,72116.4140625,42384.74609375,235.59689331054688,508.1679382324219,228.0226287841797,21073.0546875,17016.515625,15150.28515625,15851.6181640625,7253.97998046875,6879.69287109375,6451.5166015625,5940.45166015625,9958,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,20.128562927246094,993.8814697265624,91761.40625,4.3436360359191895,0,185310069,True,BME690,420943,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:22.997,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.12,21470046.0,0.0,0.08,22160332.0,3700.0,3700.65,000000000DFEC3B1,1600.0,1597.34,22450161.0,22.87,17.57,-0.0,300.0,302.64,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,683.7763061523438,589.9837036132812,5086.04931640625,6547.9892578125,4230.0205078125,4020.08837890625,6929.96337890625,6584.1962890625,274.23016357421875,10213.458984375,8002.060546875,2524.187744140625,1869.433349609375,2034.180908203125,23294.65625,14563.181640625,667.29833984375,1894.486572265625,7359.734375,764.2431640625,83918.546875,59905.640625,19011.978515625,17571.5,112.11748504638672,126.24347686767578,1188.265625,1348.927490234375,105.46735382080078,120.87814331054688,521.9417724609375,639.4052734375,370.9803771972656,399.027587890625,360.67327880859375,317.3775634765625,3480.1728515625,2146.196044921875,910.68896484375,740.8372192382812,867.87646484375,5256.4736328125,7193.81494140625,8404.24609375,27324.95703125,868.7257690429688,958.5645751953124,1084.570068359375,85040.640625,86104.2109375,68760.1953125,72126.5234375,42008.08203125,235.60140991210935,507.9002075195313,227.6993560791016,21071.87890625,17017.166015625,15149.798828125,15852.3623046875,7254.08544921875,6880.82763671875,6451.51806640625,5940.09228515625,10259,27.28205108642578,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,20.11692237854004,993.8170166015624,91454.09375,4.341123580932617,0,185310509,True,BME690,420944,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:23.294,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.3,21470046.0,0.0,0.08,22160332.0,3700.0,3699.95,000000000DFEC3B1,1600.0,1598.02,22450161.0,22.87,17.57,-0.0,300.0,301.55,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.7525024414062,589.6603393554688,5086.33544921875,6548.18115234375,4229.7392578125,4020.38623046875,6929.56640625,6583.96923828125,274.0707702636719,10234.6162109375,7985.15087890625,2524.433349609375,1867.926025390625,2034.434326171875,23266.177734375,14552.943359375,667.1686401367188,1890.0618896484373,7366.52783203125,764.36865234375,83913.75,59887.3359375,19016.103515625,17566.923828125,112.13365936279295,126.20362091064452,1187.7584228515625,1350.1044921875,105.46575927734376,120.8525161743164,521.7811889648438,639.6474609375,370.9654235839844,398.9982299804688,360.64691162109375,317.3594055175781,3479.215087890625,2146.29638671875,910.8582763671876,740.8046875,867.3761596679688,5231.9306640625,7194.64013671875,8404.7373046875,27348.78125,868.6504516601562,958.7289428710938,1084.5535888671875,85033.9609375,86104.1640625,68748.734375,72125.9921875,42272.5546875,235.5294342041016,508.521484375,227.91534423828125,21071.138671875,17017.5390625,15149.95703125,15852.2255859375,7253.1875,6880.69921875,6451.46240234375,5939.92236328125,10560,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.856199264526367,20.11692237854004,993.8170166015624,91454.09375,4.341123580932617,0,185310509,True,BME690,420944,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:23.596,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.32,21470046.0,0.0,0.09,22160332.0,3700.0,3698.75,000000000DFEC3B1,1600.0,1598.57,22450161.0,22.87,17.6,-0.0,300.0,300.12,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.0003662109375,589.4412841796875,5086.6484375,6548.5810546875,4229.1845703125,4020.55908203125,6929.42333984375,6584.04248046875,274.1425476074219,10230.673828125,8017.00244140625,2523.6162109375,1868.60498046875,2032.0853271484373,23366.373046875,14566.0595703125,666.9866943359375,1891.24169921875,7368.798828125,764.3137817382812,83912.953125,59882.93359375,19013.67578125,17568.201171875,112.07560729980467,126.25520324707033,1190.7061767578125,1349.6414794921875,105.48453521728516,120.86876678466795,521.87109375,639.301025390625,370.9508361816406,398.9956970214844,360.6639709472656,317.43048095703125,3479.05126953125,2146.08544921875,910.685302734375,740.7996215820312,866.9713745117188,5232.6123046875,7191.921875,8403.2744140625,27349.359375,868.7550048828125,959.537353515625,1083.6982421875,85035.8203125,86118.515625,68752.25,72124.09375,42282.3671875,235.6090545654297,507.9395446777344,227.7294006347656,21071.07421875,17017.84375,15148.33203125,15852.7685546875,7253.6259765625,6878.41357421875,6451.87841796875,5940.3447265625,10861,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.85685539245605,20.12853240966797,993.76416015625,91684.390625,4.343790531158447,0,185310950,True,BME690,420945,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:23.895,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.35,21470046.0,0.0,0.1,22160332.0,3700.0,3697.57,000000000DFEC3B1,1600.0,1599.12,22450161.0,22.87,17.62,-0.0,300.0,298.7,000000000DFEC3B8
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,59cd02b7-d18d-40e5-af63-c86d6ac1c6f6,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,682.6054077148438,589.6383666992188,5086.1943359375,6548.58447265625,4230.45166015625,4021.000244140625,6930.244140625,6584.11279296875,274.18505859375,10237.9609375,8012.068359375,2523.156005859375,1863.576904296875,2033.0750732421875,23183.421875,14500.01953125,667.8704833984375,1891.843505859375,7366.41455078125,764.5187377929688,83890.1015625,59886.41796875,19014.79296875,17568.259765625,112.12007904052734,126.2109375,1190.138671875,1352.013916015625,105.50032043457033,120.87989044189452,521.6317749023438,638.9619140625,370.9720764160156,398.9899597167969,360.69720458984375,317.38720703125,3479.12353515625,2146.5849609375,910.864013671875,740.8121337890625,867.0426025390625,5238.296875,7196.69384765625,8404.1171875,27323.9609375,868.72802734375,960.2174072265624,1085.7557373046875,85036.03125,86118.4296875,68755.8984375,72126.8203125,42357.98046875,235.5575408935547,507.5673522949219,227.9136199951172,21071.099609375,17016.63671875,15149.0185546875,15852.28125,7253.30712890625,6879.62255859375,6452.12109375,5939.57470703125,11162,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.8571834564209,20.122697830200195,993.7153930664062,90996.953125,4.342611789703369,0,185311390,True,BME690,420946,0,0,0,185306997,24484,0,26.93181610107422,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 21, 'TrialName': '8x8 sensing elements-W/CLN', 'identifier': 'x5agf', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 00:18:24.198,"{'cid': 'eb18a672-1777-4ac6-b9e3-9ac5555ee7d7', 'uuid': '72cde4b9-e35d-4613-9ec3-a660e0043baa', 'annotationId': '59cd02b7-d18d-40e5-af63-c86d6ac1c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773274701120, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T00:18:21.332Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.46,21470046.0,0.0,0.11,22160332.0,3700.0,3696.81,000000000DFEC3B1,1600.0,1599.43,22450161.0,22.87,17.65,-0.0,300.0,298.58,000000000DFEC3B8
