component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.4486083984375,931.7996826171876,5970.52392578125,5788.4609375,5970.05908203125,5863.35205078125,10445.7939453125,8499.7158203125,535.6994018554688,544.7109985351562,2372.982421875,1433.1951904296875,9552.068359375,578.321044921875,1685.56298828125,977.06005859375,1088.077392578125,662.85302734375,6441.05322265625,6037.3984375,152162.875,72671.609375,27319.80078125,18549.484375,252.4570770263672,514.8623657226562,5361.67431640625,567.3461303710938,134.5485076904297,137.42906188964844,1004.7267456054688,3478.14892578125,330.38458251953125,310.5643615722656,252.11497497558597,198.4165802001953,1486.4168701171875,1382.593505859375,737.8937377929688,1993.6939697265625,4023.26953125,3781.8369140625,10910.2919921875,4972.0517578125,223.6791839599609,2756.937255859375,2205.58935546875,30986.2890625,86570.140625,86645.1953125,75343.65625,97962.2890625,217443712,17411.705078125,326.0287170410156,588.8733520507812,37563.359375,37697.015625,30108.013671875,39996.7890625,7986.20263671875,8340.9052734375,8216.181640625,9659.6484375,8842,27.765565872192383,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.00931739807129,19.69599723815918,1002.8959350585938,116653.609375,4.2873406410217285,0,8966191,True,BME690,20359,0,0,0,8961585,24484,0,29.230308532714844,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:21.828,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.38,16.38,60.0,59.74,22160332.0,-0.0,3700.0,3696.0,000000000DFEC3B1,1600.0,1597.52,22450161.0,1340.0,1339.12,21470046.0,300.0,303.91,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.496826171875,931.96044921875,5972.0263671875,5788.26904296875,5969.919921875,5862.71044921875,10445.810546875,8499.154296875,535.9972534179688,544.6685180664062,2372.4658203125,1435.5860595703125,9501.7470703125,577.9552001953125,1684.454833984375,976.7182006835938,1087.7647705078125,662.4087524414062,6449.42626953125,6050.37744140625,152154.03125,72682.328125,27330.546875,18546.189453125,252.3031311035156,514.7381591796875,5364.93359375,567.4082641601562,134.5694122314453,137.4429931640625,1007.9791259765624,3476.996337890625,330.38885498046875,310.5297241210937,252.1423492431641,198.42288208007807,1486.528564453125,1382.566650390625,737.8154296875,1994.5335693359373,4027.107421875,3787.38671875,10910.1572265625,4971.76953125,223.73838806152344,2749.503173828125,2207.42041015625,30951.771484375,86571.9140625,86646.3125,75343.0,97954.7109375,217321696,17377.744140625,326.0685119628906,589.4117431640625,37572.875,37706.296875,30106.63671875,39960.2421875,7987.88330078125,8339.18359375,8217.63671875,9657.9541015625,9143,27.926740646362305,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.008983612060547,19.708187103271484,1002.8951416015624,115910.859375,4.289913177490234,0,8966631,True,BME690,20360,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:22.131,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.39,16.38,60.0,59.74,22160332.0,-0.0,3700.0,3696.0,000000000DFEC3B1,1600.0,1597.52,22450161.0,1340.0,1339.12,21470046.0,300.0,303.91,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.4125366210938,931.653076171875,5971.5009765625,5788.16748046875,5969.13916015625,5863.77001953125,10433.7822265625,8501.2021484375,535.5017700195312,545.1097412109375,2375.499267578125,1432.1468505859375,9525.9794921875,578.1085205078125,1686.641845703125,977.1572265625,1087.7308349609375,662.628173828125,6458.50439453125,6050.376953125,152170.734375,72694.8984375,27346.89453125,18547.08984375,252.53936767578125,515.372314453125,5366.3212890625,566.7049560546875,134.55923461914062,137.4365234375,1004.3399658203124,3470.14013671875,330.3912353515625,310.5426025390625,252.1232452392578,198.4069366455078,1486.6824951171875,1382.7012939453125,737.7799682617188,1993.7882080078125,4008.80615234375,3771.544677734375,10910.2197265625,4971.80078125,223.76710510253903,2757.962646484375,2205.504150390625,30883.583984375,86565.46875,86639.484375,75348.84375,97961.453125,217290528,17399.232421875,326.0011901855469,589.3408203125,37555.88671875,37689.5703125,30116.23046875,39975.71875,7987.8515625,8342.0048828125,8217.3017578125,9660.0869140625,9444,27.84615135192871,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.00965118408203,19.708152770996094,1002.896728515625,116281.046875,4.290067672729492,0,8967071,True,BME690,20361,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:22.431,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.39,16.38,60.0,59.78,22160332.0,-0.0,3700.0,3698.0,000000000DFEC3B1,1600.0,1597.96,22450161.0,1340.0,1339.0,21470046.0,300.0,302.85,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.538818359375,931.9656982421876,5971.0439453125,5788.38623046875,5969.69921875,5862.08740234375,10441.7490234375,8502.54296875,535.75,544.8599243164062,2372.767578125,1434.1849365234375,9498.96484375,577.91796875,1685.9384765625,977.1627807617188,1086.8685302734375,661.6097412109375,6449.81884765625,6048.99169921875,152131.765625,72693.4609375,27336.755859375,18547.61328125,252.444580078125,515.1180419921875,5383.91064453125,566.4412841796875,134.5515594482422,137.4525604248047,1005.9833374023438,3452.340087890625,330.353271484375,310.5346984863281,252.0996856689453,198.4288024902344,1486.726806640625,1382.6571044921875,737.7899169921875,1993.1285400390625,4026.59814453125,3786.4970703125,10909.91015625,4971.64208984375,223.7602996826172,2749.78955078125,2211.5087890625,30950.208984375,86570.703125,86645.375,75337.703125,97957.5859375,217156720,17389.384765625,326.0210266113281,588.9928588867188,37556.9296875,37690.390625,30113.744140625,39973.94140625,7988.1982421875,8341.2392578125,8216.9453125,9654.7138671875,9745,28.08791160583496,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,24.00965118408203,19.708152770996094,1002.896728515625,116281.046875,4.290067672729492,0,8967071,True,BME690,20361,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:22.735,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.4,16.38,60.0,59.82,22160332.0,-0.0,3700.0,3700.62,000000000DFEC3B1,1600.0,1598.54,22450161.0,1340.0,1338.85,21470046.0,300.0,301.43,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.5562744140625,931.8308715820312,5972.59228515625,5788.43896484375,5969.51611328125,5862.66064453125,10434.5791015625,8501.8046875,535.6787719726562,544.6071166992188,2373.8857421875,1433.763916015625,9549.642578125,578.0343627929688,1685.6676025390625,977.3831176757812,1087.0628662109375,661.5978393554688,6452.9111328125,6045.8369140625,152140.9375,72686.4921875,27344.27734375,18544.412109375,252.43345642089844,514.869384765625,5352.31787109375,566.7481689453125,134.55931091308594,137.48826599121094,1003.6038818359376,3471.019775390625,330.33135986328125,310.53985595703125,252.13058471679688,198.4467010498047,1486.7119140625,1382.5841064453125,737.7933959960938,1994.1158447265625,4044.762451171875,3803.477783203125,10909.60546875,4971.6376953125,223.78761291503903,2749.34326171875,2205.32421875,30774.734375,86576.0703125,86650.3046875,75333.8671875,97965.3046875,217321984,17381.923828125,326.06805419921875,588.5904541015625,37557.80859375,37690.76171875,30111.017578125,39966.0703125,7987.41748046875,8340.9267578125,8217.4150390625,9657.46484375,10046,27.926740646362305,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.00965118408203,19.72640991210937,1002.896728515625,116281.046875,4.294042587280273,0,8967511,True,BME690,20362,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:23.033,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.39,16.41,60.0,59.86,22160332.0,0.0,3700.0,3703.19,000000000DFEC3B1,1600.0,1599.1,22450161.0,1340.0,1338.69,21470046.0,300.0,300.05,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.2229614257812,931.5010986328124,5972.0361328125,5787.29150390625,5970.72021484375,5863.328125,10434.4169921875,8503.0322265625,534.8069458007812,543.4623413085938,2372.2919921875,1432.29931640625,9514.4755859375,577.96435546875,1686.4466552734375,977.3729248046876,1088.2796630859375,662.42724609375,6440.5859375,6042.9619140625,152105.515625,72670.84375,27343.38671875,18552.373046875,252.36703491210935,514.7005004882812,5383.9755859375,567.0758056640625,134.52804565429688,137.45509338378906,1008.8141479492188,3474.766357421875,330.3378295898437,310.51519775390625,252.0722198486328,198.38470458984372,1486.7000732421875,1382.6739501953125,737.7457885742188,1993.0955810546875,4017.605712890625,3778.76708984375,10910.5888671875,4971.79345703125,223.7700653076172,2764.58447265625,2205.117919921875,30813.18359375,86576.4140625,86650.2265625,75334.8671875,97948.8515625,217535744,17344.3125,325.9808959960937,588.4900512695312,37556.52734375,37690.08203125,30110.568359375,40019.5078125,7986.69775390625,8339.162109375,8217.4462890625,9659.259765625,10347,27.84615135192871,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.009984970092773,19.72030639648437,1002.8975219726562,116529.15625,4.292794704437256,0,8967951,True,BME690,20363,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:23.335,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.38,16.43,60.0,59.88,22160332.0,-0.0,3700.0,3704.37,000000000DFEC3B1,1600.0,1599.25,22450161.0,1340.0,1338.54,21470046.0,300.0,299.23,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.3854370117188,931.8040161132812,5971.08740234375,5788.166015625,5969.56591796875,5863.0458984375,10437.5146484375,8499.8154296875,535.3038330078125,544.3746337890625,2372.73583984375,1429.255615234375,9546.525390625,578.2278442382812,1687.458740234375,977.6615600585938,1088.9844970703125,662.9921264648438,6447.580078125,6068.3203125,152085.65625,72677.7734375,27337.177734375,18547.1484375,252.43978881835935,514.6905517578125,5349.6796875,566.0493774414062,134.55812072753906,137.4587860107422,1007.0496826171876,3477.6943359375,330.321533203125,310.5458374023437,252.09426879882807,198.4242706298828,1486.60302734375,1382.645263671875,737.828857421875,1993.04248046875,4018.619140625,3779.005126953125,10910.6728515625,4971.5947265625,223.67483520507807,2772.743896484375,2204.489501953125,30829.015625,86567.2734375,86642.4609375,75337.84375,97952.453125,217501664,17319.50390625,326.0774841308594,588.7213134765625,37552.1953125,37685.41796875,30107.78515625,39972.0546875,7987.31884765625,8339.8779296875,8218.4169921875,9659.0,10649,27.765565872192383,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.009984970092773,19.72030639648437,1002.8975219726562,116529.15625,4.292794704437256,0,8967951,True,BME690,20363,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:23.636,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.37,16.46,60.0,59.87,22160332.0,-0.0,3700.0,3703.61,000000000DFEC3B1,1600.0,1598.8,22450161.0,1340.0,1338.38,21470046.0,300.0,299.26,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.62255859375,931.973388671875,5971.75341796875,5788.1923828125,5969.1865234375,5863.0625,10438.7890625,8502.0087890625,535.6594848632812,544.83740234375,2373.301513671875,1428.7642822265625,9548.5634765625,578.35888671875,1687.651611328125,977.0419921875,1087.5380859375,662.4425048828125,6446.38232421875,6063.046875,152140.109375,72677.234375,27332.42578125,18551.70703125,252.3016815185547,514.3380126953125,5397.94677734375,566.0708618164062,134.52830505371094,137.46600341796875,1004.8411865234376,3478.057861328125,330.353515625,310.585205078125,252.116943359375,198.4044342041016,1486.657470703125,1382.4857177734375,737.8375244140625,1993.3489990234373,4020.99462890625,3782.93115234375,10910.7890625,4971.82958984375,223.71560668945312,2779.250244140625,2205.16845703125,30748.46484375,86571.6328125,86645.8203125,75339.5234375,97959.2109375,217467824,17349.353515625,326.1259155273437,589.6297607421875,37563.30078125,37695.89453125,30108.86328125,39974.8984375,7987.53125,8341.322265625,8216.7705078125,9660.5498046875,10949,27.926740646362305,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,24.01031875610352,19.726375579833984,1002.84521484375,116529.15625,4.294197082519531,0,8968391,True,BME690,20364,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:23.936,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.37,16.48,60.0,59.85,22160332.0,-0.0,3700.0,3702.85,000000000DFEC3B1,1600.0,1598.35,22450161.0,1340.0,1338.23,21470046.0,300.0,299.29,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.8287963867188,932.2228393554688,5971.6923828125,5787.43798828125,5968.82958984375,5863.01904296875,10434.0615234375,8503.6865234375,535.5797119140625,545.327392578125,2371.07763671875,1429.2750244140625,9524.7138671875,578.1571044921875,1687.423095703125,977.4503173828124,1087.215087890625,662.1865234375,6447.04638671875,6053.45166015625,152122.859375,72690.0859375,27336.490234375,18545.60546875,252.39073181152344,514.6629638671875,5385.5888671875,566.06103515625,134.53860473632812,137.4434051513672,1004.1751098632812,3479.7099609375,330.3772277832031,310.5552062988281,252.10438537597656,198.4160919189453,1486.6329345703125,1382.63623046875,737.7936401367188,1993.701416015625,4023.025390625,3785.27392578125,10910.001953125,4971.908203125,223.8347930908203,2779.845703125,2207.0751953125,30701.7421875,86556.171875,86630.359375,75341.015625,97963.8046875,217444368,17339.72265625,325.9580993652344,589.8599853515625,37565.91796875,37698.0234375,30107.005859375,39971.078125,7989.310546875,8340.732421875,8216.642578125,9655.9384765625,11250,27.926740646362305,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,24.009984970092773,19.72639274597168,1002.794677734375,116529.15625,4.294119358062744,0,8968831,True,BME690,20365,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:24.241,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.37,16.5,60.0,59.85,22160332.0,-0.0,3700.0,3702.14,000000000DFEC3B1,1600.0,1597.94,22450161.0,1340.0,1338.12,21470046.0,300.0,299.41,000000000DFEC3B8
0000000036-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,46487a1b-7666-40bb-963f-f1036367179e,abf3d6e6-cbae-42a9-8225-203c3276d984,639.5310668945312,931.6951904296876,5970.5419921875,5788.56298828125,5969.8515625,5863.1728515625,10436.7802734375,8505.8525390625,535.7520141601562,545.4837646484375,2371.544921875,1431.7020263671875,9549.53515625,578.1103515625,1687.744384765625,977.2427978515624,1088.854736328125,663.3058471679688,6448.95361328125,6041.57275390625,152084.578125,72660.328125,27337.166015625,18547.673828125,252.3746032714844,514.119873046875,5360.0205078125,566.8497314453125,134.517822265625,137.42384338378906,1004.0640869140624,3479.09521484375,330.3581237792969,310.5542297363281,252.12657165527344,198.4264373779297,1486.5228271484375,1382.48291015625,737.8110961914062,1993.1915283203125,4033.2236328125,3790.286376953125,10909.6181640625,4971.89013671875,223.8043365478516,2771.805908203125,2204.04931640625,30793.130859375,86554.828125,86628.296875,75339.2421875,97934.609375,217334368,17407.126953125,326.0048828125,588.0836181640625,37568.5546875,37700.75390625,30109.87109375,39965.83984375,7987.8095703125,8340.603515625,8218.3017578125,9656.302734375,11552,27.84615135192871,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.01031875610352,19.726375579833984,1002.7539672851562,116033.9921875,4.294197082519531,0,8969271,True,BME690,20366,0,0,0,8966615,24484,0,29.025829315185547,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 17, 'TrialName': 'ASAU360926', 'identifier': 'Ua88K', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 16:29:24.539,"{'cid': '6ec1fbf9-9ffe-4f83-89f4-4424d62c3d38', 'uuid': 'c939ecd6-9a05-480f-87da-d7ef79153386', 'annotationId': '46487a1b-7666-40bb-963f-f1036367179e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773332961272, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-12T16:29:21.508Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",23.37,16.53,60.0,59.89,22160332.0,-0.0,3700.0,3702.09,000000000DFEC3B1,1600.0,1598.16,22450161.0,1340.0,1338.66,21470046.0,300.0,300.73,000000000DFEC3B8
