component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4396373638.5864,6646250000.0,4557892768.7971,8218.6025,5755.7806,6931230675.1681,4607837461.5697,4335177936.9158,4312599073.317,6649100897.4251,4560031654.6763,12472.8098,83010.3969,6931290069.0017,4663050777.8104,4814952953.3175,4406433862.4339,6691714358.0653,4655390445.9721,242919.827,4895.3585,6941560531.8404,4608653399.8608,4759422142.2142,4468413056.9831,6693798547.7879,4693723120.6682,13011220.9635,8883920.1064,6952303985.9834,4646120014.0367,4782688574.0127,4402092583.3194,6659215455.6909,4574295941.3429,6315618.4239,647470.6504,6928942635.1174,4636170771.5653,4777311931.5786,4393707447.1039,6656311502.9387,4583748336.7081,916639.9838,3650.3967,6930024452.0129,4606509510.5544,4324288129.1237,4378651834.6339,6685532130.2075,4632007015.4925,28542.3804,16266.0526,6929466468.7391,4718452628.4526,4813789524.7921,3010007616.7263,6659106257.8748,4563156712.5497,26592.3183,7782.904,6936695804.1958,4638250029.1954,4266056807.7896,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:04.375,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,483552.19,29.68,24.94,102792.53,0.0,0.06,22160328.0,2500.0,2513.72,22450181.0,0.15,2500.0,2517.36,22340098.0,0.15,0.5,316214.62,30.69,24.96,102743.6
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4396617949.4304,6645692849.3587,4557893344.0718,8219.2921,5755.6809,6931836128.5814,4607035726.7138,4375671485.3233,4320623668.8329,6648545790.0034,4559769797.4217,12473.4823,83178.8886,6931895527.6031,4660588476.8834,4814954774.4795,4405693841.185,6691712669.8742,4657305431.4601,242833.1349,4895.047,6940952505.904,4608383709.4622,4761423340.1369,4469173633.0773,6693241029.9705,4693169460.404,13009152.5035,8882833.7616,6951086099.6759,4646664716.8928,4782978774.7226,4402828046.7446,6658662019.15,4574562355.6582,6315607.5108,647485.7785,6929558155.7807,4636444872.4683,4777603903.1442,4393707447.1039,6655753505.1633,4582154878.2604,917290.6271,3652.0789,6928813411.3333,4605975878.4646,4363376066.0248,4379863263.9504,6686660762.4831,4635257707.8336,28560.3486,16243.474,6928859687.4181,4719854426.6191,4813497997.3298,3015193987.716,6658545271.2918,4562627123.5243,26591.1201,7781.8393,6936083384.3196,4638519708.0292,4234559192.6096,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:05.575,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,528338.91,29.95,24.96,102791.56,0.0,0.04,22160328.0,2500.0,2499.68,22450181.0,0.15,2500.0,2500.96,22340098.0,0.13,0.5,333191.28,30.9,24.97,102742.98
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397108875.6739,6644583019.0261,4557370146.6782,8218.0981,5756.1802,6931229801.7294,4607303520.6775,4331141452.7581,4328442389.7582,6647431661.9151,4559510272.1989,12473.2821,83236.8109,6933102393.8494,4657854462.2962,4810573750.6065,4405450192.1042,6691149561.1074,4658951546.513,242855.1041,4894.9713,6940953380.565,4609188232.5635,4668508446.6419,4468667118.4909,6693240185.7324,4693170052.7157,13007731.9371,8881654.9279,6950475564.8975,4646664716.8928,4783554456.6397,4402584719.8264,6658663698.9753,4575090079.6859,6315388.4908,647483.3124,6928350794.4823,4636177775.1838,4777317954.5865,4393707447.1039,6655195601.0745,4580831984.2738,916903.1681,3634.0796,6928814284.467,4605977617.9984,4400970588.2353,4380833887.0432,6687225643.1885,4627674785.3513,28629.9553,16246.854,6928252138.9907,4720697688.2391,4813495569.8507,3029218534.4167,6658545271.2918,4562889887.1228,26591.3484,7782.3812,6936688811.1888,4639333021.8432,4205980693.752,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:06.785,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,547133.52,30.21,24.97,102791.09,0.0,0.03,22160328.0,2500.0,2499.08,22450181.0,0.14,2500.0,2498.48,22340098.0,0.14,0.5,346232.89,31.07,24.98,102742.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397108319.9022,6644023633.9256,4556579825.1668,8220.563,5756.021,6931221067.3421,4607032826.8182,4372038701.1412,4335097534.2466,6647430823.411,4559770948.4346,12473.2818,82757.1257,6931888539.4829,4665511570.5392,4811444343.3424,4404960748.288,6691149561.1074,4660597058.8235,242809.7642,4895.3391,6940947257.9375,4609721448.468,4679818857.6823,4469174197.9214,6693239341.4943,4693724897.8141,13006611.4478,8881110.0093,6951081720.2417,4646934191.284,4783265995.2964,4402340863.5655,6658663698.9753,4575354276.1448,6315031.8239,647445.5895,6927740724.5744,4636442537.7926,4777313738.481,4393221167.1942,6655193922.0954,4580832562.4422,915256.0872,3651.5372,6929417568.9836,4605708239.114,4435985009.5089,4380591883.063,6688354003.2059,4631461390.0742,28548.9492,16303.5058,6928857068.0171,4721818938.3582,4813201650.5856,3022938881.6645,6659102897.942,4562364390.1877,26577.8382,7783.065,6937294343.9112,4639062080.2429,4254578035.3023,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:07.978,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,551013.33,30.44,24.97,102790.9,0.0,0.07,22160328.0,2500.0,2497.42,22450181.0,0.15,2500.0,2499.52,22340098.0,0.15,0.5,355451.13,31.26,24.97,102742.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397108319.9022,6644023633.9256,4557103991.7175,8220.8435,5755.312,6931218447.0259,4607032826.8182,4328532831.1773,4311195030.2436,6646872641.9049,4559506819.3589,12472.8041,83058.8475,6931889412.9979,4663047842.6768,4811446163.1786,4404712170.137,6691711825.7787,4661964107.0903,242865.4892,4895.1691,6941551784.4647,4609989553.7113,4690074507.7169,4468920643.8859,6694370514.2278,4693445089.4444,13003588.5413,8879789.1578,6950467682.6064,4646934776.2504,4783840540.3775,4402345314.9343,6658672098.1018,4575092389.4214,6314822.5437,647468.1246,6927741597.5557,4636175440.6443,4777316147.6842,4392735550.4969,6655754344.7234,4579775722.5434,915686.9469,3650.2571,6929414949.3538,4605709978.547,4383909342.178,4381320190.4973,6688919169.7604,4623625700.2801,28639.2479,16301.6378,6929456863.43,4723221548.3411,4813783455.7262,3013565790.9788,6659105417.8916,4561841317.3653,26593.1274,7783.5672,6936684440.5594,4638794090.1658,4300107905.867,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:09.181,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,548385.23,30.65,24.98,102791.71,0.0,0.06,22160328.0,2500.0,2499.57,22450181.0,0.15,2500.0,2499.47,22340098.0,0.15,0.5,359427.06,31.43,24.97,102741.69
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397598799.3997,6645139145.0126,4557105142.0683,8222.7004,5755.6172,6931221940.7809,4606767383.8659,4289829059.8291,4319450753.4396,6646313715.6271,4559766919.8895,12470.25,83192.3375,6929469961.5788,4669630239.257,4811742295.5593,4405206013.363,6691714358.0653,4663335491.4656,242923.3027,4895.3998,6940943759.2933,4609455695.468,4699541387.6874,4469426085.9741,6694369669.8472,4694000000.0,13002071.1661,8879769.8866,6949859006.9183,4646935946.1831,4784129674.3064,4402099816.3913,6658109515.4111,4575357163.481,6314516.5711,647490.9287,6927740724.5744,4636444288.7994,4777024813.298,4392980566.352,6655196440.5641,4579245173.9683,916333.4666,3649.2254,6930024452.0129,4605979357.5322,4420629877.369,4379864924.7121,6690054008.4388,4627138351.9243,28591.8323,16325.5439,6928854448.6161,4724066012.4888,4813491928.6321,3009882706.8815,6659105417.8916,4562367845.2148,26591.0033,7783.5398,6936690559.4406,4638799345.9472,4340900979.8019,21.4799,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:10.376,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,537587.58,30.88,24.98,102789.94,0.0,0.05,22160328.0,2500.0,2498.23,22450181.0,0.15,2500.0,2498.08,22340098.0,0.15,0.5,362166.47,31.59,24.97,102744.22
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397104985.272,6645135792.1207,4557101691.0158,8221.7172,5755.8376,6931220193.9034,4607033406.7974,4255465521.8675,4327024721.0676,6646314553.9906,4560031654.6763,12469.0778,83062.3683,6929470834.7887,4666339070.6691,4811739262.315,4405203786.1915,6691715202.1609,4655936416.5247,243111.1993,4895.1421,6940943759.2933,4609455695.468,4706803157.0827,4469927122.7614,6694367981.0859,4693723120.6682,12998735.3211,8879399.9622,6949253064.7986,4646665886.7571,4784130880.579,4402093696.0997,6658104476.3584,4574825913.7364,6314249.3963,647498.7749,6928953112.7216,4636444872.4683,4777315545.3834,4393464015.9929,6655191403.6266,4577920494.5976,917270.9475,3656.2371,6930021832.1544,4605978197.843,4453703599.708,4381075917.8249,6690048945.1477,4630925244.0236,28632.8592,16345.7324,6930063749.8908,4725190054.1312,4813491321.7624,3011262239.494,6659105417.8916,4562103990.3265,26596.1935,7783.6249,6936695804.1958,4637986804.4608,4379566489.9492,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:11.576,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,526170.06,31.09,24.98,102792.29,0.0,0.07,22160328.0,2500.0,2498.83,22450181.0,0.14,2500.0,2500.32,22340098.0,0.15,0.5,362807.66,31.76,24.98,102745.14
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397107764.1305,6645139145.0126,4557103416.542,8223.8968,5757.633,6932432951.8651,4607033986.7765,4225030102.8291,4333912352.7801,6646312038.9001,4560031079.1367,12470.7771,82987.8602,6930075975.8973,4663871535.9324,4812028756.901,4405451305.752,6691720266.7342,4657853615.5203,243231.2754,4895.0766,6941556158.1526,4609457436.314,4714370542.0827,4469675177.946,6694932443.8439,4694278689.4958,12995752.3633,8879087.8824,6949256567.4256,4646664131.9607,4783554456.6397,4402338637.8811,6658663698.9753,4574823604.1342,6314059.3624,647446.1837,6928957478.3899,4636173689.7397,4777313738.481,4394197167.4535,6654632754.1341,4576600046.2107,917973.9545,3658.142,6930027071.8715,4606510670.3781,4399991677.763,4379862710.3632,6690611022.0272,4634446069.256,28595.4051,16263.5592,6929462975.8994,4725749300.9697,4813199830.0868,3012646464.6465,6657980179.7262,4561052904.2657,26593.7012,7783.6996,6937301337.5295,4637983301.2203,4415472412.4492,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:12.778,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,516732.54,31.3,24.98,102792.85,0.0,0.07,22160328.0,2500.0,2499.78,22450181.0,0.15,2500.0,2498.99,22340098.0,0.14,0.5,362089.39,31.91,24.98,102744.17
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397839911.0617,6645136630.3437,4557102841.3666,8222.5809,5757.8612,6932441687.7785,4607036886.6721,4197921651.6675,4339628654.4896,6646308685.446,4560029352.518,12473.1923,82976.2312,6931291815.8791,4661410715.3336,4812615132.5769,4405203786.1915,6692281782.8803,4659495412.844,243352.2615,4895.1783,6940950756.5818,4609991294.7594,4721397106.9707,4469422696.7181,6694932443.8439,4693726082.578,12992223.7838,8878991.5922,6949259194.3958,4646665301.825,4783267201.3508,4402585276.2784,6658101116.99,4575613883.1139,6314152.7011,647370.0254,6928954858.9889,4636712584.6369,4777599686.7847,4393948683.7721,6655748467.8029,4575807103.6673,917252.6354,3659.4151,6928206740.0035,4605973559.0862,4434742492.8703,4378647960.5955,6690610178.0741,4636888277.638,28623.5402,16251.3446,6929462975.8994,4726873549.5388,4813201650.5856,3015997481.4928,6657976820.3578,4561052328.5936,26592.3289,7783.7562,6937304834.3387,4638527299.2701,4366522409.4263,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:13.978,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,506417.84,31.49,24.98,102791.44,0.0,0.07,22160328.0,2500.0,2500.6,22450181.0,0.14,2500.0,2500.83,22340098.0,0.14,0.5,360516.2,32.07,24.98,102743.01
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,13f65bc8-89df-4196-b9c8-d766499baddb,a661db87-8dfc-473e-9578-ed90da9aca97,4397598243.5662,6645693687.6519,4557367845.8441,8223.1615,5757.4906,6932436446.2305,4606500811.8766,4249525748.8881,4345361674.0814,6646307847.0825,4559767495.3959,12472.1753,83093.6637,6930686462.8821,4668809803.6911,4813488894.2833,4404960748.288,6692851836.2178,4661143075.656,243317.9101,4895.3923,6942776902.8871,4610258270.4585,4727314340.2074,4469931642.2801,6695502913.6053,4694284021.5653,12987949.2503,8878347.6483,6949867764.2526,4647211302.2113,4782978171.7318,4402839732.8881,6657557944.2392,4575626010.626,6314073.5151,647383.8718,6928956605.2563,4636983246.7457,4777597879.7735,4394438458.1204,6655753505.1633,4575017323.0165,917671.5944,3668.131,6929415822.5637,4606239489.7072,4428091568.9559,4377195020.7469,6690613553.8864,4629304703.4765,28632.5416,16328.2476,6929465595.5292,4727719914.2959,4813493142.3716,3024562987.9075,6657981019.5683,4561315486.4709,26599.0825,7784.0854,6937305708.541,4638798761.9715,4323122001.7444,21.641,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:15:15.179,"{'cid': '771dcab8-db57-476a-bfdb-0f296d01ef5e', 'uuid': 'dbfbf265-8f40-4b25-b423-39155dde0ebb', 'annotationId': '13f65bc8-89df-4196-b9c8-d766499baddb', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759382101872, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:15:02.241Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,496290.66,31.66,24.99,102792.0,0.0,0.07,22160328.0,2500.0,2500.43,22450181.0,0.15,2500.0,2500.25,22340098.0,0.14,0.5,360454.4,32.19,24.97,102741.19
