component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_183624,FLW0_183624,ANLT0_183624,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_453024,FLW0_453024,ANLT0_453024
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10727229,7589456.0,4406422.5,215310.921875,198104720,197077296,135417824,136296640,1796.437255859375,3228.251220703125,31553.6015625,34442.52734375,41621.078125,540661.6875,8725.8095703125,2939.173828125,1385.920166015625,7229.8525390625,11338685,78216.7109375,3446368.25,387873.4375,29678.86328125,27642.79296875,2123425920.0,804651776,792171328,3334857984.0,711729728,697119232,103343384,104010896,252771200,153426640,142701808,834752192,111778392,112708928,160.53793334960938,60622.1484375,11733799,6626448.0,40662.3203125,129602864,1026.4942626953125,443570.53125,119338208,120303888,12760.3193359375,77867.0,10118.0615234375,4968.193359375,65990.578125,410073.9375,6259.34765625,58942.55078125,56682.796875,4974933.0,2105111.25,38647.11328125,307062496,308401504,241679536,243817648,36556,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67218315,24484,0,46.7641830444336,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:19.586,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.45,21470060.0,1388.0,1387.83,22450138.0,1600.0,1599.75,24020116.0,12.0,11.97,22040109.0,0.0,688065.65,57.69,24.4,1015.46,3800.0,3799.91,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10719314,7585255.0,4403237.5,215675.40625,198046624,197001472,135258720,136130720,1798.08935546875,3225.62060546875,31539.30078125,34422.69140625,41458.08984375,538528.375,8739.6220703125,2940.27001953125,1387.1473388671875,7212.5712890625,11336328,78184.2890625,3452507.25,389060.125,29664.8984375,27797.59375,2076585216.0,805445952,792818432,3361090816.0,714847616,700118592,103313256,103978112,253091200,153643376,142890960,841491840,111815888,112743832,160.54066467285156,60630.8359375,11722729,6615158.5,41019.28125,129718304,1025.904296875,443672.59375,119284784,120252984,12756.359375,77833.078125,10131.6669921875,4972.99658203125,66186.3984375,410255.1875,6254.22314453125,59046.0,56611.9609375,4977509.0,2106916.0,38669.234375,307226368,308546816,240964512,243091280,36857,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67218315,24484,0,46.7641830444336,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:19.890,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.43,21470060.0,1388.0,1388.07,22450138.0,1600.0,1599.49,24020116.0,12.0,11.98,22040109.0,0.0,688430.38,57.7,24.4,1015.46,3800.0,3798.53,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10698516,7583867.5,4403700.0,215943.1875,197761120,196721616,135164064,136041952,1793.40234375,3227.47705078125,31525.701171875,34369.5,41415.90234375,536239.875,8730.6103515625,2942.281005859375,1389.2696533203125,7237.0556640625,11337293,78152.9453125,3461109.0,390814.375,29733.806640625,27762.607421875,2020448512.0,805135680,792339648,3132686848.0,719196608,704218304,103254840,103918240,253196128,153752080,142998112,842157760,111844712,112767592,160.5513458251953,60657.82421875,11702158,6621682.5,41168.03125,129702168,1026.4171142578125,442425.40625,119162608,120135752,12753.1787109375,77842.296875,10131.3427734375,4986.8525390625,66147.53125,409827.65625,6256.1416015625,59045.296875,56880.58203125,4975584.0,2104921.75,38650.21875,307231840,308535072,240954800,243080576,37158,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67218315,24484,0,46.7641830444336,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:20.188,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,200.4,21470060.0,1388.0,1388.31,22450138.0,1600.0,1599.23,24020116.0,12.0,11.99,22040109.0,0.0,688787.9,57.71,24.4,1015.45,3800.0,3797.19,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10691251,7583531.0,4406985.5,217363.96875,197704304,196645056,134954208,135823632,1802.7679443359373,3227.201171875,31572.421875,34429.54296875,41518.74609375,543805.3125,8733.18359375,2947.362548828125,1387.60302734375,7233.3349609375,11338383,78093.5546875,3459391.0,389546.5,29683.306640625,27537.103515625,1882219392.0,801523584,788622208,2738607872.0,722768640,707612672,103116888,103777304,253834832,153886416,143115600,844888320,111913096,112832496,160.55572509765625,60601.51953125,11727755,6636268.5,40475.80078125,129832136,1024.42578125,445605.15625,119118488,120093888,12760.7841796875,77862.3046875,10115.1025390625,4977.74853515625,66047.234375,410064.625,6265.29052734375,59305.28515625,56984.5625,4977107.0,2106038.0,38761.0625,307088800,308371040,241041200,243152032,37761,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:20.791,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.98,21470060.0,1388.0,1387.29,22450138.0,1600.0,1599.61,24020116.0,12.0,11.97,22040109.0,0.0,689520.64,57.72,24.4,1015.44,3800.0,3797.49,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10713400,7572487.5,4398621.5,217938.40625,197837792,196783040,134976576,135846512,1797.0985107421875,3224.41845703125,31561.30078125,34411.29296875,41722.3046875,544949.6875,8726.99609375,2939.646728515625,1388.648193359375,7235.43212890625,11339371,78037.1015625,3460853.5,389807.03125,29775.11328125,27660.03515625,1808636160.0,800817664,787844864,2654324224.0,727645632,712293376,103067248,103726464,253936928,153940592,143155120,842403840,111908312,112821744,160.55210876464844,60571.8203125,11734504,6639480.0,41028.3671875,129877384,1027.5098876953125,445247.59375,119195616,120176136,12753.408203125,77846.1640625,10139.064453125,4988.1015625,65863.6328125,410726.65625,6266.05859375,59359.67578125,56627.81640625,4977949.5,2106831.25,38782.921875,307330688,308624160,241120240,243234064,38065,27.28205108642578,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:21.095,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.77,21470060.0,1388.0,1386.76,22450138.0,1600.0,1599.83,24020116.0,12.0,11.96,22040109.0,0.0,689904.06,57.73,24.4,1015.43,3800.0,3797.73,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10713569,7578069.5,4401530.5,217717.09375,197843664,196797920,135075504,135952800,1799.7752685546875,3227.907958984375,31556.228515625,34464.5390625,41635.359375,543753.625,8731.2265625,2940.197265625,1387.4930419921875,7239.20703125,11340810,78152.59375,3463081.5,389813.84375,29857.97265625,27811.18359375,1902931072.0,803028864,789940800,2733002240.0,725509248,710319616,103121512,103780352,253756576,153857920,143084032,840105728,111833608,112745712,160.5378875732422,60577.4921875,11734177,6627421.0,40682.33984375,129916632,1025.90625,444998.125,119247200,120225408,12750.6943359375,77826.25,10133.47265625,4975.05615234375,66105.8984375,412199.34375,6260.61083984375,59256.66796875,56441.5390625,4981696.0,2109726.0,38785.109375,307472448,308771360,241018288,243134320,38363,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:21.393,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.69,21470060.0,1388.0,1386.82,22450138.0,1600.0,1599.93,24020116.0,12.0,11.97,22040109.0,0.0,690279.91,57.73,24.4,1015.41,3800.0,3798.37,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10700097,7561082.0,4390532.0,217916.59375,197793888,196752464,135089184,135967648,1798.3277587890625,3229.044921875,31563.4765625,34468.76171875,41574.03125,543297.875,8724.5361328125,2956.51513671875,1389.021484375,7231.68212890625,11341586,78155.3359375,3459323.25,388820.71875,29835.490234375,27832.025390625,1841056512.0,801657408,788510592,2569093632.0,727774016,712595072,102985176,103642376,253826480,153752720,143002688,838002112,111780584,112693864,160.5501251220703,60537.18359375,11761742,6637594.5,40641.9140625,129914144,1026.8587646484375,444975.21875,119217120,120195952,12763.2216796875,77839.9140625,10126.69921875,4975.775390625,65962.6875,412556.53125,6263.94970703125,59354.90625,56518.26171875,4979697.0,2107907.0,38712.6875,307638752,308949824,241165472,243288224,38664,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:21.694,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.72,21470060.0,1388.0,1387.25,22450138.0,1600.0,1599.96,24020116.0,12.0,11.98,22040109.0,0.0,690659.55,57.74,24.4,1015.39,3800.0,3799.35,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10715073,7551282.5,4383889.0,217571.609375,197877712,196836240,135179296,136055648,1793.6082763671875,3231.340576171875,31569.025390625,34449.390625,41461.70703125,544684.625,8731.013671875,2948.341552734375,1386.6439208984375,7242.98046875,11342028,78150.765625,3456126.5,388120.59375,29826.73046875,27622.52734375,1929843328.0,805889536,792719744,2661592320.0,726365504,711058432,102966224,103621760,253408416,153490960,142797040,833753664,111708528,112630040,160.55218505859375,60546.11328125,11753724,6649110.5,40554.83203125,129952936,1026.971435546875,445298.875,119249792,120228080,12759.2373046875,77835.578125,10141.337890625,4968.6220703125,66060.1796875,412266.25,6274.7333984375,59502.5234375,56813.65625,4978578.0,2107076.5,38657.0703125,307715584,309054592,241342560,243464832,38965,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:21.995,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.74,21470060.0,1388.0,1387.68,22450138.0,1600.0,1599.98,24020116.0,12.0,11.99,22040109.0,0.0,690125.41,57.73,24.4,1015.39,3800.0,3800.33,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10737438,7530915.0,4366741.0,218029.59375,197850016,196799392,135225328,136100208,1791.902587890625,3230.253173828125,31567.3984375,34464.45703125,41319.78125,536934.0,8727.4208984375,2940.78466796875,1387.8328857421875,7238.1103515625,11342666,78240.875,3457577.0,389083.75,29864.189453125,27669.671875,2024905728.0,809241792,796236160,2744758784.0,722404032,707121856,102968448,103623344,253570752,153516208,142819840,834625600,111711664,112634264,160.540283203125,60521.92578125,11765821,6661226.5,40840.4375,130125448,1026.477783203125,446241.78125,119509440,120488720,12758.9658203125,77861.03125,10145.7822265625,4968.08935546875,66044.7890625,413209.125,6267.56884765625,59434.55859375,56747.09765625,4976703.5,2105458.5,38710.99609375,307489728,308813696,241155648,243289008,39268,27.28205108642578,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:22.298,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.73,21470060.0,1388.0,1388.02,22450138.0,1600.0,1600.0,24020116.0,12.0,12.0,22040109.0,0.0,689395.63,57.72,24.4,1015.39,3800.0,3800.89,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10757240,7530145.5,4365945.5,218416.53125,198049376,196999824,135295296,136170800,1803.7882080078125,3230.12548828125,31565.49609375,34386.5,41090.21875,532466.8125,8730.431640625,2942.044921875,1388.0758056640625,7233.4716796875,11342267,78238.0859375,3452331.5,387912.78125,29857.0390625,27915.751953125,1984535168.0,804095552,791908480,2766390784.0,719392256,704157120,102972208,103628000,253179296,153456320,142748448,833140992,111623800,112548608,160.54986572265625,60546.4765625,11758351,6665227.5,40842.34765625,130140064,1027.34912109375,445712.53125,119644248,120624568,12752.30859375,77867.59375,10161.6845703125,4970.76611328125,65896.1953125,412662.28125,6267.48193359375,59498.234375,56571.64453125,4976502.0,2105591.5,38706.3515625,307129760,308478240,240788416,242930560,39567,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:22.597,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.61,21470060.0,1388.0,1388.09,22450138.0,1600.0,1600.03,24020116.0,12.0,12.0,22040109.0,0.0,688675.48,57.7,24.4,1015.39,3800.0,3799.72,22340093.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,BreathSampleCollection,719c743f-19fc-4af4-b12d-20a814fe96d7,cef005ed-135f-4b62-b67e-4518ada868d3,10781726,7525680.5,4362561.5,218444.546875,197874144,196840624,135315024,136189296,1798.627197265625,3226.56689453125,31567.701171875,34421.328125,41004.6328125,521472.5,8737.6611328125,2938.068115234375,1388.180419921875,7239.79931640625,11342678,78283.3359375,3456394.25,388872.84375,29812.33203125,27823.3203125,1965799424.0,798874496,786653376,2846432000.0,720619136,705573440,103034288,103693752,253083184,153324176,142648784,832738816,111603840,112531512,160.5594482421875,60560.58984375,11768603,6659125.5,40935.72265625,130210592,1025.4156494140625,445597.375,119868176,120850808,12753.447265625,77853.6328125,10137.0556640625,4983.4306640625,65841.140625,411977.15625,6259.57421875,59508.3359375,56493.83203125,4976525.5,2105727.75,38750.92578125,307268832,308606400,240863280,243016736,39868,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67223323,24484,0,45.88505172729492,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 1, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:01:22.898,"{'cid': '56fe3bcb-dd39-4bf3-8ffb-ee5577fd58e0', 'uuid': '14d2e32a-a580-49d3-a553-dea41bd06e32', 'annotationId': '719c743f-19fc-4af4-b12d-20a814fe96d7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 29, 'startTime': 1771524078879, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-02-19T18:01:19.109Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.49,21470060.0,1388.0,1388.16,22450138.0,1600.0,1600.05,24020116.0,12.0,11.99,22040109.0,0.0,687950.51,57.69,24.4,1015.39,3800.0,3798.55,22340093.0
