component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:22.672Z,E,23.15,15.63,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:23.679Z,E,23.14,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:24.686Z,E,23.15,15.61,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:25.695Z,E,23.14,15.59,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:26.701Z,E,23.13,15.55,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:27.707Z,E,23.14,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:28.715Z,E,23.15,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:29.720Z,E,23.13,15.47,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:30.726Z,E,23.12,15.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:31.732Z,E,23.15,15.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:32.737Z,E,23.16,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:33.794Z,E,23.15,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:34.799Z,E,23.13,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:35.804Z,E,23.13,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:36.809Z,E,23.13,15.54,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:37.814Z,E,23.13,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:38.820Z,E,23.15,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:39.829Z,E,23.13,15.55,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:40.836Z,E,23.15,15.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:41.841Z,E,23.13,15.46,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:42.895Z,E,23.12,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:43.901Z,E,23.12,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:44.906Z,E,23.15,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:45.911Z,E,23.15,15.44,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:46.916Z,E,23.13,15.44,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:47.924Z,E,23.12,15.44,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:48.930Z,E,23.14,15.45,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:49.937Z,E,23.14,15.42,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:50.943Z,E,23.12,15.47,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:51.950Z,E,23.15,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:09:52.958Z,E,23.15,15.47,AmbientSamplingRFC
