component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:50.739Z,E,23.31,16.46,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:51.745Z,E,23.29,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:52.758Z,E,23.31,16.49,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:53.765Z,E,23.29,16.46,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:54.771Z,E,23.3,16.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:55.779Z,E,23.31,16.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:56.785Z,E,23.27,16.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:57.793Z,E,23.3,16.54,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:58.800Z,E,23.29,16.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:26:59.807Z,E,23.29,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:00.814Z,E,23.3,16.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:01.821Z,E,23.31,16.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:02.827Z,E,23.3,16.47,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:03.835Z,E,23.29,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:04.892Z,E,23.31,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:05.898Z,E,23.29,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:06.907Z,E,23.32,16.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:07.914Z,E,23.28,16.47,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:08.919Z,E,23.27,16.47,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:09.928Z,E,23.31,16.41,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:10.934Z,E,23.29,16.43,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:11.941Z,E,23.31,16.43,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:12.949Z,E,23.29,16.38,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:13.956Z,E,23.29,16.4,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:14.963Z,E,23.27,16.38,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:15.971Z,E,23.29,16.35,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:16.978Z,E,23.26,16.38,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:18.036Z,E,23.3,16.34,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:19.042Z,E,23.29,16.33,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:20.048Z,E,23.27,16.36,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:21.056Z,E,23.3,16.34,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:22.063Z,E,23.29,16.3,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:23.069Z,E,23.29,16.34,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:24.077Z,E,23.29,16.31,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:25.084Z,E,23.27,16.3,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:26.092Z,E,23.31,16.27,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:27.103Z,E,23.29,16.34,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:28.108Z,E,23.3,16.28,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:29.115Z,E,23.31,16.38,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:30.121Z,E,23.32,16.54,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:31.176Z,E,23.32,16.8,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:32.182Z,E,23.3,17.08,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:33.188Z,E,23.31,17.42,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:34.193Z,E,23.32,17.79,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:35.208Z,E,23.32,18.41,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:36.215Z,E,23.32,19.02,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:37.222Z,E,23.36,19.62,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:38.230Z,E,23.33,20.1,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:39.240Z,E,23.33,20.37,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:40.246Z,E,23.36,20.5,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:41.258Z,E,23.34,20.45,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:42.265Z,E,23.33,20.26,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:43.272Z,E,23.34,20.07,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:44.278Z,E,23.32,19.92,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:45.334Z,E,23.33,19.71,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:46.343Z,E,23.34,19.53,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:47.348Z,E,23.35,19.38,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:48.354Z,E,23.34,19.25,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:27:49.359Z,E,23.33,19.09,FeNOMeasurement
