component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.4901428222656,607.2135009765625,5036.25341796875,5455.220703125,5444.7060546875,5428.45703125,7444.69873046875,6608.865234375,207.20608520507807,181236464,3167.86767578125,24222.720703125,199.04600524902344,2373.228271484375,2555.3369140625,2796.318603515625,152.2064971923828,2773.0166015625,2303.013916015625,13268.552734375,137313.109375,71050.3046875,27018.720703125,21552.578125,107.47254943847656,117.38954162597656,755.1791381835938,435.7023315429688,214.6063232421875,1040.770263671875,297.1382751464844,139.72915649414062,469.9668884277344,396.8656005859375,422.6249084472656,267.858642578125,2521.9365234375,2181.302001953125,709.4423217773438,809.308349609375,349.7563171386719,26329.419921875,13943.8759765625,7618.744140625,1906.4019775390625,173891280,1183.08056640625,459.0309448242188,65473.1640625,65681.3046875,59668.80859375,79660.8125,326.0249938964844,21040.76171875,357.83551025390625,296.2452087402344,21114.654296875,23092.658203125,20653.294921875,22686.375,9279.28125,8830.59765625,8416.92578125,7748.93505859375,9478,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.49933815002441,991.9991455078124,302497.125,4.113716125488281,0,13360755,True,BME690,30333,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:22.623,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.51,3700.0,3694.82,000000000DFEC3B1,60.0,59.74,22160332.0,-0.01,1600.0,1594.24,22450161.0,1340.0,1336.4,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.7166137695313,607.3204345703125,5036.5107421875,5455.3603515625,5444.63330078125,5428.60791015625,7445.29833984375,6609.3681640625,207.30186462402344,181221216,3159.68115234375,24283.638671875,199.09011840820312,2372.627685546875,2555.66650390625,2788.371826171875,152.2095947265625,2773.326904296875,2298.627685546875,13309.8466796875,137300.53125,71050.71875,27016.076171875,21557.1640625,107.49615478515624,117.40415954589844,757.1566772460938,435.09967041015625,214.57334899902344,1042.4100341796875,296.9990234375,139.73452758789062,469.9372253417969,396.8928833007813,422.6648559570313,267.8185729980469,2522.590087890625,2181.199462890625,709.4027099609375,809.2742309570312,349.72491455078125,26380.302734375,13940.251953125,7619.36474609375,1903.2911376953125,174725616,1185.8558349609375,458.7598876953125,65468.3515625,65688.1875,59667.20703125,79662.9765625,326.21905517578125,20977.724609375,357.8650817871094,296.1339111328125,21119.75390625,23092.017578125,20652.75390625,22686.302734375,9280.494140625,8830.4189453125,8416.259765625,7748.83544921875,9780,27.120880126953125,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.49933815002441,991.9991455078124,302497.125,4.113716125488281,0,13360755,True,BME690,30333,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:22.926,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.51,3700.0,3694.82,000000000DFEC3B1,60.0,59.74,22160332.0,-0.01,1600.0,1594.24,22450161.0,1340.0,1336.4,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.57470703125,607.4113159179688,5035.97802734375,5455.81005859375,5444.63232421875,5428.18896484375,7445.298828125,6609.3017578125,207.2474365234375,181237120,3164.673095703125,24282.53125,199.00425720214844,2368.370849609375,2554.14306640625,2791.3818359375,152.2186737060547,2771.939453125,2299.394287109375,13279.630859375,137322.421875,71041.9921875,27012.0078125,21559.84765625,107.49385833740234,117.38958740234376,757.0515747070312,435.5215148925781,214.6167449951172,1041.9256591796875,297.0994873046875,139.75421142578125,469.98626708984375,396.8513488769531,422.5893249511719,267.9164428710937,2522.225341796875,2181.715087890625,709.4257202148438,809.3412475585938,349.846435546875,26356.982421875,13942.896484375,7619.4658203125,1906.334716796875,174526400,1186.2921142578125,458.682861328125,65472.0546875,65683.6953125,59661.640625,79661.140625,325.81378173828125,21116.318359375,358.150634765625,296.3476867675781,21118.947265625,23096.376953125,20651.087890625,22686.435546875,9280.6640625,8830.5,8417.611328125,7749.0419921875,10080,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.49340057373047,991.9974975585938,302078.8125,4.11246395111084,0,13361196,True,BME690,30334,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:23.225,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.52,3700.0,3694.98,000000000DFEC3B1,60.0,59.75,22160332.0,-0.01,1600.0,1594.6,22450161.0,1340.0,1336.51,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.5594482421875,607.1586303710938,5037.1669921875,5455.5595703125,5445.3427734375,5428.47265625,7444.5927734375,6609.025390625,207.2227325439453,181107776,3166.352294921875,24255.43359375,199.0995330810547,2372.621826171875,2550.544189453125,2781.904296875,152.1926727294922,2775.886474609375,2306.206787109375,13233.9384765625,137325.0625,71038.0,27016.193359375,21553.03125,107.47942352294922,117.36840057373048,758.1207275390625,435.2917175292969,214.61666870117188,1041.9495849609375,297.0669860839844,139.76885986328125,469.99505615234375,396.8982543945313,422.6058654785156,267.90106201171875,2522.052490234375,2180.164306640625,709.3463745117188,809.3068237304688,349.7852783203125,26382.001953125,13939.615234375,7619.390625,1906.3505859375,174164416,1183.6285400390625,458.5498046875,65467.13671875,65686.828125,59663.51171875,79664.1640625,326.2190856933594,21071.26953125,357.8828125,296.2171325683594,21118.046875,23098.6796875,20651.609375,22685.4921875,9278.291015625,8829.0263671875,8415.9228515625,7749.35888671875,10381,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.505277633666992,991.9991455078124,302287.8125,4.114969253540039,0,13361636,True,BME690,30335,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:23.527,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.59,17.53,3700.0,3695.56,000000000DFEC3B1,60.0,59.78,22160332.0,-0.01,1600.0,1596.06,22450161.0,1340.0,1336.96,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.6505737304688,607.1380004882812,5037.06396484375,5455.77490234375,5445.8291015625,5428.5048828125,7444.8759765625,6609.52685546875,207.13917541503903,182250640,3163.193115234375,24233.130859375,199.0610809326172,2371.724365234375,2552.565673828125,2784.919921875,152.23516845703125,2787.10400390625,2300.60302734375,13250.89453125,137299.984375,71033.2421875,27013.421875,21555.326171875,107.50615692138672,117.374267578125,757.105712890625,435.20416259765625,214.6103057861328,1040.6343994140625,296.9980163574219,139.75726318359375,469.9812316894531,396.8868713378906,422.6712646484375,267.8377685546875,2521.6416015625,2180.381103515625,709.4169311523438,809.2735595703125,349.83087158203125,26389.09765625,13940.134765625,7619.53369140625,1906.8221435546875,173088528,1184.4520263671875,458.7676696777344,65472.39453125,65688.0625,59668.58984375,79659.90625,326.6106872558594,21085.37890625,357.9559936523437,296.4143371582031,21117.16796875,23097.8203125,20651.73828125,22684.98046875,9279.83203125,8828.935546875,8416.0673828125,7749.08935546875,10683,27.04029083251953,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.505277633666992,992.0025024414062,302078.8125,4.114969253540039,0,13362078,True,BME690,30336,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:23.829,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.59,17.54,3700.0,3696.15,000000000DFEC3B1,60.0,59.81,22160332.0,-0.01,1600.0,1597.52,22450161.0,1340.0,1337.42,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.4007568359375,606.7933349609375,5036.380859375,5454.919921875,5443.3828125,5428.42333984375,7445.03759765625,6608.9033203125,207.17987060546875,182075936,3169.190673828125,24278.236328125,199.00392150878903,2367.809814453125,2549.659423828125,2791.636474609375,152.19845581054688,2783.118408203125,2307.0654296875,13227.021484375,137313.296875,71037.9296875,27012.90234375,21551.296875,107.48020935058594,117.35931396484376,756.7030029296875,435.2352294921875,214.58743286132807,1041.7125244140625,297.0859680175781,139.7568817138672,469.9038696289063,396.8443603515625,422.6136474609375,267.8454895019531,2521.717529296875,2180.490478515625,709.3794555664062,809.26025390625,349.7955322265625,26394.15234375,13941.669921875,7619.21044921875,1902.7752685546875,172823456,1184.9261474609375,458.5604248046875,65476.31640625,65689.5546875,59666.62109375,79646.5390625,326.1856689453125,21101.16796875,358.13525390625,296.2444152832031,21116.9375,23096.97265625,20653.79296875,22685.537109375,9279.4189453125,8829.9296875,8416.658203125,7748.9765625,10983,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.505277633666992,992.0025024414062,302078.8125,4.114969253540039,0,13362078,True,BME690,30336,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:24.131,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.59,17.55,3700.0,3696.73,000000000DFEC3B1,60.0,59.84,22160332.0,-0.01,1600.0,1598.98,22450161.0,1340.0,1337.87,21470046.0,300.0,296.48,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.7674255371094,606.871826171875,5036.36376953125,5454.62060546875,5443.6884765625,5428.42529296875,7444.9921875,6608.87109375,207.179443359375,182058912,3174.16455078125,24183.095703125,199.11497497558597,2362.260009765625,2554.4951171875,2779.80517578125,152.19241333007812,2785.921630859375,2308.3896484375,13136.2734375,137293.15625,71036.5546875,27016.771484375,21557.640625,107.47866821289062,117.3773193359375,756.6408081054688,435.7323303222656,214.6638946533203,1041.5452880859375,297.1567687988281,139.71945190429688,469.9393310546875,396.9112548828125,422.6515502929688,267.8526306152344,2522.027587890625,2181.4462890625,709.4824829101562,809.2166748046875,349.7272033691406,26381.162109375,13941.935546875,7618.77734375,1906.024658203125,173631152,1185.3798828125,458.6360473632813,65483.62890625,65686.7421875,59678.9609375,79653.1328125,326.322265625,21120.873046875,358.19146728515625,296.0740966796875,21114.17578125,23096.02734375,20654.369140625,22685.4375,9278.78125,8831.10546875,8416.7265625,7749.23779296875,11285,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.505277633666992,991.9266357421876,302078.8125,4.114969253540039,0,13362518,True,BME690,30337,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:24.430,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.56,3700.0,3697.31,000000000DFEC3B1,60.0,59.87,22160332.0,-0.02,1600.0,1599.29,22450161.0,1340.0,1338.45,21470046.0,300.0,299.3,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.5318908691406,607.0009155273438,5036.958984375,5455.36865234375,5442.78759765625,5428.23388671875,7444.94482421875,6609.11279296875,207.20550537109372,180469072,3167.69677734375,24183.869140625,198.94696044921875,2367.714599609375,2557.17236328125,2791.796142578125,152.17678833007812,2781.990966796875,2306.368896484375,13125.6748046875,137308.484375,71036.640625,27009.203125,21567.41015625,107.4843292236328,117.37860107421876,755.1290893554688,435.4105224609375,214.6825714111328,1042.3568115234375,297.2113952636719,139.72662353515625,470.0057678222656,396.9067077636719,422.64208984375,267.8451232910156,2522.284423828125,2181.548583984375,709.4300537109375,809.2824096679688,349.74005126953125,26340.05859375,13943.029296875,7619.56494140625,1903.1444091796875,174178672,1184.54443359375,458.9018249511719,65477.7890625,65685.15625,59668.9765625,79656.1484375,325.9366760253906,21288.60546875,357.9322509765625,296.0546264648437,21116.7578125,23095.154296875,20653.4609375,22684.42578125,9279.4921875,8829.9765625,8416.818359375,7749.09130859375,11585,27.120880126953125,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,23.457592010498047,19.505294799804688,991.8599243164062,302706.6875,4.114895820617676,0,13362958,True,BME690,30338,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:24.731,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.57,3700.0,3697.89,000000000DFEC3B1,60.0,59.9,22160332.0,-0.02,1600.0,1599.48,22450161.0,1340.0,1339.05,21470046.0,300.0,302.42,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,461.5648498535156,606.6961669921875,5037.4580078125,5454.57861328125,5443.1171875,5428.10546875,7444.03173828125,6609.02783203125,207.29959106445312,180721136,3169.746337890625,24207.703125,198.9330291748047,2370.88671875,2557.579833984375,2787.76611328125,152.220458984375,2777.97509765625,2301.016845703125,13177.068359375,137252.140625,71018.828125,27017.2890625,21570.3046875,107.48334503173828,117.38478088378906,757.3314208984375,435.5970153808594,214.66441345214844,1042.2066650390625,297.2360534667969,139.72511291503906,469.9788208007813,396.8747253417969,422.5456237792969,267.9176330566406,2522.80419921875,2181.015625,709.4465942382812,809.2794799804688,349.7797241210937,26369.056640625,13941.568359375,7619.9072265625,1904.3272705078125,174883056,1184.082763671875,459.0255737304688,65471.16015625,65691.3359375,59673.0234375,79660.609375,326.48321533203125,21169.271484375,358.0158996582031,296.1451416015625,21118.412109375,23096.166015625,20653.580078125,22684.693359375,9279.3955078125,8832.501953125,8417.3193359375,7748.841796875,11888,27.120880126953125,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.457592010498047,19.505294799804688,991.8599243164062,302706.6875,4.114895820617676,0,13362958,True,BME690,30338,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:25.034,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.6,17.56,3700.0,3698.48,000000000DFEC3B1,60.0,59.93,22160332.0,-0.02,1600.0,1599.67,22450161.0,1340.0,1339.65,21470046.0,300.0,305.56,000000000DFEC3B8
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,54cf67a9-8fe5-4b73-9074-ba34de571a9e,abf3d6e6-cbae-42a9-8225-203c3276d984,462.0154113769531,606.7115478515625,5036.4580078125,5455.478515625,5444.03173828125,5428.30908203125,7444.43115234375,6608.92431640625,207.3495330810547,180888912,3162.218017578125,24267.685546875,198.8719940185547,2370.796142578125,2559.531005859375,2791.81005859375,152.24256896972656,2785.0166015625,2298.24072265625,13163.8876953125,137260.546875,70993.921875,27019.244140625,21569.3125,107.46517944335938,117.39250183105467,756.4573974609375,435.6922302246094,214.61021423339844,1041.784912109375,297.14239501953125,139.72816467285156,469.97943115234375,396.9375,422.5705871582031,267.8616638183594,2523.078125,2181.32080078125,709.4247436523438,809.2542724609375,349.7196655273437,26398.509765625,13937.9873046875,7619.36181640625,1900.32275390625,174881280,1186.856201171875,458.7853088378906,65466.3515625,65686.2734375,59675.67578125,79657.375,326.1473388671875,21282.47265625,357.9331970214844,296.2120361328125,21116.4140625,23094.830078125,20653.732421875,22685.095703125,9278.4208984375,8831.8896484375,8416.5419921875,7749.22314453125,12187,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.45792388916016,19.49933815002441,991.8013305664062,303126.75,4.113716125488281,0,13363398,True,BME690,30339,0,0,0,13359120,24484,0,32.54668045043945,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 30, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:26:25.333,"{'cid': '7e68998b-1ea1-4f9f-90d1-fce6d15e79f1', 'uuid': 'e202eb7f-0ada-4502-a85a-f6dd4c614527', 'annotationId': '54cf67a9-8fe5-4b73-9074-ba34de571a9e', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773681982223, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:26:22.444Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.59,17.54,3700.0,3698.65,000000000DFEC3B1,60.0,59.94,22160332.0,-0.02,1600.0,1599.86,22450161.0,1340.0,1339.93,21470046.0,300.0,305.66,000000000DFEC3B8
