component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,FLW0_093125,SETP0_093324,FLW0_093324,ANLT0_093324
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3658259384.0898,5694969100.3162,4115473541.9482,7156.9096,7614.1678,6720321649.8345,4446774718.1874,4349682635.387,3019515366.4303,5681991683.3955,4100612181.4792,39186.3228,62543.1233,6737572534.672,4449338420.964,4390426002.7663,2875048839.8272,5680687405.9207,4098428926.3899,795614.3638,4556.6267,6714043581.4821,4444037663.939,4347772298.9261,4039411314.9847,5793567512.245,4119053639.2487,344115.3875,175233758.6317,6781818259.678,4497416903.0062,4386905301.5645,3877851619.8493,5710246433.2036,4115880426.3062,9613607.8803,8703226.5113,6758939820.7426,4479442937.8531,4388421634.7749,3516316630.4203,5732904369.213,4108653866.1131,216389.3226,10313.6327,6729481601.0878,4448043868.5067,4389410918.7455,2682257124.4621,5734536903.0391,4109919539.0365,18186.0663,10312.302,6742637091.2807,4444039905.8402,4385992925.4408,2175791080.9101,5734946088.7184,4114618023.0745,23458.8947,8000.5846,6736906584.9923,4442047619.0476,4126180447.2179,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:04.329,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,299405.74,30.44,25.1,102614.25,0.5,434982.23,29.51,25.08,102663.99,2500.0,2497.35,22340098.0,0.0,0.08,22160328.0,0.14,0.14,2500.0,2497.86,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3657076986.9842,5694150740.0489,4115473541.9482,7156.4662,7614.4047,6720889492.4461,4446276005.159,4352068662.9374,3001028915.754,5681583626.0664,4099976179.3796,39181.0884,62791.4354,6735850629.4658,4449088766.6929,4388969636.6351,2883349963.5834,5680690273.0987,4098218334.2823,797653.6497,4556.5426,6714612058.0005,4444535874.4395,4346345711.4689,4040240110.1142,5793993273.8704,4119697679.259,345141.6252,175273369.7997,6779496575.3425,4497162384.4365,4386908065.6753,3893307129.1701,5709843648.6779,4116097015.7014,9611948.1324,8704992.5176,6758940674.3491,4479945756.5827,4388663790.7195,3519605508.6628,5736639884.1839,4108440662.1348,216254.0738,10317.1694,6727767204.7579,4448792010.3237,4386984907.9551,2672623830.9079,5733294509.1514,4109705164.8066,18207.2423,10394.6306,6739768490.9354,4444290118.2669,4379697555.0527,2179828289.5099,5740764215.8638,4114619582.164,23455.181,8000.2474,6735757060.2246,4441797658.3945,4122739270.4978,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:05.522,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,313510.71,30.67,25.11,102618.91,0.5,481210.77,29.81,25.1,102663.93,2500.0,2500.1,22340098.0,0.0,0.08,22160328.0,0.15,0.13,2500.0,2499.08,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3660635712.6357,5694562764.9637,4115047297.2973,7156.0025,7614.6426,6720323347.1951,4446277126.6753,4353982223.1976,2995223163.6281,5681584342.9637,4099975661.5401,39181.0709,62669.3583,6735856583.8721,4449092133.3184,4384122976.6311,2875366792.5625,5680695290.6602,4098643681.7311,798756.5982,4556.6843,6714617145.7644,4444039905.8402,4344681631.5357,4041071282.888,5794417635.4464,4119483323.7942,345417.1478,175368928.5948,6780077917.6299,4496907894.7368,4387150597.0809,3907943975.9333,5710248594.8984,4116091816.5748,9610292.6619,8707130.9826,6758374871.97,4478176221.4064,4388185035.6689,3519606397.1568,5731661242.4966,4109081897.4465,217331.198,10333.9633,6732913867.8684,4448042185.5716,4387954658.5568,2658925392.1865,5736619616.359,4109706722.0348,18199.4373,10406.4935,6743212977.9443,4444540358.7444,4381636022.3069,2178323188.3659,5739103483.2356,4114620101.8605,23459.9075,8000.2633,6736325818.8005,4442045938.3753,4121881558.4416,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:06.721,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,327135.14,30.87,25.12,102618.25,0.5,506813.39,30.07,25.11,102662.62,2500.0,2499.66,22340098.0,0.0,0.08,22160328.0,0.15,0.13,2500.0,2498.95,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3665560695.7809,5694564202.055,4115047817.0478,7157.4492,7614.5945,6720325893.236,4445782450.2383,4355898012.9542,2992840999.2819,5681590795.0391,4099765430.8202,39178.9131,62585.5963,6735856583.8721,4449093255.5269,4383398144.0566,2883250427.8795,5681107526.8817,4098648340.8397,798926.0223,4556.6392,6714052060.3697,4444541479.8206,4343258168.6826,4041691060.2274,5793996929.3756,4119483844.1126,345680.4456,175403767.0138,6779497431.5069,4496654568.1393,4386425294.3453,3921319279.4933,5709844369.1909,4116094416.1381,9608329.4992,8708812.2705,6757797217.7178,4479190441.218,4388428824.2451,3520863034.3969,5727932928.5921,4108657498.7026,215777.2507,10289.5451,6731770806.767,4447796039.715,4388685986.0635,2646793178.3983,5739115069.882,4109707241.1108,18203.39,10410.9804,6740917681.1101,4444544282.5112,4382367461.8953,2178679650.6983,5737442264.5334,4114619582.164,23461.8586,8000.5837,6734605375.0638,4442047619.0476,4113956032.5608,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:07.922,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,336932.57,31.06,25.12,102619.7,0.5,508997.34,30.29,25.13,102665.26,2500.0,2497.99,22340098.0,0.0,0.08,22160328.0,0.15,0.13,2500.0,2498.83,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3664708385.3661,5694156488.0011,4114834468.063,7157.1791,7614.5989,6719180313.9584,4445532630.6347,4356855166.3556,2989217847.5709,5681592945.7309,4099979804.2566,39181.9794,62647.9995,6740444330.9499,4448346704.0673,4385822372.057,2890745527.5648,5681515520.8259,4098648858.5184,800346.1573,4556.9024,6713483679.5252,4444292360.2937,4347068200.493,4042313067.4283,5794421291.2188,4119271592.0916,346187.1743,175419944.6268,6779495719.1781,4496654001.0208,4386667219.4583,3890638287.4257,5709033931.273,4115673216.885,9606741.9058,8710639.6099,6757222222.2222,4476665913.8389,4388432142.4621,3441862101.9247,5725036480.5317,4108232150.2698,216423.3248,10320.8611,6730628134.2966,4448794815.6876,4386258567.3226,2634060368.0655,5742030140.5593,4109495484.2728,18210.9446,10465.0271,6739201702.1277,4444297404.854,4376567394.6614,2182422804.1613,5736609482.4466,4114618542.771,23462.4119,8001.1258,6734034356.663,4441798778.7799,4112031509.1211,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:09.123,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,339539.35,31.21,25.12,102618.84,0.5,506217.58,30.51,25.13,102663.83,2500.0,2501.63,22340098.0,0.0,0.09,22160328.0,0.14,0.13,2500.0,2497.01,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3698672454.8383,5693753861.628,4114838625.851,7157.3806,7614.7048,6719758995.2478,4445786935.8004,4353748834.1471,2987972983.1711,5680779155.6161,4099981357.7754,39178.412,62781.1215,6739297872.3404,4448346143.0575,4387520318.4608,2885247795.3502,5681113261.6487,4098652999.9482,801433.9465,4556.6896,6712921329.2642,4444543721.9731,4349455741.299,4041065164.1852,5793153508.7719,4119274193.5484,346573.4471,175432614.9737,6778918756.9557,4496911864.7913,4386425847.1063,3904487312.1458,5709041135.3649,4115893423.4468,9605313.9462,8712363.6384,6757799778.1002,4477679448.8056,4388190012.7191,3450130650.6402,5721316777.3607,4108873838.8084,217105.1303,10348.7786,6728343954.4566,4448548586.1759,4387471111.8483,2624502619.5371,5744942370.4241,4109710355.5671,18210.3989,10429.6961,6736909988.0892,4444049994.3952,4378017764.5371,2181452213.4878,5734952601.4907,4114406797.2769,23462.0151,8001.5899,6734039459.1377,4442548744.9574,4128333506.7638,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:10.323,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,341878.33,31.39,25.12,102619.33,0.5,499469.39,30.73,25.14,102663.76,2500.0,2498.49,22340098.0,0.0,0.05,22160328.0,0.15,0.15,2500.0,2499.14,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3695214289.0454,5693346982.7586,4114840185.0216,7159.2928,7614.773,6719762389.6809,4445542722.5835,4353752125.967,2986501225.7213,5680776288.4381,4100194717.7628,39173.8894,62952.8247,6738727767.8495,4448597396.7684,4389219026.5487,2875049566.0699,5681115412.1864,4098866224.8913,803109.5021,4556.8693,6713493853.3277,4444547085.2018,4347313465.5418,4040852495.7936,5793577015.8637,4119278355.8793,346809.5196,175408493.6425,6776599914.4202,4497170324.9957,4386429163.6725,3884154208.1271,5708630600.778,4116108973.6924,9602924.389,8714363.0915,6757229902.7138,4476418812.1048,4388192777.7471,3455110122.5522,5718838216.1928,4108449483.6801,215565.5018,10389.936,6727199898.0545,4448300701.2623,4381655899.7294,2615800118.9768,5747023930.3843,4109286344.5269,18228.3205,10420.0512,6734043711.1999,4444049994.3952,4376810435.1663,2179155484.5287,5734120541.2054,4114192995.2193,23466.8335,8001.8269,6741492422.9525,4442797669.076,4130919408.5798,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:11.525,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,342821.58,31.57,25.14,102620.76,0.5,488091.26,30.96,25.14,102664.82,2500.0,2499.05,22340098.0,0.0,0.07,22160328.0,0.14,0.14,2500.0,2501.47,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3692111271.609,5692531963.7983,4114839665.2981,7158.7462,7614.7674,6719190496.3937,4445544404.575,4351362614.4651,2984353659.4558,5681183512.5448,4099979804.2566,39176.0488,62687.5245,6737007827.1227,4448100527.3196,4391161465.2501,2875152879.6572,5680708909.7556,4098654035.3057,803638.2244,4556.8672,6712923872.4992,4444048873.4447,4350411709.8843,4040853515.5254,5794430065.0727,4119063004.006,346869.9384,175408809.7295,6776599914.4202,4497425411.2309,4386185606.8981,3865338048.7805,5708219405.0277,4115679455.1882,9601282.3907,8715746.4974,6756650738.1176,4477432234.0185,4388432142.4621,3463896637.6634,5724207295.0524,4108662169.1749,215958.1526,10343.3848,6731201122.0673,4448300701.2623,4382865348.5033,2611639279.3506,5741194581.2808,4109286344.5269,18214.9802,10452.7632,6738055650.1021,4443801490.7807,4378259310.3448,2182660963.1572,5740769286.4904,4113979215.3806,23463.0185,8001.7712,6740346441.9476,4442552666.9655,4131788689.8563,22.1245,23.6557,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:12.725,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,343562.51,31.72,25.14,102619.51,0.5,475272.75,31.17,25.14,102663.91,2500.0,2500.32,22340098.0,0.0,0.07,22160328.0,0.15,0.14,2500.0,2500.15,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3684194913.284,5691714306.2338,4115054054.0541,7159.2187,7615.1904,6719191344.93,4446045194.5722,4348979010.2483,2985822932.7703,5680775571.6436,4099555739.6572,39171.2362,62774.8202,6735859986.3899,4448102210.2547,4392620391.8964,2885880230.3543,5681117562.724,4098444973.5998,802923.5161,4556.8173,6712353988.3021,4444050554.8705,4348980654.3541,4041685450.5584,5794007895.8912,4119064564.7989,346875.2637,175450661.1128,6776603337.6123,4497683362.6411,4386430269.1946,3846326391.9227,5709044017.0017,4115893943.3325,9598730.7017,8716598.2802,6756649031.4873,4475918482.5562,4388429930.3174,3467546723.8587,5720904497.2208,4108025216.6243,215769.6676,10341.9102,6735202007.3148,4447799405.3963,4384315469.6133,2607493575.8055,5743277049.0615,4109074112.5182,18218.1987,10456.2412,6740924491.3595,4443553015.0191,4379950325.643,2182174488.8668,5739107828.228,4113978695.7651,23463.0422,8001.6692,6738051395.5071,4442801591.3039,4127694948.7593,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:13.924,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,341400.47,31.87,25.14,102619.18,0.5,462688.59,31.38,25.14,102663.31,2500.0,2497.85,22340098.0,0.0,0.09,22160328.0,0.15,0.14,2500.0,2499.23,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,f99157b6-ca9c-4daa-993d-9d91e66b8375,dce27208-9ed3-4553-9623-330063c51d52,3676825058.0046,5691712869.865,4115053534.3035,7158.6034,7614.9738,6719193042.0025,4446047437.479,4351843158.7606,3031116895.0471,5680366972.4771,4099342963.6533,39174.5786,62851.3779,6732995493.5805,4448101088.298,4390915177.3364,2890644007.1556,5681526274.2849,4098234380.6615,803006.6428,4557.0444,6711786743.5159,4444300767.8942,4347073130.6491,4041896674.8266,5793585788.4348,4119065085.0632,346924.6792,175497026.9929,6776020879.6851,4497683362.6411,4386673300.1658,3841273996.5096,5709037533.3189,4115886145.0481,9596255.4418,8718144.3035,6756646471.5419,4474404063.2054,4388673745.9211,3474563834.9195,5718431344.2528,4108452597.1667,215967.7977,10327.4408,6738641817.7176,4447304391.7214,4385528046.4217,2602414099.2339,5746190545.2436,4109072036.5373,18202.8306,10493.1035,6745520061.334,4443552454.6066,4381402385.159,2182229457.5355,5737446608.2676,4113977136.9187,23460.5844,8002.0304,6735755358.9656,4442549865.5312,4127476591.7603,22.2857,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:35:15.124,"{'cid': 'f5388a08-d97f-44ae-8466-2f669aef6fe0', 'uuid': '2d20e260-eaa8-4b30-bdcf-81a43189bc3b', 'annotationId': 'f99157b6-ca9c-4daa-993d-9d91e66b8375', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759368902371, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T01:35:02.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,340562.06,32.02,25.14,102619.58,0.5,452213.82,31.53,25.15,102665.16,2500.0,2499.24,22340098.0,0.0,0.08,22160328.0,0.17,0.14,2500.0,2499.03,22450181.0
