component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:27.245Z,E,23.19,15.59,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:28.301Z,E,23.17,15.58,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:29.309Z,E,23.16,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:30.317Z,E,23.16,15.55,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:31.322Z,E,23.18,15.56,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:32.327Z,E,23.18,15.55,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:33.332Z,E,23.18,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:34.338Z,E,23.17,15.49,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:35.344Z,E,23.19,15.49,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:36.350Z,E,23.16,15.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:37.356Z,E,23.16,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:38.413Z,E,23.17,15.52,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:39.419Z,E,23.15,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:40.425Z,E,23.16,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:41.435Z,E,23.18,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:18:42.441Z,E,23.17,15.56,AmbientSamplingRFC
