component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:20.849Z,E,22.73,16.25,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:21.855Z,E,22.72,16.25,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:22.861Z,E,22.73,16.26,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:23.868Z,E,22.71,16.27,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:24.874Z,E,22.73,16.29,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:25.880Z,E,22.72,16.3,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:26.887Z,E,22.72,16.29,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:27.892Z,E,22.7,16.29,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:28.900Z,E,22.73,16.29,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:29.956Z,E,22.73,16.33,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:30.960Z,E,22.71,16.31,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:31.964Z,E,22.76,16.3,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:32.970Z,E,22.73,16.32,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:33.975Z,E,22.73,16.3,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:34.979Z,E,22.71,16.33,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:35.985Z,E,22.73,16.27,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:36.991Z,E,22.75,16.31,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:38.045Z,E,22.72,16.27,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:39.050Z,E,22.73,16.29,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:40.058Z,E,22.73,16.24,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:41.063Z,E,22.71,16.26,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:42.069Z,E,22.73,16.2,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:43.074Z,E,22.73,16.26,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:44.080Z,E,22.74,16.23,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:45.086Z,E,22.71,16.26,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:46.091Z,E,22.72,16.22,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:47.099Z,E,22.74,16.23,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:48.157Z,E,22.74,16.19,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:49.162Z,E,22.72,16.22,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:50.167Z,E,22.72,16.22,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:51.174Z,E,22.72,16.17,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:52.179Z,E,22.71,16.18,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:53.187Z,E,22.72,16.17,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:54.193Z,E,22.73,16.2,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:55.198Z,E,22.74,16.19,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:56.204Z,E,22.72,16.2,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:57.215Z,E,22.74,16.2,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:58.220Z,E,22.73,16.16,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:24:59.276Z,E,22.73,16.36,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:00.283Z,E,22.72,16.55,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:01.290Z,E,22.73,16.72,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:02.294Z,E,22.75,17.0,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:03.301Z,E,22.78,17.21,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:04.306Z,E,22.75,17.46,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:05.310Z,E,22.76,17.69,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:06.315Z,E,22.78,17.84,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:07.322Z,E,22.78,18.14,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:08.329Z,E,22.81,18.51,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:09.386Z,E,22.8,18.76,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:10.392Z,E,22.8,18.96,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:11.399Z,E,22.8,19.05,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:12.405Z,E,22.8,18.98,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:13.410Z,E,22.82,18.77,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:14.417Z,E,22.8,18.6,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:15.425Z,E,22.82,18.48,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:16.431Z,E,22.81,18.38,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:17.438Z,E,22.81,18.26,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:18.444Z,E,22.83,18.19,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:19.451Z,E,22.81,18.08,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:20.507Z,E,22.8,18.0,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:21.514Z,E,22.82,17.98,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:22.519Z,E,22.81,17.9,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:23.524Z,E,22.79,17.85,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:24.529Z,E,22.83,17.79,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:25.535Z,E,22.8,17.75,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:26.541Z,E,22.83,17.69,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:27.546Z,E,22.82,17.73,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:28.552Z,E,22.83,17.68,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:29.559Z,E,22.83,17.6,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:30.618Z,E,22.81,17.6,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:31.625Z,E,22.83,17.54,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:32.631Z,E,22.79,17.51,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:33.638Z,E,22.81,17.44,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T15:25:34.642Z,E,22.8,17.44,FeNOMeasurement
