component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:22.765Z,E,23.16,15.56,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:23.821Z,E,23.17,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:24.828Z,E,23.17,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:25.838Z,E,23.17,15.58,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:26.845Z,E,23.17,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:27.853Z,E,23.18,15.54,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:28.859Z,E,23.17,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:29.865Z,E,23.16,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:30.871Z,E,23.17,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:31.877Z,E,23.16,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:32.882Z,E,23.17,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:33.888Z,E,23.17,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:34.945Z,E,23.15,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:35.950Z,E,23.18,15.49,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:36.961Z,E,23.17,15.53,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:37.966Z,E,23.18,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:38.971Z,E,23.16,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:39.980Z,E,23.15,15.51,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:40.985Z,E,23.16,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:41.991Z,E,23.17,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:43.001Z,E,23.16,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:44.008Z,E,23.17,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:45.013Z,E,23.18,15.49,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:46.020Z,E,23.16,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:47.077Z,E,23.16,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:48.083Z,E,23.17,15.48,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:49.089Z,E,23.15,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:50.096Z,E,23.16,15.5,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:56.136Z,E,23.15,15.41,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:57.142Z,E,23.15,15.42,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:58.150Z,E,23.17,15.44,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:51:59.207Z,E,23.18,15.42,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:00.212Z,E,23.16,15.41,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:01.218Z,E,23.17,15.48,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:02.223Z,E,23.17,15.63,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:03.228Z,E,23.17,15.86,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:04.233Z,E,23.17,16.27,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:05.239Z,E,23.17,16.73,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:06.244Z,E,23.18,17.21,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:07.249Z,E,23.19,17.74,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:08.305Z,E,23.19,18.31,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:09.310Z,E,23.22,18.86,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:10.315Z,E,23.21,19.29,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:11.321Z,E,23.2,19.53,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:12.327Z,E,23.21,19.56,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:13.333Z,E,23.2,19.44,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:14.340Z,E,23.21,19.35,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:15.346Z,E,23.2,19.21,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:16.352Z,E,23.22,19.02,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:17.359Z,E,23.21,18.81,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:18.371Z,E,23.22,18.68,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:19.429Z,E,23.21,18.51,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:20.437Z,E,23.21,18.42,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:21.443Z,E,23.22,18.34,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:22.449Z,E,23.21,18.26,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:23.456Z,E,23.21,18.19,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:24.463Z,E,23.21,18.1,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:25.468Z,E,23.24,18.05,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:26.474Z,E,23.21,18.0,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:27.480Z,E,23.2,17.95,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:28.487Z,E,23.2,17.88,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:29.493Z,E,23.22,17.83,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:30.550Z,E,23.2,17.76,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:31.557Z,E,23.22,17.71,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:37.604Z,E,23.22,17.52,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:38.609Z,E,23.21,17.47,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:39.615Z,E,23.21,17.4,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:40.624Z,E,23.22,17.37,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:41.629Z,E,23.21,17.31,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:42.635Z,E,23.21,17.32,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:43.693Z,E,23.21,17.29,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:44.698Z,E,23.21,17.29,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:45.704Z,E,23.22,17.22,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:46.710Z,E,23.21,17.18,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:47.715Z,E,23.21,17.18,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:48.726Z,E,23.2,17.13,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:49.733Z,E,23.21,17.08,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:50.741Z,E,23.19,17.05,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:51.750Z,E,23.21,17.05,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:52.760Z,E,23.19,17.02,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:53.767Z,E,23.19,16.98,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:54.773Z,E,23.21,16.95,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:55.779Z,E,23.22,16.92,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:56.836Z,E,23.21,16.92,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:57.842Z,E,23.21,16.88,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:58.848Z,E,23.21,16.87,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:52:59.854Z,E,23.21,16.82,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:00.860Z,E,23.18,16.79,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:01.864Z,E,23.19,16.78,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:02.870Z,E,23.2,16.78,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:03.876Z,E,23.21,16.75,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:04.881Z,E,23.21,16.69,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:05.893Z,E,23.18,16.7,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:06.898Z,E,23.18,16.67,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:07.955Z,E,23.19,16.61,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:08.962Z,E,23.19,16.59,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:09.969Z,E,23.18,16.56,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:10.977Z,E,23.17,16.59,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:11.983Z,E,23.18,16.53,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:12.990Z,E,23.21,16.51,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:13.997Z,E,23.21,16.54,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:15.002Z,E,23.19,16.53,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:16.008Z,E,23.2,16.46,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:17.015Z,E,23.21,16.44,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:18.020Z,E,23.19,16.38,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:19.078Z,E,23.18,16.35,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:20.085Z,E,23.2,16.4,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:21.091Z,E,23.19,16.38,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:22.098Z,E,23.2,16.36,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:23.105Z,E,23.21,16.35,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:24.111Z,E,23.2,16.34,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:25.117Z,E,23.2,16.31,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:26.122Z,E,23.18,16.3,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:27.127Z,E,23.18,16.31,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:28.133Z,E,23.19,16.26,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:29.187Z,E,23.2,16.27,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:30.193Z,E,23.19,16.24,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:31.202Z,E,23.17,16.22,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:32.208Z,E,23.18,16.17,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:33.213Z,E,23.17,16.21,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:34.219Z,E,23.18,16.18,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:35.226Z,E,23.2,16.17,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:36.231Z,E,23.19,16.15,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:37.236Z,E,23.18,16.16,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:38.242Z,E,23.19,16.14,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:39.306Z,E,23.2,16.14,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:40.264Z,E,23.21,16.12,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:41.272Z,E,23.18,16.1,End
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:42.329Z,E,23.2,16.09,End
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:53:43.337Z,E,23.19,16.08,End
