component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:51.835Z,E,23.12,15.61,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:52.893Z,E,23.11,15.62,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:53.899Z,E,23.12,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:54.904Z,E,23.12,15.63,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:55.910Z,E,23.13,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:56.916Z,E,23.12,15.64,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:57.920Z,E,23.12,15.67,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:58.928Z,E,23.1,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:08:59.935Z,E,23.12,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:00.942Z,E,23.13,15.71,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:01.949Z,E,23.12,15.74,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:02.953Z,E,23.14,15.77,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:04.010Z,E,23.13,15.72,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:05.016Z,E,23.13,15.75,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:06.021Z,E,23.1,15.7,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:07.027Z,E,23.14,15.73,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:08.033Z,E,23.13,15.71,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:09.038Z,E,23.12,15.7,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:10.050Z,E,23.11,15.72,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:11.057Z,E,23.11,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:12.064Z,E,23.11,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:13.072Z,E,23.12,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:14.079Z,E,23.09,15.71,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:15.085Z,E,23.11,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:16.097Z,E,23.13,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:17.152Z,E,23.12,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:18.158Z,E,23.12,15.68,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:19.164Z,E,23.11,15.69,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:09:20.171Z,E,23.12,15.69,AmbientSamplingRFC
