component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,FLW0_091225,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398824085.3998,6645170159.2624,4558182602.6924,8247.0171,5770.4545,6930024452.0129,4606504871.2596,4413007623.3932,4396420871.3047,6647462686.5672,4560056978.4173,12494.0491,83743.5782,6930695196.5065,4665798531.5712,4814976021.3683,4406928090.0128,6694010808.0723,4651313255.8413,244236.8998,4901.6267,6940956879.2093,4609187072.0668,4690932694.5824,4470440137.8609,6692159196.421,4692647320.1066,12933889.6613,8889411.2658,6951104493.2995,4645317232.9104,4780417645.9953,4402100929.1715,6658150667.6745,4576174194.2936,6320253.6598,639428.3043,6928358651.9993,4636717254.261,4773886247.3668,4394691995.7785,6658036449.1476,4577949384.6421,927681.898,3817.0103,6930648908.2969,4606506610.9951,4351671971.0272,4382304752.4094,6683334176.3615,4625015469.0327,28638.8891,16904.7616,6928882388.8937,4719297172.0532,4813519844.6413,3048690118.0282,6659149097.0181,4562660524.0426,26659.5734,7822.5547,6932462653.9705,4639879088.785,4276896235.5733,21.7216,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:45.311,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,198269.21,33.13,24.98,102686.6,0.0,0.06,22160328.0,2500.0,2498.38,22340098.0,2500.0,2500.39,22450181.0,0.14,0.15,0.5,250618.95,33.33,24.99,102638.32
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398583421.3599,6645170997.4853,4558183753.308,8246.388,5770.8463,6930626200.8734,4606506031.0833,4447213592.7774,4396421426.9838,6647462686.5672,4560055827.3381,12494.8114,83640.602,6930085582.0452,4662508657.6275,4815265905.7795,4406192916.0169,6694575240.6688,4646948973.607,244496.4609,4901.7763,6941559657.1029,4609452213.7759,4699560348.4032,4471957271.2372,6691593517.8933,4692925254.679,12935809.2992,8890782.8371,6951714260.6868,4645045023.9738,4780706967.2131,4401858239.6795,6659269214.6157,4576704597.9667,6319969.9851,639449.4665,6928962717.192,4636447790.8131,4774464575.9345,4394935562.7153,6657473967.081,4578477896.5617,926761.5541,3826.9321,6929437652.8117,4606238329.9507,4309734253.5732,4383033072.9599,6680519086.5425,4618545030.6033,28619.8257,16928.7118,6929487425.7772,4720702442.5031,4813230171.7337,3060891840.6072,6659705141.129,4561605734.3543,26659.2355,7823.0721,6932460033.1965,4639605747.3278,4320546989.921,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:46.502,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,197644.82,33.12,24.98,102687.05,0.0,0.07,22160328.0,2500.0,2498.81,22340098.0,2500.0,2501.39,22450181.0,0.15,0.15,0.5,250080.05,33.32,24.98,102639.44
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398584533.274,6644614868.8291,4558183178.0002,8247.7119,5769.5266,6930025325.2991,4606237750.0725,4393659279.7784,4395930658.9621,6647462686.5672,4560055251.7986,12495.339,83403.7076,6929482186.5176,4659774740.4235,4815851244.6873,4405947541.3488,6694011652.4529,4649678403.7559,244549.3293,4901.5865,6940950756.5818,4609452213.7759,4707664411.2061,4472462268.9503,6691591829.8447,4692922293.2954,12936168.6292,8890896.4149,6951714260.6868,4644772846.869,4780708775.3134,4401859352.3979,6658710734.0837,4576704597.9667,6319666.5244,639456.8548,6930785152.8384,4635906623.8693,4775040635.7233,4394203832.2688,6657472287.5378,4577418106.1875,927118.2607,3826.4655,6929438526.0217,4606238909.8289,4273438055.7202,4382786394.8593,6677138044.3022,4623120550.8227,28623.3838,16893.4895,6928883262.0274,4721823099.3283,4813518024.032,3073663477.9904,6659700940.8602,4561864923.9982,26659.363,7822.5002,6933671472.2586,4639875000.0,4283844533.2757,21.7216,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:47.710,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,196288.0,33.13,24.98,102686.83,0.0,0.07,22160328.0,2500.0,2499.76,22340098.0,2500.0,2498.11,22450181.0,0.14,0.14,0.5,249281.32,33.33,24.98,102638.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4399318838.968,6644621574.0508,4558446579.5984,8249.4866,5769.7406,6929419315.4034,4606502551.6122,4346617703.4804,4395932325.814,6647469394.6,4559795119.7053,12491.6804,83318.2383,6929481313.3077,4667439332.5107,4816437333.0095,4406685975.2701,6694015029.9755,4652409864.9442,244530.9829,4901.7028,6940943759.2933,4609716225.6267,4715231555.7934,4472716789.1464,6691599426.0635,4693480037.9102,12938621.622,8891469.6177,6951715136.6503,4645046193.4277,4780709378.0135,4402102041.9518,6658706534.5204,4576705175.6007,6319559.4979,639452.0243,6930781659.3886,4635906623.8693,4775900770.7129,4394203832.2688,6656357682.6196,4576626039.7412,928021.045,3821.1598,6928835239.6752,4605973559.0862,4240471097.8023,4383271468.144,6678261309.0725,4626630072.9927,28632.9057,16943.705,6928885881.4284,4722666468.4899,4813514989.6832,3052465049.8185,6658583067.361,4561340241.7962,26657.6193,7822.7135,6933067447.1431,4639876168.2243,4325505617.9775,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:48.908,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,196012.79,33.11,24.99,102686.98,0.0,0.06,22160328.0,2500.0,2501.55,22340098.0,2500.0,2501.83,22450181.0,0.14,0.13,0.5,249127.54,33.33,24.98,102637.44
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4399317726.8683,6644623250.3562,4557918656.1583,8248.9099,5769.81,6929414949.3538,4606495592.6699,4385863842.4953,4396175473.6901,6648030188.6792,4560056402.8777,12494.4352,83164.0713,6928271346.2546,4664422196.1245,4816436725.7712,4405459658.1101,6693451536.643,4654869866.6353,244399.0744,4901.5609,6940943759.2933,4610247823.5636,4721699011.7871,4473220827.6798,6691035530.4245,4693480037.9102,12940258.7675,8891452.182,6951714260.6868,4645045023.9738,4780706364.513,4401853788.8061,6659265854.6829,4576440247.2131,6319588.048,639457.1089,6931385273.823,4636174857.0095,4775612619.664,4394202166.065,6656921655.8905,4575568838.0688,929548.2785,3823.4661,6928833493.4078,4606238909.8289,4288480964.7415,4383757757.0922,6676580764.696,4630146096.3067,28615.789,16940.2145,6927674378.0009,4714256973.2938,4812930825.2427,3049630372.7139,6658028050.7265,4561079960.8543,26660.2811,7822.9239,6934878965.3063,4640415936.4412,4285923363.7788,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:50.109,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,194515.49,33.1,24.98,102688.54,0.0,0.05,22160328.0,2500.0,2500.29,22340098.0,2500.0,2501.54,22450181.0,0.14,0.14,0.5,247940.04,33.34,24.98,102637.78
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398823529.4118,6644622412.2035,4558701380.8976,8253.705,5769.8656,6930625327.5109,4606763324.2475,4338988346.0086,4396661850.514,6647474425.6247,4560056402.8777,12492.1265,83166.2697,6928872784.4233,4661683685.446,4816144271.0547,4404970213.2398,6692894048.1216,4651865312.3532,244243.3068,4901.8111,6940939385.9879,4610248403.9466,4726774135.876,4471958966.823,6690480168.7764,4692368826.2466,12942058.4307,8891794.269,6952931487.6467,4645042685.0661,4780705761.8129,4402098703.611,6659272574.5485,4575913369.9105,6319491.1902,639477.4688,6930172037.3766,4636171938.8351,4775323299.2173,4393472345.6242,6656365239.2947,4575835980.3638,930154.4914,3821.4585,6929439399.2316,4605971819.5524,4252998498.3374,4384241937.2714,6678831508.0034,4633122624.4079,28633.5531,16923.501,6927672632.0384,4716774538.3291,4813517417.1623,3041158137.7453,6657470607.9946,4561342544.6172,26661.5095,7822.8028,6936700174.8252,4640688788.9233,4251855664.5756,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:51.308,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,193417.13,33.09,24.99,102687.46,0.0,0.06,22160328.0,2500.0,2499.36,22340098.0,2500.0,2500.28,22450181.0,0.13,0.14,0.5,247527.22,33.32,24.98,102638.36
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398343340.0044,6644077271.2035,4558971172.1043,8250.4396,5768.8513,6931843116.7016,4606497332.4055,4297768263.6029,4396425316.7371,6647486164.6822,4560064460.4317,12491.906,83230.965,6930087328.6176,4658402533.4272,4816143056.6519,4404235136.9405,6692334965.3892,4654054276.3158,244315.3476,4901.7479,6939729777.0004,4609982589.5189,4732425417.6611,4471702837.1199,6691607022.2822,4692088588.8553,12944130.18,8892594.4592,6952932363.7638,4644769923.4053,4780705159.1128,4401856014.2428,6658724172.686,4575917412.648,6319299.745,639468.9531,6929567761.0898,4636173689.7397,4775899566.474,4393964789.5146,6655257723.3042,4574782031.2951,928187.5716,3826.8629,6929439399.2316,4605437152.1336,4222373143.0701,4384487115.5445,6674900227.3301,4635835820.0222,28661.7517,16998.8,6928885881.4284,4718455004.455,4813516203.4227,3045263725.6791,6656913258.8798,4561340241.7962,26656.3293,7822.9311,6936094746.9627,4640417688.9824,4297090761.3113,21.8022,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:52.508,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,192316.57,33.12,24.97,102686.71,0.0,0.06,22160328.0,2500.0,2500.63,22340098.0,2500.0,2499.2,22450181.0,0.14,0.14,0.5,246865.29,33.3,24.99,102640.65
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398342784.0783,6645192791.2825,4558448305.6211,8247.7041,5769.7231,6931234168.9231,4606496172.5818,4341131486.7528,4395938993.2215,6646933009.1389,4560067913.6691,12493.9826,83289.305,6929482186.5176,4665515681.8983,4816143663.8533,4403988310.604,6692334121.2224,4647777321.5228,244343.8448,4901.7975,6940330592.9683,4609979687.772,4737234067.9687,4471199141.0488,6692175234.2365,4692925846.9557,12945211.3502,8893207.1332,6953540699.2027,4645042100.3391,4780992104.1529,4402100929.1715,6658159905.9377,4575390656.5802,6318998.6893,639451.4417,6928967955.9941,4635906040.2685,4775613221.7472,4393472900.9329,6655812274.3682,4573988569.4493,928677.2477,3826.8234,6929436779.6018,4605701861.1933,4195069036.6608,4384244707.9685,6672653817.0188,4638820257.6112,28679.7933,16963.8169,6929485679.3573,4710620292.9491,4813513169.0739,3038342815.4071,6656914938.282,4561341393.2067,26658.6436,7822.9593,6936092998.8637,4640416520.6216,4304360073.8168,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:53.705,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,191392.95,33.13,24.98,102686.11,0.0,0.06,22160328.0,2500.0,2499.2,22340098.0,2500.0,2499.71,22450181.0,0.15,0.14,0.5,245672.59,33.33,24.98,102639.4
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398346675.5615,6644086490.1106,4557927285.2787,8253.8639,5769.7103,6929417568.9836,4606227892.1427,4381249102.2595,4395936770.7523,6648046121.5933,4559803752.302,12492.5245,83432.3869,6929483059.7276,4672099164.8041,4815848208.8646,4404478093.8596,6694030228.8272,4649961265.3325,244559.1751,4901.9512,6940936762.0047,4610243180.4991,4741766007.0545,4470696123.8558,6692742697.9571,4692652650.2813,12945858.6088,8893555.0989,6954763824.38,4645039176.7045,4780989693.2072,4402105380.2927,6658169984.043,4575661238.1612,6319184.6097,639445.5752,6928366509.5163,4636173689.7397,4775897157.9961,4393227830.5292,6656371956.3392,4573988569.4493,929884.902,3819.3055,6929434159.9721,4605700701.5713,4170095183.0038,4383999556.713,6670406394.6151,4641262374.7877,28667.4101,16965.2415,6930090821.7623,4703367280.4784,4812927791.2621,3054006413.9716,6656356842.9891,4561076506.8217,26661.6678,7823.1787,6935490298.8988,4640415936.4412,4346183482.2163,21.7216,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:54.914,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,186776.92,33.1,24.98,102686.39,0.0,0.04,22160328.0,2500.0,2500.42,22340098.0,2500.0,2499.28,22450181.0,0.15,0.14,0.5,245370.35,33.32,24.99,102638.77
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398590092.8448,6644645042.3267,4557662218.1316,8252.7713,5770.3665,6928808172.5312,4606226152.508,4417919335.9701,4395940104.4561,6648605333.7806,4560065035.9712,12493.8956,83619.0939,6930085582.0452,4668256346.9676,4815846387.371,4404479207.2594,6693467578.5208,4643420852.1362,244615.7993,4901.8025,6940937636.6658,4610778964.4764,4745174394.2567,4470947618.2404,6692741009.6235,4692371787.2794,12923812.5498,8887659.1258,6954766453.4221,4645312554.8214,4780987884.9979,4402352548.4086,6658174183.2535,4575136274.3966,6319332.0589,639440.4104,6928370001.7461,4636177191.549,4776184139.2184,4393230051.6408,6656376994.1226,4574254373.3041,930013.5867,3821.8145,6929432413.5522,4605701861.1933,4222587326.9436,4382541405.8605,6672652133.6588,4643979837.0553,28648.1819,16866.359,6928879769.4927,4706433819.1729,4813218641.9079,3040690928.6758,6655803039.2075,4561339090.3857,26667.2692,7823.5021,6936700174.8252,4640415352.2608,4304115603.7992,21.5604,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:56.112,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,185306.85,33.12,24.98,102685.76,0.0,0.07,22160328.0,2500.0,2498.88,22340098.0,2500.0,2500.41,22450181.0,0.15,0.14,0.5,245092.79,33.33,24.98,102637.24
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,e3955b73-0be2-45ba-b4e5-2c9b276b4ee4,a661db87-8dfc-473e-9578-ed90da9aca97,4398586757.1024,6645198658.8433,4557396031.0613,8252.6618,5769.5381,6928807299.3975,4606227312.2644,4451453749.4387,4395939548.8388,6650280177.8374,4559800874.7698,12493.0831,83317.5847,6930082088.9005,4664964763.9183,4811463754.9287,4404475867.0601,6693467578.5208,4637979863.0217,244596.6337,4901.889,6940935012.6826,4611046032.391,4653154590.7891,4471197445.7505,6693305192.0642,4692092141.8843,12926298.9737,8887864.8204,6953544203.9779,4645038007.2506,4781561878.3531,4402102598.342,6658169984.043,4575657773.1578,6319193.479,639442.4559,6927762549.1052,4636446039.8062,4777045892.556,4393472900.9329,6655820669.9689,4573989146.7498,929324.6185,3822.8069,6929430667.1324,4606234270.8031,4194836542.5307,4383269806.0942,6674337430.5439,4645611844.034,28673.3812,16929.8796,6928878023.2254,4698638944.7533,4813218641.9079,3033895670.1981,6655800520.5272,4561597674.0169,26664.6954,7823.4929,6936092998.8637,4640685283.6362,4346413460.4845,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:36:57.305,"{'cid': 'a9c902c7-ab82-4944-8204-df39a399f976', 'uuid': '15640454-56bf-45d1-8724-b37e900fd91b', 'annotationId': 'e3955b73-0be2-45ba-b4e5-2c9b276b4ee4', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759372501327, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:35:01.689Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,184497.16,33.12,24.98,102685.76,0.0,0.07,22160328.0,2500.0,2499.85,22340098.0,2500.0,2500.0,22450181.0,0.14,0.15,0.5,244053.06,33.33,24.99,102638.79
