component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:20.683Z,E,23.15,15.69,pre-baseline
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:21.689Z,E,23.18,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:22.695Z,E,23.15,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:23.700Z,E,23.13,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:24.705Z,E,23.15,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:25.714Z,E,23.16,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:26.719Z,E,23.18,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:27.724Z,E,23.17,15.58,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:28.738Z,E,23.15,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:29.743Z,E,23.15,15.61,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:30.799Z,E,23.16,15.59,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:31.806Z,E,23.15,15.64,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:32.812Z,E,23.16,15.62,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:33.818Z,E,23.16,15.61,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:34.823Z,E,23.17,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:35.829Z,E,23.16,15.66,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:36.834Z,E,23.15,15.62,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:37.838Z,E,23.16,15.63,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:38.842Z,E,23.18,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:39.896Z,E,23.14,15.63,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:40.901Z,E,23.15,15.65,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:41.908Z,E,23.15,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:42.914Z,E,23.14,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:43.920Z,E,23.17,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:44.925Z,E,23.16,15.62,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:45.931Z,E,23.14,15.6,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:46.935Z,E,23.16,15.58,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:47.940Z,E,23.17,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:48.996Z,E,23.17,15.55,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:50.004Z,E,23.15,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:51.011Z,E,23.15,15.54,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:52.018Z,E,23.16,15.57,AmbientSamplingRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:53.025Z,E,23.18,15.51,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:54.034Z,E,23.16,15.51,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:55.041Z,E,23.16,15.52,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:56.047Z,E,23.15,15.5,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:57.054Z,E,23.14,15.52,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:58.060Z,E,23.17,15.51,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:12:59.067Z,E,23.18,15.62,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:00.074Z,E,23.17,15.78,BreathSampleCollection
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:01.129Z,E,23.16,16.1,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:02.135Z,E,23.17,16.46,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:03.142Z,E,23.18,16.91,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:04.147Z,E,23.16,17.39,FeNOWindow
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:05.153Z,E,23.21,17.97,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:06.161Z,E,23.2,18.59,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:07.169Z,E,23.23,19.15,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:08.174Z,E,23.21,19.66,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:09.181Z,E,23.21,19.95,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:10.188Z,E,23.18,20.01,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:11.209Z,E,23.19,19.96,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:12.215Z,E,23.2,19.76,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:13.222Z,E,23.22,19.51,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:14.228Z,E,23.2,19.27,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:15.283Z,E,23.22,19.1,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:16.290Z,E,23.19,18.94,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:17.295Z,E,23.2,18.75,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:18.301Z,E,23.19,18.64,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:19.314Z,E,23.22,18.5,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:20.320Z,E,23.21,18.46,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:21.326Z,E,23.22,18.38,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:22.333Z,E,23.21,18.28,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:23.340Z,E,23.22,18.21,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:24.346Z,E,23.21,18.14,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:25.353Z,E,23.2,18.11,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:26.360Z,E,23.19,18.06,FeNOMeasurement
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T17:13:27.370Z,E,23.21,18.03,FeNOMeasurement
