component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3644084532.9531,5693341235.6322,4116962716.4474,7146.1754,7599.9727,6722013582.343,4447764626.6899,4353944913.8593,2947233409.0148,5681186379.9283,4099960644.1924,39157.1804,61361.5955,6727242375.3292,4454583146.0674,4392337964.2442,2906059972.106,5679891779.5456,4099698115.1616,801691.7854,4554.3889,6714612905.9612,4446032297.858,4351090580.1075,4042083949.6098,5796106926.0587,4121608620.9589,344110.3654,178966485.2982,6795159186.4756,4498926463.9128,4385891228.652,3762429839.9734,5711047131.7383,4117349178.2817,9569419.0437,8696906.1236,6761802732.7071,4477397786.3113,4391281682.3464,3420382971.3743,5716782803.1451,4108640892.5791,214688.6335,9933.9567,6737486599.1662,4448537365.3501,4394971754.5414,2618126095.7295,5749116430.9032,4110984994.0288,18154.1366,9865.8418,6743202759.0905,4445026908.8463,4395195790.6397,2170977243.405,5729986985.7566,4115891037.6378,23404.44,7972.3997,6728298071.204,4443034293.3991,4143871944.8506,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:02.237,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,196490.06,33.07,25.0,102721.81,2500.0,2499.65,22450181.0,2500.0,2500.14,22340098.0,0.14,0.5,253908.27,33.27,25.01,102672.82,0.0,0.05,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3644758728.5524,5693343390.8046,4116748128.1198,7145.9404,7600.2004,6722586807.0295,4448016941.5461,4356576447.9824,2950315212.9364,5681998135.9335,4099960126.3529,39157.8835,61367.8101,6726673462.4533,4455336292.6336,4393797131.9418,2894229995.9791,5680300315.367,4099698115.1616,801135.614,4554.3421,6715184871.099,4446282734.2567,4352765070.4843,4043324830.3658,5796956330.9195,4121179532.5595,344077.7273,178925794.3974,6792828343.4846,4498672907.8014,4385892886.7518,3787670060.7104,5710626936.6578,4117342417.3081,9569547.4034,8695737.314,6762369971.8166,4479167843.6247,4391763338.499,3428694654.8366,5718018037.518,4108641411.5205,215210.1451,9904.2029,6735762164.0014,4448536243.2675,4395946155.5506,2609118509.972,5752038031.6447,4110769989.6158,18153.8267,9842.3366,6746647354.5199,4444776613.0388,4394951262.7381,2169480989.7405,5729162148.4855,4116109175.9813,23418.5747,7972.3099,6727152323.5069,4443533400.5828,4135000260.5659,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:03.435,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,195955.31,33.07,25.0,102722.4,2500.0,2501.16,22450181.0,2500.0,2501.05,22340098.0,0.14,0.5,253250.85,33.28,25.0,102672.46,0.0,0.05,22160328.0,0.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3645267298.491,5693345545.977,4116747608.1531,7146.0477,7600.1462,6723164374.2571,4447769675.2118,4356580290.969,2937361724.2275,5682003154.5741,4100174520.9736,39155.8118,61246.0532,6725533378.6309,4455837032.8744,4395257269.4544,2899544805.3613,5680301748.8532,4099907824.556,801602.5847,4554.3423,6715185719.1316,4446033419.3114,4351572164.9485,4043534693.8776,5796958525.3456,4121179532.5595,344023.0042,178927663.2993,6796913304.721,4498677446.8085,4386381073.4619,3776446785.1866,5711044249.0631,4117346577.9072,9569069.6172,8695670.6959,6763534637.3964,4477407951.2085,4391523603.9626,3440341772.7016,5724212351.0293,4108640892.5791,215458.4507,9955.7267,6735761313.3719,4448287237.0266,4396677378.2481,2596485794.8953,5745371900.8264,4110984474.791,18145.4103,9845.9844,6746075140.5691,4444779976.4561,4394956247.2308,2169062285.73,5735386452.4533,4115894676.648,23405.7809,7972.7462,6726579170.914,4443783556.5768,4128961336.3168,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:04.637,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,194630.37,33.07,25.0,102719.38,2500.0,2500.37,22450181.0,2500.0,2501.43,22340098.0,0.15,0.5,252901.46,33.26,25.01,102673.39,0.0,0.07,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3647958563.5359,5693349137.931,4116535641.8655,7146.2423,7599.4986,6722594447.746,4447522436.6166,4358498379.7441,2927556475.7644,5681599397.8063,4100387384.1214,39156.0723,61314.9303,6725532529.3019,4455084840.9934,4396235665.6141,2888618387.4498,5680302465.5963,4099695008.285,801335.8068,4554.4542,6715181478.9688,4445781889.543,4349188315.2472,4044364666.2584,5796959988.2964,4121178491.4893,344015.8062,178858271.2738,6795166051.6605,4499442742.027,4386626312.88,3765480467.6362,5711054338.4261,4117135056.4252,9568290.9538,8695016.0017,6762956952.5111,4476392276.4228,4391280575.5396,3446043325.0685,5721734170.818,4108426132.5307,214219.7872,9919.4741,6734042860.7875,4448535682.2262,4397166842.1344,2590518787.6407,5747869886.8581,4110983436.3155,18139.1964,9886.8651,6743779594.6176,4445032514.8559,4395205206.314,2163526289.8725,5734142247.3048,4115680719.4469,23405.1076,7972.8316,6726578321.4407,4444031498.7109,4126809174.5982,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:05.829,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,193488.01,33.08,24.99,102719.56,2500.0,2499.24,22450181.0,2500.0,2499.45,22340098.0,0.14,0.5,252139.72,33.27,25.0,102670.43,0.0,0.08,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3647284570.0608,5693761046.0522,4117177847.1139,7145.6388,7600.2573,6722026315.7895,4447525802.109,4360656116.0567,2931799096.564,5682011757.9581,4100386348.335,39156.7036,61497.5381,6724965605.0955,4455336292.6336,4397210616.723,2897103183.315,5679893212.9291,4099479625.123,802296.1253,4554.7452,6715182327.0014,4445529827.3155,4347995178.3464,4044985964.375,5796958525.3456,4121176409.3488,343975.5494,178896850.727,6792254246.0113,4499187425.5235,4386626312.88,3791326379.2526,5711056500.4324,4116921476.8591,9567532.7097,8695626.0794,6761803586.6781,4477401174.6103,4391038127.3864,3449058295.9641,5718847597.0559,4108000830.1769,214182.8311,9959.0085,6731762305.5343,4449288479.8833,4397413831.32,2591456075.4396,5750377303.7295,4110769470.405,18144.5161,9862.8759,6740910870.8606,4445283960.3072,4395693790.5057,2162570412.9068,5733316935.5422,4115466264.6845,23401.0247,7972.9152,6726581719.334,4443784117.0207,4119719106.9574,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:07.029,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,192917.18,33.06,25.0,102719.79,2500.0,2498.68,22450181.0,2500.0,2500.78,22340098.0,0.14,0.5,251632.92,33.26,25.01,102672.27,0.0,0.08,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3646778662.4937,5693761764.4946,4117607655.5024,7146.1054,7600.6074,6722596994.6515,4447775845.6274,4361857307.7557,2933430519.0235,5682007456.2661,4100386866.2282,39155.6528,61436.8085,6725531679.9728,4454832855.7784,4392824245.7791,2884810172.7028,5679079183.0885,4099485320.7684,802596.4355,4554.4285,6715184871.099,4446031176.4046,4347997370.0071,4045402480.7309,5796959988.2964,4121176929.8839,343993.2856,179028192.2768,6791092624.3568,4498933840.2179,4387114108.8014,3814381167.8621,5710647834.5464,4116709479.4862,9566334.7681,8696333.4186,6761803586.6781,4475881788.4159,4391036467.268,3385208324.4306,5716370455.8569,4107787693.2655,214363.0706,10022.8788,6735194352.3008,4449288479.8833,4397412168.9017,2586781278.5985,5752876742.1603,4110979282.4134,18158.4973,9882.0836,6744357380.1209,4445283399.6748,4395938954.1325,2165486706.2786,5732484629.2948,4115892077.355,23421.1368,7973.1637,6726580869.8607,4444030938.2356,4115438278.0083,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:08.229,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,192377.26,33.06,24.99,102720.2,2500.0,2496.85,22450181.0,2500.0,2497.67,22340098.0,0.15,0.5,250926.08,33.27,25.0,102671.46,0.0,0.06,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3645096839.4903,5692945190.7191,4117823373.3812,7145.8707,7599.9183,6722028862.4788,4447526363.0245,4363300159.4546,2934636794.9003,5682008173.2148,4100391009.3739,39158.2451,61412.9159,6726674311.9266,4455583839.065,4391610403.9845,2879545752.1094,5679483302.2789,4099907824.556,802337.6549,4554.548,6715754388.9407,4446031176.4046,4346571178.1782,4046026138.4521,5796535985.9567,4121392503.9042,343962.4422,179114701.6386,6789921968.7875,4499189127.8443,4387115767.3596,3802283698.8339,5710659364.4159,4116936037.4415,9566007.2733,8696883.8127,6761811272.4167,4474874703.6912,4390802346.1709,3396852193.3022,5714306006.2009,4107784061.4299,215095.0903,9965.9196,6739202553.1915,4449037706.2058,4397655860.3491,2579500684.4404,5753708436.1841,4111191712.5351,18143.3165,9850.2606,6748376512.6981,4445280035.8805,4395450869.6134,2165903215.2051,5731658349.6058,4116109695.8669,23419.3743,7972.7433,6726010362.6943,4443533960.9953,4116086009.2338,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:09.428,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,187196.72,33.05,25.0,102719.43,2500.0,2499.41,22450181.0,2500.0,2499.41,22340098.0,0.14,0.5,250128.26,33.25,25.01,102673.26,0.0,0.04,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3643579508.8752,5692944472.3799,4118036513.0552,7146.3416,7600.2555,6722027164.6859,4447776406.5743,4359942860.2824,2923977104.8744,5682823031.6937,4100392563.0535,39149.1614,61340.6268,6727246623.0567,4456335637.6103,4392825352.8923,2876820361.8923,5679892496.2374,4099908860.2351,802186.2983,4554.6655,6715750148.4183,4446030615.6779,4348474984.9307,4046440314.5104,5796535254.5348,4121393024.4664,343953.7303,179100958.2763,6788174882.126,4498423919.2103,4386628524.0464,3788615759.7781,5710660805.6496,4117152738.0519,9565961.8656,8696475.3644,6762391322.914,4476648410.5923,4390807326.2506,3410051224.6567,5719254528.3972,4107573022.0493,214755.1916,9905.3315,6737478090.7002,4448537926.3914,4394486654.1145,2654174770.3038,5755380537.4001,4110765835.9294,18140.5508,9838.7272,6744925042.5894,4445031393.654,4391070717.1315,2163224103.5039,5730417932.0318,4115899355.3753,23417.2961,7973.1195,6727148925.325,4444032619.6615,4134784262.6368,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:10.628,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,186478.65,33.04,24.99,102719.66,2500.0,2499.19,22450181.0,2500.0,2499.26,22340098.0,0.15,0.5,249245.71,33.26,25.0,102672.09,0.0,0.07,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3644419759.9006,5692126696.8326,4117608175.5773,7145.7203,7599.8724,6722029711.3752,4447526923.9399,4360661611.1661,2912111805.811,5683639558.2329,4100818356.0367,39151.8321,61188.0851,6725535077.2889,4456837164.8586,4391122731.297,2871061754.3605,5679895363.0044,4099698115.1616,801367.4342,4554.3315,6715178086.8385,4446028933.4978,4346566248.5622,4045812445.7604,5795691092.5845,4121393545.0286,343969.5199,179137976.1967,6792248241.5509,4498676879.4326,4386141941.1895,3772690696.1242,5711080282.5022,4117153258.0997,9566135.5696,8696383.2582,6762970618.3806,4474876396.8845,4391291090.2048,3424981841.7639,5725040814.8523,4107785617.9309,215239.0658,9980.3361,6735753657.7067,4448783594.2322,4394725591.1835,2640844454.8245,5748696503.6994,4110763239.8754,18148.1258,9873.2752,6742051085.5683,4445526463.3326,4391553403.4311,2158423034.9345,5737053713.6239,4116111255.5238,23413.9179,7973.5413,6727149774.8704,4444030938.2356,4130681971.9923,21.9634,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:11.828,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,185843.92,33.04,25.0,102720.33,2500.0,2499.17,22450181.0,2500.0,2499.51,22340098.0,0.16,0.5,248906.17,33.25,25.01,102671.06,0.0,0.08,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3644586476.5409,5692127415.0686,4117392480.1082,7146.6916,7599.9603,6722024617.9966,4447525802.109,4362097625.3298,2922032253.3028,5683231982.7895,4100605448.5187,39156.5743,61312.0199,6725531679.9728,4457088813.9404,4389422534.4322,2869804994.7443,5679894646.3126,4100335076.9071,800388.9566,4554.6939,6714606122.2759,4445281717.7777,4349423403.6722,4046639775.3383,5796537448.8005,4121822157.4344,343988.6104,179227243.2721,6791664808.3026,4498931003.1775,4386138072.0761,3766740670.3114,5711083885.8461,4117153258.0997,9566616.9615,8696720.4703,6761243275.5529,4476148591.43,4391053068.4522,3432569868.7118,5721318221.1955,4107781986.0953,214588.499,9928.9881,6740910019.5795,4448532877.0197,4394721714.5705,2634843541.9441,5751198838.897,4110762720.6646,18162.9334,9834.6954,6739176170.2128,4445028030.0482,4391304853.0795,2158959624.3619,5734978652.5798,4115894676.648,23417.133,7973.1981,6726575773.0207,4444280029.1463,4127016540.1019,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:13.036,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,184914.58,33.03,25.0,102721.24,2500.0,2498.64,22450181.0,2500.0,2498.79,22340098.0,0.14,0.5,248504.92,33.24,25.01,102671.42,0.0,0.08,22160328.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3565801341.1945,5692537710.0991,4117391440.0125,7146.8569,7599.9782,6722593598.7775,4447774723.7337,4361615917.3354,2928210864.9828,5683639558.2329,4100818356.0367,39155.6627,61209.7828,6725526583.9986,4456335637.6103,4391121624.6127,2867926250.5886,5679489752.0424,4100546405.635,799941.1864,4554.6387,6714035102.5945,4445529827.3155,4347753670.8306,4046431124.2724,5796964377.1487,4121610182.7268,344020.9091,179256717.6342,6789918538.8441,4498932705.4017,4386381626.223,3792959789.3729,5710677379.8371,4117369461.2024,9566442.9295,8697447.9564,6761242421.6549,4477664765.347,4391056942.0619,3439144779.6831,5718430622.7001,4108421981.2153,213830.1348,9970.4009,6738042886.3172,4448283870.9677,4394965108.5512,2625370173.8092,5752870209.0592,4110763239.8754,18143.3063,9852.5473,6743189133.9521,4445529266.6517,4392035643.126,2158488768.7983,5733320552.702,4116106576.5532,23417.674,7972.815,6728862168.5928,4444281150.1597,4126592989.3905,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:14.236,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,184253.22,33.03,25.0,102722.64,2500.0,2500.0,22450181.0,2500.0,2498.99,22340098.0,0.14,0.5,247906.79,33.24,25.01,102672.54,0.0,0.06,22160328.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,d320db89-9824-446a-8cb4-cb3cbb174107,a661db87-8dfc-473e-9578-ed90da9aca97,3576289157.7142,5692127415.0686,4117174206.9683,7145.2004,7599.9462,6722593598.7775,4447524680.2782,4363054761.3811,2932122940.1963,5683640992.5416,4100604930.5987,39156.8539,61445.1277,6732390749.8725,4456333951.554,4386265200.0884,2866572773.3526,5679489035.402,4100331969.5479,799971.0911,4554.3982,6714606122.2759,4445281157.1453,4349182834.5939,4045803256.9299,5796117165.2161,4121610182.7268,343988.8363,179306526.4593,6788757716.0494,4498425053.8977,4386869368.1243,3816590722.9902,5710675938.6034,4117151177.9084,9566076.6656,8697113.7856,6762384490.5628,4476141252.1877,4391294964.0288,3446796467.1076,5715130886.2768,4108207762.5571,214735.3194,9974.1288,6737467880.5411,4448534560.1436,4395695452.2794,2619438377.0188,5754121106.5127,4110761163.0322,18157.2966,9868.0404,6740892142.6747,4445278914.6157,4392278186.7493,2154826299.0109,5731660519.2739,4116322657.7935,23414.9545,7972.7647,6728860469.0687,4443534521.4078,4143653454.4885,22.2857,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:17:15.436,"{'cid': 'af828360-38e9-4e4e-966d-32d8c41f1d77', 'uuid': '801f15bb-b43f-4e68-9359-bdb12d856558', 'annotationId': 'd320db89-9824-446a-8cb4-cb3cbb174107', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759374902716, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:15:03.012Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,182992.06,33.05,25.0,102720.45,2500.0,2499.59,22450181.0,2500.0,2500.89,22340098.0,0.14,0.5,247150.8,33.24,25.01,102673.05,0.0,0.05,22160328.0,0.13
