delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,unadjusted_delta_seconds
0.0,1024000.0,16.78861713409424,1021.8536010742188,23.36872787475586,25.219046783447265,27.088644409179686,0.0,0.0,0.0,0.0,0.0,0.0,1.0974845886230469,0.8277587890625,0.36126136779785156,0.4029312133789027,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,0.0
0.3028849708021719,1024000.0,16.794548888646755,1021.8539395988697,23.36872872862269,25.285933357901236,27.041995501041345,0.0,0.0,0.0,0.0,0.0,0.0,1.0919477859491593,0.8294779805812595,0.3612570984637067,0.16220762250528864,0.2466664691511795,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,0.3028849708021719
0.6057699416043438,1024000.0,16.799383503345485,1021.8539330831773,23.368863697436485,25.299347793721523,27.1038667758442,0.0,0.0,0.0,0.0,0.0,0.0,1.0975043785850147,0.83025400076599,0.3609294891357422,0.2437635742024824,0.16244758222455857,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,0.6057699416043438
0.9086549124065157,1024000.0,16.801703328980466,1021.8552304476625,23.369126499002324,25.251492452853768,27.024217775542393,0.0,0.0,0.0,0.0,0.0,0.0,1.1034297943115234,0.8294630121251885,0.3609294891357422,0.4010073438930313,0.24028548423263985,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,0.9086549124065157
1.2115398832086877,1024000.0,16.799372501897373,1021.855722620205,23.369194304864777,25.25158932497891,27.025248493748272,0.0,0.0,0.0,0.0,0.0,0.0,1.1033259569622302,0.82861328125,0.3609294891357422,0.24187644078687853,0.1612947700675349,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,1.2115398832086877
1.5144248540108596,1024000.0,16.80068116873695,1021.8553116971823,23.3691954990939,25.219745097158437,27.040440095433617,0.0,0.0,0.0,0.0,0.0,0.0,1.0975594271224622,0.8302001953126137,0.3609344671514343,0.32127164971876354,0.40064843798086613,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,1.5144248540108596
1.8173098248130315,1024000.0,16.80525398123344,1021.8007917026835,23.36926011757867,25.26850584312701,27.071670779046865,0.0,0.0,0.0,0.0,0.0,0.0,1.0917647294899275,0.8985509327561658,0.36124814654157333,0.2509600374400911,0.2541739022259897,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,1.8173098248130315
2.1201947956152036,1024000.0,16.80540117416872,1021.7517744833178,23.369263358359934,25.313457087084412,27.04096791368906,0.0,0.0,0.0,0.0,0.0,0.0,1.0974693298339844,0.8869049696247657,0.3612557326572059,0.39987632356029224,0.5596790449757805,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,2.1201947956152036
2.4230797664173753,1024000.0,16.807644793422906,1021.7275212893771,23.36932113145084,25.237297155381402,27.073976965738854,0.0,0.0,0.0,0.0,0.0,0.0,1.0977311161079975,0.8286331636935529,0.36126136779785156,0.39886496801663185,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,2.4230797664173753
2.725964737219547,1024000.0,16.80613242091729,1021.6866428055486,23.36919960263633,25.265070828717388,27.10292505224977,0.0,0.0,0.0,0.0,0.0,0.0,1.1039814331054068,0.8763833369782787,0.3612258790302718,0.31337725345391476,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,2.725964737219547
3.028849708021719,1024000.0,16.799365405157467,1021.6497628838284,23.369324259596812,25.254990008873783,27.05762090057276,0.0,0.0,0.0,0.0,0.0,0.0,1.1094379425048828,0.8805173200339595,0.36062753939406633,0.24175643920898438,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,3.028849708021719
3.3317346788238913,1024000.0,16.797816603103033,1021.6323910601152,23.369391632080077,25.28517024805429,27.08944188341112,0.0,0.0,0.0,0.0,0.0,0.0,1.109122318015423,0.8364275222393189,0.36059761047363637,0.38177863193412875,0.2472748216956937,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,3.3317346788238913
3.634619649626063,1024000.0,16.78757955409232,1021.600904328928,23.369471525011445,25.328217780244948,27.086140572044474,0.0,0.0,0.0,0.0,0.0,0.0,1.1274363469399518,0.8745798247332459,0.3609544085866325,0.23567488916311774,0.24689356194967615,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,3.634619649626063
3.9375046204282347,1024000.0,16.773484191137534,1021.5714644063034,23.369660813045364,25.280427530101527,27.060315526278252,0.0,0.0,0.0,0.0,0.0,0.0,1.129412763196779,0.8685529941429877,0.361273609152164,0.23375053649937882,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,3.9375046204282347
4.240389591230407,1024000.0,16.761096593846947,1021.5516698860586,23.369678501890423,25.243364552465078,27.103489475639975,0.0,0.0,0.0,0.0,0.0,0.0,1.1563584438040735,0.8351395669245676,0.36161557936510746,0.1750704226710127,0.31557079195512117,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,4.240389591230407
4.543274562032579,1024000.0,16.74727469923183,1021.5293756206305,23.369871033301827,25.326285395784197,27.086406209300776,0.0,0.0,0.0,0.0,0.0,0.0,1.1456446133829168,0.8369883755356113,0.36195122083324804,0.3947018489280474,0.32152898891552084,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,4.543274562032579
4.846159532834751,1024000.0,16.73796446328266,1021.5120140859941,23.37006358883975,25.257328284481574,27.062289593241893,0.0,0.0,0.0,0.0,0.0,0.0,1.1475720498170858,0.8615309966121458,0.3622570037841868,0.3227173359774902,0.39433996403230864,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,4.846159532834751
5.149044503636922,1024000.0,16.721912306162956,1021.4925297415509,23.370129212976543,25.320288345552,27.119181080657427,0.0,0.0,0.0,0.0,0.0,0.0,1.1681662257810572,0.8598347150432346,0.3622570037841868,0.31550048389330954,0.3284447789829912,0.0,0.0,0.0,0.0,0.0,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.32701264214732,0.0,31.500036963425877,39.98081614588669,44.52409070791927,76.02412767134516,0.0,31.802921934228053,43.91832076631493,48.15871035754533,79.96163229177338,AmbientSamplingRFC,5.149044503636922
