delta_seconds,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8,normalized_E1_std,normalized_E2_std,normalized_E3_std,normalized_E4_std,normalized_E5_std,normalized_E6_std,normalized_E7_std,normalized_E8_std,normalized_F1_std,normalized_F2_std,normalized_F3_std,normalized_F4_std,normalized_F5_std,normalized_F6_std,normalized_F7_std,normalized_F8_std,normalized_G1_std,normalized_G2_std,normalized_G3_std,normalized_G4_std,normalized_G5_std,normalized_G6_std,normalized_G7_std,normalized_G8_std,normalized_H1_std,normalized_H2_std,normalized_H3_std,normalized_H4_std,normalized_H5_std,normalized_H6_std,normalized_H7_std,normalized_H8_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,reference_event_name,reference_event_value_normalized_E1,reference_event_value_normalized_E2,reference_event_value_normalized_E3,reference_event_value_normalized_E4,reference_event_value_normalized_E5,reference_event_value_normalized_E6,reference_event_value_normalized_E7,reference_event_value_normalized_E8,reference_event_value_normalized_F1,reference_event_value_normalized_F2,reference_event_value_normalized_F3,reference_event_value_normalized_F4,reference_event_value_normalized_F5,reference_event_value_normalized_F6,reference_event_value_normalized_F7,reference_event_value_normalized_F8,reference_event_value_normalized_G1,reference_event_value_normalized_G2,reference_event_value_normalized_G3,reference_event_value_normalized_G4,reference_event_value_normalized_G5,reference_event_value_normalized_G6,reference_event_value_normalized_G7,reference_event_value_normalized_G8,reference_event_value_normalized_H1,reference_event_value_normalized_H2,reference_event_value_normalized_H3,reference_event_value_normalized_H4,reference_event_value_normalized_H5,reference_event_value_normalized_H6,reference_event_value_normalized_H7,reference_event_value_normalized_H8,reference_event_iqr_normalized_E1,reference_event_iqr_normalized_E2,reference_event_iqr_normalized_E3,reference_event_iqr_normalized_E4,reference_event_iqr_normalized_E5,reference_event_iqr_normalized_E6,reference_event_iqr_normalized_E7,reference_event_iqr_normalized_E8,reference_event_iqr_normalized_F1,reference_event_iqr_normalized_F2,reference_event_iqr_normalized_F3,reference_event_iqr_normalized_F4,reference_event_iqr_normalized_F5,reference_event_iqr_normalized_F6,reference_event_iqr_normalized_F7,reference_event_iqr_normalized_F8,reference_event_iqr_normalized_G1,reference_event_iqr_normalized_G2,reference_event_iqr_normalized_G3,reference_event_iqr_normalized_G4,reference_event_iqr_normalized_G5,reference_event_iqr_normalized_G6,reference_event_iqr_normalized_G7,reference_event_iqr_normalized_G8,reference_event_iqr_normalized_H1,reference_event_iqr_normalized_H2,reference_event_iqr_normalized_H3,reference_event_iqr_normalized_H4,reference_event_iqr_normalized_H5,reference_event_iqr_normalized_H6,reference_event_iqr_normalized_H7,reference_event_iqr_normalized_H8,unadjusted_delta_seconds
0.0,-0.03419354520254194,-0.01889962879894349,-0.027376944769035783,0.010730560515831744,-0.0026310890666729537,-0.050636560730530224,-0.03132504476816782,0.012264099027630548,-0.002091977454278693,0.01265852507515237,-0.006306236042772695,-0.0049959655249049995,0.00013274958932483206,-0.0017117835837482387,-0.0011347341541200428,0.01605458802989581,-0.001315906347203244,-0.0016084221116727804,0.0029533750302256356,0.0002330035861390911,-0.0008639854610049458,-0.07353954948647823,0.0004717084612713807,0.01980775136011683,0.0001353873265983463,0.0010316248265238137,0.00018599978376991898,7.361785486073024e-05,9.39182682577755e-05,-0.022242020349966897,0.0001847703754644936,-0.0037836691516325294,0.01348064459934284,0.04827044700647032,0.006765863410238104,0.0023041736116438116,0.01337665297179813,0.0019293355130024503,0.0234822728421743,0.0010327260885021339,0.014104320196713371,0.0728488152456781,0.0016797926139362485,0.018834267611650968,0.0006735777278120691,0.0009657295378644459,0.005967702557627574,0.009003874583896732,0.007054175531916007,0.001482067565266254,0.004110437957965063,0.00013712709025659464,0.0010596263343043422,0.009267078983960397,0.02444585446388403,0.005727918017420119,0.006108320705153103,0.0016210299239703962,0.0004441777089376764,3.3318507165702727e-05,5.464429840640328e-05,0.0019128850531301422,0.010147644228081787,0.041614859591307285,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,0.0
0.3031715935967796,-0.033893881593436134,-0.020357685993837544,-0.02668079716589678,0.009855004683061965,-0.0025510804501049232,-0.04771836335099737,-0.030039224630554334,0.0112964102145889,-0.0021099881110049844,0.013095525500814983,-0.006136935148579668,-0.003448548824999931,0.00012176453353283984,-0.0015337757581792711,-0.0011731444778989848,0.014661684978190672,-0.0006740396159978284,-0.0016444347387106328,0.002755031700634287,0.0002373095775198185,-0.0009010785195076325,-0.06585288147205424,0.0023903415859352047,0.018746684134926164,0.00039796115224206033,0.0003331945595156688,0.00020055079283783105,6.87619561241858e-05,9.686295916957053e-05,-0.021323874953022688,-5.070181410484331e-05,-0.004072178480809841,0.009649405791798446,0.039552019879642346,0.0024941031209262596,0.0023111688648607912,0.015865826951508805,0.0015055053274897687,0.02324825323938312,0.00033105121913918137,0.014206738166796282,0.07469239856785893,0.0006015123372574661,0.01680720295223421,0.0005430578677148827,0.00025201804322417046,0.006060185890206025,0.009136387382716714,0.006671913702958597,0.001133458680426485,0.001973722034176261,0.0001409277277754979,0.0007916780834615739,0.017649393061967528,0.0070756450335354975,0.0049961263450938286,0.005060100127782633,0.0028966729420555814,0.0004281765111687652,2.615720425429009e-05,4.48677584081708e-05,0.001537219757836883,0.008886412846663614,0.04025464845495484,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,0.3031715935967796
0.6063431871935592,-0.03315510356398117,-0.021249072626195933,-0.02582111556753321,0.008990160343093818,-0.002487259588980292,-0.04471088927615854,-0.028510942445653876,0.010352228878849885,-0.002129312494265328,0.013674623821482166,-0.005963384930130949,-0.0019688939772628073,0.00010864486779235544,-0.0013612095071509956,-0.0012009668373224268,0.013318969143906284,-8.578351180396634e-05,-0.0016710096341036728,0.002651433480929127,0.00023979917225881272,-0.0009251998932541909,-0.058429213425898484,0.004122162976612077,0.017611049671729363,0.0006168320984373793,-0.0002912171681601668,0.0002112235715232118,6.470276654521115e-05,9.894364095496748e-05,-0.020306852751284066,-0.00030216147147142365,-0.004232481165742926,0.022212850229029982,0.035155277651579525,0.00352638108682668,0.003183105891081786,0.014905633128184784,0.0011806254899718246,0.02276351425322822,0.0010844233500979048,0.013233934080798343,0.07584873251458592,0.00035915458479341116,0.016975446902445776,0.00042705833194387605,0.001020387753524272,0.006108067867968552,0.008383390466243307,0.006340870478816655,0.000893617397204021,0.002831115285725357,0.0001394132362472418,0.0005513992451054361,0.01724710207932502,0.014467048459751363,0.0042547201470914744,0.0038515269396969046,0.004099873094998888,0.00041374800497632645,2.0595362345965422e-05,3.9252151695510946e-05,0.001229955842970698,0.007919662690090338,0.04024045279953081,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,0.6063431871935592
0.9095147807903388,-0.032282777502380136,-0.021712113750494626,-0.024899796650085893,0.008181031641219614,-0.002449044360277203,-0.04186368584232787,-0.026928182220398035,0.009491775085937107,-0.0021558945092082556,0.014312128522193168,-0.005792449342763176,-0.0007025649965414202,9.375051871593764e-05,-0.001212971774975209,-0.0012127103996666978,0.012125496121264265,0.0003847379516473109,-0.0016876969789251513,0.0026176150253134065,0.00024012329669925855,-0.0009361911036867793,-0.05178331734564767,0.005674697968885098,0.016505769864749935,0.0007750484110653151,-0.0007959725760127812,0.00021765529673097513,6.169048972224301e-05,0.0001000517465375359,-0.019290387617272448,-0.0005707164192220721,-0.0042914834368728075,0.03118578654919098,0.03427740663209537,0.006251420622888245,0.0028666605847474137,0.014133385357236244,0.001206643642290034,0.021840138498043407,0.0013492920716258478,0.012549080248493143,0.07624477138945081,0.00032132463353436863,0.01685710297037081,0.00032950872445213387,0.0012903618201608976,0.006112105423275746,0.007728651070409473,0.004969673910977707,0.0010514513144377264,0.005081802220210864,0.0001378408367183846,0.00047100403263570915,0.014861590647449262,0.023163981278674098,0.0036245902034148184,0.0031187814579393255,0.004860405331631919,0.00040172776021244437,1.959435205654497e-05,3.534698188320991e-05,0.0012924314784636612,0.00530407032720008,0.04007985582402942,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,0.9095147807903388
1.2126863743871183,-0.031229344099040747,-0.0218169027814465,-0.02386609381435322,0.0074445653052251076,-0.0024369520317013053,-0.03908709183745405,-0.0253262001131265,0.008705074235668603,-0.0022423120608829504,0.014993410684791245,-0.0056156099860107545,0.0004468571532287906,7.687649602887498e-05,-0.0010868290393554708,-0.0012099423959998606,0.011070045631263781,0.000754353851217595,-0.0016983910188743325,0.0026465684285769497,0.00023856526539371234,-0.0009350411160668849,-0.04562109241317051,0.007194278766691621,0.015408037598201436,0.0008818504230001065,-0.0012039683162537594,0.00022105223983042216,5.938227115911659e-05,0.00010033007630805145,-0.01826636206499828,-0.0008709409421962501,-0.004378260834853149,0.029508920588191854,0.0430400211918253,0.008619009383807663,0.0016316208035705784,0.013593546544550326,0.0007194918055705227,0.02087281856951061,0.0006425457401134337,0.011563366829786021,0.07598665036085828,0.000274534295535484,0.016289135581915515,0.00022230595431429567,0.0012267029433450124,0.0060595281160418565,0.008023658213872006,0.0027733667856506936,0.001324895633942363,0.007349962337791125,0.00012766957733379103,0.0004720616145410184,0.014736172143360204,0.023142024357755996,0.0031352498683896793,0.0028829198788314714,0.005342950129795191,0.00039279117770639607,2.6679938908678188e-05,3.262142089064082e-05,0.0015411067446451897,0.0042618446828765555,0.03971236675285479,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,1.2126863743871183
1.515857967983898,-0.03006370684052555,-0.021592069193424872,-0.02272649560186222,0.00675348260274789,-0.002420963228078163,-0.03634779587003477,-0.023576694727847673,0.007947926825260165,-0.002273138656025159,0.015699955762079356,-0.005438744822978596,0.0014224697306308392,5.734761279576834e-05,-0.0009825780590129727,-0.0011971896973088873,0.010090919954428772,0.001052366583419949,-0.0016970003121349719,0.0027409326485800176,0.00023506026584373205,-0.000929661966859996,-0.039872762613134466,0.008495938600904649,0.014306048984880294,0.0009305297109843841,-0.0015360695997220623,0.00021964032365611455,5.783009087275729e-05,9.967729464461042e-05,-0.017200146885865582,-0.0011471779166577194,-0.0043262543096327976,0.02752866827591202,0.04893409004857649,0.01052047667617503,0.0009286545804808848,0.013005382742143187,0.0004714045754539639,0.01908403915716942,0.0002908397236926919,0.00998444223300272,0.07514951273974395,0.0004490697346093706,0.015480865065119566,0.00011999836595072445,0.00115485598387209,0.0058839530405447255,0.007954140706436161,0.0015100880500791194,0.0016215706643109519,0.00820075284354917,0.00011509905167691783,0.00048361786666888443,0.014147667973445948,0.022704449480929846,0.002687281878538686,0.002669791815032446,0.005595553916038156,0.0003865297929943712,3.361504842203945e-05,3.11396326547788e-05,0.0015269432282558476,0.00430982587853544,0.03958811890161693,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,1.515857967983898
1.8190295615806775,-0.02867472466562957,-0.02098681150862921,-0.02153407265796599,0.006085757743037716,-0.00243092427751987,-0.03368093728692559,-0.021760908657210216,0.007249141111802936,-0.0023265455413605945,0.016459469465850744,-0.005261493369577057,0.002281873920642139,3.7491979889018814e-05,-0.0008879879476752308,-0.0011729934103166344,0.009202435592096554,0.001277103437189738,-0.0016904039846592166,0.002887492150973352,0.00023013897790445724,-0.0009122179985846231,-0.034602665591243545,0.00969182150733357,0.013201839817238034,0.0009489411562742568,-0.0017849592632781612,0.00021599809651603308,5.689991256266466e-05,9.842627009693803e-05,-0.016115575572919157,-0.0014529326477528714,-0.0042059215464557,0.024877241685422782,0.05238726162329022,0.012063981733938856,0.0031423886382168425,0.012657324048573053,0.00032060927186690347,0.01729575897493669,0.0007028135663676065,0.008368259205072687,0.0737794870911261,0.0006140105304129227,0.014487451248450875,0.00013151169836015126,0.001052346919199002,0.005683472536885656,0.007771707907483443,0.001064310791531888,0.0019020368285017643,0.008907847946580312,0.00010432485648917717,0.0005041677340649728,0.012948450775109262,0.021875075421933614,0.0023044352055406735,0.002534404196452121,0.005689367807537847,0.0003816058690681408,4.041887212962795e-05,3.070314542459894e-05,0.001514056235492613,0.006639946276071506,0.039093987469421596,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,1.8190295615806775
2.122201155177457,-0.027196558270512677,-0.02016633130127715,-0.020296808265618787,0.005491923560782665,-0.0024724724394046276,-0.031154051660402738,-0.019987788058386163,0.0066216069004513016,-0.0023934553466221065,0.017175298425688525,-0.005085404841549036,0.0029958429393744765,1.5979109427335913e-05,-0.000809941437621392,-0.0011422911967416257,0.008421055144154994,0.0014364244337244157,-0.0016811042556560286,0.003077516050306969,0.00022405251093435115,-0.0008881807618500598,-0.02989929340183135,0.010778855420881483,0.01213714950879691,0.0009314557531015455,-0.001954577830651542,0.00021034234685779452,5.648237894905499e-05,9.658784739601512e-05,-0.015054235455581983,-0.0017799197359375466,-0.004054494365090486,0.022067412726316786,0.0537358761778174,0.013189426092201056,0.0036554354012169757,0.01244031532590412,0.0004957472278387665,0.015481824060084163,0.0008920682594456917,0.008957009941500019,0.0720464383808616,0.0007030390994379422,0.01333534170100801,0.0001536695353844581,0.0009374740866836885,0.005477541517604191,0.007488899843508712,0.0017660457519904284,0.0021694972699402237,0.00969938008324245,9.542583190067907e-05,0.0005624386368787192,0.011527232504483235,0.02099884929398616,0.0020415318042218897,0.002573263539050405,0.00559480151694044,0.00037252062998953243,4.7126360214206495e-05,3.1117510630797134e-05,0.0011327718312982554,0.008805786879459864,0.03852533199023847,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,2.122201155177457
2.4253727487742367,-0.025595869901949793,-0.019067381579893777,-0.018983529050440585,0.004936146806719293,-0.0025308248201042155,-0.028665215305723142,-0.018157577925476346,0.00602929506718312,-0.0024599559493079224,0.017908178057361314,-0.004908004118055959,0.003615667155356721,-5.158857347383844e-06,-0.0007473464347920806,-0.0010988287688754987,0.007719738059456452,0.0015308511928980135,-0.0016632238999029568,0.0033114967697746808,0.00021653303600830748,-0.0008583458410518438,-0.02550805617921561,0.011789179119134954,0.01107385813211256,0.000877266858832006,-0.002058954234951322,0.0002019806044701184,5.656388093966214e-05,9.413848873150237e-05,-0.013971516949204756,-0.0021109403257904055,-0.0038942029252129083,0.019023195760431398,0.0531788856393578,0.014110267844167974,0.0036117707182363747,0.012309892814133975,0.0006974787895883267,0.013452277898335694,0.001014497945718347,0.009136801071156104,0.06971236553238885,0.0007101650757005955,0.011888925853178215,0.00015809395898481226,0.0008730070567566212,0.005242880330995071,0.007053882210587084,0.002673866826820584,0.0024214042808023703,0.010490071757465353,8.744841593278572e-05,0.0006209901272450113,0.009090948989523069,0.022139761032951927,0.0019776151396097078,0.0027262233914898586,0.005353794152386826,0.0003755337723387052,4.975925410361503e-05,3.244046705064178e-05,0.0008088066402252882,0.010717189757083937,0.03791526391142161,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,2.4253727487742367
2.7285443423710163,-0.0239377655510234,-0.017853726029521934,-0.017648766820949624,0.004435750196775634,-0.002596121423344497,-0.026280445614365017,-0.016310213289581103,0.005480705955569154,-0.002478808300433217,0.018559777132859567,-0.004734323684330631,0.004109719560578407,-2.6864961007013332e-05,-0.0006939371597915014,-0.0010522844796608199,0.007075793873297979,0.001578603212549673,-0.0016435302751022676,0.00358418084816835,0.00020791068440555155,-0.0008240635714255346,-0.02152844208245755,0.01262616665426961,0.010040917576391209,0.0007936184968668151,-0.0021116353276680712,0.00019129726634067295,5.693598609431636e-05,9.107562416946385e-05,-0.01289718876502087,-0.0024168936281545625,-0.003665879607348253,0.015858349598442435,0.05057588486943865,0.014713389989026767,0.0036139486250911226,0.012198259287558019,0.00067127816180464,0.01102735492282793,0.0011510922619125822,0.00819400620133736,0.06720498916135507,0.0006591601506999636,0.010402136094623884,0.0001513959902586633,0.0008327528939152908,0.005015762542202819,0.006390202359136211,0.0029698156570217835,0.002372113571721317,0.011367389206596157,7.880795203941122e-05,0.0006595595182468407,0.006641366917914964,0.02344361791160543,0.0017742850473217303,0.0026358218925919804,0.004818688734241737,0.00035644889133733135,4.8293366696456315e-05,3.4329673366350366e-05,0.0006701909399714021,0.011704265812098163,0.04017206925372218,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,AmbientSamplingRFC,3931915651.0,2508780347.0,4684732800.0,4713213370.0,698349545.0,6653577637.0,4442309089.0,4916013426.0,765724.0,4407085.0,923364.0,531737250.0,588.0,3951.0,2918.0,4900387058.0,5587.0,3941.0,5751.0,7959.0,769.0,4742374507.0,4300480424.0,4766927497.0,4572.0,7416.0,597.0,13208.0,3203.0,6567340561.0,954756947.0,3965923582.0,4.96,4.39,0.67,0.83,2.04,0.03,1.27,0.4,2.06,4.53,7.04,1.29,2.21,1.7,0.55,0.2,3.83,5.25,6.12,0.36,3.38,2.65,5.59,0.13,4.81,4.96,8.21,0.31,0.56,0.39,1.33,0.55,2.7285443423710163
