delta_seconds,normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_A1_std,normalized_A2_std,normalized_A3_std,normalized_A4_std,normalized_A5_std,normalized_A6_std,normalized_A7_std,normalized_A8_std,normalized_B1_std,normalized_B2_std,normalized_B3_std,normalized_B4_std,normalized_B5_std,normalized_B6_std,normalized_B7_std,normalized_B8_std,normalized_C1_std,normalized_C2_std,normalized_C3_std,normalized_C4_std,normalized_C5_std,normalized_C6_std,normalized_C7_std,normalized_C8_std,normalized_D1_std,normalized_D2_std,normalized_D3_std,normalized_D4_std,normalized_D5_std,normalized_D6_std,normalized_D7_std,normalized_D8_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,reference_event_name,reference_event_value_normalized_A1,reference_event_value_normalized_A2,reference_event_value_normalized_A3,reference_event_value_normalized_A4,reference_event_value_normalized_A5,reference_event_value_normalized_A6,reference_event_value_normalized_A7,reference_event_value_normalized_A8,reference_event_value_normalized_B1,reference_event_value_normalized_B2,reference_event_value_normalized_B3,reference_event_value_normalized_B4,reference_event_value_normalized_B5,reference_event_value_normalized_B6,reference_event_value_normalized_B7,reference_event_value_normalized_B8,reference_event_value_normalized_C1,reference_event_value_normalized_C2,reference_event_value_normalized_C3,reference_event_value_normalized_C4,reference_event_value_normalized_C5,reference_event_value_normalized_C6,reference_event_value_normalized_C7,reference_event_value_normalized_C8,reference_event_value_normalized_D1,reference_event_value_normalized_D2,reference_event_value_normalized_D3,reference_event_value_normalized_D4,reference_event_value_normalized_D5,reference_event_value_normalized_D6,reference_event_value_normalized_D7,reference_event_value_normalized_D8,reference_event_iqr_normalized_A1,reference_event_iqr_normalized_A2,reference_event_iqr_normalized_A3,reference_event_iqr_normalized_A4,reference_event_iqr_normalized_A5,reference_event_iqr_normalized_A6,reference_event_iqr_normalized_A7,reference_event_iqr_normalized_A8,reference_event_iqr_normalized_B1,reference_event_iqr_normalized_B2,reference_event_iqr_normalized_B3,reference_event_iqr_normalized_B4,reference_event_iqr_normalized_B5,reference_event_iqr_normalized_B6,reference_event_iqr_normalized_B7,reference_event_iqr_normalized_B8,reference_event_iqr_normalized_C1,reference_event_iqr_normalized_C2,reference_event_iqr_normalized_C3,reference_event_iqr_normalized_C4,reference_event_iqr_normalized_C5,reference_event_iqr_normalized_C6,reference_event_iqr_normalized_C7,reference_event_iqr_normalized_C8,reference_event_iqr_normalized_D1,reference_event_iqr_normalized_D2,reference_event_iqr_normalized_D3,reference_event_iqr_normalized_D4,reference_event_iqr_normalized_D5,reference_event_iqr_normalized_D6,reference_event_iqr_normalized_D7,reference_event_iqr_normalized_D8,unadjusted_delta_seconds
0.0,0.000998967056934852,0.004321714667158805,-0.0009701425665739505,0.0003378129132283636,0.003983925905550944,-0.006537635014723753,0.0005563866671665973,0.034273432206244014,0.051889308542715715,-0.0025759725880031724,0.0004380090494605415,0.010491674109254223,-0.0038961580618416037,-0.0010178040515538944,0.0009056782992414413,-0.029057742979257582,0.001013000864984126,5.7661975932266074e-05,0.0015530215143044535,0.005029133957521847,0.0005828396676490933,0.0001456092563903777,0.0007249199848716082,0.023095500515713185,-0.0034227117836851616,0.003805315961676925,0.024591636659211914,0.0253719321002845,-0.004049003990521949,-0.2683459268601764,0.002274120579089001,0.017298436350499415,0.0008955291126313547,0.0020102887509636513,0.01642481151533759,0.0003327492003499799,0.02367258080356105,0.02255981950928787,0.0009654132755776423,0.06762466514855325,0.010140724603714846,0.0021745226920424354,0.0005830035367871966,0.0220434338469484,0.0012691805103610676,0.0005563522633821316,0.0011946519677388245,0.02967343601095873,0.009733674005390935,0.005547279829103746,0.0028841009045458277,0.009407418928158773,0.00235858099496411,0.0026834933406906236,0.002500367984090146,0.00448772759399696,0.004413946552806469,0.017034438045741673,0.018366749863347298,0.009288011832348175,0.0013887082204935286,0.034658451012126834,0.00028782230866974956,0.0019468447802721833,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,0.0
0.3028737883982464,0.0009735750411198309,0.004386356427249358,-0.0004766466302128703,0.0003150868630697217,0.003398133527887359,-0.005773662171117062,0.0005607102983213579,0.03316014358949207,0.04467548026213146,-0.002486121099847255,0.0004072782368723089,0.010920213102056714,-0.005541686934826596,-0.0009854172576567418,0.0009949951365007905,-0.029206046524396075,-0.000985693211153593,-0.0014898240901616631,0.001433876269066091,0.005049986576419733,0.0005245510195112121,-2.3159034777209913e-05,0.000602641431409597,0.021419213366478954,-0.0030153011116315067,0.002695138290962532,0.023728330347341734,0.02423957711081657,-0.003203952729778748,-0.25484576729804037,0.002336530048427757,0.016452610103137987,0.0011231783257297837,0.0015810199597953854,0.012176455810607402,0.0002786286410091366,0.020200216098734028,0.018484649203142932,0.001529250472296673,0.06997777193072766,0.014861600852457663,0.002256694010746943,0.0005175004907514359,0.023101589142794844,0.004547731703322675,0.0005732222240095212,0.000602730214033137,0.027403589519512942,0.011318024242974005,0.006768687913882578,0.0021572924122441376,0.007687229106468153,0.0022584495095608437,0.00141629580975303,0.0024861851676594715,0.0033142584832107705,0.003726826243642581,0.01656821444968954,0.014862157345813086,0.007156287968567827,0.001435494324979177,0.028775188980902755,0.0005496396227424052,0.0017482373469465198,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,0.3028737883982464
0.6057475767964928,0.0009618298912458363,0.004418122858908579,3.536421554821354e-05,0.0002962904620124591,0.0028947137903399026,-0.004934832469614228,0.0005441294263917865,0.03243826415573618,0.038591353885285395,-0.0024059989782984994,0.0003758006457040505,0.011247440865948826,-0.006854473790333592,-0.0009513024384454092,0.0010519001355161818,-0.029147998388749125,-0.002641840695844549,-0.002749127911452224,0.0013523801727418207,0.005095225274965394,0.00046576434869164085,-0.00012897560399404453,0.0004905788253273637,0.01986594739851263,-0.002595891363306944,0.0017262924588277821,0.02283381981826745,0.023129789668137297,-0.002452984249409261,-0.24158536586279672,0.0023668980897700318,0.015614253368835224,0.0009069654068639497,0.0014324224291314275,0.010050368664588914,0.0002555155340055316,0.017232781855659934,0.021676185147104527,0.002014436711256516,0.07001516767417211,0.021127829240419452,0.0020924105031430804,0.000258152173327286,0.020650474494822716,0.00720757870621545,0.00058029136894723,0.0006236443712874834,0.025706066114314554,0.01092460889588304,0.008308039297187202,0.001544829188543968,0.00623593114876919,0.0019572794087790546,0.00049138395909159,0.0027424201744877036,0.002878870879364292,0.0031894408862704984,0.01582222186755433,0.01184585922896868,0.005489768040801132,0.001894722614784621,0.02178819465279863,0.0008365938142405561,0.0015272070513127085,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,0.6057475767964928
0.9086213651947392,0.000966575004150628,0.004411832617324544,0.0005926041503187769,0.00027891242821186243,0.0024694737773698775,-0.004012049387750341,0.0005101756996701373,0.03210854203302823,0.03348998931662654,-0.0023301760838025667,0.00033875331217959,0.011592746819833317,-0.007838581795943227,-0.0009168245415953511,0.0010719938235246684,-0.02893093414223652,-0.004015915345508044,-0.0037752094915378467,0.0012739883981511915,0.005149216848922571,0.0004013677748806459,-0.00021689059643770323,0.0003889800287088982,0.018350074643385263,-0.0022669867369523367,0.0008132078324680069,0.021826104696450098,0.02199907023560675,-0.0018169640197009626,-0.22822328593540853,0.002374841993841253,0.014767504635028397,0.0007950182728513079,0.0012942731980106598,0.008687379437603079,0.00021134565899753253,0.014736557034983886,0.02419799279180652,0.002430050895713868,0.06823224632708373,0.02649377234935785,0.0019707210284155624,3.734832487815604e-05,0.016628068583640694,0.00940758633100194,0.0005770575163099185,0.0007426167557529634,0.024579720791162215,0.013179648826837434,0.009357640867309357,0.001019989007926582,0.004988010706537929,0.001704209277524401,0.0006547876611938241,0.0029287472832798074,0.002701445087604469,0.0007609880348135095,0.015379812272420728,0.008332562167076635,0.00419260187070743,0.0028900150664264513,0.021380574517135348,0.0010613800556019586,0.0014075297404680873,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,0.9086213651947392
1.2114951535929857,0.0009789946708421966,0.0043822498944923365,0.0011738391686060543,0.0002638715951355513,0.0020966427520249776,-0.003011725310671388,0.0004523031674942018,0.03206069864323822,0.029005728377175754,-0.002258302028342148,0.0002994855021216466,0.011842302757611889,-0.00862620220008761,-0.0008782009245265777,0.001068958230834929,-0.028495601286090844,-0.005190275526690829,-0.004621745465293349,0.0012323422861114795,0.005219835407628465,0.0003320674450773009,-0.0002444705184162143,0.00029209057825582,0.016859787584278762,-0.0018788812708421022,9.35121841612735e-06,0.020745432927138586,0.020820541720961018,-0.001204812609843468,-0.21429170585103274,0.002355024102440146,0.013874261527770774,0.000885916209080539,0.0011664848841104096,0.0077500098456794375,0.000166940721866422,0.012472204769250223,0.026431180454869925,0.0028166968540951163,0.06439772848350063,0.030686940073460952,0.0018935312632729598,0.00016721027652032418,0.012892390797362947,0.011176095585508814,0.0005657325441236304,0.0005828734388312264,0.023819549278476137,0.014413072649348062,0.008651814089684729,0.0005936505780805348,0.003920049608771384,0.0016347418559482716,0.0013197751456233754,0.003044052263667004,0.0027126990277288755,0.0023112197436314474,0.014539203414351946,0.004962264463291472,0.003669410845720613,0.003989890358373174,0.021673954895318703,0.0012353232585348818,0.0012651582775459243,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,1.2114951535929857
1.514368941991232,0.001001629204311905,0.004328184609444373,0.001741365960560002,0.00025205495297876197,0.0018133067173146757,-0.0020269321035938843,0.00038233265618997897,0.03230403762183477,0.02544533801758154,-0.002196200401786778,0.0002621116883114412,0.011983773286674262,-0.009125250636353896,-0.000841426539485131,0.0010499960774836877,-0.027916190101291344,-0.006043937064570676,-0.005207762619311959,0.001213993945101801,0.005301888322258229,0.00026976705867777403,-0.00024431319404812036,0.00021055194530601983,0.015521457496377475,-0.001535645299315716,-0.0006427402437708774,0.019657408032433515,0.019699209777738917,-0.0007059462560319675,-0.20112376326158588,0.002311635998029082,0.013024723309067936,0.0009038322121053691,0.0010648310984466129,0.007057851068703617,0.00013585339829396212,0.010672321523323229,0.02792262588402414,0.0031393571447468453,0.05906737679610589,0.03413091859166879,0.0018527223928838075,0.00032943089663285447,0.009729064060335689,0.012395202643914034,0.0005193804809458305,0.000437183074495826,0.023489574817238307,0.014128620319618654,0.007074293929635437,0.000544849909332109,0.0030665636889947237,0.0013234965065254637,0.001946666324877157,0.0031077914330509713,0.0025556712675563805,0.004443790159051131,0.01368587684915306,0.005322826870088067,0.004291511254703433,0.004154154794505475,0.020975059080611452,0.0013508315366906002,0.0010373297903764327,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,1.514368941991232
1.8172427303894785,0.00103112199658436,0.0042500002980446205,0.0022862238701110357,0.00024110514691090147,0.0015760566947990793,-0.001079283946320455,0.0002983184997542661,0.03278358996327332,0.022756441819961094,-0.002134363495029447,0.0002183273919047869,0.012176343789915122,-0.009395716865446883,-0.000801943300313261,0.0009975611454087236,-0.027184184272725138,-0.006702320035765775,-0.00563978858030498,0.0012030672363849595,0.005362042093745002,0.00019866658305205294,-0.00020875294414110924,0.00013518234336385598,0.014216816169660626,-0.001226710511015673,-0.0012072643091578094,0.018499365593015772,0.018562605150653742,-0.0002706640487178277,-0.18795864887273747,0.002253520484283068,0.012172067286897202,0.0009263249263801082,0.000932104939204508,0.005733658752796842,0.00010342186912013922,0.009212782351717857,0.02695819500346886,0.0033946809713330415,0.05308394617247667,0.03602264885097078,0.0018435165581597935,0.0004663039350938675,0.007489546934082292,0.013236737485054583,0.00041767629887191654,0.0002859993630744426,0.023637788282310963,0.014035078566193534,0.006745699709231752,0.0006798469416061621,0.002446204604870746,0.0009962250295944084,0.002237496212351975,0.0030862242926432645,0.002598049586743119,0.004417027946868972,0.011382238417223262,0.006695026147756626,0.004972165709051634,0.004387516047913058,0.01986140693283342,0.0014792782875056726,0.0010853270393077156,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,1.8172427303894785
2.120116518787725,0.0010714818684844593,0.00414916819990842,0.002892297404001437,0.0002323361804366238,0.0014056867883484481,-1.0378329718833955e-06,0.00020555112772831853,0.033710130984883,0.020458762324545913,-0.0020798895697316374,0.00017582843465033666,0.012277348912650862,-0.00944890128577023,-0.0007620838067407931,0.0009378238213667154,-0.026315961550260482,-0.0071463086339157225,-0.0058947182190192534,0.0012088864979129365,0.005448571114615946,0.00013608560819108735,-0.00016219396292816,6.639842663004928e-05,0.01294315838051473,-0.000926737133969089,-0.001734254466526975,0.017286017663385,0.017406492338055128,9.208966804383003e-05,-0.17444563032001004,0.002173209128962487,0.01129621122703075,0.0009517686966988043,0.0008178503679120057,0.004116515664243758,8.298436575558733e-05,0.008054381370705656,0.026035683162404063,0.003607317565237798,0.04489179865762857,0.03369907205398534,0.0018641306871627703,0.00048122773715020837,0.0066998463524192906,0.013671244633915829,0.00032398139777929007,0.00014546197796122605,0.02414940419381682,0.014247060403846,0.006523916705094708,0.0009195284303632028,0.0018761800018279639,0.0006659807889975334,0.0015866238559677248,0.003044931866728412,0.002660823218400504,0.00427231154284362,0.009968091932287369,0.007749018447653423,0.005434527919300599,0.004861402228337907,0.0188417827899047,0.0015335982677219667,0.0009188631315337533,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,2.120116518787725
2.4229903071859713,0.0011170008508986267,0.004033131236506479,0.0034720421108664834,0.00022434366358893817,0.0013065621120732708,0.0011131612297016786,9.16233688125382e-05,0.03465526794315575,0.018793920469704836,-0.0020242675406857134,0.00013145372901987058,0.012288389704482343,-0.00931909138293559,-0.0007224972520558916,0.0008640224378583644,-0.025290500949190792,-0.007419514632028459,-0.005993232161410316,0.001236076270005756,0.005534430617454189,6.515028560289773e-05,-8.505866898144242e-05,8.954686888471355e-06,0.01173803598291254,-0.0006054498934330883,-0.002074256516701011,0.016037366125945397,0.016256693953972688,0.00043537629278114917,-0.16102500648791815,0.0020761847403499103,0.01041445743089103,0.0009781476009789389,0.0007323586971692969,0.0029241170495645356,6.806949069532986e-05,0.007142973620606784,0.02402499983639319,0.0038314508097150313,0.035818088604048004,0.028313358159505957,0.0019073209140573534,0.0004566446346322741,0.0060610366480888,0.013778256997774642,0.000234975075966743,0.00011319751895957973,0.02474979796079937,0.014751497994495766,0.006361930782009462,0.0009469282909731435,0.002248349388262216,0.0003407082777319579,0.001056395433946638,0.002950722495016433,0.002470494979980073,0.0041265767313503595,0.008504273952732313,0.00877179468383899,0.005787719034380762,0.005722937753988225,0.01801973346086727,0.0015528769062198907,0.0008801340494102583,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,2.4229903071859713
2.7258640955842175,0.0011640174567502809,0.003908672897100954,0.0040203907025371894,0.00021819860547412007,0.0012523774922287435,0.002152721827103178,-1.8763493497025217e-05,0.03584301118012946,0.01772288854830073,-0.001977130637100883,8.781194343946693e-05,0.012285160754260345,-0.009041564249690064,-0.0006824665128745687,0.0007823125360483703,-0.02418878265120484,-0.007524692329511633,-0.005972863006688077,0.0012725222214406242,0.005599522234481023,-1.0761869699344849e-06,7.002439765330104e-06,-3.910916471021363e-05,0.01063634481071902,-0.0003188322053446621,-0.002358337892457465,0.014824096346056298,0.015168864134873786,0.0006969383334993315,-0.14831259055633647,0.0019708762445815055,0.009581233328533216,0.001029261984881786,0.0006398564140757883,0.002750888900128036,5.881044446550673e-05,0.0065630593209397995,0.021305848281670745,0.003980823363688216,0.026482002519363133,0.022696751045188104,0.001967561649897917,0.000410037277814982,0.006744116634650714,0.013598948879265351,0.0001477176199375129,0.0003205514913595353,0.02566979994745485,0.015367701075500152,0.006333775458404079,0.00093676212282719,0.0027902692395876377,0.00016191075385444965,0.0006176882207274603,0.002820387126138013,0.0024270973063231747,0.004482399268031887,0.00703137041920055,0.008817715401937064,0.006007663379373659,0.006602139424481082,0.01832776145980944,0.0015282284704615076,0.0008157874243847636,0.0,31.498873993417625,39.979340068568526,44.52244689454222,76.32419467635809,0.0,31.498873993417625,39.979340068568526,44.219573106143976,76.02132088795985,0.0,31.801747781815873,45.128194471338716,49.67130129731241,81.47304907912829,AmbientSamplingRFC,AmbientSamplingRFC,3530.0,4707.0,346677355.0,3717.0,35003.0,2784865634.0,5732.0,3037201.0,3629455260.0,16486.0,552.0,487667466.0,24318.0,6029.0,7665.0,2324880.0,1130933254.0,927780519.0,4733.0,23217.0,573.0,6370.0,1151.0,4843613108.0,2099624911.0,4506019584.0,3407357013.0,3050528717.0,2640565062.0,6029153366.0,4664735546.0,4817725341.0,7.17,6.25,1.36,0.16,1.32,3.0,1.73,1.68,0.64,8.21,1.27,1.43,4.75,6.44,1.85,10.97,0.7,0.34,2.98,3.83,2.09,3.41,2.52,0.06,1.53,1.64,1.97,0.53,1.55,2.66,0.17,0.11,2.7258640955842175
