normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8
0.004151071947253282,-0.002119378309665132,-0.007130538607043824,0.00022091004116475688,0.010134081640539305,-0.023145350306148393,0.009731356811160996,0.021202596474203306,0.017845147526229566,-0.001464624190098962,-0.0010488034277261749,-0.00976220300825792,-0.0018252421514010075,0.0002772416332383898,0.002295330533262696,-0.02080808419212332,0.008299336243392297,0.009380612556757484,0.0020243854054351473,-0.008243927982551136,0.0004044137307470663,-0.0021753040948201408,-0.0010670591363303172,0.02727589592332169,0.007746190582183843,0.017006418451273486,0.030669057039749426,0.0423281136659579,0.0029522224254741047,-0.34158055841248613,0.002469460374555421,0.022245580428091216,-0.1169668317067617,-0.06740920764696079,-0.041078544600071765,0.0032034253182893213,0.009680368071130818,-0.049578209340890966,0.004037875286118764,0.007040022461302975,0.0054099186619434025,-0.1346696421208805,-0.007893715094260512,-0.06062207683130483,0.0002689461527412007,0.0021501265897574395,-0.0015146241553314344,0.02017633549118636,0.0003314703168755262,0.007231865736025078,-0.009037393108023983,0.0002341466790567459,0.0007499713710863443,-0.07741059262309358,0.06414574639351378,0.02101085897199151,0.0021480680309806655,-0.002153096321809822,-5.0218624617737184e-05,1.4502248784076244e-06,9.021466993286431e-05,-0.02423620181852193,-0.009005511558022317,-0.04688193863892409
0.0035634789129781463,-0.0014572045449557924,-0.005207881258691538,0.0001859770091410251,0.009125687539513816,-0.0169849147510035,0.008466779617766651,0.023092287294789404,0.017432115037628648,-0.0012413453888941994,-0.0007283498833866586,-0.0078774444325862,-0.0018470548409112997,0.00025154425498818966,0.0022737215445323145,-0.013921532695346905,0.005684700262121201,0.007884385821437023,0.002222154232401241,-0.007100234145380524,0.0002887166228935367,-0.0023248473590227192,-0.0009690076429258454,0.02550716342298731,0.007536555261477673,0.013102104760386535,0.029317330592489865,0.03901543652179695,0.00280368718274282,-0.32128448673518384,0.0026687878185380765,0.021009721874508447,-0.10258752864683296,-0.05944117078211941,-0.03725394957739381,0.004396990310867377,0.007613861957750823,-0.04640565026350518,0.006962103738305858,0.006619614999041845,0.0055656497025025065,-0.13214522319922706,-0.00810389400734568,-0.05239649671907398,0.00020852923372216559,0.001932660238335604,-0.001499897600418132,0.019729670007483824,0.0003562468755899939,0.007838641986453565,-0.008775605299869982,0.00024080441583440582,0.0007813483528529286,-0.0750668279104364,0.0582717797469936,0.019054093260606475,0.002138409288445553,-0.0013939866011225543,1.6982671525500592e-05,6.177131236073663e-06,9.069886435009167e-05,-0.022490776902195142,-0.007756358227048343,-0.048198151133296285
0.003049424208114937,-0.0008855903340161397,-0.0037063961680473545,0.0001539818183200481,0.008144568025617582,-0.01218320510280757,0.007401661137128812,0.024444770109007585,0.017179505972571008,-0.0010407230064685136,-0.000457993450873051,-0.006220232993803476,-0.002006564050702875,0.00022995969237094016,0.0022586517313685217,-0.007329900156210156,0.003816003508890997,0.006832263723796528,0.0023706452043639192,-0.00625707757479399,0.0001801073891114502,-0.0025604145978108672,-0.0008766701264608656,0.023810745731778438,0.007346863869408082,0.009625202533574795,0.02783680551150214,0.03585622902482033,0.002642862811891522,-0.3019308258259411,0.002800619421656325,0.019777006870549174,-0.0898430713208197,-0.05281553041424325,-0.03372878974112359,0.00531631631906726,0.005856126151380758,-0.043328637212959986,0.00951870461740989,0.006186246362462233,0.005542531249809413,-0.1297260244555657,-0.008253181997899262,-0.045414716310722025,0.00014820970219941998,0.0017924593854674598,-0.0015132740499109731,0.019139509851990644,0.0003950807854582461,0.008289167844320211,-0.008557047442760535,0.0002442558890454194,0.0007991336809665128,-0.0726004043233478,0.05328190858181725,0.017245085463897247,0.0021235226406799423,-0.0007526486519255915,7.833624523545524e-05,1.008553365267062e-05,9.062042401919435e-05,-0.020833647488966767,-0.0069286597041289255,-0.04935967739790459
0.0026038970347790347,-0.000398392190772201,-0.002591034395536207,0.00012472595576240586,0.007192008879195688,-0.00862660193343412,0.006521966983835448,0.025305567797617057,0.01707194571130466,-0.0008616777756738081,-0.00023483048190231504,-0.0047740215443892176,-0.002285136583704217,0.00021236493186682637,0.0022488944902157026,-0.0010546956999796242,0.0026312035359574715,0.006187988848601833,0.0024732380777003904,-0.005687557854648917,7.816845636421377e-05,-0.0028710336603393616,-0.000789518014423618,0.022185884857450766,0.0071732076760053776,0.006552635221902303,0.026243698430077567,0.03284751003345732,0.0024715388786531456,-0.2834984721271304,0.002870902304739742,0.018551684771877408,-0.0786277070614042,-0.04743059510602665,-0.03048816319737324,0.005983420182351429,0.0043850407548251535,-0.04034942541734754,0.011731540210481173,0.00574339618709474,0.005356489160332156,-0.1274109277286617,-0.008346609604470645,-0.03958914810361258,8.825217896779591e-05,0.0017228336616428308,-0.00155147798492139,0.01841891946244134,0.00044629375234461754,0.008595129300864146,-0.008377355851060697,0.0002447673183072485,0.0008041861590246668,-0.0700292447780464,0.04911553226046972,0.015577744397605064,0.002103915240133647,-0.0002211941682348506,0.00013399261325108824,1.3256559488805664e-05,9.00395098386575e-05,-0.01926233986041992,-0.0064820431900594055,-0.05036911855602977
0.002221886595085376,1.0533370850884793e-05,-0.0018267470015826959,9.801090852867844e-05,0.006269295880592551,-0.0062014858147562135,0.005813662772474304,0.025720203241376804,0.01709405963407762,-0.0007031304293620977,-5.595732819119181e-05,-0.0035222629368228953,-0.0026641392428439215,0.0001986369599547011,0.00224322321751802,0.004882571548078474,0.0020682578955759645,0.005915303780618553,0.002533312608787197,-0.005364774568802688,-1.751774838354425e-05,-0.003245732395762646,-0.0007070227343021207,0.020631822807758438,0.007011677951299644,0.003861326276433097,0.024554225981507027,0.029986298406137868,0.0022915049487610695,-0.26596632208112403,0.0028855835886176795,0.017338004934157825,-0.0688356832012692,-0.04318467342016408,-0.02751716805225457,0.0064203187401834505,0.0031784858708867603,-0.03747027010475967,0.013624472804570686,0.0052945441084708555,0.005023449290539217,-0.12519881485728002,-0.008389207365609774,-0.03483220459510916,2.8921284824123816e-05,0.0017170926973519851,-0.0016112338865604814,0.017580963276571326,0.0005082074821136651,0.008768212347323612,-0.008232166839134969,0.00024260492323735505,0.0007973645906247384,-0.06737127219075101,0.04571205014543711,0.014045978877470722,0.002080094239255814,0.00020826515593408423,0.00018410229231102804,1.5771336106196188e-05,8.901628270718831e-05,-0.01777438029813705,-0.006376135885635348,-0.05122907573095181
0.00189838209114912,0.00034732983692675745,-0.001378485046611977,7.363816367944587e-05,0.0053777148101525896,-0.004794237318647476,0.005262714117632683,0.02573419932104626,0.0172304731211379,-0.0005640017003858411,8.152965854368865e-05,-0.002448410023583758,-0.003124938831050472,0.00018865276311430534,0.0022404113097191924,0.01046039246269781,0.0020651241400024833,0.005977951104612078,0.002554248554001548,-0.005261827301112354,-0.0001073687981683058,-0.0036735386532358305,-0.0006286557135847248,0.019147801590456925,0.006858365965321411,0.0015281991482325452,0.022784604799082286,0.027269613001290827,0.0021045505879484505,-0.24931327213029453,0.0028506103941201566,0.016140216713054656,-0.06036124707309709,-0.03997607391934965,-0.0248009024118796,0.006649028832025783,0.0022143416023698848,-0.03469342650328844,0.015221364686729189,0.004843169762121402,0.00455933749689863,-0.12308856768018583,-0.008386005819866371,-0.0310562982825755,-2.9518359436764285e-05,0.0017685461230845245,-0.0016892662359395683,0.016638705732115344,0.0005791436806299455,0.008820102974937738,-0.008117116721348294,0.00023803492345342292,0.0007795277793651856,-0.06464440947767969,0.043010861599204864,0.012643697719235902,0.0020525667904958134,0.000543617626565629,0.00022881579915434713,1.771099086500527e-05,8.76109035230499e-05,-0.01636729508370116,-0.006570564991652206,-0.051942150045951374
0.0016283727250856472,0.000618140693530389,-0.0012111995910485396,5.140920827551021e-05,0.004518551448220665,-0.0042912370169809755,0.004855086633898775,0.025393078917384182,0.017465811552733967,-0.00044321232159660884,0.0001805341265854743,-0.0015359156571513877,-0.0036489021512526865,0.000182289327824936,0.0022392321632633827,0.01565725791861161,0.002559759821492147,0.006339673405348689,0.002539425669720652,-0.0053518156354355195,-0.00019180226602577566,-0.004143480281913248,-0.0005538883797593375,0.01773306321330126,0.006709362988100542,-0.00046982271163586997,0.020951051516094,0.024694472677346146,0.0019124653619484455,-0.23351821871701406,0.002771929842076082,0.014962569464232134,-0.053098646009570705,-0.03770310516627784,-0.022324464382360354,0.00669156729734155,0.0014704880520783892,-0.032021149841026,0.016546078144006993,0.004392752783577425,0.003980079635878431,-0.12107906803614443,-0.008342035505790046,-0.02817384166337511,-8.680213301859308e-05,0.001870503569330717,-0.0017822995141698605,0.015605211266808361,0.0006574240537573495,0.008762487174945432,-0.008027841812065506,0.000231323538572914,0.0007515345288431341,-0.06186657955505104,0.040951365984258414,0.011364809738640957,0.00202184004630368,0.0007927515496439774,0.00026828365051967396,1.9156651126728264e-05,8.588353318494946e-05,-0.01503861049869526,-0.007024957708905433,-0.052510942624308776
0.0014068476990098944,0.0008291094267360855,-0.0012898416953176506,3.112552937700741e-05,0.003693091575141194,-0.004578865481630112,0.004576745935859439,0.024742364911150228,0.017784700309113832,-0.0003396830258468597,0.00024395972421742407,-0.0007682326900051439,-0.004217396006378826,0.00017942364056633409,0.0022384591745945315,0.020451658790553884,0.003490122492301184,0.006964213267593555,0.002492223712321273,-0.005607839155629346,-0.00027123572499232473,-0.004644585130949563,-0.0004821921603139767,0.016386849684046023,0.0065607602896675665,-0.0021558158521072235,0.01906978276583371,0.022257896292732893,0.0017170388364944333,-0.2185600582836551,0.002655489053315696,0.013809312543354935,-0.04694212734337222,-0.036264075723642875,-0.020072952069808636,0.0065699509755938745,0.0009248053228154696,-0.02945569534606407,0.01762247546345508,0.0039467728083704134,0.0033016015639470986,-0.11916919776392076,-0.008262326961930633,-0.0260972472348715,-0.00014266541512575337,0.0020162746665806086,-0.0018870582023626792,0.014493544318385121,0.0007413703073611,0.008607050938585159,-0.007959978425651437,0.00022273698821351218,0.0007142436426568199,-0.059055705339083664,0.03947296266308342,0.010203223751427126,0.0019884211591281176,0.0009635552311533235,0.000302656363146081,2.0189444252194377e-05,8.389433259159418e-05,-0.013785852824701683,-0.007698941238190704,-0.05293805458930456
0.0012287962150370202,0.0009863795226181526,-0.0015793624198437994,1.2588614044961588e-05,0.002902620971258818,-0.005543503284468176,0.004413657638102864,0.023827580183102937,0.01817176477052551,-0.00025233454598849736,0.00027471009972290794,-0.0001288139746243866,-0.00481178719935782,0.00017993268781779648,0.0022368657401570236,0.024822085953257966,0.004794169704684714,0.007815313276112512,0.0024160224381803985,-0.006002997445551439,-0.00034608674810387985,-0.005165881049499665,-0.00041303848273710475,0.015108403010446247,0.006408649140052347,-0.0035528568221173673,0.017157015181592516,0.01995690270588102,0.0015200605773195708,-0.20441768727259046,0.002507235148667908,0.012684695306086846,-0.04178593840718425,-0.03555729415413911,-0.01803146358033636,0.006306196706245437,0.0005551735173852101,-0.02699931824649493,0.018474418932124204,0.0035087094720309686,0.002539829137572669,-0.11735783870228012,-0.008151910726837852,-0.02473892749442852,-0.00019684358496230292,0.002199169045324023,-0.002000266781629345,0.01331676932458059,0.0008293041473048657,0.008365480257095825,-0.007909162876470921,0.00021254149199267935,0.000668513924403813,-0.05622970974599617,0.038515050998165545,0.00915284857333587,0.0019528172814191613,0.0010639169770783052,0.0003320844537724188,2.089049760245487e-05,8.170346264124717e-05,-0.012606548343303547,-0.008552142780303251,-0.05322608706421905
0.0010892074752824055,0.0010960944672506745,-0.0020447128250519198,-4.400050660269272e-06,0.002148425416917954,-0.007071530997368902,0.004351787355216574,0.02269424761400196,0.01861163031721702,-0.0001800876148734254,0.0002756889013848518,0.00039888763651130255,-0.005413442533117818,0.00018369345605884213,0.0022332252563947996,0.02874703028145742,0.006409859010898966,0.008856716015671173,0.0023142016036750146,-0.006510390089058626,-0.0004167729083962568,-0.005696395886717998,-0.00034589877451673967,0.013896965200257183,0.006249120809285191,-0.004684022170601709,0.015228965396661742,0.01778851077521959,0.0013233201501572367,-0.19107000212619196,0.002333115248962736,0.011592967108092989,-0.037524326533689534,-0.03548106902046089,-0.016185097020055883,0.005922321328759361,0.00033947273859125104,-0.024654273770410517,0.01912577083706468,0.0030820424100901356,0.001710688213222955,-0.11564387268998755,-0.008015817339061315,-0.024011294939409566,-0.00024907202173274356,0.0024124963360510066,-0.0021186497330809573,0.012087950723129737,0.0009195472794538695,0.008049461121715895,-0.007871031478888568,0.0002010032695278774,0.000615204177681905,-0.05340651569200672,0.038017030351990444,0.00820759302010754,0.0019155355656259587,0.0011017250934033385,0.0003567184391377598,2.1340938538116916e-05,7.937108423261563e-05,-0.011498223336083635,-0.009544189536038528,-0.05337764117233279
