delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,unadjusted_delta_seconds
0.0,1024000.0,16.49707489013672,1021.8987548828125,23.398878860473634,25.2029296875,27.120878219604492,0.0,0.0,0.0,0.0,0.0,0.0,1.1473073959350604,0.91168212890625,0.4193687438964808,0.24176025390625355,0.3223457336425781,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.0
0.3031715935967796,1024000.0,16.501781786584775,1021.8976138651697,23.398945236206053,25.282507667037404,27.05747403109199,0.0,0.0,0.0,0.0,0.0,0.0,1.1532659530639666,0.91253662109375,0.41970062255859375,0.24327652710447722,0.32087212022505085,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.3031715935967796
0.6063431871935592,1024000.0,16.506646720414455,1021.8966091107619,23.399080679615956,25.25188164781276,27.07095351051472,0.0,0.0,0.0,0.0,0.0,0.0,1.1471611500854273,0.9108897341625379,0.4197121749352526,0.24315899068557556,0.40293121337890625,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.6063431871935592
0.9095147807903388,1024000.0,16.5101915428311,1021.8965731528099,23.399210780927483,25.314150438448976,27.010860065213173,0.0,0.0,0.0,0.0,0.0,0.0,1.1352806435378309,0.9109537675496995,0.42036268149287537,0.3268866425392041,0.40293121337890625,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.9095147807903388
1.2126863743871183,1024000.0,16.506762634045863,1021.8942682237324,23.3990779876709,25.251703590546555,27.07020082318013,0.0,0.0,0.0,0.0,0.0,0.0,1.1293544769287127,0.9117431640625,0.42003250122071023,0.3223457336425781,0.3982799694247561,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.2126863743871183
1.515857967983898,1024000.0,16.511401803142547,1021.8663711895248,23.399013601210783,25.29888161242585,27.024429506581566,0.0,0.0,0.0,0.0,0.0,0.0,1.123362813625338,0.9122047256934138,0.4203781409416081,0.3252240052180504,0.1695550327021813,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.515857967983898
1.8190295615806775,1024000.0,16.51038680391661,1021.824592604072,23.399082708920208,25.26653019507975,27.023821851811725,0.0,0.0,0.0,0.0,0.0,0.0,1.1235441728259126,0.9122204964985485,0.42068710743017235,0.40539404708691507,0.4834055844612948,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.8190295615806775
2.122201155177457,1024000.0,16.514000518993726,1021.7773776332164,23.399154678430147,25.222593942047624,26.991708085357708,0.0,0.0,0.0,0.0,0.0,0.0,1.1293392181396484,0.9721069335936363,0.4203662872314524,0.3187332346395273,0.4095523308422919,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.122201155177457
2.4253727487742367,1024000.0,16.51976171614326,1021.7436917336636,23.39920728912561,25.29790019449377,27.010302964995482,0.0,0.0,0.0,0.0,0.0,0.0,1.1176506317830093,0.9186743144420007,0.4203662872314524,0.33375608975791593,0.4773279831751509,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.4253727487742367
2.7285443423710163,1024000.0,16.519307322474106,1021.7112467995297,23.399156505987616,25.269440836132524,27.055635968637564,0.0,0.0,0.0,0.0,0.0,0.0,1.122488447157572,0.9168330777703204,0.4203662872314524,0.4756276421657084,0.32629207306149155,0.0,0.0,0.0,0.0,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.7285443423710163
