normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8
0.0021789240696596934,0.004869968659999335,0.0002640569809195803,-0.0001026045145323673,0.003631517987003452,-0.011862351953840666,-0.0029138626062208406,0.0072439119698728405,-0.027338157481136216,-0.0006436224414763103,-0.0019520213162304012,0.014235610112845354,0.01923409122429831,0.0002396318215076576,-0.0015963330620560878,-0.005845333229392624,0.012211780244237413,0.015859654331259687,-0.0007313399682982169,0.0045804782410763245,-0.0004707277688459355,0.003942858372202762,-0.0009080532561795973,0.02639174900120622,0.008709641502472332,-0.011639216066962055,0.03601773641646755,0.03749217850884157,-0.003281020755128039,-0.33237645004023875,0.0034038927863389024,0.013437072185283006,-0.028564490956882294,-0.039800255010449925,-0.0256188004408473,0.009473673781551506,-0.0021345814521426254,-0.05064667316657212,-0.051879999026233636,0.01278993349205959,0.006394022279127665,-0.013635053175622414,-0.005340343057410046,-0.01511213360840602,0.0006715691150582792,0.0002716879033428654,-0.004493281642933167,0.0003035063775704838,0.004656631142264667,-0.004036090744618082,-0.0038670970115172176,0.0002868081378277765,-0.000917829095629763,-0.078633981472783,-0.05206619190775741,0.01746279769422876,0.00345804076487477,-7.640578737200254e-05,0.0006250132759906268,4.205715071314842e-05,5.1030858036149596e-05,-0.021844393424308328,0.010700801524137216,0.05027360537316605
0.0026838643789772743,0.004968510313666741,0.0016455165950919337,-5.507793412540263e-05,0.0025451992296519066,-0.006406940855737009,-0.0030078748666894084,0.002881901744963944,-0.025770961793158187,-0.0008169029580442633,-0.0016854826037520088,0.013197798980686626,0.016241053904701763,0.00025671855778286456,-0.001143995476719395,-0.004814026602095733,0.010515960136708857,0.015095982014636355,-0.0013720450860098543,0.004242579842715477,-0.0006940460092079714,0.004290328754011252,-0.0007201061747387216,0.024592472587106284,0.008088527782229127,-0.017144430459038684,0.03236969001755785,0.03507306386832543,-0.003532605875896877,-0.31789024052518433,0.0031164314515677027,0.01282931982703639,-0.02274357658230941,-0.03512183539580249,-0.023713751910248937,0.009587034896775704,0.0017073733429193716,-0.0474679089452017,-0.04907798129810137,0.01179277770932341,0.004048287261401828,-0.015794135617795968,-0.00563803494982229,-0.013574110294492958,0.0007463367667683851,9.805473543811338e-05,-0.004434313054893391,0.0008418213671290697,0.0039175518482728044,-0.003978213584902135,-0.00335757300924977,0.00028714579387467687,-0.0009689535237945579,-0.07183857859572451,-0.053412924808574846,0.016636705836199583,0.003418624495749034,-0.0017846995893737727,0.0005969166397152836,3.353251775761734e-05,5.5913352487335644e-05,-0.021092030316605226,0.010980477400278854,0.046357618819504065
0.0031006396770483224,0.005095486355985113,0.002910526571303862,-1.4105178642864757e-05,0.0016006996545550045,-0.0013645151860184335,-0.0030852380837157467,-0.0009530322128775692,-0.024051255766468715,-0.0009406617905212133,-0.0014508768249179571,0.012125566978432367,0.013605707086382424,0.00027922744804609323,-0.0007804363994415864,-0.0037402527768540805,0.009182405525054893,0.014416597813796228,-0.0019106036117584324,0.0039702998236101905,-0.0008943587231988737,0.0045552904961359,-0.0005376724142073241,0.02288373131224475,0.00759023133298764,-0.0213822428886824,0.029012725876397916,0.032793289932747216,-0.0037222549823260342,-0.3028548231531779,0.0028359786652916164,0.01219091151136431,-0.018027000980453844,-0.030794232796149457,-0.02190567572080071,0.009557817013844616,0.004837824495981913,-0.04437855101984722,-0.04642478524945115,0.010862791691305773,0.0019842980453805836,-0.017061256563212446,-0.005861472656121358,-0.012001145357966037,0.0008191322208004337,-6.525056377071348e-05,-0.004337717883120318,0.0012876012689537752,0.003257412810271365,-0.00389305181804922,-0.002868565842254256,0.0002851729707469275,-0.0010088799247019997,-0.06508301021810137,-0.0541511663971157,0.015771997963463624,0.003331148280262042,-0.0031579788210034376,0.0005690577545331976,2.744990643499534e-05,5.962252241165089e-05,-0.020268181802134744,0.011301583627826517,0.04288708303223587
0.00343554556321779,0.005246706188537509,0.00406210085632841,2.0666380745382185e-05,0.0007901494158966127,0.00327003512711177,-0.0031472940021652906,-0.004289543097003801,-0.02219535145016327,-0.0010187469197751042,-0.0012463232860355777,0.01102525038652269,0.011314362324669647,0.00030639693847689387,-0.0004990148849265408,-0.002632190125404499,0.008180326559763529,0.01381112701236864,-0.0023538910974557625,0.0037615609370589276,-0.0010727572486556314,0.004745858121329549,-0.00036123432744328277,0.021262903989137882,0.007201609599467806,-0.024454293682629857,0.02593203926703036,0.030646571531297795,-0.0038571401334953626,-0.2873620899187268,0.0025633017086150733,0.011526772247948625,-0.014319112485287278,-0.026798672264714773,-0.02019029111744841,0.009401384300794291,0.007306339515569693,-0.041380848752545774,-0.04391376817899373,0.009996731659541291,0.00018967612947640156,-0.01751528423128268,-0.006016366293820297,-0.010406101828559278,0.0008896040763173296,-0.0002173377077571148,-0.004208321241609636,0.0016466774524506178,0.0026732358920966703,-0.0037843084352936485,-0.0023997163695613777,0.00028107668384591555,-0.0010384138172354618,-0.05839023401671317,-0.054328958188335164,0.014875002766197465,0.003200691592999849,-0.004221593579073368,0.0005416511712521555,2.3596697367844754e-05,6.224888434669396e-05,-0.019381104112862202,0.011652561210196088,0.03982657511543719
0.003694877636830407,0.005417979212907431,0.005103253396939733,4.958937286869691e-05,0.00010567866786037605,0.007501820155450201,-0.0031953843669035864,-0.007156284100766963,-0.020219560893337096,-0.0010550063266736576,-0.0010699412934130903,0.009903185485397925,0.009353331174893453,0.00033746547525592696,-0.00029308998787791474,-0.0014980170194837106,0.007478933391323661,0.013269194893983594,-0.002708783095013767,0.003614285936361261,-0.0012303329234149007,0.004870146152345267,-0.00019127426730436436,0.01972736943030151,0.0069095200263893375,-0.026462223167617704,0.023112825463498465,0.02862662349316758,-0.003944433388483937,-0.27150393281633833,0.002299167862643836,0.010841827046470298,-0.011524259430781836,-0.02311637885472262,-0.018563317345138275,0.00913310092566122,0.009162485910207518,-0.038477051505334536,-0.04153828738543974,0.009191353835563243,-0.0013479569878973585,-0.017235086841416836,-0.006108425980432264,-0.008801842736007148,0.0009574009324830879,-0.00035731640999470127,-0.004050948244357255,0.001924881287026059,0.0021620429575841538,-0.00365568642786962,-0.0019506654502011722,0.0002750439485725842,-0.0010583607202788725,-0.05178320766836009,-0.05399434169718775,0.013952048934577466,0.0030323339085482903,-0.0050008939603951585,0.0005149114406797217,2.1760271178061785e-05,6.388295483050754e-05,-0.01843905348075292,0.012021851150804785,0.03714067217318462
0.0038849314972320137,0.005605114830678604,0.006036998139911098,7.301642655699325e-05,-0.00046058243536983845,0.011335949970793902,-0.003230850922795847,-0.009581908417519824,-0.018140196145085885,-0.001053287992084817,-0.0009198501533580483,0.008765708555497964,0.007708925192383198,0.0003716715045634089,-0.00015602076299991996,-0.00034591183082899324,0.007047436170223076,0.012780426742270423,-0.0029821551563444793,0.003526397574815654,-0.001368177085313338,0.004936269111935676,-2.8274586649001954e-05,0.018274506448252126,0.006700820058471946,-0.027507671670382483,0.020540279739845735,0.02672716064754721,-0.003991306806371275,-0.2553722438405195,0.002044344408482779,0.010141000916612075,-0.009546790150909756,-0.019728577619397614,-0.017020473648816536,0.008768331056481893,0.010455831188420639,-0.03566940864025081,-0.039291700167500054,0.008443414440905572,-0.0026409798083276703,-0.01629953261302597,-0.006143361833470307,-0.00720123111004356,0.0010221713884606132,-0.0004842963839568615,-0.0038704240053590855,0.0021280441420870044,0.0017208558705708032,-0.0035108887870107797,-0.0015210539432040093,0.00026726178032765446,-0.0010695261527157163,-0.04528488884984139,-0.053195358438628326,0.013009465158780209,0.0028311547014931993,-0.005521230061781068,0.000489053113623461,2.1728008487764683e-05,6.461525040024618e-05,-0.017450286137772664,0.012397894453068714,0.034793951309554094
0.004012002743767118,0.005803922443434306,0.006866349032016439,9.130017063974094e-05,-0.0009165037396106079,0.014777534644939694,-0.0032550354147072857,-0.011595069240614708,-0.01597356925450477,-0.0010174398968759713,-0.0007941691721783384,0.0076191558772629175,0.006367455932468902,0.0004082534725793341,-8.116626499610202e-05,0.0008159470688231529,0.006855045046950892,0.012334447840858687,-0.0031808828333598216,0.003495818605721235,-0.001487381072187599,0.0049523415228533985,0.00012728236166537066,0.016901693855505773,0.0065623671404355655,-0.027692279517661067,0.018199597370114784,0.0249418978236271,-0.004004932446237008,-0.23905891498577791,0.00179959862723722,0.009429218868054479,-0.008291052979642832,-0.01661649361196349,-0.015557479273428765,0.008322438861292802,0.011235942858733416,-0.03296016951933167,-0.03716736382388497,0.007749669697102002,-0.0037017708334015076,-0.014787489765520134,-0.00612688397044725,-0.0056171299804029795,0.0010835640434132543,-0.000597387343116984,-0.0036715736386110365,0.0022619973870396937,0.0013466964948918303,-0.003353618503951661,-0.001110522707600703,0.0002579171945125136,-0.0010727156334295884,-0.038918235237957455,-0.051980049927611516,0.012053580128982055,0.00260223344642041,-0.005807951980042914,0.0004642907408918262,2.3287289919071696e-05,6.453628759417462e-05,-0.01642305831588675,0.012769132120404647,0.03275098962862244
0.004082386975780894,0.006010211452757819,0.007594320020029244,0.00010479323394707585,-0.0012699550906777324,0.0178316842496844,-0.0032692795875034486,-0.013224419763403938,-0.013735992270689334,-0.0009513100219152859,-0.000691017656181403,0.006469863731133119,0.005315234950479697,0.00044644982548391887,-6.188554857056161e-05,0.0019793813077355615,0.0068709701719946725,0.011920883473378163,-0.0033118416779718274,0.0035204717823773546,-0.0015890362218745624,0.004926477907851945,0.0002749142247804315,0.015606310464578721,0.006481018716999909,-0.027117687036189553,0.016075973628348672,0.023264549850598115,-0.0039924823671600995,-0.2226558382466205,0.0015656978000122557,0.008711405910479586,-0.00766139625095319,-0.013761351885644424,-0.014170053463921861,0.00781078850813044,0.011552388429670879,-0.030351583504614532,-0.03515863565330568,0.007106875825686698,-0.004542708564705733,-0.012777826518310054,-0.006064702508876363,-0.0040624023768192075,0.0011412274965048042,-0.0006956990009485686,-0.003459222258108796,0.002332572391290366,0.0010365866943837787,-0.0031875785699260195,-0.0007187126024214008,0.00024719720652810473,-0.0010687346813045284,-0.032706204509507675,-0.050396457679092066,0.01109072253535981,0.0023506496179157566,-0.005886409811992732,0.0004408388732923818,2.6225496094545164e-05,6.373658294989148e-05,-0.015365626247060615,0.013124005156229135,0.030976364234465814
0.004102379792618738,0.006219791260232865,0.00822392505072278,0.00011384824530802362,-0.0015288063343876779,0.020503508856824837,-0.0032749251860496598,-0.01449861317924006,-0.011443777242734932,-0.0008587463480703716,-0.0006085149116753508,0.005324168397548679,0.0045385738017456045,0.00048549900945737967,-9.153766842706634e-05,0.0031362125141716213,0.007064421695843759,0.01152935892345841,-0.00338190724209253,0.003598279858082698,-0.001674233872210773,0.004866792789683494,0.00041413864983841364,0.014385735087986795,0.0064436322328846884,-0.025885534552705036,0.01415460378859068,0.02168883155765089,-0.003961128628220401,-0.20625490561755455,0.0013434092079132043,0.00799248705356903,-0.0075621682988127326,-0.011144377493664592,-0.012853915465241061,0.0072487441650308515,0.011454735409757832,-0.027845899958136355,-0.03325887295447261,0.006511789048193162,-0.00517617150382732,-0.010349411090806226,-0.005962527566270803,-0.0025499113290268216,0.0011948103468981675,-0.0007783410709250038,-0.0032381949778483854,0.0023456005242459277,0.000787548332882082,-0.003016471976168167,-0.0003452644866964727,0.00023528883177514892,-0.0010583888152239096,-0.026671754341292098,-0.04849262320802472,0.010127221068089609,0.002081482690565295,-0.005781953654442562,0.0004189120616324704,3.0330007635859246e-05,6.230665300499538e-05,-0.014286246163259686,0.013450954563958728,0.029434652231160152
0.004078276793625379,0.006428471267442504,0.008758178070870981,0.00011881783355294218,-0.0017009273165569105,0.02279811853815783,-0.0032733139552112434,-0.015446302681475288,-0.009113236219737142,-0.0007435968562087281,-0.0005447802449677352,0.004188406156949487,0.004023784041595979,0.0005246394706801549,-0.00016348167926949486,0.004278262316393944,0.007404609768985937,0.011149499474729208,-0.003397955077633963,0.003727165586136172,-0.0017440653610328871,0.004781400691101112,0.0005444732839809951,0.013237346538246486,0.006437065132809838,-0.024097462393943725,0.012420683124883869,0.02020845777397584,-0.003918043288496875,-0.1899480090930874,0.00113350013204494,0.007277387307004224,-0.007897717457193698,-0.008746795489248393,-0.011604784522333156,0.006651670000030752,0.010992551307519083,-0.02544536824193433,-0.0314614330260965,0.005961165586155115,-0.005614538152353132,-0.007581111702419263,-0.005826069260143285,-0.0010925198667597336,0.001243961193756915,-0.0008444232665199003,-0.003013316911825381,0.0023069131553126176,0.0005966032742232841,-0.00284400171391197,1.0180780543489476e-05,0.0002223790856550334,-0.0010424835540715494,-0.02083784241011044,-0.04631658802936445,0.009169404417347815,0.0017998121389550814,-0.00551993360420433,0.0003987248567205448,3.5388205165354236e-05,6.0337014297084934e-05,-0.013193174296449506,0.013738421347009977,0.028090430722782056
