delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,unadjusted_delta_seconds
0.0,1024000.0,16.28704719543457,1021.7910034179688,23.4533390045166,25.2996337890625,27.008057403564454,0.0,0.0,0.0,0.0,0.0,0.0,0.8973979949951172,0.63604736328125,0.12252235412597301,0.08058547973632457,0.16117095947265625,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,0.0
0.3028270412148558,1024000.0,16.287043432589336,1021.7914893540374,23.45340447802363,25.29947690069635,27.07161436919401,0.0,0.0,0.0,0.0,0.0,0.0,0.8973979949951172,0.634400354746731,0.12252235412597301,0.0003109323895138516,0.24118437429855177,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,0.3028270412148558
0.6056540824297116,1024000.0,16.289469288002724,1021.7908472899653,23.45340577676648,25.283860896817952,27.02351795783675,0.0,0.0,0.0,0.0,0.0,0.0,0.8974672226143099,0.6335925852788478,0.12285143813766908,0.32138895459063477,0.23889823728675808,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,0.6056540824297116
0.9084811236445675,1024000.0,16.292854119619882,1021.7916217041945,23.453463936459293,25.313097644175507,26.99242889565391,0.0,0.0,0.0,0.0,0.0,0.0,0.89702700257134,0.6344753032716426,0.12287591404311726,0.2354716049043688,0.16117095947265625,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,0.9084811236445675
1.2113081648594233,1024000.0,16.293029400761263,1021.7908007271614,23.453670814075103,25.29962344600922,27.040526746320978,0.0,0.0,0.0,0.0,0.0,0.0,0.897428986840275,0.6344020193480446,0.12318645696824149,0.07862237316570386,0.32127722456269936,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,1.2113081648594233
1.514135206074279,1024000.0,16.294390431194707,1021.7741165877385,23.453606358443423,25.281824853921243,27.071605859702373,0.0,0.0,0.0,0.0,0.0,0.0,0.8917629288512909,0.6348898444291535,0.12352116137003577,0.08902214423707377,0.16040461458036503,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,1.514135206074279
1.816962247289135,1024000.0,16.300162195982768,1021.7182784477609,23.453739222197363,25.2368035953643,27.041668061908744,0.0,0.0,0.0,0.0,0.0,0.0,0.9036054504537869,0.6451416015625,0.12352780654346063,0.32048784424952004,0.1609138292384671,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,1.816962247289135
2.119789288503991,1024000.0,16.298908042185055,1021.6800112112917,23.453872154749966,25.28702937815912,27.058557112284472,0.0,0.0,0.0,0.0,0.0,0.0,0.909250266087863,0.6434397891149501,0.12385959203211172,0.15856751691466897,0.15881381073447187,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,2.119789288503991
2.4226163297188466,1024000.0,16.297636854309474,1021.6436217047363,23.45387130685409,25.362330541172035,27.102718456962826,0.0,0.0,0.0,0.0,0.0,0.0,0.9034674374613445,0.6510982744456442,0.1241696621325552,0.16137775353932682,0.07786144330920663,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,2.4226163297188466
2.7254433709337023,1024000.0,16.294952282444456,1021.6008224939156,23.45386591230875,25.31473606153272,27.054736242948138,0.0,0.0,0.0,0.0,0.0,0.0,0.9034493309803704,0.6540245958007063,0.12385460936362591,0.16656915637984326,0.00961554948174026,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,2.7254433709337023
3.028270412148558,1024000.0,16.28462207054569,1021.5633622775773,23.45379996073656,25.328762406156354,27.05634318451144,0.0,0.0,0.0,0.0,0.0,0.0,0.9206477846404653,0.6115898669339686,0.12384171710327507,0.32106728625733894,0.3120469378587529,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,3.028270412148558
3.331097453363414,1024000.0,16.2755871902796,1021.542801844315,23.453872507330537,25.299851706352534,27.045487870061123,0.0,0.0,0.0,0.0,0.0,0.0,0.892053138182078,0.6612222065131164,0.12351799011230469,0.1560918260039017,0.24300138047517095,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,3.331097453363414
3.63392449457827,1024000.0,16.26110756748085,1021.5081964991914,23.4539363861084,25.29939182243836,27.134995451731733,0.0,0.0,0.0,0.0,0.0,0.0,0.8989462881214187,0.6622464565670043,0.12351799011230469,0.07553568015236678,0.2368088270414539,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,3.63392449457827
3.9367515357931255,1024000.0,16.249654289418636,1021.4794770560932,23.453935740578284,25.300997267896136,27.10442209577071,0.0,0.0,0.0,0.0,0.0,0.0,0.9201125986899044,0.6298192897504578,0.12353571078561032,0.07983354080708338,0.16117477416992188,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,3.9367515357931255
4.239578577007982,1024000.0,16.242237231455217,1021.4629060450188,23.453931339303494,25.33442231969538,27.08499099820195,0.0,0.0,0.0,0.0,0.0,0.0,0.8976459961666894,0.6658687179308345,0.12390238348316274,0.1677735267368341,0.16117477416992188,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,4.239578577007982
4.542405618222837,1024000.0,16.222017484694426,1021.4317870950841,23.45388170111388,25.363524169492752,27.06053243478228,0.0,0.0,0.0,0.0,0.0,0.0,0.8996935175857352,0.6672291934214627,0.12454325261299815,0.23938618798884548,0.1731886376598588,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,4.542405618222837
4.845232659437693,1024000.0,16.206548620960678,1021.4158259042636,23.454004706498473,25.3447143161801,27.083412239241863,0.0,0.0,0.0,0.0,0.0,0.0,0.9197528832749136,0.6437522509858127,0.12484550476074219,0.22771529906173527,0.3098640048484569,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,4.845232659437693
5.148059700652549,1024000.0,16.20056181990345,1021.4031195022187,23.45408742603478,25.313155353065664,27.01548696433057,0.0,0.0,0.0,0.0,0.0,0.0,0.9033090510560751,0.6700268954568855,0.12481225084995629,0.07365467617569621,0.16002750645927577,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,5.148059700652549
5.4508867418674045,1024000.0,16.184548921805046,1021.3798059057175,23.454288975729035,25.28565215200792,27.08638308599555,0.0,0.0,0.0,0.0,0.0,0.0,0.9045155496593953,0.6666770587580686,0.1245402244183147,0.03756802880596055,0.1851842269914492,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,5.4508867418674045
5.753713783082261,1024000.0,16.176787505207955,1021.3669919348282,23.4544678188245,25.30058155083575,27.07521202307829,0.0,0.0,0.0,0.0,0.0,0.0,0.9143366702547873,0.6464486625588961,0.12487870620057251,0.27536095223604207,0.24772504878389512,0.0,0.0,0.0,0.0,0.0,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.31241438614367,0.0,31.494012286345004,39.97316944036097,44.21274801736895,76.0095873449288,0.0,31.494012286345004,39.97316944036097,44.515575058583806,76.31241438614367,AmbientSamplingRFC,5.753713783082261
