delta_seconds,abs-AQH0,abs-TRHH0,abs-AQH0_std,abs-TRHH0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_recoveryOff,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_recoveryOff,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_recoveryOff,event_name,unadjusted_delta_seconds
0.0,3.471043622626033,0.0,0.3236514349194266,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.0
0.3031715935967796,3.472037268730678,0.0,0.3249850750167069,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.3031715935967796
0.6063431871935592,3.473075012475749,0.0,0.32372207313238954,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.6063431871935592
0.9095147807903388,3.4738482031826634,0.0,0.32139375274188886,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,0.9095147807903388
1.2126863743871183,3.4730996446942384,0.0,0.32006729076026597,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.2126863743871183
1.515857967983898,3.4740525867451053,0.0,0.31889097804497357,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.515857967983898
1.8190295615806775,3.4738450049912233,0.0,0.3189933817106332,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,1.8190295615806775
2.122201155177457,3.4746145981466108,0.0,0.3201573425460027,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.122201155177457
2.4253727487742367,3.4758190000492304,0.0,0.3177346071757019,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.4253727487742367
2.7285443423710163,3.475723053106603,0.0,0.318732942131152,0.0,0.0,31.529845734065077,40.018650354774906,44.26305266512982,76.09606999279168,0.0,31.529845734065077,40.018650354774906,44.26305266512982,75.7928983991949,0.0,31.833017327661857,40.321821948371685,44.5662242587266,76.39924158638846,AmbientSamplingRFC,2.7285443423710163
