component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10314641,7589653.0,4409494.5,213850.5,173741344,172740064,125819648,126587168,1782.33251953125,3134.106689453125,31201.068359375,33942.19921875,40479.015625,502184.4375,8615.705078125,2886.07861328125,1364.5211181640625,7054.59912109375,11132746,77391.8125,3382376.5,376649.8125,29824.822265625,27629.8203125,1108853248,568252544,566566784,1476950016,524605280,515839392,94853392,95432976,227011296,143802000,132471584,826179072,100344512,101281824,160.6151885986328,59294.296875,9819230,6185157.5,39395.56640625,113052328,1004.4188232421876,440680.78125,109887800,110752328,12668.8193359375,77614.578125,10064.2958984375,4920.0947265625,64684.17578125,408668.78125,6357.78466796875,58953.48046875,55336.59375,4997769.5,2115035.5,38134.21484375,262434096,263742832,218267424,220059856,21287,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:34.302,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.64,21470060.0,3800.0,3802.47,22340093.0,12.0,12.01,22040109.0,1388.0,1387.74,22450138.0,1600.0,1599.1,24020116.0,0.0,677658.76,58.19,24.41,1015.38
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10291021,7571133.0,4393789.0,213812.96875,173633360,172641408,125738808,126506576,1783.965576171875,3131.826171875,31187.25390625,33945.3984375,40365.49609375,501477.84375,8618.29296875,2877.6494140625,1365.1849365234375,7069.6826171875,11133444,77385.703125,3382062.0,377571.03125,29863.419921875,27685.529296875,1123184000,569153536,567246848,1490566144,523431520,514712512,94865416,95444648,226506352,143400448,132130368,824005824,100251816,101189384,160.62034606933594,59336.375,9814405,6180684.0,39187.203125,113030976,1002.6904907226562,440886.15625,109966272,110832144,12662.521484375,77612.921875,10057.779296875,4920.04541015625,64640.22265625,408999.1875,6365.57861328125,59141.10546875,55563.1640625,5001378.0,2118062.75,38152.38671875,262462336,263772480,218288784,220082784,21588,27.201465606689453,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:34.605,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.4,21470060.0,3800.0,3803.61,22340093.0,12.0,12.0,22040109.0,1388.0,1387.87,22450138.0,1600.0,1598.85,24020116.0,0.0,678363.33,58.21,24.41,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10270194,7561529.5,4385981.0,213278.484375,173525584,172534272,125654360,126421264,1779.908447265625,3131.012939453125,31190.57421875,33931.12890625,40276.078125,501862.0,8592.50390625,2876.047607421875,1365.762939453125,7058.349609375,11132870,77490.203125,3384675.5,378056.75,29827.859375,27657.04296875,1114644480,569342592,567396864,1501603072,522817664,514068096,94845584,95422360,226387744,143344960,132049024,825659712,100212000,101152248,160.6168975830078,59299.86328125,9807009,6178186.0,39448.63671875,113083088,1001.650390625,440770.96875,109983832,110848848,12662.6611328125,77591.953125,10044.34375,4923.158203125,64629.3046875,408092.40625,6351.609375,59028.1953125,55566.11328125,5003970.5,2120273.5,38040.671875,262635600,263944912,218616512,220411888,21889,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:34.907,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.66,21470060.0,3800.0,3803.38,22340093.0,12.0,12.0,22040109.0,1388.0,1387.96,22450138.0,1600.0,1599.04,24020116.0,0.0,676640.91,58.23,24.41,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10270197,7552167.0,4380641.0,213518.265625,173273216,172272496,125506744,126272880,1782.7625732421875,3132.25,31188.283203125,33957.703125,40185.33984375,499963.84375,8584.0361328125,2884.626708984375,1365.3272705078125,7073.3828125,11134645,77383.4609375,3390131.0,379786.0,29827.7578125,27668.16015625,1106265088,568996224,566998400,1503735040,521745248,512976416,94943056,95519512,226394064,143383712,132031104,828525824,100186688,101124704,160.6220245361328,59290.07421875,9815978,6163819.0,39525.14453125,113163720,1001.7587280273438,440903.46875,109973544,110838728,12668.4482421875,77569.8515625,10063.4482421875,4927.67431640625,64616.46484375,406944.46875,6355.84765625,58978.6953125,55729.0390625,5003717.5,2120067.75,38050.359375,262848896,264155936,218588240,220382176,22190,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:35.204,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.92,21470060.0,3800.0,3803.16,22340093.0,12.0,12.0,22040109.0,1388.0,1388.06,22450138.0,1600.0,1599.23,24020116.0,0.0,674923.07,58.25,24.4,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10258552,7562728.5,4391027.5,213610.953125,173408336,172401328,125543840,126308472,1782.0751953125,3132.960693359375,31167.376953125,33999.03125,40424.58203125,503824.65625,8582.9052734375,2883.5146484375,1367.087158203125,7064.8994140625,11135436,77442.3359375,3395475.75,380134.75,29886.021484375,27758.908203125,1096528384,568320640,566224192,1517606400,522553376,513742592,94916832,95494128,227009072,143480704,132121264,833362944,100263272,101202240,160.62216186523438,59238.33203125,9823983,6133997.0,39486.6796875,113116152,1003.8505249023438,442865.625,109862944,110725448,12667.5478515625,77571.40625,10049.486328125,4940.8017578125,64501.7734375,409060.40625,6364.837890625,59123.546875,55562.453125,5004598.5,2120376.0,37999.24609375,262623152,263903088,218249008,220056208,22491,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:35.505,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.19,21470060.0,3800.0,3802.93,22340093.0,12.0,12.0,22040109.0,1388.0,1388.15,22450138.0,1600.0,1599.42,24020116.0,0.0,673182.1,58.26,24.4,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10238216,7553506.0,4384953.0,214045.234375,173435216,172434336,125570648,126336104,1782.29296875,3134.9130859375,31189.712890625,33995.015625,40516.7890625,506514.71875,8596.8828125,2883.533203125,1366.7718505859375,7040.39111328125,11132960,77404.5078125,3393188.75,378678.1875,29860.466796875,27686.5546875,1097883136,569130240,566838144,1599279488,524232416,515463680,94966936,95547360,226988624,143368768,132031840,832269952,100320176,101258408,160.6033935546875,59249.79296875,9826880,6106774.0,39356.1171875,112938048,1002.88427734375,444204.8125,109624112,110482704,12671.361328125,77602.71875,10071.0771484375,4925.6435546875,64581.77734375,409383.34375,6364.14453125,59092.26953125,55647.8515625,5003909.0,2119833.75,37975.8203125,262521952,263795344,218097456,219916160,22792,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:35.808,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.79,21470060.0,3800.0,3802.71,22340093.0,12.0,11.99,22040109.0,1388.0,1387.83,22450138.0,1600.0,1599.37,24020116.0,0.0,671827.99,58.28,24.4,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10257189,7550580.0,4384222.5,214187.921875,173462384,172463280,125629736,126394136,1782.964599609375,3131.5439453125,31158.2421875,33983.4296875,40583.38671875,511633.34375,8596.251953125,2884.628662109375,1366.0552978515625,7048.3212890625,11131233,77397.1796875,3402879.5,380940.84375,29857.79296875,27640.7890625,1101860480,569264704,566786368,1579046656,524008736,515247456,94914376,95495040,226963776,143400640,132021768,830346368,100366328,101305096,160.6141815185547,59272.01953125,9828779,6101500.5,39807.16796875,112928608,1002.7481689453124,444460.1875,109671784,110527536,12670.5859375,77630.921875,10056.001953125,4933.6181640625,64455.43359375,409229.25,6350.0439453125,59005.76171875,55551.09375,5004140.0,2119948.75,38028.33984375,262415232,263692096,218152384,219964528,23093,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:36.108,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.36,21470060.0,3800.0,3802.48,22340093.0,12.0,11.98,22040109.0,1388.0,1387.47,22450138.0,1600.0,1599.3,24020116.0,0.0,672691.31,58.3,24.4,1015.39
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10266231,7556714.5,4390888.0,215058.609375,173719552,172723376,125655672,126421920,1779.7822265625,3133.145751953125,31186.44921875,33979.5546875,40691.01953125,515608.3125,8575.884765625,2885.73779296875,1366.1558837890625,7059.0185546875,11131958,77341.546875,3402244.5,380499.90625,29766.029296875,27681.748046875,1095756672,569917504,567356416,1568258816,524063488,515382880,94852216,95432304,227215744,143645184,132167920,831261952,100472304,101412328,160.61495971679688,59270.51171875,9830300,6085809.0,39700.9140625,113025504,1003.84375,445489.71875,109617056,110471560,12674.8212890625,77613.140625,10070.642578125,4939.140625,64493.98828125,408345.28125,6343.599609375,58964.265625,55552.046875,5004989.5,2120984.5,37828.85546875,262516256,263816160,218401664,220210272,23394,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:36.408,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,197.93,21470060.0,3800.0,3802.25,22340093.0,12.0,11.97,22040109.0,1388.0,1387.11,22450138.0,1600.0,1599.23,24020116.0,0.0,673554.62,58.31,24.4,1015.38
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10274284,7541122.5,4379555.5,215152.84375,173749280,172754976,125631224,126397216,1779.79736328125,3132.716796875,31180.576171875,33975.64453125,40625.2734375,517030.53125,8603.2314453125,2888.674072265625,1365.872314453125,7058.478515625,11132135,77410.640625,3399666.0,379940.6875,29753.60546875,27628.451171875,1093488256,570878592,568201984,1539803904,523962432,515243648,94766464,95346320,227151840,143560032,132114416,830132800,100531680,101470448,160.607421875,59300.4296875,9836713,6072079.5,39545.39453125,113082720,1003.2778930664062,444995.5,109522984,110374744,12677.673828125,77624.8515625,10044.365234375,4933.85595703125,64366.625,409029.3125,6351.8740234375,58931.29296875,55542.3203125,5005709.0,2121582.25,38017.9296875,262463536,263765904,218450848,220257040,23696,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:36.711,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.22,21470060.0,3800.0,3801.49,22340093.0,12.0,11.98,22040109.0,1388.0,1387.2,22450138.0,1600.0,1599.31,24020116.0,0.0,674426.57,58.33,24.4,1015.38
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10270690,7538144.5,4379503.0,214360.5,173704352,172708288,125657432,126421992,1783.7191162109375,3137.653564453125,31141.361328125,33979.68359375,40391.0625,513612.28125,8593.5947265625,2886.033447265625,1366.9566650390625,7052.021484375,11132336,77347.0390625,3401552.25,380197.25,29747.689453125,27662.30078125,1083400064,570843648,568398464,1509266944,524280480,515513824,94731520,95310984,227286208,143518128,132082416,832216064,100502936,101442144,160.61309814453125,59313.5078125,9849907,6065128.0,39500.15625,112999392,1004.427978515625,443896.625,109456520,110310520,12674.5322265625,77596.6015625,10045.001953125,4939.23193359375,64602.99609375,410858.1875,6350.43603515625,58923.94921875,55502.2421875,5005440.5,2121440.75,38035.80859375,262492272,263796656,218306624,220112704,23996,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67654680,24484,0,45.866607666015625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:37.011,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,198.98,21470060.0,3800.0,3800.37,22340093.0,12.0,11.99,22040109.0,1388.0,1387.6,22450138.0,1600.0,1599.5,24020116.0,0.0,674634.52,58.34,24.4,1015.38
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,efbfbe81-7a27-4ede-b56c-c1a492b0ba94,cef005ed-135f-4b62-b67e-4518ada868d3,10291226,7539358.5,4382630.5,214345.984375,173981952,172972768,125787304,126548512,1783.4801025390625,3138.30859375,31158.87109375,34005.8125,40363.68359375,509497.28125,8587.3466796875,2883.149169921875,1366.6732177734375,7057.37109375,11132050,77465.0546875,3410402.5,381680.1875,29699.201171875,27525.427734375,1085281536,570979392,568486656,1494344832,524016960,515251968,94824992,95405120,227388016,143525984,132079136,828829952,100487248,101425368,160.6160430908203,59335.8046875,9870082,6058941.0,39137.55859375,112990872,1002.05029296875,444062.03125,109476392,110333224,12658.74609375,77632.15625,10048.619140625,4919.65234375,64727.6171875,410401.0,6340.8056640625,58883.4453125,55521.56640625,5002591.0,2119272.25,38102.046875,262574832,263855024,218228336,220034320,24297,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67659691,24484,0,46.16330337524414,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:08:37.312,"{'cid': '5ccfa53a-009f-4c64-a13b-da1c212c46af', 'uuid': '530d85e5-3d09-41fd-aa37-7a8721a83183', 'annotationId': 'efbfbe81-7a27-4ede-b56c-c1a492b0ba94', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524496448, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:08:16.676Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",200.0,199.74,21470060.0,3800.0,3799.25,22340093.0,12.0,12.01,22040109.0,1388.0,1388.01,22450138.0,1600.0,1599.69,24020116.0,0.0,673424.24,58.36,24.4,1015.38
