component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_093324,FLW0_093324,ANLT0_093324,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422849955.2773,6684236930.86,4581545712.1379,8360.1172,5828.2716,6980461822.6601,4640307863.0681,4549234210.9792,4420414571.4605,6686546896.0864,4582108611.4163,12586.5248,84037.1927,6978056630.3201,4699366976.2764,4841859471.3387,4437260796.4105,6733661768.4532,4670970993.9866,248202.7251,4932.5828,6990325052.8541,4645199415.2047,4784843146.7181,4495244588.3757,6734609242.2698,4719932090.308,13331982.4037,9012980.7118,7001822833.9509,4679404453.3459,4807486514.3342,4427406827.0845,6696805203.5817,4597599953.5774,6423268.0608,634981.5865,6978156876.5389,4671243163.7754,4802357108.2587,4418672996.3697,6695538851.3514,4610352633.1103,946630.7723,4136.2387,6982311482.6221,4641396517.4711,4448802311.2308,4401001835.6789,6697857384.2514,4677343408.7018,28892.5166,18853.9336,6979898847.7439,4709394675.9945,4836843517.5021,2848677674.0329,6702912826.5832,4589534843.3065,26930.5732,7976.913,6981078560.746,4732657888.4652,4254723682.7986,18.8205,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:35.643,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,303258.28,35.12,22.28,102486.65,0.5,421538.69,34.63,22.33,102539.59,2500.0,2493.18,22450181.0,2500.0,2488.64,22340098.0,0.14,0.15,0.0,0.07,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422853309.4812,6684241989.882,4581281947.4962,8361.847,5828.5606,6979845193.0689,4640306694.7073,4488119411.4318,4420665474.6606,6687112610.7128,4581578673.4517,12585.9019,84334.4041,6978674698.7952,4696589014.3676,4841566963.7407,4437757460.175,6733660919.0521,4674000943.8971,248897.5152,4932.8236,6990324171.9521,4644925442.9566,4786579360.2897,4494992614.4756,6735183926.5993,4719088743.2996,13331398.4506,9013076.2363,6999354383.4892,4679682474.2268,4808071770.625,4427157965.4188,6697365041.818,4597595891.6033,6423797.9878,635147.8741,6977543304.3172,4671246104.087,4802651528.9131,4418427342.7901,6696105245.3755,4608745273.6897,949013.4454,4141.1588,6981700686.2573,4640853587.2867,4481794292.1729,4400759817.5548,6697859074.0115,4678172531.8847,28903.8491,18894.3573,6979287598.9446,4705209690.7949,4836844737.1631,2829233055.2472,6702915363.1521,4589269578.3133,26934.5967,7976.9145,6980468859.9578,4735764621.7135,4302355685.7639,18.7399,20.0293,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:36.849,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,313802.36,35.26,22.27,102496.13,0.5,468123.82,34.84,22.33,102541.63,2500.0,2499.61,22450181.0,2500.0,2499.0,22340098.0,0.14,0.15,0.0,0.08,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422609983.7889,6683678441.9526,4581280212.7906,8360.5119,5828.429,6981074162.048,4640574867.0912,4434076041.3755,4421900290.6327,6687107549.5571,4581044810.6389,12583.6321,84208.2997,6978673819.3651,4694366172.212,4841860081.8021,4438002468.1663,6733079667.063,4676754028.6878,249144.5026,4932.6793,6989708447.1065,4644923688.6732,4788313813.0886,4494734420.2693,6735178829.3263,4719364464.8282,13329825.7311,9012516.5135,6999352619.5096,4679952279.9576,4808070558.2833,4426907452.9991,6697359972.9661,4598126632.2326,6424091.3786,635172.4318,6976928081.5896,4670971421.8511,4802944774.131,4418919235.9249,6696101022.0458,4607399395.2082,950185.3153,4142.1256,6981700686.2573,4640853003.0381,4511160978.3845,4399533448.2567,6697291543.4654,4678997814.9176,28897.8825,18908.4393,6979898847.7439,4711347568.2088,4836841078.1803,2837188969.8754,6703485540.3349,4588737402.9885,26932.8995,7976.9732,6981698926.6233,4729277804.2391,4345569072.2779,18.8205,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:38.045,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,330953.48,35.38,22.26,102495.51,0.5,508866.81,35.02,22.33,102540.54,2500.0,2499.28,22450181.0,2500.0,2498.48,22340098.0,0.13,0.14,0.0,0.08,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422606629.7725,6684237774.0304,4581279634.5553,8361.8915,5826.9423,6981691888.0873,4640845407.8056,4468863405.8379,4422392956.9592,6686541835.3576,4581043076.0335,12587.0284,84292.0289,6977447463.2902,4691594707.9322,4841268998.352,4437754094.6825,6733080516.392,4669312234.7949,249055.9503,4932.7369,6989707566.282,4644923103.9121,4789760251.2229,4494734420.2693,6734605844.3765,4719645580.1763,13328769.5511,9012694.3805,6998733574.3893,4680225652.5069,4808358389.9127,4426659206.6245,6697359128.1575,4598923264.4532,6424380.7963,635167.2499,6977544183.5927,4670971421.8511,4802652739.9334,4418422875.014,6696095954.0502,4605519386.1536,950290.0546,4147.075,6981089117.6212,4641394180.2033,4455064883.9953,4401001279.4126,6696719885.1157,4679821027.7614,28919.8624,18925.1308,6979288478.4521,4707716470.1002,4837135451.607,2838317887.931,6703480466.7681,4588999710.3968,26936.8795,7977.5687,6979852229.7476,4733220116.7918,4383337939.4207,18.9011,20.3516,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:39.251,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,340535.43,35.49,22.26,102494.83,0.5,519892.83,35.15,22.33,102540.99,2500.0,2500.96,22450181.0,2500.0,2499.25,22340098.0,0.14,0.15,0.0,0.08,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422362213.5271,6683675912.6549,4581014165.9439,8364.8841,5829.2809,6981693647.7213,4641115980.1344,4500363182.3857,4422641846.9451,6686543522.2672,4581047123.4461,12586.9945,84164.4355,6978676457.6554,4689378357.6362,4841265336.019,4437755216.5133,6734798232.9454,4662993937.9672,249099.1005,4932.7523,6989092830.7205,4644923103.9121,4790915131.3802,4494737828.7792,6735183926.5993,4720494489.1272,13303704.481,9006934.2283,6998734456.3013,4679950512.5486,4808650500.1516,4426909691.137,6697360817.7748,4599192546.5839,6424632.1326,635176.6462,6978162152.6556,4670972009.8789,4802071804.8072,4419409004.5805,6695530405.4054,4603914812.017,950354.8657,4147.5172,6980474137.931,4641664816.2216,4486366464.8979,4399774218.6631,6696152546.6678,4680370982.9868,28947.6182,18899.8439,6980515482.0549,4704089186.3082,4836838029.0279,2833925689.4882,6703478775.5792,4588999131.1903,26944.5103,7978.197,6978007386.5635,4736322222.8847,4347943417.9505,18.7399,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:40.450,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,347904.74,35.58,22.27,102496.63,0.5,518202.27,35.27,22.33,102542.17,2500.0,2497.89,22450181.0,2500.0,2499.69,22340098.0,0.16,0.14,0.0,0.05,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422616132.8191,6684242833.0523,4580753931.5449,8363.0914,5829.0314,6982308842.9388,4641114811.5688,4444026898.2908,4422399105.6456,6686546896.0864,4582110924.7585,12585.085,84222.7124,6980518121.0415,4687993980.17,4841261673.6861,4437261918.1155,6735946129.6627,4658062202.3635,249475.8743,4932.8732,6989092830.7205,4644652672.2021,4792362537.7643,4493977621.2655,6735189023.8722,4720218634.5764,13305063.8292,9006643.5346,6998736220.1252,4679951690.8213,4808358996.1203,4427905753.302,6697930043.9338,4599464762.5682,6424134.0406,635170.0537,6978772315.5395,4670971421.8511,4802361952.0465,4419411797.5645,6696096798.7161,4602580457.7669,950814.1563,4147.3999,6981088237.8816,4641394764.5203,4515534362.011,4400998498.0809,6696718195.6412,4681202954.2097,28943.564,18946.7566,6979899727.3287,4700469258.536,4836834370.0451,2849411510.1688,6704606732.0704,4589527892.0234,26946.8924,7978.0086,6979240105.5409,4730118501.7567,4342944140.1972,18.9817,20.2711,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:41.646,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,352860.09,35.68,22.27,102496.28,0.5,512033.52,35.4,22.33,102542.02,2500.0,2499.07,22450181.0,2500.0,2500.31,22340098.0,0.15,0.14,0.0,0.06,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4422860576.9231,6684800573.4042,4580753931.5449,8366.2475,5829.4814,6982918866.5963,4640841902.3136,4477453139.1147,4422395751.8167,6685978746.7319,4582112081.4296,12584.8408,84296.5881,6981132224.8614,4686608649.4778,4840375320.3955,4436512645.0962,6735942730.9032,4662173708.3677,249671.6603,4932.8318,6989702281.3353,4644650333.2944,4793809610.1541,4494740669.2041,6735183926.5993,4719936260.2013,13305030.616,9007056.9844,6999351737.5198,4679948745.1396,4808357177.4976,4427907432.2812,6698493451.6265,4599198931.9092,6423958.7107,635169.9846,6978148962.3637,4670692067.972,4802066355.8758,4418426784.3181,6696103556.0436,4611693830.0349,949639.1602,4151.3971,6981087358.142,4640850081.7948,4542996505.6997,4399529555.6915,6696721574.5903,4682311329.1177,28943.1621,18987.56,6979901486.4984,4707151407.4074,4837130572.6657,2851370115.1084,6704608423.5453,4589793187.3479,26948.0933,7978.0656,6979853988.9172,4724210181.9912,4383820342.7308,18.6593,20.1099,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:42.844,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,352860.09,35.77,22.27,102495.97,0.5,503041.34,35.52,22.32,102541.47,2500.0,2499.69,22450181.0,2500.0,2501.28,22340098.0,0.14,0.14,0.0,0.06,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4423601901.0344,6684239460.371,4581281947.4962,8365.6983,5829.5938,6982295644.5227,4640569024.946,4508301404.1271,4422397428.7311,6685980433.4992,4582110346.423,12586.7548,84293.4378,6981129585.6426,4685501681.1184,4840378371.7808,4435766988.1139,6735373831.7757,4666015901.0601,249665.1393,4932.7556,6989088426.9861,4644922519.1509,4795264812.5756,4494741237.2891,6734614339.1098,4719933877.4051,13304253.798,9006629.9291,6999350855.5301,4679671870.3976,4808066315.0876,4427911349.8993,6697932578.5738,4598931390.7592,6423725.8327,635150.2552,6978149841.7165,4670693831.9515,4801777454.8977,4418673554.8729,6696105245.3755,4609815558.2708,948292.2583,4143.747,6982312362.5165,4641121238.6795,4567634049.4154,4399286032.0285,6696159303.9953,4683420228.1728,28998.0606,18901.3747,6978667663.3541,4703528540.9758,4837722476.3647,2870909718.4378,6704038900.6342,4589526154.2026,26947.3313,7978.2861,6979233069.4811,4728708774.8541,4343884202.454,18.7399,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:44.051,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,353394.78,35.86,22.26,102495.99,0.5,486902.62,35.63,22.33,102542.12,2500.0,2500.28,22450181.0,2500.0,2496.63,22340098.0,0.14,0.15,0.0,0.06,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4423349547.1318,6684236930.86,4581278478.0849,8365.3129,5829.2102,6981677811.0153,4640567272.3024,4536199736.8873,4422645200.9615,6685984650.4175,4581579251.7203,12586.4605,84287.1562,6981745556.9242,4683843976.6496,4840087264.2949,4435020460.7882,6735376380.6287,4669315181.5182,249541.0945,4933.0741,6989085784.7455,4644649748.5674,4796427793.9042,4494996591.2964,6734617737.0031,4719933877.4051,13304081.0111,9007639.6312,6999350855.5301,4679947566.867,4808068133.6,4427662432.1451,6698499366.2864,4598665621.9165,6423769.0682,635167.2644,6977534511.5625,4670144629.3139,4801486772.8071,4418675230.3826,6697237475.7118,4608744110.2903,948259.1915,4151.5001,6981702445.8913,4640854171.5354,4507053875.8809,4398307760.7294,6696725798.2767,4683973987.585,28999.0849,18920.6015,6978664145.6336,4700466891.532,4837722476.3647,2869547897.4508,6703470319.6347,4589790290.8122,26943.4987,7978.253,6979235708.0035,4732654909.4376,4384541936.1973,18.7399,20.0293,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:45.249,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,351736.83,35.94,22.27,102496.84,0.5,474177.16,35.72,22.33,102541.75,2500.0,2499.42,22450181.0,2500.0,2500.26,22340098.0,0.14,0.13,0.0,0.06,22160328.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,cb39e043-b58a-4d02-97cf-55d4479709e9,7113cb0f-29bf-4a49-bde5-68154af529bf,4423842540.8186,6684234401.3491,4581277321.6144,8366.3959,5830.2797,6981672532.1133,4640838396.8217,4561551823.3061,4422890764.7585,6685982963.6502,4580785152.6364,12584.3173,84353.1299,6981120788.2467,4682460504.598,4840676228.2576,4435517183.3829,6734805029.3093,4672621490.9177,249419.6859,4933.1237,6989081381.0111,4644649163.8405,4797880346.0166,4495251974.3196,6735760407.8165,4719091125.67,13303591.1352,9008096.9142,6999347327.571,4679668335.7879,4807483483.8475,4427658514.7462,6697935113.2139,4598930810.3088,6423639.0469,635149.7018,6977531873.736,4670142277.6177,4801197336.5617,4418923145.6658,6697240854.9464,4607673160.8026,950183.6459,4156.1812,6981085598.6628,4640853003.0381,4534674938.5328,4398309428.5079,6697292388.2741,4685081899.3554,28995.5104,18910.0108,6978659748.483,4696851939.4513,4838016347.4442,2873415512.1632,6704037209.3023,4589786814.9693,26947.7997,7978.278,6980458304.0113,4736039828.2852,4399177899.8169,18.7399,20.1905,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-01 23:36:46.448,"{'cid': '38055d99-7d70-41fa-aee4-d02c92a7b5d4', 'uuid': '3efad397-4b6b-4a81-9e3a-449a914869bc', 'annotationId': 'cb39e043-b58a-4d02-97cf-55d4479709e9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759361794091, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-01T23:36:34.422Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,351314.32,36.03,22.26,102496.7,0.5,461732.35,35.83,22.33,102541.61,2500.0,2501.11,22450181.0,2500.0,2500.32,22340098.0,0.15,0.15,0.0,0.06,22160328.0
