component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.3830718994141,994.0575561523438,5.645638942718506,5961.87353515625,6389.88427734375,4501.41943359375,7762.83740234375,6927.724609375,954.8226928710938,16217.8740234375,684.4450073242188,655.6282958984375,546.8905639648438,667.0579223632812,557.3626098632812,801.4847412109375,326.9065856933594,3037.76953125,1404.5928955078125,461.2930908203125,63721.734375,46211.1953125,15307.5888671875,14349.2431640625,469.0075073242188,145.7007598876953,382.3081665039063,293.454833984375,116.3580551147461,139.3546905517578,137.99575805664062,169.25405883789062,340.2201843261719,299.6685485839844,314.7953491210937,278.9483642578125,1487.403564453125,1143.4815673828125,440.2894592285156,543.7610473632812,356.2192687988281,734.01904296875,14328.107421875,14720.287109375,431.3274841308594,1129.9481201171875,452.2544860839844,193.16102600097656,50576.55078125,49628.91015625,52473.84375,56139.68359375,224.27561950683597,542.329345703125,398.1366882324219,265.9468994140625,18571.05078125,17228.859375,14552.353515625,16447.076171875,8007.85595703125,8438.8359375,8550.33203125,7554.28564453125,10414,27.604394912719727,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.53585433959961,19.861572265625,1010.707763671875,205056.3125,4.208751201629639,0,14363683,True,BME690,32620,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:53.351,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1595.12,22450161.0,3700.0,3701.46,000000000DFEC3B1,150.0,149.22,22160332.0,1250.0,1247.2,21470046.0,-0.0,300.0,302.93,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.4120635986328,993.4052124023438,5.639330863952637,5961.9541015625,6389.98486328125,4501.7080078125,7763.27001953125,6927.11474609375,953.4683837890624,16168.0068359375,684.1450805664062,657.188720703125,546.0408935546875,666.1489868164062,556.9966430664062,803.5547485351562,326.8748474121094,3037.4296875,1410.4146728515625,461.0885314941406,63725.0078125,46212.54296875,15307.265625,14350.359375,469.4322204589844,145.75180053710938,382.2716979980469,293.585205078125,116.34780883789062,139.3120574951172,137.92385864257812,169.23492431640625,340.26080322265625,299.66192626953125,314.7552490234375,278.94677734375,1487.4605712890625,1143.4881591796875,440.3221130371094,543.7462158203125,356.0986633300781,734.4138793945312,14321.146484375,14718.4755859375,431.3123168945313,1129.1246337890625,451.4897155761719,193.22042846679688,50571.9296875,49626.140625,52478.28515625,56143.4453125,224.36427307128903,542.2191772460938,397.99603271484375,265.93994140625,18580.880859375,17227.779296875,14551.5712890625,16446.84765625,8008.04150390625,8439.8623046875,8550.18359375,7554.3271484375,10715,27.5238094329834,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.53585433959961,19.861572265625,1010.707763671875,205056.3125,4.208751201629639,0,14363683,True,BME690,32620,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:53.654,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1595.12,22450161.0,3700.0,3701.46,000000000DFEC3B1,150.0,149.22,22160332.0,1250.0,1247.2,21470046.0,-0.0,300.0,302.93,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.3927764892578,992.549072265625,5.62171745300293,5961.64697265625,6389.68310546875,4500.4306640625,7762.89990234375,6927.41357421875,954.4227294921876,16257.091796875,683.9013061523438,656.8336181640625,546.4426879882812,666.8344116210938,557.0469970703125,801.9091186523438,326.8428039550781,3046.324951171875,1405.673583984375,461.447021484375,63721.29296875,46210.03515625,15306.9560546875,14349.00390625,468.9715881347656,145.72393798828125,382.2210693359375,293.6139221191406,116.30699920654295,139.35391235351562,137.94781494140625,169.2428741455078,340.2369384765625,299.6385803222656,314.7699584960937,278.9589538574219,1487.53564453125,1143.5516357421875,440.31787109375,543.7747802734375,355.9927673339844,733.5416259765625,14322.0830078125,14721.61328125,431.0348205566406,1125.9215087890625,451.3805236816406,193.05137634277344,50575.20703125,49628.6796875,52477.23046875,56140.78515625,224.315673828125,542.1970825195312,398.2303161621094,265.82537841796875,18570.935546875,17226.4375,14552.0244140625,16446.50390625,8007.87841796875,8438.46875,8549.859375,7553.84033203125,11016,27.604394912719727,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.53618812561035,19.85546112060547,1010.70849609375,204098.421875,4.207535743713379,0,14364124,True,BME690,32621,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:53.952,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1595.69,22450161.0,3700.0,3701.0,000000000DFEC3B1,150.0,149.36,22160332.0,1250.0,1247.67,21470046.0,-0.01,300.0,302.93,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.4019775390625,993.3265380859376,5.638096332550049,5961.5146484375,6389.89990234375,4500.720703125,7762.98876953125,6926.86669921875,954.8377685546876,16217.693359375,683.6732177734375,656.7876586914062,546.419189453125,666.690185546875,556.823486328125,803.134521484375,326.68963623046875,3048.279541015625,1410.6336669921875,461.4131774902344,63721.9609375,46210.4296875,15308.5947265625,14349.458984375,469.2537231445313,145.72328186035156,382.37060546875,293.72735595703125,116.36666870117188,139.36875915527344,137.95469665527344,169.2384796142578,340.26422119140625,299.62847900390625,314.6788330078125,278.91571044921875,1487.50927734375,1143.5872802734375,440.2934265136719,543.7416381835938,356.0342712402344,734.7095947265625,14322.0791015625,14723.7763671875,431.5364379882813,1127.888916015625,451.7950134277344,193.03851318359372,50572.34765625,49626.078125,52475.3515625,56140.328125,224.367431640625,542.5667724609375,398.0464782714844,265.9543151855469,18576.662109375,17228.97265625,14552.6123046875,16446.296875,8007.67578125,8439.0458984375,8549.94921875,7554.3544921875,11317,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.849349975585938,1010.7092895507812,205248.984375,4.206319332122803,0,14364564,True,BME690,32622,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:54.253,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1596.34,22450161.0,3700.0,3700.48,000000000DFEC3B1,150.0,149.53,22160332.0,1250.0,1248.22,21470046.0,-0.01,300.0,302.93,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.41421508789065,993.7678833007812,5.664512634277344,5961.78662109375,6389.67822265625,4500.44287109375,7762.43505859375,6927.00927734375,952.8546752929688,16195.642578125,684.6893310546875,657.4609985351562,546.3447265625,665.74951171875,556.6717529296875,802.2520751953125,326.9081115722656,3037.994140625,1406.5267333984375,461.458251953125,63717.11328125,46210.56640625,15308.248046875,14348.1591796875,468.6643676757813,145.7383575439453,382.461669921875,293.8912353515625,116.34173583984376,139.35195922851562,137.94337463378906,169.27577209472656,340.2257385253906,299.70172119140625,314.73992919921875,278.9156799316406,1487.40380859375,1143.4935302734375,440.3014526367188,543.764404296875,356.1117248535156,733.99609375,14324.6591796875,14724.2626953125,431.3857727050781,1124.0692138671875,452.29986572265625,193.0741271972656,50571.79296875,49624.01171875,52471.34375,56144.61328125,224.3217620849609,542.3870849609375,398.0364379882813,266.0614013671875,18567.529296875,17227.203125,14552.4873046875,16447.484375,8007.98046875,8437.8505859375,8550.5224609375,7554.19384765625,11619,27.604394912719727,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.849349975585938,1010.7059936523438,204098.421875,4.206319332122803,0,14365005,True,BME690,32623,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:54.555,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1596.98,22450161.0,3700.0,3699.95,000000000DFEC3B1,150.0,149.71,22160332.0,1250.0,1248.77,21470046.0,-0.01,300.0,302.93,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.46240234375,991.9248657226562,5.660803318023682,5961.26513671875,6389.640625,4500.00390625,7761.78173828125,6926.4091796875,953.1475830078124,16168.2626953125,683.9013061523438,655.7210693359375,546.5655517578125,666.2850341796875,556.628662109375,802.4908447265625,327.1301574707031,3026.085693359375,1408.728271484375,461.4105224609375,63710.71484375,46211.4921875,15307.626953125,14349.240234375,469.677001953125,145.7471160888672,382.4448852539063,293.66339111328125,116.36215209960938,139.3721466064453,137.94830322265625,169.25830078125,340.2341613769531,299.66925048828125,314.7540283203125,278.8959045410156,1487.365234375,1143.44384765625,440.3023376464844,543.7435913085938,356.03125,734.3429565429688,14321.3271484375,14718.390625,431.5466003417969,1127.2392578125,452.3334655761719,193.0863342285156,50567.83984375,49625.41015625,52476.06640625,56146.1796875,224.2947235107422,541.9580078125,398.2911682128906,266.0758056640625,18572.53125,17228.73046875,14551.95703125,16446.423828125,8007.81982421875,8438.0341796875,8550.1591796875,7553.9853515625,11919,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.849349975585938,1010.7059936523438,204098.421875,4.206319332122803,0,14365005,True,BME690,32623,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:54.856,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1597.52,22450161.0,3700.0,3699.97,000000000DFEC3B1,150.0,149.8,22160332.0,1250.0,1248.95,21470046.0,-0.01,300.0,302.37,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.4175262451172,993.2632446289062,5.680902481079102,5961.45751953125,6389.9208984375,4501.052734375,7761.822265625,6926.9521484375,955.0968017578124,16223.4208984375,684.2423095703125,656.6807861328125,545.9841918945312,666.5015258789062,556.3478393554688,802.2281494140625,326.7538146972656,3041.53271484375,1406.5540771484375,461.5076599121094,63714.09765625,46211.9609375,15308.0185546875,14349.2724609375,468.82464599609375,145.7288360595703,382.491943359375,293.62823486328125,116.32947540283205,139.3599853515625,137.95791625976562,169.25738525390625,340.2082214355469,299.6611328125,314.74835205078125,278.8959045410156,1487.3951416015625,1143.5794677734375,440.2993469238281,543.7659301757812,356.0426330566406,735.5166015625,14315.423828125,14716.93359375,431.6414184570313,1127.634765625,452.0796203613281,192.88458251953125,50571.12109375,49624.94140625,52478.7890625,56145.234375,224.27194213867188,541.5772094726562,397.7552795410156,265.96978759765625,18572.05078125,17227.486328125,14551.42578125,16446.65625,8007.552734375,8436.3037109375,8550.111328125,7554.0595703125,12220,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.86153793334961,1010.639892578125,203338.5,4.208902359008789,0,14365445,True,BME690,32624,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:55.159,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1597.98,22450161.0,3700.0,3700.47,000000000DFEC3B1,150.0,149.82,22160332.0,1250.0,1248.79,21470046.0,-0.01,300.0,301.35,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.43167114257807,994.2564086914062,5.649417400360107,5961.70849609375,6389.60888671875,4500.72119140625,7762.4697265625,6926.7861328125,954.4407348632812,16227.8203125,684.705322265625,656.9380493164062,547.0707397460938,666.124755859375,556.6072387695312,803.6907958984375,326.8459777832031,3032.696533203125,1409.3494873046875,461.637939453125,63706.140625,46212.1171875,15307.158203125,14348.859375,468.5395812988281,145.72218322753906,382.5889892578125,293.8463439941406,116.37139892578124,139.37184143066406,137.94537353515625,169.23880004882812,340.2203674316406,299.68048095703125,314.75146484375,278.9423522949219,1487.541748046875,1143.44140625,440.2948303222656,543.7578125,356.1420288085937,734.1259765625,14315.3857421875,14722.3818359375,431.4509887695313,1128.5205078125,451.7005310058594,193.00503540039065,50570.34375,49628.20703125,52479.75,56143.27734375,224.32444763183597,541.759521484375,397.7966613769531,266.0296936035156,18572.466796875,17228.62890625,14550.8671875,16446.8828125,8007.63671875,8437.7275390625,8549.9892578125,7553.80029296875,12522,27.5238094329834,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.86153793334961,1010.5820922851562,204098.421875,4.208902359008789,0,14365886,True,BME690,32625,0,0,0,14361170,24484,0,24.7446231842041,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:55.458,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.43,22450161.0,3700.0,3700.96,000000000DFEC3B1,150.0,149.84,22160332.0,1250.0,1248.62,21470046.0,-0.01,300.0,300.33,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.3967742919922,992.9854125976562,5.62675142288208,5962.2021484375,6389.8349609375,4501.51123046875,7762.0087890625,6927.0126953125,952.1321411132812,16203.2470703125,684.326904296875,655.775146484375,546.8951416015625,667.061279296875,556.7332153320312,803.3558959960938,326.71795654296875,3023.16748046875,1408.2491455078125,461.2574462890625,63700.92578125,46208.890625,15309.615234375,14348.4365234375,468.7495422363281,145.70913696289062,382.5918884277344,293.75469970703125,116.33601379394533,139.33135986328125,137.94618225097656,169.21156311035156,340.2326965332031,299.6708374023437,314.7871398925781,278.8980712890625,1487.376708984375,1143.6318359375,440.3025512695313,543.7448120117188,356.11053466796875,733.314208984375,14320.236328125,14709.720703125,431.2520751953125,1128.72998046875,451.7791748046875,193.11215209960935,50568.4453125,49630.3671875,52475.81640625,56143.25,224.2765350341797,541.1871337890625,398.2732849121094,265.89666748046875,18568.09375,17227.25,14549.54296875,16447.763671875,8007.54248046875,8437.705078125,8549.89453125,7553.99365234375,12822,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.53652000427246,19.86153793334961,1010.5820922851562,204098.421875,4.208902359008789,0,14365886,True,BME690,32625,0,0,0,14366176,24484,0,23.92218780517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:55.759,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.84,22450161.0,3700.0,3701.25,000000000DFEC3B1,150.0,149.85,22160332.0,1250.0,1248.53,21470046.0,-0.01,300.0,299.12,000000000DFEC3B8,22.86,16.41
0000000054-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,644c316a-c667-4a22-a702-36b1caaf2b87,8ace83d2-b948-4266-8dcc-696a43a086a8,189.400146484375,992.8079833984376,5.659528732299805,5962.177734375,6389.29736328125,4500.587890625,7761.888671875,6926.501953125,952.2631225585938,16238.4091796875,684.8290405273438,656.1008911132812,546.41015625,667.304931640625,556.527587890625,803.5949096679688,326.88043212890625,3030.278564453125,1405.0975341796875,461.6865539550781,63711.859375,46208.0859375,15308.474609375,14348.8525390625,469.0632934570313,145.7435302734375,382.7265625,293.7022705078125,116.33696746826172,139.36956787109375,137.9539794921875,169.2423553466797,340.2210388183594,299.6728515625,314.7649841308594,278.9140625,1487.3941650390625,1143.505615234375,440.3099365234375,543.7460327148438,356.1044006347656,733.82568359375,14317.107421875,14718.7021484375,431.2889709472656,1127.264892578125,451.9240417480469,192.9820098876953,50568.59765625,49626.16015625,52474.40234375,56143.71484375,224.30442810058597,542.0997314453125,398.0393371582031,265.8605041503906,18567.916015625,17229.482421875,14552.052734375,16447.1484375,8007.22265625,8438.5,8550.1845703125,7553.8974609375,13123,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.53685188293457,19.84933280944824,1010.53173828125,204098.421875,4.206395626068115,0,14366326,True,BME690,32626,0,0,0,14366176,24484,0,23.92218780517578,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 33, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 16:31:56.059,"{'cid': 'b26cebe1-ad00-49de-9fd7-94b0b72dd63b', 'uuid': '86656ca5-e420-43bb-ba05-396434866fb2', 'annotationId': '644c316a-c667-4a22-a702-36b1caaf2b87', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773419512764, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-13T16:31:52.978Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.03,22450161.0,3700.0,3700.63,000000000DFEC3B1,150.0,149.84,22160332.0,1250.0,1248.84,21470046.0,-0.01,300.0,297.12,000000000DFEC3B8,22.86,16.41
