delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,unadjusted_delta_seconds
0.0,0.0,0.0,0.0,0.0,33.970699310302734,35.614655303955075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,0.0
0.3024293285418285,0.0,0.0,0.0,0.0,34.03509127075283,35.61481737807159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058547973632812,0.24141311485179529,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,0.3024293285418285
0.604858657083657,0.0,0.0,0.0,0.0,34.00242927299346,35.72582606874134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020707278751288527,0.0034564302412576353,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,0.604858657083657
0.9072879856254856,0.0,0.0,0.0,0.0,33.988658647255896,35.61575353157906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08050863384299589,0.07955150921544885,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,0.9072879856254856
1.209717314167314,0.0,0.0,0.0,0.0,34.0185519015999,35.63273418572319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08020138356049245,0.0005438137173996438,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,1.209717314167314
1.5121466427091426,0.0,0.0,0.0,0.0,34.0363524321035,35.75884918830591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15624233118975184,0.001694175402732867,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,1.5121466427091426
1.8145759712509713,0.0,0.0,0.0,0.0,34.06482134756929,35.725044701633124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08063541411913633,0.07904457593268432,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,1.8145759712509713
2.1170052997927997,0.0,0.0,0.0,0.0,33.95656362594159,35.63254172646309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011030844411195062,0.07980583208995284,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,2.1170052997927997
2.419434628334628,0.0,0.0,0.0,0.0,34.03594156379525,35.69447192777369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15506207554376772,0.08058929443359375,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,2.419434628334628
2.7218639568764567,0.0,0.0,0.0,0.0,34.05042665236683,35.67939744584582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009783939228263705,0.07130669280017798,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,2.7218639568764567
3.024293285418285,0.0,0.0,0.0,0.0,34.030646244729994,35.6769870994122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535581595106308,0.16117477416992188,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,3.024293285418285
3.3267226139601136,0.0,0.0,0.0,0.0,33.92668355399054,35.63409518592204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166097729645315,0.15751286762412775,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,3.3267226139601136
3.6291519425019425,0.0,0.0,0.0,0.0,34.00207736609469,35.69135961277671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058547973632812,0.07973966896035023,0.0,0.0,0.0,0.0,0.0,0.0,31.452650168350168,39.920671367521365,44.15468196710697,75.60733213545713,0.0,31.452650168350168,39.61824203897954,44.15468196710697,75.30490280691531,0.0,31.452650168350168,39.920671367521365,44.457111295648794,75.60733213545713,AmbientSamplingRFC,3.6291519425019425
