delta_seconds,AQGR0,AQH0,AQP0,AQT0,BT1,BT2,DPP0,DPT0,TRHH0,TRHSN,TRHT0,AQGR0_std,AQH0_std,AQP0_std,AQT0_std,BT1_std,BT2_std,DPP0_std,DPT0_std,TRHH0_std,TRHSN_std,TRHT0_std,median_time_AmbientSamplingRFC,median_time_BreathSampleCollection,median_time_FeNOWindow,median_time_FeNOMeasurement,median_time_CleaningCycle,min_time_AmbientSamplingRFC,min_time_BreathSampleCollection,min_time_FeNOWindow,min_time_FeNOMeasurement,min_time_CleaningCycle,max_time_AmbientSamplingRFC,max_time_BreathSampleCollection,max_time_FeNOWindow,max_time_FeNOMeasurement,max_time_CleaningCycle,event_name,unadjusted_delta_seconds
0.0,0.0,0.0,0.0,0.0,33.9384651184082,35.59853744506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058547973632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,0.0
0.3025929192502493,0.0,0.0,0.0,0.0,33.95424662325301,35.678457360413844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963305499476547,0.24014304522681584,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,0.3025929192502493
0.6051858385004986,0.0,0.0,0.0,0.0,33.97088231758006,35.61509125953106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005852054624213565,0.07940328615116954,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,0.6051858385004986
0.9077787577507479,0.0,0.0,0.0,0.0,34.00251716360613,35.63130032205871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813859977469491,0.07957715852390379,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,0.9077787577507479
1.2103716770009971,0.0,0.0,0.0,0.0,33.98651828625952,35.64633192300353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516998388476054,0.1561565750861007,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,1.2103716770009971
1.5129645962512464,0.0,0.0,0.0,0.0,33.954369880717515,35.631087993483526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582354536619519,0.0762922970619968,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,1.5129645962512464
1.8155575155014958,0.0,0.0,0.0,0.0,33.972721401432075,35.62944423601043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08060796783977509,0.1604764761208557,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,1.8155575155014958
2.118150434751745,0.0,0.0,0.0,0.0,34.0140636002864,35.584488121937795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828177888676791,0.0794649666811793,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,2.118150434751745
2.4207433540019943,0.0,0.0,0.0,0.0,33.90985733813885,35.64893704917962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15747755175976863,0.07927836748164196,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,2.4207433540019943
2.7233362732522437,0.0,0.0,0.0,0.0,33.971510002511366,35.677838426055224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038003140054740925,0.010986813840069942,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,2.7233362732522437
3.0259291925024927,0.0,0.0,0.0,0.0,33.98590280220088,35.65962957982141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003944511934065531,0.15157599156065515,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,3.0259291925024927
3.328522111752742,0.0,0.0,0.0,0.0,33.97027503687898,35.59841726206174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005226573890567465,0.08058547973632812,0.0,0.0,0.0,0.0,0.0,0.0,31.167070682775677,39.639672421782656,43.875973291286144,75.34563689331208,0.0,31.167070682775677,39.639672421782656,43.5733803720359,74.74045105481157,0.0,31.772256521276173,39.94226534103291,44.178566210536395,75.64822981256232,AmbientSamplingRFC,3.328522111752742
