component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184324,FLW0_184324,ANLT0_184324
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,457.9276123046875,597.6083374023438,5031.88330078125,5454.17626953125,5444.67578125,5427.03857421875,7438.05224609375,6601.359375,207.3644256591797,180568512,3136.8603515625,23877.3125,196.8235015869141,2363.345703125,2539.560302734375,2718.78515625,152.3234405517578,2759.0224609375,2303.6826171875,13217.0947265625,137275.09375,70995.4453125,27017.0859375,21555.048828125,107.47508239746094,117.40502166748048,756.451416015625,435.5209655761719,210.41702270507807,1004.8795776367188,295.98016357421875,139.61900329589844,469.9212036132813,396.7741394042969,422.7507629394531,267.890625,2520.66796875,2180.415283203125,709.6361083984375,809.695556640625,347.3721923828125,24682.638671875,13932.0107421875,7620.0283203125,1910.810302734375,173328832,1189.0831298828125,458.5888671875,65481.26171875,65653.1484375,59653.85546875,79627.3671875,327.17852783203125,21545.650390625,357.9315185546875,297.5105285644531,21120.126953125,23096.328125,20650.892578125,22685.8046875,9279.5595703125,8816.802734375,8411.298828125,7740.314453125,23279,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.26117706298828,992.21435546875,298978.09375,4.066165447235107,0,11934638,True,BME690,27095,0,0,0,11929911,24484,0,33.080841064453125,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:36.265,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.32,22450161.0,-0.01,3700.0,3700.43,000000000DFEC3B1,22.67,17.47,15.0,14.99,22160332.0,300.0,297.45,000000000DFEC3B8,1385.0,1385.29,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.50579833984375,597.5894165039062,5034.12109375,5453.810546875,5444.140625,5426.97509765625,7438.18798828125,6602.95068359375,207.3846893310547,180718672,3124.79736328125,23987.18359375,196.81944274902344,2362.80419921875,2539.6484375,2716.104736328125,152.3017578125,2758.785400390625,2304.989501953125,13176.63671875,137225.234375,71009.953125,27024.734375,21559.0546875,107.52142333984376,117.3840103149414,756.1256713867188,435.51806640625,210.40130615234372,1006.2525634765624,295.8072814941406,139.61688232421875,469.92034912109375,396.7577209472656,422.7714538574219,267.8663024902344,2521.638671875,2179.517333984375,709.6085815429688,809.6925659179688,347.2969970703125,24721.66796875,13931.310546875,7620.275390625,1908.8663330078125,173278096,1191.0946044921875,458.1757507324219,65482.515625,65656.6015625,59647.84765625,79628.7890625,327.0906066894531,21430.98828125,358.0075378417969,297.4613647460937,21121.55859375,23093.580078125,20652.9140625,22687.17578125,9278.0283203125,8817.77734375,8409.556640625,7740.3037109375,23580,27.120880126953125,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.26117706298828,992.21435546875,298978.09375,4.066165447235107,0,11934638,True,BME690,27095,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:36.562,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.35,22450161.0,-0.01,3700.0,3698.61,000000000DFEC3B1,22.67,17.47,15.0,15.0,22160332.0,300.0,298.54,000000000DFEC3B8,1385.0,1385.38,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.1078186035156,597.6218872070312,5032.82373046875,5454.87451171875,5443.9697265625,5427.162109375,7436.8916015625,6602.8212890625,207.32374572753903,180873024,3128.9296875,24065.775390625,196.73052978515625,2363.806396484375,2541.037841796875,2722.1826171875,152.29690551757812,2751.61767578125,2307.2509765625,13187.2490234375,137243.546875,71006.9140625,27023.541015625,21574.521484375,107.4941864013672,117.38525390625,756.9229125976562,434.9624633789063,210.42893981933597,1005.6588745117188,295.8359680175781,139.59561157226562,469.9048461914063,396.705078125,422.8345336914063,267.8677673339844,2521.13037109375,2179.52978515625,709.6153564453125,809.6762084960938,347.3471984863281,24697.875,13929.599609375,7620.552734375,1908.1729736328125,173083184,1190.4271240234375,457.9739379882813,65482.859375,65653.953125,59656.09375,79635.203125,326.9080505371094,21457.796875,357.9051818847656,297.29156494140625,21119.939453125,23090.966796875,20655.236328125,22687.794921875,9278.0654296875,8817.6220703125,8410.01953125,7740.27392578125,23880,27.04029083251953,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.255237579345703,992.2127075195312,298365.59375,4.064911842346191,0,11935078,True,BME690,27096,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:36.865,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.56,22450161.0,-0.01,3700.0,3697.68,000000000DFEC3B1,22.67,17.47,15.0,15.0,22160332.0,300.0,299.66,000000000DFEC3B8,1385.0,1385.39,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.08837890625,597.6127319335938,5033.11279296875,5454.5830078125,5444.28759765625,5427.56787109375,7438.00830078125,6602.373046875,207.30935668945312,181092448,3123.811279296875,24074.259765625,196.672119140625,2363.685546875,2533.530517578125,2722.66259765625,152.28643798828125,2755.9482421875,2304.693115234375,13244.787109375,137225.5625,71019.890625,27027.025390625,21564.333984375,107.4998550415039,117.40247344970705,757.7337036132812,435.0925598144531,210.42420959472656,1005.7909545898438,295.8626403808594,139.6149139404297,469.7814331054688,396.70452880859375,422.7556762695313,267.8709411621094,2521.064697265625,2179.18505859375,709.555419921875,809.642578125,347.3280639648437,24685.474609375,13931.4541015625,7619.818359375,1907.762939453125,173144032,1190.0972900390625,457.7686767578125,65479.7265625,65646.2265625,59652.625,79626.328125,326.81072998046875,21547.28515625,358.0625305175781,297.2265319824219,21123.076171875,23091.4453125,20653.02734375,22689.078125,9278.16796875,8818.029296875,8410.123046875,7740.10546875,24182,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.24929618835449,992.2127075195312,298161.96875,4.063657760620117,0,11935519,True,BME690,27097,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:37.166,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.06,22450161.0,-0.02,3700.0,3698.26,000000000DFEC3B1,22.67,17.47,15.0,15.0,22160332.0,300.0,300.77,000000000DFEC3B8,1385.0,1385.28,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.28704833984375,597.52392578125,5032.58544921875,5454.95458984375,5444.61328125,5427.37353515625,7436.728515625,6602.02392578125,207.3826141357422,181067136,3121.082275390625,23894.681640625,196.7506103515625,2376.714111328125,2538.383544921875,2717.46435546875,152.28652954101562,2761.473388671875,2305.098388671875,13185.9423828125,137213.484375,71022.34375,27032.1875,21564.705078125,107.4975814819336,117.39230346679688,757.7263793945312,435.1098937988281,210.4244384765625,1005.07763671875,295.8724670410156,139.61778259277344,469.8061218261719,396.7329406738281,422.77154541015625,267.8665771484375,2521.708251953125,2180.760009765625,709.61474609375,809.6860961914062,347.3519287109375,24677.78125,13927.44921875,7620.021484375,1907.4017333984373,173226464,1189.959716796875,458.43304443359375,65472.3125,65648.59375,59651.4765625,79635.1484375,326.93121337890625,21339.783203125,358.2179870605469,296.83795166015625,21121.5703125,23090.6953125,20651.919921875,22688.833984375,9278.66796875,8816.3447265625,8409.8037109375,7740.173828125,24482,27.201465606689453,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.24929618835449,992.2127075195312,298161.96875,4.063657760620117,0,11935519,True,BME690,27097,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:37.466,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.56,22450161.0,-0.02,3700.0,3698.84,000000000DFEC3B1,22.66,17.46,15.0,15.0,22160332.0,300.0,301.87,000000000DFEC3B8,1385.0,1385.16,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.2489318847656,597.3728637695312,5032.1591796875,5454.3369140625,5444.39501953125,5427.36328125,7437.6044921875,6601.38232421875,207.37496948242188,180948432,3122.52978515625,24032.8203125,196.74688720703125,2358.8916015625,2543.003173828125,2716.28271484375,152.31642150878906,2757.6953125,2301.35400390625,13191.5302734375,137225.71875,71013.546875,27037.333984375,21563.212890625,107.4716339111328,117.43562316894533,757.430419921875,435.044677734375,210.41436767578125,1005.5732421875,295.8836669921875,139.61380004882812,469.8476257324219,396.7300415039063,422.8317260742188,267.8385925292969,2521.338134765625,2179.559814453125,709.6544799804688,809.6795654296875,347.3643493652344,24805.853515625,13931.9443359375,7619.43701171875,1905.4541015625,173225248,1190.2342529296875,458.2702331542969,65471.93359375,65650.71875,59648.32421875,79639.3125,326.6474609375,21453.20703125,357.9868469238281,297.28985595703125,21123.294921875,23090.9375,20651.646484375,22688.216796875,9278.330078125,8815.224609375,8409.109375,7739.900390625,24785,27.04029083251953,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.24929618835449,992.20947265625,299593.125,4.063657760620117,0,11935959,True,BME690,27098,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:37.771,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1601.04,22450161.0,-0.02,3700.0,3699.38,000000000DFEC3B1,22.66,17.46,15.0,15.0,22160332.0,300.0,302.85,000000000DFEC3B8,1385.0,1385.03,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,457.8469543457031,597.7074584960938,5035.4365234375,5453.92919921875,5444.765625,5427.345703125,7437.20751953125,6601.8330078125,207.3334197998047,181023728,3115.108642578125,23951.16015625,196.904541015625,2359.6181640625,2540.918212890625,2720.5703125,152.27194213867188,2762.3525390625,2303.078125,13160.44140625,137197.078125,71010.84375,27028.4296875,21561.388671875,107.49683380126952,117.386962890625,756.9619750976562,435.05377197265625,210.41067504882807,1007.8212890625,295.85845947265625,139.5958251953125,469.8370666503906,396.76416015625,422.8006896972656,267.8940734863281,2521.003662109375,2179.919921875,709.6406860351562,809.6788940429688,347.3908386230469,24734.748046875,13930.6767578125,7619.53955078125,1913.032958984375,172763552,1190.3214111328125,458.6256713867188,65476.09375,65649.8828125,59642.58984375,79647.625,327.0214538574219,21433.357421875,358.0271301269531,297.43218994140625,21122.173828125,23091.880859375,20650.07421875,22686.21875,9279.6396484375,8818.318359375,8408.72265625,7739.87060546875,25084,27.120880126953125,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.243356704711918,992.2078247070312,299182.84375,4.062403678894043,0,11936399,True,BME690,27099,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:38.068,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.99,22450161.0,-0.01,3700.0,3698.34,000000000DFEC3B1,22.67,17.46,15.0,14.98,22160332.0,300.0,301.41,000000000DFEC3B8,1385.0,1384.84,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.3084716796875,597.9172973632812,5035.23583984375,5454.0537109375,5444.80859375,5427.3291015625,7436.62841796875,6601.8759765625,207.41085815429688,180985904,3121.6142578125,23992.5625,196.8716278076172,2361.456787109375,2536.9375,2722.868408203125,152.29881286621094,2757.292724609375,2299.20166015625,13174.3076171875,137210.78125,71017.6015625,27029.890625,21556.75,107.517578125,117.36519622802734,758.0565185546875,435.7274169921875,210.37973022460935,1006.0734252929688,295.9599609375,139.5987548828125,469.82861328125,396.7659912109375,422.7431945800781,267.8738098144531,2521.9970703125,2180.4365234375,709.629150390625,809.7120361328125,347.4061889648437,24672.841796875,13930.89453125,7619.0166015625,1911.9796142578125,172805888,1192.0816650390625,458.4326171875,65473.23046875,65657.484375,59649.234375,79643.5546875,326.8187561035156,21441.02734375,358.32989501953125,297.47979736328125,21119.64453125,23098.70703125,20649.8515625,22687.10546875,9279.3955078125,8818.1533203125,8409.1904296875,7739.669921875,25385,27.04029083251953,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.243356704711918,992.2078247070312,299182.84375,4.062403678894043,0,11936399,True,BME690,27099,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:38.369,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.94,22450161.0,-0.01,3700.0,3697.29,000000000DFEC3B1,22.68,17.47,15.0,14.95,22160332.0,300.0,299.95,000000000DFEC3B8,1385.0,1384.65,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.2454528808594,597.772216796875,5035.39013671875,5453.953125,5444.6337890625,5427.060546875,7436.57177734375,6601.7216796875,207.3247985839844,180836704,3129.831787109375,24030.203125,196.80535888671875,2364.5810546875,2538.6240234375,2719.636962890625,152.30770874023438,2749.215087890625,2302.461181640625,13094.3291015625,137203.25,71003.9296875,27035.044921875,21558.478515625,107.49830627441406,117.37789154052734,758.2510375976562,435.6911315917969,210.3876190185547,1007.5736083984376,295.896728515625,139.6308135986328,469.8395080566406,396.7945251464844,422.7074279785156,267.8809814453125,2520.847412109375,2179.708251953125,709.6260986328125,809.62255859375,347.3558959960937,24660.84765625,13927.4873046875,7619.62060546875,1913.5860595703125,172840256,1191.744140625,458.8221130371094,65478.23046875,65656.8046875,59647.7265625,79651.625,327.1744689941406,21440.01953125,358.1039733886719,297.86773681640625,21121.99609375,23097.13671875,20652.65234375,22684.470703125,9279.8037109375,8820.53515625,8409.154296875,7739.86474609375,25686,27.201465606689453,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.243356704711918,992.2045288085938,298773.625,4.062403678894043,0,11936839,True,BME690,27100,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:38.670,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.89,22450161.0,-0.01,3700.0,3696.24,000000000DFEC3B1,22.68,17.47,15.0,14.93,22160332.0,300.0,298.5,000000000DFEC3B8,1385.0,1384.46,21470046.0
0000000045-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,e3c0579b-4a20-4a91-bf3b-b243bde49e58,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,458.2633361816406,597.85009765625,5033.49462890625,5454.2939453125,5444.54296875,5427.3330078125,7437.111328125,6602.4814453125,207.28387451171875,180674464,3125.258056640625,24073.767578125,196.78797912597656,2362.4599609375,2539.788818359375,2720.121826171875,152.2818145751953,2750.86767578125,2308.901611328125,13103.5458984375,137209.171875,70992.5859375,27037.470703125,21559.376953125,107.46891021728516,117.38172912597656,757.6593017578125,435.5503234863281,210.38682556152344,1006.0516967773438,295.8995361328125,139.63816833496094,469.8293762207031,396.7601318359375,422.77337646484375,267.86676025390625,2521.898193359375,2179.561767578125,709.6559448242188,809.7103881835938,347.395263671875,24617.826171875,13927.4462890625,7619.6201171875,1910.583251953125,172941616,1191.185302734375,458.84515380859375,65472.3359375,65648.21875,59653.2109375,79656.953125,326.9211120605469,21443.85546875,358.129638671875,297.2064208984375,21122.419921875,23097.18359375,20652.890625,22685.21484375,9278.94140625,8815.525390625,8409.7626953125,7740.123046875,25987,27.120880126953125,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.46957015991211,19.237417221069336,992.202880859375,300623.875,4.061149597167969,0,11937279,True,BME690,27101,0,0,0,11934922,24484,0,31.65211677551269,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 24, 'TrialName': 'ASAU45', 'identifier': 'QnrjK', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 17:02:38.971,"{'cid': '220f7d8a-9cbf-4079-a5fa-210f8588c66b', 'uuid': '379b9b61-7ee5-4f2e-80ab-29dde5505afa', 'annotationId': 'e3c0579b-4a20-4a91-bf3b-b243bde49e58', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773680542710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T17:02:22.937Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.76,22450161.0,-0.01,3700.0,3697.19,000000000DFEC3B1,22.69,17.46,15.0,14.94,22160332.0,300.0,298.41,000000000DFEC3B8,1385.0,1384.45,21470046.0
